feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
sector_momentum_rank,54,-0.006144458672226964,-0.01908281120786606,0.18333333333333332,0.16296296296296295,0.18224423319816527,-0.13537565847094968,,,,,0.5883247037237839
cfo_to_revenue,57,0.0217842912413077,0.017855704240158834,0.16842105263157897,0.1675438596491228,0.18224423319816527,-0.138996349308039,0.017122829623197215,0.017094209513986682,-2.8620109210533012e-05,-0.23636363636363633,0.004238751443255825
cfo_to_ni,57,0.017464450177892474,0.02537671137452861,0.19649122807017547,0.19912280701754384,0.18224423319816527,-0.1479960889789417,0.017535070991772303,0.024882653728144733,0.00734758273637243,0.5757575757575757,0.0007385308819704581
fcf_to_revenue,57,-0.0111084932107069,-0.03166497036475595,0.243859649122807,0.21842105263157896,0.18224423319816527,-0.15178481084918596,0.06320486773746134,0.054908364709874626,-0.008296503027586714,-0.17575757575757575,0.4761123781554093
capex_intensity,57,-0.047381170503367306,-0.053858319626653404,0.1982456140350877,0.18508771929824563,0.18224423319816527,-0.1471671089915325,0.06992905414896732,0.03683815411989443,-0.03309090002907288,-0.5515151515151515,0.00677036050476341
interest_coverage,0,,,,,0.18224423319816527,,,,,,
cfo_to_revenue_4q_delta,57,0.006379589281362736,0.0038159973596007925,0.19999999999999998,0.20701754385964916,0.18224423319816527,-0.15860534704418386,0.012678977689241122,0.013852933598406648,0.0011739559091655267,0.41818181818181815,0.12937683728693952
fcf_to_revenue_4q_delta,57,0.003083979299483358,0.004274576809309539,0.2473684210526316,0.2350877192982456,0.18224423319816527,-0.15526832952393513,0.052502867011048275,0.078427562025729,0.02592469501468072,0.16363636363636364,0.792506319727692
f_score_4q_delta,57,0.012404172073250903,0.01867497797348687,0.3052631578947368,0.2578947368421053,0.18224423319816527,-0.1913365248117019,0.013522245004876943,0.03050980606712739,0.016987561062250446,0.8424242424242423,0.0411194566908869
f_score_1q_delta,57,0.0018336325560140572,0.022495007166658285,0.21754385964912282,0.21140350877192982,0.18224423319816527,-0.15903377555916803,0.012062646186708893,0.01827189400807655,0.006209247821367657,0.29696969696969694,0.709185013241677
composite_score,57,0.11027129286586596,0.1290561673928803,0.11403508771929827,0.14210526315789476,0.18224423319816527,-0.1179697982833731,-0.004824385328861644,0.03720997396798142,0.042034359296843064,0.9878787878787878,4.205766297947109e-11
composite_wf_score,57,-0.0020491424754185143,0.00022577782358705695,0.1912280701754386,0.19649122807017547,0.18224423319816527,-0.15233128185259004,0.015193756752749287,0.010865008651711716,-0.004328748101037571,-0.29696969696969694,0.6901484842547696
composite_parsi,57,0.06596203011005147,0.08215638058007786,0.22631578947368425,0.2175438596491228,0.18224423319816527,-0.2031037970297634,-0.0005858181401362744,0.0385170600864804,0.03910287822661667,0.9878787878787878,3.892727131572872e-08
