me_date,n,ic,p,factor,horizon_m
2024-04-30,1807,-0.13236737327732037,1.6255649681507626e-08,at,3
2024-05-31,1819,-0.0993227521368157,2.198897435502772e-05,at,3
2024-06-30,1820,-0.050038338868188495,0.032795407739193046,at,3
2024-07-31,1819,0.11078115575090096,2.1784517177087862e-06,at,3
2024-08-31,1836,0.09977242303635103,1.8448610110991056e-05,at,3
2024-09-30,1835,0.0969421899901891,3.1870285714017385e-05,at,3
2024-10-31,1836,0.07395211834227576,0.0015195330639144616,at,3
2024-11-30,1851,0.10953209953231839,2.3186419298999226e-06,at,3
2024-12-31,1851,0.08091074192899807,0.0004932317584512079,at,3
2025-01-31,1851,0.08691035295178548,0.0001813118398356035,at,3
2025-02-28,1857,0.06792650486006005,0.0034053228020334354,at,3
2025-03-31,1860,0.07124129801648253,0.0021098593775222465,at,3
2025-04-30,1861,0.071701483600928,0.0019677416242599617,at,3
2025-05-31,1873,0.06811226608819793,0.0031856502569637952,at,3
2025-06-30,1875,0.016910166864528283,0.4642932607597565,at,3
2025-07-31,1876,-0.005053396592672695,0.826858550018972,at,3
2025-08-31,1889,-0.025279222882005292,0.2721391389043141,at,3
2025-09-30,1892,-0.014279357453256251,0.5347758511818766,at,3
2025-10-31,1893,-0.03982918821935434,0.08319244106951999,at,3
2025-11-30,1901,0.029463918281538635,0.19911601200070447,at,3
2025-12-31,1902,0.05773536359007274,0.01178907386112803,at,3
2016-05-31,1420,0.046428067881306385,0.0803003406771996,at,6
2016-06-30,1419,0.06606384223656477,0.01280575641159496,at,6
2016-07-31,1420,0.006447752191536112,0.8081925061649737,at,6
2016-08-31,1447,-0.05160994076137095,0.04966645974100596,at,6
2016-09-30,1447,-0.022225893692771878,0.398203220173017,at,6
2016-10-31,1447,-0.012102366373546366,0.6455259860494926,at,6
2016-11-30,1475,0.040543781047526824,0.11960508872207798,at,6
2016-12-31,1475,0.03974212643268189,0.12710102749172597,at,6
2017-01-31,1475,0.07996063016086308,0.0021173064883937033,at,6
2017-02-28,1494,0.08669975768460503,0.0007946311898469053,at,6
2017-03-31,1494,0.07504861210560286,0.003702360988349307,at,6
2017-04-30,1494,0.08052437354314806,0.0018400349346270725,at,6
2017-05-31,1502,0.028238153976147293,0.27408884313518017,at,6
2017-06-30,1503,0.003364729330705291,0.8962994150934405,at,6
2017-07-31,1503,-0.02979304701096578,0.24836559348325332,at,6
2017-08-31,1562,-0.0011613432721001452,0.9634202027176072,at,6
2017-09-30,1562,-0.02550819312977344,0.3136967743099686,at,6
2017-10-31,1562,-0.10240645854681266,5.0188642406103046e-05,at,6
