date,ret,n_held,nav
2018-02-07,0.01538785528188219,12,1.2861267333098203
2018-02-08,-0.001442790646286431,12,1.284271121689062
2018-02-09,-0.012300772617834457,12,1.2684735946415138
2018-02-12,0.0014380609940775242,12,1.270297737039985
2018-02-21,0.022621402786916007,12,1.2990336538088745
2018-02-22,-0.006977597613000615,12,1.2899695196868501
2018-02-23,0.0042420454424764815,12,1.2954416290087714
2018-02-26,0.01282217821084474,12,1.3120520124376687
2018-02-27,-0.0007364028407711073,12,1.31108581360847
2018-03-01,-0.006744852003329545,12,1.302242733832016
2018-03-02,-0.005597628712364198,12,1.29495326251465
2018-03-05,-0.00140720731035332,12,1.2931309948170737
2018-03-06,0.006173628072918204,12,1.3011143046286369
2018-03-07,0.002495458221015434,12,1.3043611810166031
2018-03-08,0.000599460035917441,12,1.3051430934170245
2018-03-09,0.0007572064923866232,12,1.3061313562408534
2018-03-12,0.00783464282146922,12,1.3163644288949217
2018-03-13,0.0032868578676000146,12,1.3206911316746637
2018-03-14,-0.0024700102538880073,12,1.3174290110372082
2018-03-15,0.003938666481783907,12,1.3226179245251104
2018-03-16,-0.002184550317370073,12,1.3197285991183296
2018-03-19,0.0010022802729009,12,1.321051337058809
2018-03-20,0.007514974534615036,12,1.3309790042157252
2018-03-21,0.012588908659299411,12,1.3477345773272422
2018-03-22,0.0037174995062897918,12,1.352744779953066
2018-03-23,-0.009482535153625496,12,1.3399173300232776
2018-03-26,0.010057161287084013,12,1.3533930947226809
2018-03-27,0.006035400817369992,12,1.361561364512793
2018-03-28,-0.00897821650839889,12,1.3493369717927262
2018-03-29,0.0007255640302003078,12,1.3503160021640785
2018-03-30,0.008606915851550323,12,1.3619380583677065
2018-04-02,0.023845375683293656,12,1.39441398302686
2018-04-03,0.006681579854378145,12,1.4037308714045156
2018-04-09,0.007836750965221878,12,1.4147315606659068
2018-04-10,0.004779297154747092,12,1.4214929831885283
2018-04-11,0.010337726016535265,12,1.4361879881831585
2018-04-12,0.016903409511069455,12,1.4604644618822973
2018-04-13,0.003545149743735977,11,1.4656420270950747
2018-04-16,-0.0011995302311810633,11,1.4638839451754848
2018-04-17,-0.013941976860724332,11,1.4434745090850625
2018-04-18,0.0018041733655622773,11,1.4460787873482217
2018-04-19,0.01116304641229276,11,1.4622214319672218
2018-04-20,0.001648621749214914,11,1.464632082022131
2018-04-23,-0.0032223631124561614,11,1.4599125056277031
2018-04-24,-0.01568663066754579,11,1.4370113973449898
2018-04-25,0.00047065930101715517,11,1.4376877401248178
2018-04-26,-0.021686976035343763,11,1.4065086405584233
2018-04-27,-0.0005867507337307524,11,1.405683370581577
2018-04-30,0.012387950782959027,11,1.4230969069927655
2018-05-02,-0.0007365692704872841,11,1.4220486975421491
2018-05-03,-0.007681334552023537,11,1.4111254657470584
2018-05-04,-0.005158819309435756,11,1.403845724446326
2018-05-07,-0.009542362818249444,11,1.390449719202811
2018-05-08,0.0018749591390226814,11,1.3930567556111817
2018-05-09,-0.0014506783983997912,11,1.3910358782680716
2018-05-10,0.0013396101577011917,11,1.3928993240603265
2018-05-11,0.00941083460018257,11,1.4060076692137644
2018-05-14,0.0011259731224234223,11,1.4075907960592202
2018-05-15,-0.0001729519319284455,11,1.4073473505116771
2018-05-16,-0.0023581255241070394,11,1.404028648803151
2018-05-17,-0.0018505804081877318,11,1.4014303808931416
2018-05-18,0.0038501937701031145,11,1.4068261594148899
2018-05-21,0.005890288893645159,11,1.415112771916981
2018-05-22,-0.0027426801848534936,11,1.411231570158111
2018-05-23,-0.0032584698651063008,11,1.4066331146140643
2018-05-24,0.0027818149357516416,11,1.4105461076214205
2018-05-25,-0.0007194740961011197,11,1.4095312562356308
2018-05-28,0.0029727050491618057,11,1.413721376917994
2018-05-29,-0.0006301829906650443,11,1.4128304737527206
2018-05-30,-0.008891735446961696,11,1.400267958948706
2018-05-31,0.013121446332027477,11,1.418641499822509
2018-06-01,0.0076893176823802775,11,1.4295498849920527
2018-06-04,0.009249387988952341,11,1.4427723465279065
2018-06-05,0.002111128549325956,11,1.4458182244188398
2018-06-06,-0.00042551943388558953,11,1.4452030006664836
2018-06-07,0.0026228494348074453,11,1.4489935505399638
2018-06-08,-0.006756760966114762,11,1.4392030474775233
2018-06-11,0.0007006177508286561,11,1.4402113786796327
2018-06-12,-0.0016776948967123935,11,1.4377951433994347
2018-06-13,0.006201268621065262,11,1.4467112973057177
2018-06-14,-0.006773972724555912,11,1.436911314437462
2018-06-15,0.003170513882326193,11,1.4414670617075573
2018-06-19,-0.0032225104200308955,11,1.4368219190810734
2018-06-20,0.0004861796169372394,11,1.4375204726112993
2018-06-21,-9.477822469916575e-05,11,1.4373842269729364
2018-06-22,-0.0038063158713188246,11,1.431913088576626
2018-06-25,-0.0029682248468145015,11,1.427662848568634
2018-06-26,-0.00032887771861519777,11,1.427193322068045
2018-06-27,0.005154015463772507,11,1.4345490985197766
2018-06-28,0.003019897866702789,11,1.4388812902820771
2018-06-29,0.0019678936918662193,11,1.4417128556965675
2018-07-02,-0.000706195246264605,11,1.440694724931396
2018-07-03,-0.005080561437445952,11,1.4333751868687776
2018-07-04,0.0056973570794331555,11,1.4415416371371683
2018-07-05,-0.011357287605444027,11,1.4251696341689788
2018-07-06,-0.0025390954718784216,11,1.4215509924042016
2018-07-09,0.00752479678723123,11,1.43224787474473
2018-07-10,0.0012373722033132946,11,1.4340200984531937
2018-07-11,-0.00969060718685021,11,1.4201235729810355
2018-07-12,0.001945623396672147,11,1.422886598630793
2018-07-13,0.0033212439040081502,11,1.4276123520725905
2018-07-16,0.0018901898542046077,11,1.4303108104562152
2018-07-17,0.004591176673490183,11,1.4368776200850224
2018-07-18,0.003771398405921354,11,1.4422966580509151
2018-07-19,0.005517440328696771,11,1.4502544437979898
2018-07-20,-0.0014233412924848012,11,1.4481902367635227
2018-07-23,-0.0005348257870695473,11,1.447415707280319
2018-07-24,0.007267844971295522,11,1.4579353002498505
2018-07-25,-0.0031272133967279155,11,1.4533760254473467
2018-07-26,0.0022146038482306796,11,1.4565946775862286
2018-07-27,-0.001203782334979874,11,1.4548412546441247
2018-07-30,0.00041083656540427416,11,1.4554389566283912
2018-07-31,0.0082327348871273,11,1.46742119970271
2018-08-01,0.0061294175279876795,11,1.4764156369251087
2018-08-02,-0.013061983237050928,11,1.457130720624673
2018-08-03,0.01892811588542729,11,1.4847114597648732
2018-08-06,0.01021786567195951,11,1.4998820420223697
2018-08-07,-0.0014429621216033204,11,1.4977177690488583
2018-08-08,0.005027255773892444,11,1.5052471793509705
2018-08-09,0.0020932603665988784,11,1.5083980536134407
2018-08-10,-0.005050395596041984,11,1.500780046726393
2018-08-13,-0.02567821653983614,11,1.4622426917078872
2018-08-14,0.008725393064479402,11,1.4750013339487011
2018-08-15,-0.013338769454329259,10,1.4553266312103315
2018-08-16,0.0020293938210362516,10,1.4582800620832992
2018-08-17,0.006014612956099808,10,1.4670510522383275
2018-08-20,0.00653135774351119,10,1.4766328874884904
2018-08-21,0.001270600312278425,10,1.4785090976964539
2018-08-22,-0.005874518405575247,10,1.4698235687892256
2018-08-23,0.008979132423489623,10,1.4830213092525502
2018-08-24,-0.005245529485145906,10,1.4752420772477663
2018-08-27,0.017022555251626326,10,1.5003544670172404
2018-08-28,0.013480838668529106,10,1.5205805035327067
2018-08-29,0.005885331928564419,10,1.5295296245201002
2018-08-30,0.007909471701752269,10,1.5416273958022337
2018-08-31,0.0067218595138422875,10,1.551989998579507
2018-09-03,-0.012025888917745175,10,1.5333259392551384
2018-09-04,0.009616086618647301,10,1.5480705343016343
2018-09-05,-0.003133355943820393,10,1.5432198782915272
2018-09-06,-0.012369833275517782,10,1.5241305056895962
2018-09-07,-0.018497424353197102,10,1.4959380169562029
2018-09-10,-0.009543881182873781,10,1.481660962265429
2018-09-11,0.014415460751481646,10,1.503019787713969
2018-09-12,-0.007521279921341317,10,1.4917151551632573
2018-09-13,0.006053581561351417,10,1.500745374521342
2018-09-14,0.008158843710901309,10,1.5129897214819195
2018-09-17,-0.0009755251175164292,10,1.5115137620060697
2018-09-18,0.0010152501978735184,10,1.513048326652035
2018-09-19,-0.00017296092402261377,10,1.5127866284153664
2018-09-20,-0.0016678516516437259,10,1.5102635247385792
2018-09-21,0.004737949204941283,10,1.517419076604866
2018-09-25,-0.007959752094265271,10,1.5053407969319825
2018-09-26,-0.0062772422445295465,10,1.4958914080890673
2018-09-27,0.0101214157163259,10,1.5110319468968167
2018-09-28,0.0008347262713835457,10,1.5122932449597912
2018-10-01,-0.004844481194597672,10,1.5049669687738665
2018-10-02,-0.01586710159570113,10,1.4810875049821572
2018-10-03,0.001342602509956059,10,1.4830760167838108
2018-10-04,-0.005806097316633596,10,1.4744651331023988
2018-10-05,-0.01792291425323561,10,1.4480384209524189
2018-10-08,-0.012738700762915122,10,1.4295922928147018
2018-10-09,0.0018744783638822038,10,1.4322720326367557
2018-10-11,-0.0569396791693332,10,1.35071892261521
2018-10-12,0.018660164917025556,10,1.3759235604677569
2018-10-15,-0.0074400490435622465,10,1.365686621697684
2018-10-16,-0.0026887266553375254,10,1.3620146636750876
2018-10-17,0.006820586302905751,10,1.371304402234507
2018-10-18,-0.004546890204493137,10,1.3650692316806083
2018-10-19,0.004136031619440117,10,1.3707152011855641
2018-10-22,0.008692150247248277,10,1.3826296636604563
2018-10-23,-0.00012080908020940528,10,1.3824626294425193
2018-10-24,0.010601002373971357,10,1.3971181190591662
2018-10-25,-0.013385946980485498,10,1.3784163699919647
2018-10-26,-0.016731072622303556,10,1.355353985601857
2018-10-29,-0.0009672153066242362,10,1.3540430664810887
2018-10-30,0.0016598374136339467,10,1.3562905578225055
2018-10-31,0.025420768597374965,10,1.3907685062437163
2018-11-01,0.010329183196444991,10,1.4051340089285538
2018-11-02,0.005112160444368052,10,1.4123172794280345
2018-11-05,-0.0004992487190225492,10,1.4116121818354268
2018-11-06,0.0020839926028858313,10,1.4145539711805155
2018-11-07,0.01153727703082943,10,1.430874072221085
2018-11-08,0.003499681233116403,10,1.4358816753585901
2018-11-09,5.3840900286916685e-05,10,1.4359589845206968
2018-11-12,0.008578046410552143,10,1.4482767073335645
2018-11-13,-0.00210932143823761,10,1.4452218262262857
2018-11-14,0.004269997734966102,10,1.4513929201507954
2018-11-15,0.001082459517620482,10,1.4529639942310195
2018-11-16,-0.002377675984233929,10,1.4495093166359798
2018-11-19,0.0017281165958384804,10,1.452014237741881
2018-11-20,-0.003915847665483108,10,1.446328371178771
2018-11-21,0.0008402597916461807,10,1.4475436627545897
2018-11-22,-0.005283263706003594,10,1.439895907858303
2018-11-23,0.0021615927544210156,10,1.4430083764198498
2018-11-26,0.003119377177223437,10,1.4475096638157963
2018-11-27,0.004605750635767569,10,1.4541765323701954
2018-11-28,0.010597435115436694,10,1.4695870738183794
2018-11-29,0.0014532934667719766,10,1.4717228151116122
2018-11-30,0.0015366771779458444,10,1.4739843779738566
2018-12-03,0.01631279120139011,10,1.498029177365855
2018-12-04,-0.00424332704635264,10,1.491672549641313
2018-12-05,-0.00921549765863181,10,1.477926044752648
2018-12-06,-0.008278544868297743,10,1.4656909676791376
2018-12-07,0.002449761804888151,10,1.4692815614295276
2018-12-10,-0.010022826257716388,10,1.4545552076156532
2018-12-11,0.0056460912986196045,10,1.4627677591167336
2018-12-12,0.005054736380194325,10,1.4701616645245161
2018-12-13,0.01119577326362008,10,1.486621261181399
2018-12-14,0.0007020223339088694,10,1.4876649025088122
2018-12-17,-0.0030990521519571822,10,1.4830545513913012
2018-12-18,-0.0008715454513987919,10,1.48176200194286
2018-12-19,0.0031795847574958235,10,1.4864733898184739
2018-12-20,-0.0009314726151992247,10,1.4850887805626356
2018-12-21,-0.00552251910110505,10,1.4768873494051418
2018-12-24,0.0035779611506878916,10,1.4821715949652559
2018-12-25,-0.007406239972853812,10,1.4711942764519956
2018-12-26,-0.004077963229375525,10,1.4651948002893567
2018-12-27,0.008861563417676455,10,1.4781787169313707
2018-12-28,0.005698215942023288,10,1.4866016984613486
2019-01-02,-0.01079365449284444,10,1.470555833359681
2019-01-03,0.0007207486083895098,10,1.4716157344301342
2019-01-04,-0.0002627308208046575,10,1.4712290956203182
2019-01-07,0.011890486904122644,10,1.4887227259147557
2019-01-08,0.0016871566774472658,10,1.4912344344026502
2019-01-09,0.010358424017972667,10,1.5066812729843944
2019-01-10,-0.0002610130013980361,10,1.5062880095831825
2019-01-11,-0.0005514630245947117,10,1.505457347441507
2019-01-14,0.0021442678516463533,10,1.5086854512336505
2019-01-15,0.009380853128075935,11,1.5228382078681384
2019-01-16,0.0007440669386173331,11,1.5239713014314764
2019-01-17,-0.0010346915484494138,11,1.5223944612058058
2019-01-18,0.006076632330678455,11,1.5316454926088148
2019-01-21,-0.000640030472604343,11,1.530665192820318
2019-01-22,-0.0005487754869493458,11,1.5298252012837719
2019-01-23,-0.0017517397046350773,11,1.5271453457375317
2019-01-24,0.010820378714015998,11,1.5436696367297587
2019-01-25,0.00527431490394592,11,1.5518114365015314
2019-01-28,-0.0017138300913123487,11,1.5491518953656125
2019-01-29,0.002019934316539866,11,1.5522810804405944
2019-01-30,-0.0011121558617804234,11,1.5505547019378516
2019-02-11,-0.001233655959416501,11,1.5486418508894046
2019-02-12,0.0010427624075190843,11,1.550256716394223
2019-02-13,-0.0020330787789572284,11,1.547104922362186
2019-02-14,0.005557200910813858,11,1.5557024952458616
2019-02-15,-0.0002686149857294681,11,1.5552846102423017
2019-02-18,-0.00026470075893314515,11,1.5548729252256135
2019-02-19,-0.003038538340228118,11,1.5501483842281327
2019-02-20,-0.00017345641142789287,11,1.549879501052224
2019-02-21,0.003893179737219234,11,1.555913460520852
2019-02-22,-0.0030133351605092177,11,1.5512249717835551
2019-02-25,0.01228018465483202,11,1.5702743008782436
2019-02-26,-0.0006621226067692231,11,1.5692345867648034
2019-02-27,0.0015547409376868463,11,1.5716743400176807
2019-03-04,-0.006889327318408028,11,1.560846561051356
2019-03-05,0.0019257964970033272,11,1.5638524338909885
2019-03-06,-0.0018966400479286459,11,1.56088636873582
2019-03-07,-0.010019497518709675,11,1.5452470716372837
2019-03-08,-0.0009863773249938277,11,1.5437228749643075
2019-03-11,0.003949500900950809,11,1.5498198098497975
2019-03-12,0.009322345494058576,11,1.5642677655707533
2019-03-13,-0.000764492579346561,11,1.5630718944718636
2019-03-14,0.0018955740745998978,11,1.56603481303176
2019-03-15,0.005936307320221479,10,1.575331276956082
2019-03-18,0.013856562418195228,10,1.5971599531245593
2019-03-19,0.0052305576357932985,10,1.6055139903129583
2019-03-20,0.006382728656684622,10,1.615761550467637
2019-03-21,0.00301069106255033,10,1.6206261093268424
2019-03-22,0.0022606936250567644,10,1.624289848440798
2019-03-25,-0.007066457467515108,10,1.6128118733118744
2019-03-26,0.022655179442287565,10,1.649350415708407
2019-03-27,0.004908862359695865,10,1.6574468498820265
2019-03-28,-0.004083960630385075,10,1.6506779022001525
2019-03-29,0.005745073224907515,10,1.6601611676190293
2019-04-01,0.0034207362857638923,10,1.6658401411653199
2019-04-02,0.01042566647712374,10,1.6832076348813143
2019-04-03,0.016894386793779415,10,1.7116443957192418
2019-04-08,0.013268566435571472,10,1.7343554630979159
2019-04-09,0.004748660913981795,10,1.7425913290964796
2019-04-10,-1.9711021460577793e-05,10,1.7425569808413948
2019-04-11,-0.01813490771502313,10,1.7109558708056667
2019-04-12,-0.013190545568968304,10,1.6883874294253107
2019-04-15,0.012595490614608096,10,1.7096534974464597
2019-04-16,0.000511117226555835,10,1.7105273308004463
2019-04-17,0.004676205047266879,10,1.7185261073382232
2019-04-18,0.004457773140560672,10,1.7261869068608677
2019-04-19,0.0046119262191183785,10,1.7341479535157183
2019-04-22,-0.005936134707612772,10,1.7238538176607179
2019-04-23,-0.007231788528242178,10,1.7113872713977927
2019-04-24,-0.006302934787304026,10,1.7006005090303502
2019-04-25,0.003247607241599859,10,1.7061233915585456
2019-04-26,-0.0038597716191034136,10,1.6995381449131195
2019-04-29,-0.0053165206507562734,10,1.6905025152689408
2019-04-30,0.010887697930365458,10,1.708908196005712
2019-05-02,0.0023222502357043706,10,1.7128767084666834
2019-05-03,0.003459596777012919,10,1.7188025712067154
2019-05-06,-0.02274778298980269,10,1.67970362331459
2019-05-07,0.012821142727914226,10,1.701239343209701
2019-05-08,0.011552408997506614,10,1.7208927559051088
2019-05-09,-0.008048661205759412,10,1.707041873141383
2019-05-10,-0.006145123947008046,10,1.6965518892481963
2019-05-13,-0.014303006746585434,10,1.672286096130347
2019-05-14,0.009144140602108785,10,1.6875777153203146
2019-05-15,0.007134342735772736,10,1.6996174731346623
2019-05-16,-0.003987150547819107,10,1.6928408423955705
2019-05-17,-0.0027676464833453762,10,1.688155657391251
2019-05-20,0.007242278766360677,10,1.7003817512630872
2019-05-21,0.007389787961856053,10,1.712947211859131
2019-05-22,-0.0035584793599084063,10,1.7068517245611177
2019-05-23,-0.002469164661518375,10,1.7026372266003797
2019-05-24,0.00011615383428384974,10,1.7028349944426437
2019-05-27,0.002981860313078588,10,1.7079126105322937
2019-05-28,-0.001343960803081079,10,1.7056172429286505
2019-05-29,0.004751641870001422,10,1.7137217252343464
2019-05-30,0.0037712564251199954,10,1.720184609301504
2019-05-31,0.007193896504471042,10,1.7325594393494033
2019-06-03,-0.0032874647690851132,10,1.7268637112321963
2019-06-04,0.00349685452883306,10,1.732902302421496
2019-06-05,0.0010330268817719257,10,1.734692437083382
2019-06-06,-0.002342686405636796,10,1.7306285966930657
2019-06-10,0.01386982216769228,10,1.7546321075675213
2019-06-11,-0.007953990314747727,10,1.7406757807779838
2019-06-12,0.0029633052198718033,10,1.7458339344052678
2019-06-13,-0.002175065447471891,10,1.7420366313375188
2019-06-14,0.0034091546781286563,10,1.7479755036687148
2019-06-17,1.9304585385460094e-06,10,1.747978878062951
2019-06-18,0.0021985576664196316,10,1.751821910426056
2019-06-19,0.007016105916100612,10,1.764112878495751
2019-06-20,0.0001767726977976114,10,1.7644247254885024
2019-06-21,0.002377065151117674,10,1.7686188780152314
2019-06-24,0.004315335396617814,10,1.7762510616626572
2019-06-25,-0.0018815145346684603,10,1.7729090194729187
2019-06-26,0.0042893701131308856,10,1.780513682434346
2019-06-27,0.007326084374535169,10,1.7935578759018742
2019-06-28,-0.0023850646052107185,10,1.7892801244946637
2019-07-01,0.004072978271157069,10,1.7965678235627436
2019-07-02,0.0033116494559216835,10,1.8025174264181718
2019-07-03,-0.0033611631331587734,10,1.7964588712976188
2019-07-04,0.0023489944713545375,10,1.800678743254313
2019-07-05,-0.0006518247689472623,10,1.7995050162485429
2019-07-08,0.001285732723676003,10,1.8018186987343525
2019-07-09,-0.005179911043564045,10,1.7924854381582782
2019-07-10,0.015957223319931192,10,1.8210885285926945
2019-07-11,2.5470789890502665e-05,10,1.8211349131559784
2019-07-12,0.004203817491482386,10,1.828790631958253
2019-07-15,-0.0038764373780429185,10,1.8217014395959152
2019-07-16,0.00013855531198995186,10,1.8219538460072309
2019-07-17,4.151095790516646e-05,10,1.8220294770566379
2019-07-18,-0.0009523234119930502,10,1.8202943157282954
2019-07-19,0.006119397090066758,10,1.8314334194670283
2019-07-22,-0.0018087693765620806,10,1.828120778782684
2019-07-23,-0.004049426872870165,10,1.8207179373742293
2019-07-24,-0.0030744744281033685,10,1.815120186634983
2019-07-25,-0.0103561463586738,10,1.796322536323608
2019-07-26,-0.0023647427497116014,10,1.7920746956296931
2019-07-29,-0.002127186635912637,10,1.7882626182865924
2019-07-30,-0.00742308919935315,10,1.774988185359182
2019-07-31,-0.002369298655707297,10,1.770782708237714
2019-08-01,-0.004401758803419831,10,1.762988149862785
2019-08-02,-0.011144508167839651,10,1.7433405140268348
2019-08-05,-0.006236829239159603,10,1.7324675969351406
2019-08-06,0.0027372506315584966,10,1.7372097949590057
2019-08-07,0.004563545390375012,10,1.7451376307109052
2019-08-08,0.007001177551723581,10,1.7573556491157065
2019-08-12,0.00528906300801788,10,1.7666504138713754
2019-08-13,-0.0021419975708039884,10,1.762866252976403
2019-08-14,0.004282076350991215,10,1.7704149808682337
2019-08-15,0.000665554544775282,10,1.7715932886048888
2019-08-16,0.014676946885658858,10,1.7975948692047325
2019-08-19,0.004333129048262529,10,1.805384079749491
2019-08-20,0.005331331269030526,10,1.8150091803464696
2019-08-21,0.0018366756245923655,10,1.8183427634664235
2019-08-22,0.0022076463202592824,10,1.8223570211771605
2019-08-23,-0.0014489747799845132,10,1.8197164718133472
2019-08-26,-0.00857185486323978,10,1.8041181263247164
2019-08-27,0.0016611711953389064,10,1.8071150753891558
2019-08-28,-0.007619167410663419,10,1.7933463630994322
2019-08-29,0.01443397829812676,10,1.8192314855854341
2019-08-30,0.0037843036873994153,10,1.8261160100045684
2019-09-02,-0.0010105995664911327,10,1.8242705379564954
2019-09-03,-0.006605799643034727,10,1.8122197722880635
2019-09-04,0.007989816846895547,10,1.8266990763549678
2019-09-05,0.0011456407903381427,10,1.828791817328513
2019-09-06,0.0022962001614379225,10,1.832991089394699
2019-09-10,-0.0019220578344403938,10,1.8294679745108684
2019-09-11,0.001545492410865501,10,1.8322954033813965
2019-09-12,0.002960651738987317,11,1.837720191953756
2019-09-16,0.003348738609631676,11,1.843874236514251
2019-09-17,0.0030273086543841036,11,1.8494562129480467
2019-09-18,0.001124072108563407,11,1.8515351350930311
2019-09-19,0.0001706369853122578,11,1.8518510754666833
2019-09-20,0.0014413762191945608,11,1.8545202895683506
2019-09-23,0.0038929162593388925,11,1.861739781756885
2019-09-24,0.0023779147358685593,11,1.8661668402182772
2019-09-25,-0.004049312503958498,11,1.8586101474977086
2019-09-26,-0.0017998515385990732,11,1.855264925164079
2019-09-27,-0.013943528064271904,11,1.8293959866133942
2019-10-01,0.012852184014317617,11,1.8529077204684037
2019-10-02,-0.006077641017348564,11,1.841646412505123
2019-10-03,-0.0038118271424428707,11,1.8346263747231535
2019-10-04,0.0037302841313929095,11,1.841470052375818
2019-10-07,0.002863106995844719,11,1.8467423781654138
2019-10-08,-0.0007416235858519471,11,1.845372790460774
2019-10-09,-0.009263088251790685,11,1.8282789394452825
2019-10-14,0.011717992969063245,11,1.8497026992031886
2019-10-15,0.014549097662113623,11,1.8766142044197711
2019-10-16,-0.0003744433339575304,11,1.8759115187405162
2019-10-17,0.0021250951300511023,11,1.8798980091733983
2019-10-18,0.0012425222031249698,11,1.8822338241894065
2019-10-21,0.002868608979135848,11,1.8876332170383094
2019-10-22,0.0007543654892380887,11,1.8890571823935827
2019-10-23,0.0030251996495260073,11,1.8947719575196944
2019-10-24,0.0024378084293269486,11,1.8993910485693883
2019-10-25,0.0016487896184666556,11,1.9025227448116782
2019-10-28,-0.003247563491151588,11,1.896344181404542
2019-10-29,-0.004699186109567968,11,1.8874329071683258
2019-10-30,0.00919083375199709,11,1.9047799892361583
2019-10-31,0.005730740763849455,11,1.9156957895666387
2019-11-01,0.0034731444877378944,11,1.9223492778383546
2019-11-04,0.007924826906967053,11,1.9375835631199565
2019-11-05,-0.0015151850872831703,11,1.934647765399752
2019-11-06,-0.0015927842358044453,11,1.931566288937189
2019-11-07,-0.0016255517812865485,11,1.928426427915534
2019-11-08,0.0018029847199388836,11,1.931903351298592
2019-11-11,-0.012066884839841226,11,1.9085912960367686
2019-11-12,-0.0036616025865478367,11,1.9016027932105377
2019-11-13,-0.0010724250041901867,11,1.899563466827061
2019-11-14,-0.0017503027550972742,11,1.8962386556575914
2019-11-15,0.004157180897624768,10,1.904121662774229
2019-11-18,0.01750658533821283,10,1.9374563311579258
2019-11-19,0.008007692894524632,10,1.9529708864543907
2019-11-20,0.004974361747850953,10,1.9626856701266362
2019-11-21,-0.0061599069181550005,10,1.9505957090890593
2019-11-22,0.0006035415476030592,10,1.951772974642071
2019-11-25,-0.002367553150274626,10,1.9471520483873361
2019-11-26,-0.008207531822803704,10,1.9311707359863597
2019-11-27,0.0014245744280509843,10,1.9339218324330463
2019-11-28,-0.005360190524191177,10,1.9235556429523124
2019-11-29,-0.010687000763686106,10,1.9029986023270884
2019-12-02,-0.007254792585466218,10,1.8891927421767731
2019-12-03,0.012446937421321313,10,1.912707406015462
2019-12-04,-0.003854183059752181,10,1.9053354815329349
2019-12-05,0.0032030691153503545,10,1.9114384027682143
2019-12-06,-0.0008336826830377508,10,1.909844869672133
2019-12-09,0.005369977091534995,10,1.920100692870658
2019-12-10,0.0035415617627469697,10,1.9269008480651528
2019-12-11,0.011326387979466423,10,1.9487256746683017
2019-12-12,0.012381971682755132,10,1.9728547407895025
2019-12-13,0.002919588862820577,10,1.9786146655186745
2019-12-16,0.01124567628467169,10,2.0008655255392016
2019-12-17,0.00499989885849299,10,2.010869650796343
2019-12-18,0.0011356118271658388,10,2.0131532181546765
2019-12-19,-0.0072505615996875435,10,1.998556726736837
2019-12-20,-0.003514034879988781,10,1.9915337286894474
2019-12-23,-0.00044109594006682686,10,1.9906552712472165
2019-12-24,0.00447674547026472,10,1.9995669282156312
2019-12-25,0.002771156407446307,10,2.0051080409208737
2019-12-26,-0.00043483043286230983,10,2.0042361589235043
2019-12-27,0.0023216402940190116,10,2.0088892743487907
2019-12-30,-0.010213635669514031,10,1.9883712112001977
2019-12-31,0.005041588815064324,10,1.9983957612587806
2020-01-02,0.009258051595349915,10,2.016897012324443
2020-01-03,-0.004971962074393188,10,2.006869076871209
2020-01-06,-0.013702376613493628,10,1.9793702009659455
2020-01-07,0.001612082511378099,10,1.9825611090504658
2020-01-08,-0.0039573488346093975,10,1.9747154231560229
2020-01-09,0.01581963780163729,10,2.005954705911658
2020-01-10,-0.0013135671014017024,10,2.0033197498030706
2020-01-13,0.007579858345553725,10,2.018504629727428
2020-01-14,0.0034281703829266872,10,2.02542440751686
2020-01-15,-0.00816889603633269,11,2.0088789261024043
2020-01-16,0.0028727918854659844,11,2.014650017180195
2020-01-17,0.004035531092466036,11,2.022780199964963
2020-01-20,0.0004536930893434291,11,2.023697921362948
2020-01-30,-0.07057819392886176,11,1.8808689770155593
2020-01-31,-0.01104920756178755,11,1.8600868652919875
2020-02-03,-0.03062797034387518,11,1.8031161799447928
2020-02-04,0.015697721407339785,11,1.8314209954026328
2020-02-05,-0.0027028050753926166,11,1.826471021441078
2020-02-06,0.019325996217986655,11,1.8617693934937103
2020-02-07,-0.008804769991230315,11,1.8453769422072857
2020-02-10,-0.014219339146366387,11,1.8191369016131556
2020-02-11,0.009265504446885554,11,1.8359921226645457
2020-02-12,0.012910982777334086,11,1.8596965853395888
2020-02-13,0.0011979268847700812,11,1.8619243658766824
2020-02-14,0.0034664143525272584,11,1.8683785672218778
2020-02-17,-0.005859464558289693,11,1.857430869225773
2020-02-18,0.0008683255137262162,11,1.8590437238395046
2020-02-19,0.004065739637241258,11,1.8666021115948834
2020-02-20,0.0014698267030900684,11,1.86934569322255
2020-02-21,0.0009967464853348359,11,1.8712089569721455
2020-02-24,-0.016097557726908383,11,1.8410870627681784
2020-02-25,-0.0030973008127008557,11,1.8353846623124135
2020-02-26,-0.0032721559054031753,11,1.8293789975509416
2020-02-27,-0.011314258402892453,11,1.8086809308558258
2020-03-02,-0.008393112017605942,11,1.793500469199045
2020-03-03,0.008211802243674288,11,1.8082283403760449
2020-03-04,0.004614016858593034,11,1.8165715364227257
2020-03-05,0.006173255073979821,11,1.8277856958771947
2020-03-06,-0.009821099770653395,11,1.8098348301986118
2020-03-09,-0.02287816057238503,11,1.7684291383438329
2020-03-10,-0.015615203280169661,11,1.7408147578620188
2020-03-11,-0.004537710523226682,11,1.73291544441628
2020-03-12,-0.04918303728317162,11,1.64768539950497
2020-03-13,-0.020292006138854523,11,1.6142505572633143
2020-03-16,-0.01847350947281295,11,1.584429684302217
2020-03-17,-0.010430580345936418,11,1.567903163177616
