universe,score,label,liquidity,horizon,decile,mean_ret,win_rate,n_days
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,4,0.0019228276848522023,0.5694595574900254,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,5,0.0023667435661602495,0.5749002538991658,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,6,0.003302702717553497,0.5868697859992745,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,7,0.0031733316635632744,0.5926731955023576,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,8,0.004057268112199072,0.5926731955023576,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,9,0.004766075711897626,0.593398621690243,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,10,0.004743224292709713,0.5919477693144722,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,1,0.009877971518995133,0.5641867250182349,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,2,0.008432988589209588,0.5729394602479941,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,3,0.008274973838862245,0.587527352297593,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,4,0.009584203186618777,0.5893508388037928,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,5,0.010616698060040395,0.5889861415025529,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,6,0.011443058587828998,0.5904449307075128,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,7,0.010778635025856957,0.6064916119620715,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,8,0.013680238883250808,0.6225382932166302,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,9,0.015193549255754833,0.6404084609773888,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,10,0.01781069447355791,0.613420860685631,2742
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,1,0.02500343351317927,0.5854922279792746,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,2,0.024886699265537774,0.5899333826794967,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,3,0.02257871463974823,0.6236121391561806,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,4,0.027051402165832582,0.6336047372316802,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,5,0.034898294371733404,0.6358253145817913,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,6,0.02923448193402831,0.6180606957809031,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,7,0.029797039720414625,0.6421169504071058,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,8,0.037104610057074994,0.6639526276831976,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,9,0.04113617808077584,0.6480384900074019,2702
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,10,0.05305260710886581,0.6613619541080681,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,1,0.0018293293399457627,0.5622052956111716,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,2,0.0023960799740641234,0.5719985491476243,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,3,0.002637995966718663,0.5825172288719622,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,4,0.002666570580308131,0.5785273848385927,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,5,0.0030004422323625596,0.5821545157780196,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,6,0.0030664897501749507,0.5894087776568734,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,7,0.0029631112272248223,0.5850562205295611,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,8,0.0033242413600642843,0.5890460645629307,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,9,0.003846700467582778,0.5977511788175554,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,10,0.004609886947243054,0.6093579978237215,2757
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,1,0.011070525431731848,0.5915390226112327,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,2,0.010936735601601468,0.5882567469000729,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,3,0.010798108335291436,0.5959153902261123,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,4,0.010512656515622184,0.5959153902261123,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,5,0.011144699205737723,0.5984682713347921,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,6,0.01081511746550542,0.5970094821298323,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,7,0.011066593545410352,0.6035740335521517,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,8,0.012471900127939696,0.6028446389496718,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,9,0.013177990975723529,0.6218088986141502,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,10,0.013656321537957468,0.6210795040116703,2742
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,1,0.0317182988983507,0.613619541080681,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,2,0.03145279226596778,0.6365655070318282,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,3,0.030023321361748973,0.6276831976313841,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,4,0.030700404538967403,0.6361954108068097,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,5,0.03198278886983161,0.6398963730569949,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,6,0.03202356303280359,0.6424870466321243,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,7,0.03220757110322815,0.6391561806069578,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,8,0.0329757894513868,0.6428571428571429,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,9,0.034948104906954325,0.6484085862324205,2702
full,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,10,0.03639762474509983,0.6413767579570688,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,1,0.002065367503036291,0.5653120464441219,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,2,0.0021685431322727385,0.5722060957910015,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,3,0.0025446586725399443,0.5747460087082729,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,4,0.00291588578306954,0.5874455732946299,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,5,0.002662343942876164,0.5693033381712627,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,6,0.0030878426678780497,0.5852685050798259,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,7,0.0037040634814711746,0.5921625544267054,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,8,0.0038984353093789643,0.5983309143686503,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,9,0.003830222954664013,0.5932510885341074,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,10,0.0034691929282245418,0.6019593613933236,2756
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,1,0.009541902966517338,0.5961327982488143,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,2,0.008949663522862207,0.5859175483400219,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,3,0.010247521592563332,0.5848230572783656,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,4,0.011518655587929564,0.5939438161255016,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,5,0.011418954330887857,0.5899306822327618,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,6,0.01213536288177838,0.6085370302809193,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,7,0.013311774883090509,0.6132798248814302,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,8,0.013445279871751632,0.6096315213425757,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,9,0.013686763628897258,0.6154688070047428,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,10,0.01131945376636802,0.6092666909886902,2741
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,1,0.026215608302005644,0.6164383561643836,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,2,0.028646733859966918,0.6260644205849686,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,3,0.029913562366151534,0.6297667530544243,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,4,0.02998876827368495,0.6260644205849686,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,5,0.03291170569452823,0.6393928174750092,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,6,0.03442907959269805,0.6530914476119956,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,7,0.03568405091194661,0.6590151795631247,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,8,0.03547244121051415,0.6471677156608664,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,9,0.03651368540169406,0.6464272491669752,2701
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,10,0.03477080284818239,0.6245834875971862,2701
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,1,0.0029802743824546784,0.5636561479869423,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,2,0.0027338492401121454,0.5756256800870512,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,3,0.0024214535442339887,0.5814290895901342,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,4,0.0026282039692000617,0.5861443598113892,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,5,0.002608969057167101,0.5897714907508161,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,6,0.0027808588707857475,0.5861443598113892,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,7,0.002827222427175714,0.5883206383750453,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,8,0.0028730593243429772,0.5796155241204207,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,9,0.003010695549647114,0.5865070729053319,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,10,0.005468569843291869,0.5875952121871599,2757
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,1,0.009190681682445766,0.5616338439095551,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,2,0.009326648643121138,0.574033552151714,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,3,0.0093928521816031,0.586797957695113,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,4,0.009488042723435133,0.6057622173595916,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,5,0.00981863877208451,0.5984682713347921,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,6,0.01045242835285446,0.6039387308533917,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,7,0.011394575851826062,0.6032093362509118,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,8,0.013004642388410453,0.6159737417943107,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,9,0.0140725301279036,0.6192560175054704,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,10,0.019594586041535716,0.6196207148067104,2742
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,1,0.02850002089911423,0.5825314581791265,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,2,0.026446839946578295,0.6032568467801629,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,3,0.026469117593010932,0.616580310880829,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,4,0.02717912676331483,0.6343449296817173,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,5,0.0284604957434476,0.6432272390821614,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,6,0.02977696772577834,0.6550703182827535,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,7,0.03171612239870566,0.652479644707624,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,8,0.035733288770871466,0.6447076239822354,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,9,0.03850488408972886,0.6432272390821614,2702
full,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,10,0.05184367946880459,0.6628423390081422,2702
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,1,0.0017775268449204975,0.534833091436865,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,2,0.0017953774721670827,0.5682148040638607,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,3,0.0018406717627411338,0.566400580551524,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,4,0.001875000831502762,0.5769230769230769,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,5,0.002549466055893999,0.5823657474600871,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,6,0.002755847495996985,0.5976052249637155,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,7,0.0032691336700980266,0.5972423802612482,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,8,0.0035115122747982792,0.5856313497822931,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,9,0.003999489883952448,0.5979680696661829,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,10,0.0070352191364104364,0.6048621190130624,2756
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,1,0.006875312688998724,0.5355709595038307,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,2,0.008225248923892195,0.5556366289675301,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,3,0.008802078016486801,0.5829989055089383,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,4,0.009161988656494317,0.5986866107260124,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,5,0.010261375294353824,0.6056183874498359,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,6,0.010378168337323936,0.6085370302809193,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,7,0.01149967147033535,0.6216709230207953,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,8,0.012215333736912857,0.6143743159430864,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,9,0.014693930668889884,0.6260488872674207,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,10,0.02363017030803985,0.6333454943451295,2741
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,1,0.019741735637929574,0.552388004442799,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,2,0.023538415081262396,0.5908922621251388,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,3,0.02530164512537296,0.623843021103295,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,4,0.027230057352116258,0.650129581636431,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,5,0.027631611541098874,0.6508700481303221,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,6,0.031090125541532527,0.664938911514254,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,7,0.03284122459877905,0.6530914476119956,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,8,0.03659970771494787,0.6449463161791928,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,9,0.04253729112457497,0.6508700481303221,2701
full,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,10,0.05842082916659077,0.6438356164383562,2701
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,1,0.0033054897226674667,0.573746844572665,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,2,0.002480129624673086,0.569780021637216,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,3,0.002297328780081498,0.5780742877749729,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,4,0.0020195479055026854,0.570501262170934,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,5,0.002275513497647984,0.575189325640101,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,6,0.001828420231970186,0.574107464839524,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,7,0.002161490826329599,0.576631806707537,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,8,0.003052199841229369,0.5896141363144609,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,9,0.0034905360213300838,0.584565452578435,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,5,10,0.004703694411303308,0.5917778579156149,2773
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,1,0.013895517180444787,0.5913705583756346,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,2,0.011925012898856113,0.602610587382161,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,3,0.008612531556691722,0.6022480058013053,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,4,0.007159266871925102,0.5971718636693256,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,5,0.009165442656563823,0.6076867295141407,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,6,0.007827978789737929,0.5964467005076142,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,7,0.008848836578556497,0.6272661348803481,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,8,0.010978878158246158,0.6225525743292241,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,9,0.012044138737640398,0.6087744742567077,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,20,10,0.015512078431440798,0.6004350978970269,2758
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,1,0.03788706900006105,0.6177336276674025,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,2,0.030265768851166386,0.637233259749816,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,3,0.023407414955957436,0.6306107431935246,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,4,0.022246096976197793,0.6460632818248713,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,5,0.027382392634345644,0.6214128035320088,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,6,0.022015864685042144,0.6339220014716703,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,7,0.024005344064895635,0.6582045621780721,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,8,0.031132236639697372,0.659308314937454,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,9,0.035654864719554945,0.6376011773362766,2718
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,10,0.04883158226651087,0.6258278145695364,2718
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,1,0.0027301744186228574,0.5566378066378066,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,2,0.0021588251276123504,0.5772005772005772,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,3,0.0021731540397062765,0.5797258297258298,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,4,0.00250619194589194,0.5873015873015873,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,5,0.0023346701829226367,0.5811688311688312,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,6,0.0024405568908454594,0.5836940836940837,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,7,0.002807456806103496,0.5912698412698413,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,8,0.002711081706660332,0.5829725829725829,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,9,0.0034230274314946845,0.5887445887445888,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,10,0.004388073510726839,0.5815295815295816,2772
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,1,0.012729049428154546,0.5988393180993834,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,2,0.00986057590807957,0.6035545883206384,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,3,0.008628697597593297,0.6064562930721799,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,4,0.008133496850226608,0.6079071454479507,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,5,0.00754650030869659,0.5952121871599565,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,6,0.009061670461989385,0.602829162132753,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,7,0.010040416558533535,0.6042800145085238,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,8,0.010228262133329991,0.6035545883206384,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,9,0.013674375448015924,0.6097207109176641,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,10,0.016077622800474888,0.5988393180993834,2757
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,1,0.038913357397411384,0.6474052263525948,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,2,0.0272254169708154,0.6437246963562753,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,3,0.022480641331119336,0.6370997423629002,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,4,0.021245281479996176,0.6301067353698933,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,5,0.023478895467669004,0.6400441663599559,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,6,0.02480422555828821,0.6488774383511225,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,7,0.02813151448045305,0.6536621273463379,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,8,0.030143094752658736,0.6448288553551711,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,9,0.036673031269006534,0.6404122193595878,2717
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,10,0.04946361681329733,0.624953993375046,2717
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,1,0.002893778152988191,0.5916456607850198,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,2,0.002124306655190574,0.5624774936982355,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,3,0.002103489953056622,0.5646380986676269,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,4,0.0022379794157257396,0.5725603168887289,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,5,0.002723244309534921,0.5711199135758013,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,6,0.003154606339603976,0.5866042491897732,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,7,0.002526384233145682,0.5725603168887289,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,8,0.0019658955400402075,0.5696795102628736,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,9,0.0032986957496159413,0.5768815268275117,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,10,0.0045669415534694766,0.598487576521426,2777
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,20,1,0.011232083786630438,0.5908761766835626,2762
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,20,2,0.009776819317381124,0.5959449674149168,2762
