me_date,n,ic,p,factor,horizon_m
2021-07-31,1240,-0.057988822317753014,0.04118567593773168,ma_yoy,1
2021-08-31,1243,-0.1011864922647817,0.0003528656601478877,ma_yoy,1
2021-09-30,1244,0.04413170454890382,0.11977103155069561,ma_yoy,1
2021-10-31,1244,0.07064303955956773,0.012694865775536817,ma_yoy,1
2021-11-30,1246,0.008778314123651706,0.756896901466624,ma_yoy,1
2021-12-31,1246,-0.06378344096376219,0.024353428034011387,ma_yoy,1
2022-01-31,1249,-0.031999553363602766,0.2584511579805167,ma_yoy,1
2022-02-28,1265,0.04119234200551045,0.14312442512480097,ma_yoy,1
2022-03-31,1265,-0.15507270536097742,2.9638370142421456e-08,ma_yoy,1
2022-04-30,1265,0.0699365839688171,0.012845976462604271,ma_yoy,1
2022-05-31,1261,-0.05656423641625661,0.04461739525567414,ma_yoy,1
2022-06-30,1261,-0.03613714548017141,0.19970357138732023,ma_yoy,1
2022-07-31,1261,-0.02644610389162225,0.34806520316007405,ma_yoy,1
2022-08-31,1273,0.027300210057962102,0.3304180664033243,ma_yoy,1
2022-09-30,1273,0.04605215695058932,0.10051584990208225,ma_yoy,1
2022-10-31,1273,-0.053013489405107715,0.058631476231784704,ma_yoy,1
2022-11-30,1274,0.09754684295220781,0.0004891055605694404,ma_yoy,1
2022-12-31,1274,-0.05276341367023741,0.05973362936868263,ma_yoy,1
2023-01-31,1274,-0.029835799469321717,0.28727216142209394,ma_yoy,1
2023-02-28,1283,-0.04831962013786246,0.08361534724535684,ma_yoy,1
2023-03-31,1283,0.08366052376825647,0.002708911746772526,ma_yoy,1
2023-04-30,1283,-0.025761561751819893,0.35652508173728803,ma_yoy,1
2023-05-31,1283,0.07142285663917139,0.010495272311898455,ma_yoy,1
2023-06-30,1284,-0.046400590728108315,0.09652367237292002,ma_yoy,1
2023-07-31,1284,0.02367232296062887,0.3966932712523298,ma_yoy,1
2023-08-31,1305,-0.04408571928464305,0.11142181126488734,ma_yoy,1
2023-09-30,1305,-0.06762816397941279,0.01454518737378359,ma_yoy,1
2023-10-31,1305,-0.058473111509435634,0.034676877046485664,ma_yoy,1
2023-11-30,1303,0.06244989501589642,0.02417751386086184,ma_yoy,1
2023-12-31,1304,0.010197608887558805,0.712946563639726,ma_yoy,1
2024-01-31,1304,-0.07390487837741484,0.007588130387030446,ma_yoy,1
2024-02-29,1320,0.054613955940749685,0.04727541895919053,ma_yoy,1
2024-03-31,1320,-0.04251867658856813,0.12258470327578899,ma_yoy,1
2024-04-30,1321,0.01217713819300056,0.6583572456517248,ma_yoy,1
2024-05-31,1313,-0.047508033470768776,0.08528677481797088,ma_yoy,1
2024-06-30,1313,-0.04450317981821958,0.10699444505855799,ma_yoy,1
2024-07-31,1313,0.0367023280419559,0.18381414261825987,ma_yoy,1
2024-08-31,1326,0.013492204922348074,0.6235198405064917,ma_yoy,1
2024-09-30,1325,-0.01001985726660705,0.7155643946302199,ma_yoy,1
2024-10-31,1325,0.056514182831697506,0.039700684350167124,ma_yoy,1
2024-11-30,1320,0.027530822451498637,0.3175591815989075,ma_yoy,1
2024-12-31,1320,-0.04379509518508521,0.11174231086349415,ma_yoy,1
2025-01-31,1320,-0.03817870619771319,0.16565758129132757,ma_yoy,1
2025-02-28,1331,-0.06506628391730412,0.017592230228174504,ma_yoy,1
2025-03-31,1332,-0.043273234394013614,0.11443206573693981,ma_yoy,1
2025-04-30,1332,-0.03419814604686351,0.2122844913188742,ma_yoy,1
2025-05-31,1324,0.01939509432221967,0.4807322137863397,ma_yoy,1
2025-06-30,1324,-0.005024763601005122,0.855061990516182,ma_yoy,1
2025-07-31,1324,0.06906918733071767,0.011942590537826528,ma_yoy,1
2025-08-31,1346,-0.027517084116561636,0.313072310220413,ma_yoy,1
2025-09-30,1346,0.00684412459180894,0.8019176948684478,ma_yoy,1
2025-10-31,1346,-0.06245699564325888,0.02193319293450284,ma_yoy,1
2025-11-30,1346,0.036452816327415836,0.18136043247782313,ma_yoy,1
2025-12-31,1346,0.028872917443549553,0.2898173266580199,ma_yoy,1
2017-11-30,1079,-0.020648885115316932,0.4980485440391662,ma_yoy,3
2017-12-31,1079,-0.035668442876351736,0.24173695767594375,ma_yoy,3
2018-01-31,1079,-0.05206244532352436,0.08738959693571988,ma_yoy,3
2018-02-28,1105,-0.0009489849968429881,0.9748627962884149,ma_yoy,3
2018-03-31,1105,-0.016072982791439604,0.5935349484280801,ma_yoy,3
2018-04-30,1105,-0.023897781457106786,0.4274205921609614,ma_yoy,3
2018-05-31,1108,-0.07239267507798144,0.01594590492790048,ma_yoy,3
2018-06-30,1108,-0.025179544103726515,0.4024076783334466,ma_yoy,3
2018-07-31,1108,-0.019183242233044795,0.5235495174862019,ma_yoy,3
2018-08-31,1131,0.034882689895887636,0.24112625625134407,ma_yoy,3
2018-09-30,1131,0.0209653903744898,0.48120173599984617,ma_yoy,3
2018-10-31,1130,-0.02191372110691907,0.46178353755838764,ma_yoy,3
2018-11-30,1133,-0.10917483982929982,0.00023160578186152825,ma_yoy,3
2018-12-31,1133,-0.051719753240326544,0.0818356117239904,ma_yoy,3
2019-01-31,1133,-0.058670307355142844,0.048339985294722804,ma_yoy,3
2019-02-28,1146,-0.008181628113716975,0.782032022802015,ma_yoy,3
2019-03-31,1146,-0.03225170774501303,0.2753181343613743,ma_yoy,3
2019-04-30,1147,-0.00546320542490265,0.8533669740850911,ma_yoy,3
2019-05-31,1150,-0.04805080279440934,0.10338697807366923,ma_yoy,3
2019-06-30,1150,-0.06510874255169967,0.027252172040193194,ma_yoy,3
2019-07-31,1150,-0.05494229372096054,0.06252355314503057,ma_yoy,3
2019-08-31,1164,-0.026298658897519644,0.37002098444876663,ma_yoy,3
2019-09-30,1164,-0.05751204132149282,0.049799810094321995,ma_yoy,3
2019-10-31,1164,-0.010303689166442821,0.7254629403654747,ma_yoy,3
2019-11-30,1164,-0.0052821037884303625,0.8571372477738894,ma_yoy,3
2019-12-31,1164,0.06928390958739414,0.018074348860036404,ma_yoy,3
2020-01-31,1164,-0.00493184268381589,0.8665186857206004,ma_yoy,3
2020-02-29,1179,0.02303678849325081,0.4293700385198317,ma_yoy,3
2020-03-31,1179,-0.044317222943915185,0.12830137613224785,ma_yoy,3
2020-04-30,1179,-0.04075520458834541,0.16196580464907434,ma_yoy,3
2020-05-31,1181,-0.021932432285747195,0.4514406666226083,ma_yoy,3
2020-06-30,1181,-0.020683547207530916,0.47762511090335313,ma_yoy,3
2020-07-31,1181,-0.0021199321617046338,0.9419844918257247,ma_yoy,3
2020-08-31,1213,0.010321928971678496,0.7194958819292206,ma_yoy,3
2020-09-30,1213,-0.0058295274402970654,0.8392725572937472,ma_yoy,3
2020-10-31,1213,-0.0282049411176606,0.32634209523858315,ma_yoy,3
2020-11-30,1214,0.006057262548259926,0.8330162529649598,ma_yoy,3
2020-12-31,1214,0.05724061765671021,0.046153491341060934,ma_yoy,3
2021-01-31,1214,0.0428854999886359,0.13533619197035232,ma_yoy,3
2021-02-28,1235,-0.03593049602988278,0.20701404332277787,ma_yoy,3
2021-03-31,1235,-0.048816398517149376,0.08637845970867207,ma_yoy,3
2021-04-30,1235,-0.07256221331283734,0.01074749643986777,ma_yoy,3
2021-05-31,1240,-0.04572655142439451,0.10752541867140453,ma_yoy,3
2021-06-30,1240,-0.06191733518450204,0.029240600472508205,ma_yoy,3
2021-07-31,1240,-0.0631281746728223,0.02621931234578571,ma_yoy,3
