score,label,liquidity,horizon,top_n,direction,mean_ret,std_ret,sharpe_proxy,win_rate,n_days
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,50,bot,0.003317345285350593,0.027248450438726198,1.932631873736869,0.6013280865715691,4066
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,10,top,0.01582328876477397,0.1162645830060539,2.1604766943983855,0.5426964034558971,4977
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,10,bot,0.008081821714978841,0.03739790860616572,3.4305378875657646,0.6395418927064497,4977
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,20,top,0.015826515746823464,0.10582578593812846,2.3740730720142533,0.5581675708257987,4977
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,20,bot,0.007386641960552617,0.04100448502058832,2.8596702494886843,0.6166365280289331,4977
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,50,top,0.01569337355726495,0.09055013229048374,2.751233771650074,0.5707593688362919,4056
sig_atr_pct_rn,ATR% (raw rank),liq_50m,20,50,bot,0.0065245304461892676,0.0391216934310603,2.6474751169714246,0.6180966469428008,4056
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,10,top,0.0035469695630298867,0.031662920227855364,1.778307112071733,0.5867254862642871,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,10,bot,0.006636437004659411,0.07186247491965606,1.4659969831686872,0.5482253860036094,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,20,top,0.0039454693165737725,0.03192352271325878,1.9619508869717552,0.5959494686184078,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,20,bot,0.006243690125845572,0.06477181659340538,1.5302258486928562,0.5594545819129737,4987
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,50,top,0.004458804707882041,0.02984801151266145,2.3713918221967325,0.6128873585833743,4066
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,10,50,bot,0.006540260992282336,0.05708574581625418,1.8187276540871893,0.572798819478603,4066
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,10,top,0.007161997915749622,0.04536011134609686,2.50645752134825,0.6085995579666466,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,10,bot,0.012924814776051582,0.10379247546919458,1.9767817744642617,0.5509342977697408,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,20,top,0.007524083396396101,0.04584828706212243,2.6051381352940908,0.6077958609604179,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,20,bot,0.012223019178581391,0.09411128948846828,2.061754919691879,0.5611814345991561,4977
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,50,top,0.008073148768569044,0.0425713667007277,3.0104098967293793,0.6272189349112426,4056
combo_rvol_lowatr,RVOL - ATR% (低波動放量),liq_50m,20,50,bot,0.013173871960054248,0.08170170768495352,2.559661725395947,0.5747041420118343,4056
sig_rvol_log_rn,log(RVOL),liq_100m,10,10,top,0.008793209399006968,0.05870285868480658,2.3778717919823724,0.5702827351112894,4987
sig_rvol_log_rn,log(RVOL),liq_100m,10,10,bot,0.0064302629166265715,0.06075960778561333,1.680018403231011,0.5604571886905956,4987
