score,label,horizon,universe,top_n,direction,mean_ret,std_ret,sharpe_proxy,win_rate,n_days
sig_ma_align_rn,MA 排列,10,all,20,bot,0.01314579526330281,0.0621777361179134,3.356233972904315,0.5878096298357918,3593
sig_ma_align_rn,MA 排列,10,all,50,top,0.009654425788712525,0.05366124486742211,2.8560511129963717,0.6035634743875279,3592
sig_ma_align_rn,MA 排列,10,all,50,bot,0.008831874793300797,0.052342955515618815,2.6785202421244256,0.5860244988864143,3592
sig_ma_align_rn,MA 排列,10,momentum,10,top,0.015445239865791788,0.08771979723771008,2.795099731971916,0.5556704584625991,2901
sig_ma_align_rn,MA 排列,10,momentum,10,bot,0.0033951593652916928,0.06320071955179644,0.8527827599777753,0.5563598759048604,2901
sig_ma_align_rn,MA 排列,10,momentum,20,top,0.012976588330545097,0.07148801223215419,2.8815593985624455,0.5891072044122716,2901
sig_ma_align_rn,MA 排列,10,momentum,20,bot,0.0029614764641508764,0.057203088029278475,0.8218434187018423,0.5601516718372975,2901
sig_ma_align_rn,MA 排列,10,momentum,50,top,0.009771198966350222,0.05787493606711357,2.6801407551533294,0.6056532230265426,2901
sig_ma_align_rn,MA 排列,10,momentum,50,bot,0.002799077173052491,0.05189460213433815,0.8562349603764676,0.5608410892795588,2901
sig_ma_align_rn,MA 排列,20,all,10,top,0.026841958742638304,0.12413397721969797,3.4326047932479065,0.566564331565727,3583
sig_ma_align_rn,MA 排列,20,all,10,bot,0.02767398142450662,0.11849520868511437,3.7074143393004575,0.5830309796260117,3583
sig_ma_align_rn,MA 排列,20,all,20,top,0.02266072286011062,0.09770930235048074,3.681612852075432,0.5855428411945297,3583
sig_ma_align_rn,MA 排列,20,all,20,bot,0.022578782056497458,0.09078265858887824,3.9481885520945696,0.5930784259000837,3583
sig_ma_align_rn,MA 排列,20,all,50,top,0.01901018606287467,0.07767647935546894,3.885054403863731,0.6172529313232831,3582
sig_ma_align_rn,MA 排列,20,all,50,bot,0.01529868922449125,0.07599778096316223,3.1956086001685207,0.5918481295365717,3582
sig_ma_align_rn,MA 排列,20,momentum,10,top,0.03050276819148136,0.12647047589577218,3.828691480542248,0.5883777239709443,2891
sig_ma_align_rn,MA 排列,20,momentum,10,bot,0.004434537484141853,0.08834944728819227,0.7967916306954483,0.5219647180906261,2891
sig_ma_align_rn,MA 排列,20,momentum,20,top,0.02466575205208705,0.10112975071157036,3.8718247817891847,0.6118989968868903,2891
sig_ma_align_rn,MA 排列,20,momentum,20,bot,0.004072657668642707,0.08097142544054207,0.7984475491967995,0.5399515738498789,2891
sig_ma_align_rn,MA 排列,20,momentum,50,top,0.019189692012892372,0.08166273334998131,3.730305174903675,0.6060186786579038,2891
sig_ma_align_rn,MA 排列,20,momentum,50,bot,0.0043008259674431155,0.07317573275275281,0.933007338413993,0.5479072985126254,2891
sig_supertrend_rn,Supertrend,5,all,10,top,0.0013584292576182655,0.020312260103313013,1.0616443382622354,0.5537325676784249,3657
sig_supertrend_rn,Supertrend,5,all,10,bot,0.001657185095572099,0.018158853707142954,1.4487146743944184,0.5674049767569046,3657
sig_supertrend_rn,Supertrend,5,all,20,top,0.0018726216400414316,0.020087373791275127,1.479882201849454,0.5857260049220673,3657
sig_supertrend_rn,Supertrend,5,all,20,bot,0.0012680539497423647,0.01870892753183909,1.0759426143445117,0.5654908394859174,3657
sig_supertrend_rn,Supertrend,5,all,50,top,0.0015315458581375589,0.02092038551778851,1.1621457335030991,0.5817833698030634,3656
sig_supertrend_rn,Supertrend,5,all,50,bot,0.001409863140052205,0.019553983581017575,1.144569003781678,0.587253829321663,3656
sig_supertrend_rn,Supertrend,5,momentum,10,top,0.0022862236175224446,0.028211027171098395,1.2864712291604228,0.5567790777701308,2906
sig_supertrend_rn,Supertrend,5,momentum,10,bot,0.0006832655455504465,0.02352543299051406,0.4610543951325221,0.52856159669649,2906
sig_supertrend_rn,Supertrend,5,momentum,20,top,0.002019712936530667,0.028613639077150047,1.1205128020365793,0.5674466620784584,2906
sig_supertrend_rn,Supertrend,5,momentum,20,bot,0.0006166144043939922,0.023625526698314896,0.4143166981237488,0.5440467997247075,2906
sig_supertrend_rn,Supertrend,5,momentum,50,top,0.002641504553050677,0.02870615798439579,1.460752247977433,0.5815554026152787,2906
sig_supertrend_rn,Supertrend,5,momentum,50,bot,0.0019297488929395962,0.02340328806776611,1.3089534210927793,0.5980729525120441,2906
sig_supertrend_rn,Supertrend,10,all,10,top,0.0028066621222267896,0.028673436054870965,1.5538556262430345,0.5602409638554217,3652
sig_supertrend_rn,Supertrend,10,all,10,bot,0.0032395531021329562,0.02614859755052618,1.9666948142828773,0.5818729463307777,3652
sig_supertrend_rn,Supertrend,10,all,20,top,0.003810848290722682,0.02856845975507424,2.117556973226103,0.6029572836801752,3652
sig_supertrend_rn,Supertrend,10,all,20,bot,0.002444443384440559,0.026984389812725933,1.4380290236149933,0.5761226725082147,3652
sig_supertrend_rn,Supertrend,10,all,50,top,0.00306562340018779,0.029717176451193834,1.6376139523749325,0.590797041906327,3651
sig_supertrend_rn,Supertrend,10,all,50,bot,0.0026828308418124047,0.028205333823326267,1.509949131228387,0.5916187345932621,3651
sig_supertrend_rn,Supertrend,10,momentum,10,top,0.004653906675369559,0.03927898058989999,1.8808654659073392,0.5635987590486039,2901
sig_supertrend_rn,Supertrend,10,momentum,10,bot,0.0014936154041434947,0.033166310946585675,0.7148943854690116,0.5498104102033782,2901
sig_supertrend_rn,Supertrend,10,momentum,20,top,0.003954552874577694,0.03979376961132002,1.57754797619553,0.5715270596346087,2901
sig_supertrend_rn,Supertrend,10,momentum,20,bot,0.0013294057457967439,0.03331175625036527,0.6335199444502362,0.5587728369527749,2901
sig_supertrend_rn,Supertrend,10,momentum,50,top,0.005095370245621253,0.0399427180944935,2.025062361928309,0.6049638055842813,2901
sig_supertrend_rn,Supertrend,10,momentum,50,bot,0.003867924653806668,0.032885498326149204,1.8671269546985818,0.6059979317476732,2901
sig_supertrend_rn,Supertrend,20,all,10,top,0.005957980402173433,0.04002655440492741,2.3629315130467954,0.585667215815486,3642
sig_supertrend_rn,Supertrend,20,all,10,bot,0.006585852868168136,0.03748535461085323,2.7890138494871337,0.5834706205381659,3642
sig_supertrend_rn,Supertrend,20,all,20,top,0.00782698374420183,0.04124903313382131,3.0121800579985836,0.628226249313564,3642
sig_supertrend_rn,Supertrend,20,all,20,bot,0.005025721163940615,0.03853488808910833,2.070353752338917,0.5853926414058209,3642
sig_supertrend_rn,Supertrend,20,all,50,top,0.0061934975642971915,0.04260625331978023,2.3076125719611857,0.6088986542158747,3641
sig_supertrend_rn,Supertrend,20,all,50,bot,0.005253476785530924,0.040496484700962475,2.0593480933868054,0.5902224663553969,3641
sig_supertrend_rn,Supertrend,20,momentum,10,top,0.008579545280538113,0.05529417782318304,2.463117536197958,0.562435143548945,2891
sig_supertrend_rn,Supertrend,20,momentum,10,bot,0.0028678639717174253,0.045200570776416205,1.0071981038458755,0.5375302663438256,2891
