ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
1303,2025-03-05,33.6896,31.9057,1.1892,2025-03-13,31.4436,stop_loss,A,8,-6.667,-7.252
1303,2025-08-08,36.8,33.4644,2.2237,2025-08-29,43.2,trailing_stop,B,21,17.391,16.806
1303,2025-09-22,40.55,38.6804,1.2464,2025-09-24,38.6,stop_loss,A,2,-4.809,-5.394
1303,2025-09-26,39.6,37.3071,1.5286,2025-10-08,41.8,trailing_stop,B,12,5.556,4.971
1303,2025-10-14,40.2,37.3232,1.9179,2025-11-03,41.35,trailing_stop,B,20,2.861,2.276
1303,2025-11-04,41.35,39.025,1.55,2025-11-25,52.4,trailing_stop,B,21,26.723,26.138
1303,2025-11-26,51.1,45.2929,3.8714,2025-12-15,60.5,trailing_stop,B,19,18.395,17.81
1303,2026-01-13,62.2,56.7357,3.6429,2026-01-30,75.9,trailing_stop,B,17,22.026,21.441
1303,2026-02-02,70.6,63.3679,4.8214,2026-02-05,74.5,trailing_stop,B,3,5.524,4.939
1303,2026-04-20,85.7,76.8179,5.9214,2026-05-08,88.6,trailing_stop,B,18,3.384,2.799
