stop_mult,be_mult,stop_ceil,ma20_mult,train_sharpe,train_mean,train_rank,test_sharpe,test_mean,test_rank,train_start,test_start,note
3.0,1.5,0.16,1.0,0.5044839419426644,0.04184974696423365,1.0,-0.13238558963201721,-0.011184721991567358,141.0,2020-05-08,2020-07-31,train_top5
3.0,3.0,0.14,1.2,0.5044839419426644,0.04184974696423365,1.0,-0.12500927971863182,-0.010399889521321683,41.0,2020-05-08,2020-07-31,baseline
2.5,1.5,0.14,1.0,0.22004896041312738,0.019242675103606076,1.0,-0.37229626308503394,-0.02576105460398614,241.0,2020-06-05,2020-08-28,train_top5
2.5,1.5,0.14,1.2,0.22004896041312738,0.019242675103606076,1.0,-0.37229626308503394,-0.02576105460398614,241.0,2020-06-05,2020-08-28,train_top5
2.5,1.5,0.14,1.5,0.22004896041312738,0.019242675103606076,1.0,-0.37229626308503394,-0.02576105460398614,241.0,2020-06-05,2020-08-28,train_top5
2.5,1.5,0.14,1.8,0.22004896041312738,0.019242675103606076,1.0,-0.37229626308503394,-0.02576105460398614,241.0,2020-06-05,2020-08-28,train_top5
2.5,2.0,0.14,1.0,0.22004896041312738,0.019242675103606076,1.0,-0.37229626308503394,-0.02576105460398614,241.0,2020-06-05,2020-08-28,train_top5
3.0,3.0,0.14,1.2,0.209169147824191,0.01850677769973264,101.0,-0.3788738153318293,-0.02684981532400638,301.0,2020-06-05,2020-08-28,baseline
4.5,1.5,0.16,1.0,-0.12772636938828721,-0.010221247843547557,1.0,0.13275996318097655,0.01123784595310159,141.0,2020-07-03,2020-09-25,train_top5
4.5,1.5,0.16,1.2,-0.12772636938828721,-0.010221247843547557,1.0,0.13275996318097655,0.01123784595310159,141.0,2020-07-03,2020-09-25,train_top5
4.5,1.5,0.16,1.5,-0.12772636938828721,-0.010221247843547557,1.0,0.13275996318097655,0.01123784595310159,141.0,2020-07-03,2020-09-25,train_top5
4.5,1.5,0.16,1.8,-0.12772636938828721,-0.010221247843547557,1.0,0.13275996318097655,0.01123784595310159,141.0,2020-07-03,2020-09-25,train_top5
4.5,2.0,0.16,1.0,-0.12772636938828721,-0.010221247843547557,1.0,0.13275996318097655,0.01123784595310159,141.0,2020-07-03,2020-09-25,train_top5
3.0,3.0,0.14,1.2,-0.1471008703593538,-0.011621370370100786,221.0,0.11799249284774664,0.01003410827774729,281.0,2020-07-03,2020-09-25,baseline
4.5,1.5,0.16,1.0,-0.0848883496171094,-0.006922121527021119,1.0,0.6197432486655994,0.0626087509948788,21.0,2020-07-31,2020-10-23,train_top5
4.5,1.5,0.16,1.2,-0.0848883496171094,-0.006922121527021119,1.0,0.6197432486655994,0.0626087509948788,21.0,2020-07-31,2020-10-23,train_top5
4.5,1.5,0.16,1.5,-0.0848883496171094,-0.006922121527021119,1.0,0.6197432486655994,0.0626087509948788,21.0,2020-07-31,2020-10-23,train_top5
4.5,1.5,0.16,1.8,-0.0848883496171094,-0.006922121527021119,1.0,0.6197432486655994,0.0626087509948788,21.0,2020-07-31,2020-10-23,train_top5
4.5,2.0,0.16,1.0,-0.0848883496171094,-0.006922121527021119,1.0,0.6197432486655994,0.0626087509948788,21.0,2020-07-31,2020-10-23,train_top5
3.0,3.0,0.14,1.2,-0.11025011177786576,-0.008951136068091035,221.0,0.583288513634453,0.0593509915667594,121.0,2020-07-31,2020-10-23,baseline
4.5,1.5,0.16,1.0,0.1927760986511114,0.017937349615873812,1.0,0.652492991199201,0.06220810329143413,81.0,2020-08-28,2020-11-20,train_top5
4.5,1.5,0.16,1.2,0.1927760986511114,0.017937349615873812,1.0,0.652492991199201,0.06220810329143413,81.0,2020-08-28,2020-11-20,train_top5
4.5,1.5,0.16,1.5,0.1927760986511114,0.017937349615873812,1.0,0.652492991199201,0.06220810329143413,81.0,2020-08-28,2020-11-20,train_top5
4.5,1.5,0.16,1.8,0.1927760986511114,0.017937349615873812,1.0,0.652492991199201,0.06220810329143413,81.0,2020-08-28,2020-11-20,train_top5
4.5,2.0,0.16,1.0,0.1927760986511114,0.017937349615873812,1.0,0.652492991199201,0.06220810329143413,81.0,2020-08-28,2020-11-20,train_top5
3.0,3.0,0.14,1.2,0.1537788300668897,0.01442800034694353,241.0,0.6105119089789122,0.060028556824665236,261.0,2020-08-28,2020-11-20,baseline
4.5,1.5,0.14,1.0,0.6797050744735478,0.0690367650798283,1.0,1.0704275699914125,0.10449897578474118,201.0,2020-10-23,2021-01-15,train_top5
4.5,1.5,0.14,1.2,0.6797050744735478,0.0690367650798283,1.0,1.0704275699914125,0.10449897578474118,201.0,2020-10-23,2021-01-15,train_top5
4.5,1.5,0.14,1.5,0.6797050744735478,0.0690367650798283,1.0,1.0704275699914125,0.10449897578474118,201.0,2020-10-23,2021-01-15,train_top5
4.5,1.5,0.14,1.8,0.6797050744735478,0.0690367650798283,1.0,1.0704275699914125,0.10449897578474118,201.0,2020-10-23,2021-01-15,train_top5
4.5,2.0,0.14,1.0,0.6797050744735478,0.0690367650798283,1.0,1.0704275699914125,0.10449897578474118,201.0,2020-10-23,2021-01-15,train_top5
3.0,3.0,0.14,1.2,0.6453394543013075,0.06661669974937022,121.0,1.0889824650194353,0.10507376280722898,21.0,2020-10-23,2021-01-15,baseline
4.0,1.5,0.14,1.0,0.8730299426438409,0.08842786020923202,1.0,0.5761405333356499,0.05805424006786391,421.0,2020-11-20,2021-02-19,train_top5
4.0,1.5,0.14,1.2,0.8730299426438409,0.08842786020923202,1.0,0.5761405333356499,0.05805424006786391,421.0,2020-11-20,2021-02-19,train_top5
4.0,1.5,0.14,1.5,0.8730299426438409,0.08842786020923202,1.0,0.5761405333356499,0.05805424006786391,421.0,2020-11-20,2021-02-19,train_top5
4.0,1.5,0.14,1.8,0.8730299426438409,0.08842786020923202,1.0,0.5761405333356499,0.05805424006786391,421.0,2020-11-20,2021-02-19,train_top5
4.0,1.5,0.16,1.0,0.8730299426438409,0.08842786020923202,1.0,0.6345423724118379,0.06109711889799062,101.0,2020-11-20,2021-02-19,train_top5
3.0,3.0,0.14,1.2,0.8626528681162198,0.08797086753812565,121.0,0.5805163824758199,0.05826301748700188,401.0,2020-11-20,2021-02-19,baseline
3.0,1.5,0.1,1.0,0.8371855586278062,0.08425715193684914,1.0,0.5105615725851493,0.048200551945569305,121.0,2020-12-18,2021-03-19,train_top5
3.0,1.5,0.1,1.2,0.8371855586278062,0.08425715193684914,1.0,0.5105615725851493,0.048200551945569305,121.0,2020-12-18,2021-03-19,train_top5
3.0,1.5,0.1,1.5,0.8371855586278062,0.08425715193684914,1.0,0.5105615725851493,0.048200551945569305,121.0,2020-12-18,2021-03-19,train_top5
3.0,1.5,0.1,1.8,0.8371855586278062,0.08425715193684914,1.0,0.5105615725851493,0.048200551945569305,121.0,2020-12-18,2021-03-19,train_top5
3.0,2.0,0.1,1.0,0.8371855586278062,0.08425715193684914,1.0,0.5105615725851493,0.048200551945569305,121.0,2020-12-18,2021-03-19,train_top5
3.0,3.0,0.14,1.2,0.8073383807764444,0.0830921371595951,201.0,0.5085289614129815,0.04809432091405407,141.0,2020-12-18,2021-03-19,baseline
3.0,1.5,0.1,1.0,0.7080206285821881,0.06968708527187255,1.0,-0.8811078906578514,-0.06037670229154997,61.0,2021-01-15,2021-04-16,train_top5
3.0,1.5,0.1,1.2,0.7080206285821881,0.06968708527187255,1.0,-0.8811078906578514,-0.06037670229154997,61.0,2021-01-15,2021-04-16,train_top5
3.0,1.5,0.1,1.5,0.7080206285821881,0.06968708527187255,1.0,-0.8811078906578514,-0.06037670229154997,61.0,2021-01-15,2021-04-16,train_top5
3.0,1.5,0.1,1.8,0.7080206285821881,0.06968708527187255,1.0,-0.8811078906578514,-0.06037670229154997,61.0,2021-01-15,2021-04-16,train_top5
3.0,2.0,0.1,1.0,0.7080206285821881,0.06968708527187255,1.0,-0.8811078906578514,-0.06037670229154997,61.0,2021-01-15,2021-04-16,train_top5
3.0,3.0,0.14,1.2,0.6871015218697591,0.06878334930617709,221.0,-0.9338690182581858,-0.07128529890552592,181.0,2021-01-15,2021-04-16,baseline
2.5,1.5,0.1,1.0,0.23767407809141394,0.023951096103225284,1.0,0.5593079628637903,0.05651817253893256,341.0,2021-02-19,2021-05-14,train_top5
2.5,1.5,0.1,1.2,0.23767407809141394,0.023951096103225284,1.0,0.5593079628637903,0.05651817253893256,341.0,2021-02-19,2021-05-14,train_top5
2.5,1.5,0.1,1.5,0.23767407809141394,0.023951096103225284,1.0,0.5593079628637903,0.05651817253893256,341.0,2021-02-19,2021-05-14,train_top5
2.5,1.5,0.1,1.8,0.23767407809141394,0.023951096103225284,1.0,0.5593079628637903,0.05651817253893256,341.0,2021-02-19,2021-05-14,train_top5
2.5,2.0,0.1,1.0,0.23767407809141394,0.023951096103225284,1.0,0.5593079628637903,0.05651817253893256,341.0,2021-02-19,2021-05-14,train_top5
3.0,3.0,0.14,1.2,0.18836963707923135,0.020224295424468772,341.0,0.5685494776505174,0.05743607386385505,161.0,2021-02-19,2021-05-14,baseline
4.0,1.5,0.1,1.0,0.24751056114073633,0.025669913118362708,1.0,0.23862617005052322,0.021038811222513026,221.0,2021-03-19,2021-06-11,train_top5
4.0,1.5,0.1,1.2,0.24751056114073633,0.025669913118362708,1.0,0.23862617005052322,0.021038811222513026,221.0,2021-03-19,2021-06-11,train_top5
4.0,1.5,0.1,1.5,0.24751056114073633,0.025669913118362708,1.0,0.23862617005052322,0.021038811222513026,221.0,2021-03-19,2021-06-11,train_top5
4.0,1.5,0.1,1.8,0.24751056114073633,0.025669913118362708,1.0,0.23862617005052322,0.021038811222513026,221.0,2021-03-19,2021-06-11,train_top5
4.0,2.0,0.1,1.0,0.24751056114073633,0.025669913118362708,1.0,0.23862617005052322,0.021038811222513026,221.0,2021-03-19,2021-06-11,train_top5
3.0,3.0,0.14,1.2,0.2130141582602899,0.02289050819831871,321.0,0.2392105743337324,0.02109478163944433,161.0,2021-03-19,2021-06-11,baseline
3.5,1.5,0.1,1.0,0.15953529991397453,0.016005294272981148,1.0,-0.028678734350086856,-0.002929032702135296,101.0,2021-04-16,2021-07-09,train_top5
3.5,1.5,0.1,1.2,0.15953529991397453,0.016005294272981148,1.0,-0.028678734350086856,-0.002929032702135296,101.0,2021-04-16,2021-07-09,train_top5
3.5,1.5,0.1,1.5,0.15953529991397453,0.016005294272981148,1.0,-0.028678734350086856,-0.002929032702135296,101.0,2021-04-16,2021-07-09,train_top5
3.5,1.5,0.1,1.8,0.15953529991397453,0.016005294272981148,1.0,-0.028678734350086856,-0.002929032702135296,101.0,2021-04-16,2021-07-09,train_top5
3.5,2.0,0.1,1.0,0.15953529991397453,0.016005294272981148,1.0,-0.028678734350086856,-0.002929032702135296,101.0,2021-04-16,2021-07-09,train_top5
3.0,3.0,0.14,1.2,0.12673375553195224,0.013188208865129072,321.0,-0.0552384891901565,-0.005887644642987211,361.0,2021-04-16,2021-07-09,baseline
3.0,1.5,0.1,1.0,0.2723327695713895,0.027252111338697427,1.0,-0.0026811918974557996,-0.0002958418998030952,41.0,2021-05-14,2021-08-06,train_top5
3.0,1.5,0.1,1.2,0.2723327695713895,0.027252111338697427,1.0,-0.0026811918974557996,-0.0002958418998030952,41.0,2021-05-14,2021-08-06,train_top5
3.0,1.5,0.1,1.5,0.2723327695713895,0.027252111338697427,1.0,-0.0026811918974557996,-0.0002958418998030952,41.0,2021-05-14,2021-08-06,train_top5
3.0,1.5,0.1,1.8,0.2723327695713895,0.027252111338697427,1.0,-0.0026811918974557996,-0.0002958418998030952,41.0,2021-05-14,2021-08-06,train_top5
3.0,2.0,0.1,1.0,0.2723327695713895,0.027252111338697427,1.0,-0.0026811918974557996,-0.0002958418998030952,41.0,2021-05-14,2021-08-06,train_top5
3.0,3.0,0.14,1.2,0.2562354721150482,0.02620367460747435,361.0,-0.009464174381765925,-0.0010702840376197145,221.0,2021-05-14,2021-08-06,baseline
3.0,1.5,0.1,1.0,0.06353449671340404,0.0064080657947017585,1.0,-1.2890112565566545,-0.06977488071040788,321.0,2021-06-11,2021-09-03,train_top5
3.0,1.5,0.1,1.2,0.06353449671340404,0.0064080657947017585,1.0,-1.2890112565566545,-0.06977488071040788,321.0,2021-06-11,2021-09-03,train_top5
3.0,1.5,0.1,1.5,0.06353449671340404,0.0064080657947017585,1.0,-1.2890112565566545,-0.06977488071040788,321.0,2021-06-11,2021-09-03,train_top5
3.0,1.5,0.1,1.8,0.06353449671340404,0.0064080657947017585,1.0,-1.2890112565566545,-0.06977488071040788,321.0,2021-06-11,2021-09-03,train_top5
3.0,2.0,0.1,1.0,0.06353449671340404,0.0064080657947017585,1.0,-1.2890112565566545,-0.06977488071040788,321.0,2021-06-11,2021-09-03,train_top5
3.0,3.0,0.14,1.2,0.047938559114382065,0.004968881500690949,361.0,-1.1778890769005337,-0.0762569505899876,181.0,2021-06-11,2021-09-03,baseline
2.5,1.5,0.1,1.0,-0.21502761024232114,-0.021128995577197555,1.0,0.8296776711866377,0.09989677162539408,441.0,2021-07-09,2021-10-01,train_top5
2.5,1.5,0.1,1.2,-0.21502761024232114,-0.021128995577197555,1.0,0.8296776711866377,0.09989677162539408,441.0,2021-07-09,2021-10-01,train_top5
2.5,1.5,0.1,1.5,-0.21502761024232114,-0.021128995577197555,1.0,0.8296776711866377,0.09989677162539408,441.0,2021-07-09,2021-10-01,train_top5
2.5,1.5,0.1,1.8,-0.21502761024232114,-0.021128995577197555,1.0,0.8296776711866377,0.09989677162539408,441.0,2021-07-09,2021-10-01,train_top5
2.5,2.0,0.1,1.0,-0.21502761024232114,-0.021128995577197555,1.0,0.8296776711866377,0.09989677162539408,441.0,2021-07-09,2021-10-01,train_top5
3.0,3.0,0.14,1.2,-0.2377292496130604,-0.024787108844652423,341.0,0.8761163645360455,0.10235661257758337,1.0,2021-07-09,2021-10-01,baseline
2.0,1.5,0.1,1.0,0.2092843338699056,0.024139509541020107,1.0,-0.03861897558223966,-0.0023390632805956294,381.0,2021-09-03,2021-11-26,train_top5
2.0,1.5,0.1,1.2,0.2092843338699056,0.024139509541020107,1.0,-0.03861897558223966,-0.0023390632805956294,381.0,2021-09-03,2021-11-26,train_top5
2.0,1.5,0.1,1.5,0.2092843338699056,0.024139509541020107,1.0,-0.03861897558223966,-0.0023390632805956294,381.0,2021-09-03,2021-11-26,train_top5
2.0,1.5,0.1,1.8,0.2092843338699056,0.024139509541020107,1.0,-0.03861897558223966,-0.0023390632805956294,381.0,2021-09-03,2021-11-26,train_top5
2.0,2.0,0.1,1.0,0.2092843338699056,0.024139509541020107,1.0,-0.03861897558223966,-0.0023390632805956294,381.0,2021-09-03,2021-11-26,train_top5
3.0,3.0,0.14,1.2,0.1545006235061142,0.01893190121621106,261.0,0.005652950864907831,0.0003460296912963489,201.0,2021-09-03,2021-11-26,baseline
4.0,1.5,0.16,1.0,0.5569745517605128,0.05645624089281042,1.0,-0.24360068436969803,-0.02162540344860646,181.0,2021-10-01,2021-12-24,train_top5
4.0,1.5,0.16,1.2,0.5569745517605128,0.05645624089281042,1.0,-0.24360068436969803,-0.02162540344860646,181.0,2021-10-01,2021-12-24,train_top5
4.0,1.5,0.16,1.5,0.5569745517605128,0.05645624089281042,1.0,-0.24360068436969803,-0.02162540344860646,181.0,2021-10-01,2021-12-24,train_top5
4.0,1.5,0.16,1.8,0.5569745517605128,0.05645624089281042,1.0,-0.24360068436969803,-0.02162540344860646,181.0,2021-10-01,2021-12-24,train_top5
4.0,2.0,0.16,1.0,0.5569745517605128,0.05645624089281042,1.0,-0.24360068436969803,-0.02162540344860646,181.0,2021-10-01,2021-12-24,train_top5
3.0,3.0,0.14,1.2,0.5522428331646663,0.05621482986937564,141.0,-0.263381608485,-0.022460063011234377,261.0,2021-10-01,2021-12-24,baseline
2.0,1.5,0.12,1.0,0.0566035371095705,0.0044713172213076665,1.0,0.09204248911052998,0.008771973493228714,1.0,2021-10-29,2022-01-21,train_top5
2.0,1.5,0.12,1.2,0.0566035371095705,0.0044713172213076665,1.0,0.09204248911052998,0.008771973493228714,1.0,2021-10-29,2022-01-21,train_top5
2.0,1.5,0.12,1.5,0.0566035371095705,0.0044713172213076665,1.0,0.09204248911052998,0.008771973493228714,1.0,2021-10-29,2022-01-21,train_top5
2.0,1.5,0.12,1.8,0.0566035371095705,0.0044713172213076665,1.0,0.09204248911052998,0.008771973493228714,1.0,2021-10-29,2022-01-21,train_top5
2.0,1.5,0.14,1.0,0.0566035371095705,0.0044713172213076665,1.0,0.08994583454765685,0.008594458212884609,21.0,2021-10-29,2022-01-21,train_top5
3.0,3.0,0.14,1.2,0.03125288430414204,0.002703408404592089,341.0,0.030581375816982195,0.0031012208330387456,121.0,2021-10-29,2022-01-21,baseline
2.0,1.5,0.12,1.0,-0.06172441938411487,-0.004874129422137122,1.0,-0.023005584422976417,-0.002162439521841059,81.0,2021-11-26,2022-02-25,train_top5
2.0,1.5,0.12,1.2,-0.06172441938411487,-0.004874129422137122,1.0,-0.023005584422976417,-0.002162439521841059,81.0,2021-11-26,2022-02-25,train_top5
2.0,1.5,0.12,1.5,-0.06172441938411487,-0.004874129422137122,1.0,-0.023005584422976417,-0.002162439521841059,81.0,2021-11-26,2022-02-25,train_top5
2.0,1.5,0.12,1.8,-0.06172441938411487,-0.004874129422137122,1.0,-0.023005584422976417,-0.002162439521841059,81.0,2021-11-26,2022-02-25,train_top5
2.0,2.0,0.12,1.0,-0.06172441938411487,-0.004874129422137122,1.0,-0.023005584422976417,-0.002162439521841059,81.0,2021-11-26,2022-02-25,train_top5
3.0,3.0,0.14,1.2,-0.0947856338339306,-0.008257368959627585,121.0,-0.0854667571756895,-0.008725243060648777,441.0,2021-11-26,2022-02-25,baseline
2.0,1.5,0.12,1.0,-0.060930128584514444,-0.005319523008750332,1.0,-0.36510039703072894,-0.030299401762856375,421.0,2021-12-24,2022-03-25,train_top5
2.0,1.5,0.12,1.2,-0.060930128584514444,-0.005319523008750332,1.0,-0.36510039703072894,-0.030299401762856375,421.0,2021-12-24,2022-03-25,train_top5
2.0,1.5,0.12,1.5,-0.060930128584514444,-0.005319523008750332,1.0,-0.36510039703072894,-0.030299401762856375,421.0,2021-12-24,2022-03-25,train_top5
2.0,1.5,0.12,1.8,-0.060930128584514444,-0.005319523008750332,1.0,-0.36510039703072894,-0.030299401762856375,421.0,2021-12-24,2022-03-25,train_top5
2.0,2.0,0.12,1.0,-0.060930128584514444,-0.005319523008750332,1.0,-0.36510039703072894,-0.030299401762856375,421.0,2021-12-24,2022-03-25,train_top5
3.0,3.0,0.14,1.2,-0.1069576885843065,-0.010306394883198042,321.0,-0.26751966179994435,-0.024579854810759787,21.0,2021-12-24,2022-03-25,baseline
2.0,1.5,0.12,1.0,-0.04746502247174432,-0.004428531706078721,1.0,-0.2986714701030253,-0.02337445934833982,341.0,2022-01-21,2022-04-22,train_top5
2.0,1.5,0.12,1.2,-0.04746502247174432,-0.004428531706078721,1.0,-0.2986714701030253,-0.02337445934833982,341.0,2022-01-21,2022-04-22,train_top5
2.0,1.5,0.12,1.5,-0.04746502247174432,-0.004428531706078721,1.0,-0.2986714701030253,-0.02337445934833982,341.0,2022-01-21,2022-04-22,train_top5
2.0,1.5,0.12,1.8,-0.04746502247174432,-0.004428531706078721,1.0,-0.2986714701030253,-0.02337445934833982,341.0,2022-01-21,2022-04-22,train_top5
2.0,2.0,0.12,1.0,-0.04746502247174432,-0.004428531706078721,1.0,-0.2986714701030253,-0.02337445934833982,341.0,2022-01-21,2022-04-22,train_top5
3.0,3.0,0.14,1.2,-0.07795170815309464,-0.007803726954541987,221.0,-0.18589447369768963,-0.015627900137079542,141.0,2022-01-21,2022-04-22,baseline
4.5,1.5,0.16,1.0,-0.08185383258358442,-0.008005282533578656,1.0,-0.32867907859660916,-0.033486967547852436,421.0,2022-02-25,2022-05-20,train_top5
4.5,1.5,0.16,1.2,-0.08185383258358442,-0.008005282533578656,1.0,-0.32867907859660916,-0.033486967547852436,421.0,2022-02-25,2022-05-20,train_top5
4.5,1.5,0.16,1.5,-0.08185383258358442,-0.008005282533578656,1.0,-0.32867907859660916,-0.033486967547852436,421.0,2022-02-25,2022-05-20,train_top5
4.5,1.5,0.16,1.8,-0.08185383258358442,-0.008005282533578656,1.0,-0.32867907859660916,-0.033486967547852436,421.0,2022-02-25,2022-05-20,train_top5
4.5,2.0,0.16,1.0,-0.08185383258358442,-0.008005282533578656,1.0,-0.32867907859660916,-0.033486967547852436,421.0,2022-02-25,2022-05-20,train_top5
3.0,3.0,0.14,1.2,-0.1587843580367808,-0.014996333052216142,81.0,-0.32693510285912564,-0.030632086481858178,381.0,2022-02-25,2022-05-20,baseline
4.0,1.5,0.12,1.0,0.5596810429399477,0.043777277654354164,1.0,0.1877237872133922,0.01588050571109938,181.0,2022-12-09,2023-03-10,train_top5
4.0,1.5,0.12,1.2,0.5596810429399477,0.043777277654354164,1.0,0.1877237872133922,0.01588050571109938,181.0,2022-12-09,2023-03-10,train_top5
4.0,1.5,0.12,1.5,0.5596810429399477,0.043777277654354164,1.0,0.1877237872133922,0.01588050571109938,181.0,2022-12-09,2023-03-10,train_top5
4.0,1.5,0.12,1.8,0.5596810429399477,0.043777277654354164,1.0,0.1877237872133922,0.01588050571109938,181.0,2022-12-09,2023-03-10,train_top5
4.0,1.5,0.14,1.0,0.5596810429399477,0.043777277654354164,1.0,0.1877237872133922,0.01588050571109938,181.0,2022-12-09,2023-03-10,train_top5
3.0,3.0,0.14,1.2,0.537891226520214,0.04284181011769079,181.0,0.19558130388147482,0.016438809860452354,61.0,2022-12-09,2023-03-10,baseline
2.5,1.5,0.12,1.0,0.4956351561977302,0.04010775043028188,1.0,0.1555864529484698,0.013940465598767705,181.0,2023-01-06,2023-04-07,train_top5
2.5,1.5,0.12,1.2,0.4956351561977302,0.04010775043028188,1.0,0.1555864529484698,0.013940465598767705,181.0,2023-01-06,2023-04-07,train_top5
2.5,1.5,0.12,1.5,0.4956351561977302,0.04010775043028188,1.0,0.1555864529484698,0.013940465598767705,181.0,2023-01-06,2023-04-07,train_top5
2.5,1.5,0.12,1.8,0.4956351561977302,0.04010775043028188,1.0,0.1555864529484698,0.013940465598767705,181.0,2023-01-06,2023-04-07,train_top5
2.5,1.5,0.14,1.0,0.4956351561977302,0.04010775043028188,1.0,0.1471074409316883,0.013325080983383086,301.0,2023-01-06,2023-04-07,train_top5
3.0,3.0,0.14,1.2,0.4813455022731242,0.03942543947199661,61.0,0.1420369316147377,0.012905061910408466,341.0,2023-01-06,2023-04-07,baseline
4.5,1.5,0.16,1.0,0.24637042499615508,0.01979899217477278,1.0,0.7845192257788908,0.07653863611549806,61.0,2023-02-10,2023-05-05,train_top5
4.5,1.5,0.16,1.2,0.24637042499615508,0.01979899217477278,1.0,0.7845192257788908,0.07653863611549806,61.0,2023-02-10,2023-05-05,train_top5
4.5,1.5,0.16,1.5,0.24637042499615508,0.01979899217477278,1.0,0.7845192257788908,0.07653863611549806,61.0,2023-02-10,2023-05-05,train_top5
4.5,1.5,0.16,1.8,0.24637042499615508,0.01979899217477278,1.0,0.7845192257788908,0.07653863611549806,61.0,2023-02-10,2023-05-05,train_top5
4.5,2.0,0.16,1.0,0.24637042499615508,0.01979899217477278,1.0,0.7845192257788908,0.07653863611549806,61.0,2023-02-10,2023-05-05,train_top5
3.0,3.0,0.14,1.2,0.21330587423056813,0.017427019159924922,221.0,0.7005747628411761,0.06950205198006004,161.0,2023-02-10,2023-05-05,baseline
4.5,1.5,0.16,1.0,0.3977264884285506,0.0377094931012441,1.0,-0.20114441770986133,-0.018620030310263467,461.0,2023-03-10,2023-06-02,train_top5
4.5,1.5,0.16,1.2,0.3977264884285506,0.0377094931012441,1.0,-0.20114441770986133,-0.018620030310263467,461.0,2023-03-10,2023-06-02,train_top5
4.5,1.5,0.16,1.5,0.3977264884285506,0.0377094931012441,1.0,-0.20114441770986133,-0.018620030310263467,461.0,2023-03-10,2023-06-02,train_top5
4.5,1.5,0.16,1.8,0.3977264884285506,0.0377094931012441,1.0,-0.20114441770986133,-0.018620030310263467,461.0,2023-03-10,2023-06-02,train_top5
4.5,2.0,0.16,1.0,0.3977264884285506,0.0377094931012441,1.0,-0.20114441770986133,-0.018620030310263467,461.0,2023-03-10,2023-06-02,train_top5
3.0,3.0,0.14,1.2,0.3454418692633479,0.03312059123833819,181.0,-0.176846581312638,-0.015763513608357434,241.0,2023-03-10,2023-06-02,baseline
3.0,1.5,0.16,1.0,0.31684110824966594,0.0312746878694584,1.0,0.27235955509806825,0.03328321637972112,381.0,2023-04-07,2023-06-30,train_top5
3.0,1.5,0.16,1.2,0.31684110824966594,0.0312746878694584,1.0,0.27235955509806825,0.03328321637972112,381.0,2023-04-07,2023-06-30,train_top5
3.0,1.5,0.16,1.5,0.31684110824966594,0.0312746878694584,1.0,0.27235955509806825,0.03328321637972112,381.0,2023-04-07,2023-06-30,train_top5
3.0,1.5,0.16,1.8,0.31684110824966594,0.0312746878694584,1.0,0.27235955509806825,0.03328321637972112,381.0,2023-04-07,2023-06-30,train_top5
3.0,2.0,0.16,1.0,0.31684110824966594,0.0312746878694584,1.0,0.27235955509806825,0.03328321637972112,381.0,2023-04-07,2023-06-30,train_top5
3.0,3.0,0.14,1.2,0.2695639674734015,0.0267877886975263,321.0,0.2732791937041814,0.033364001917655914,341.0,2023-04-07,2023-06-30,baseline
2.0,1.5,0.1,1.0,0.3663366512412939,0.03871146818019717,1.0,-0.06517925167028939,-0.00612121266573955,41.0,2023-05-05,2023-07-28,train_top5
2.0,1.5,0.1,1.2,0.3663366512412939,0.03871146818019717,1.0,-0.06517925167028939,-0.00612121266573955,41.0,2023-05-05,2023-07-28,train_top5
2.0,1.5,0.1,1.5,0.3663366512412939,0.03871146818019717,1.0,-0.06517925167028939,-0.00612121266573955,41.0,2023-05-05,2023-07-28,train_top5
2.0,1.5,0.1,1.8,0.3663366512412939,0.03871146818019717,1.0,-0.06517925167028939,-0.00612121266573955,41.0,2023-05-05,2023-07-28,train_top5
2.0,2.0,0.1,1.0,0.3663366512412939,0.03871146818019717,1.0,-0.06517925167028939,-0.00612121266573955,41.0,2023-05-05,2023-07-28,train_top5
3.0,3.0,0.14,1.2,0.32817151394776833,0.03602728168387673,361.0,-0.08009405952702225,-0.007802554046435922,141.0,2023-05-05,2023-07-28,baseline
2.0,1.5,0.1,1.0,0.08735941264477838,0.008855406457103396,1.0,-0.225938301637683,-0.02069050209752469,381.0,2023-06-02,2023-08-25,train_top5
2.0,1.5,0.1,1.2,0.08735941264477838,0.008855406457103396,1.0,-0.225938301637683,-0.02069050209752469,381.0,2023-06-02,2023-08-25,train_top5
2.0,1.5,0.1,1.5,0.08735941264477838,0.008855406457103396,1.0,-0.225938301637683,-0.02069050209752469,381.0,2023-06-02,2023-08-25,train_top5
2.0,1.5,0.1,1.8,0.08735941264477838,0.008855406457103396,1.0,-0.225938301637683,-0.02069050209752469,381.0,2023-06-02,2023-08-25,train_top5
2.0,2.0,0.1,1.0,0.08735941264477838,0.008855406457103396,1.0,-0.225938301637683,-0.02069050209752469,381.0,2023-06-02,2023-08-25,train_top5
3.0,3.0,0.14,1.2,0.03937734237201186,0.00420174028811634,301.0,-0.16261615516935432,-0.01612957179936829,1.0,2023-06-02,2023-08-25,baseline
2.0,1.5,0.14,1.0,0.04075952278059263,0.004272869236416781,1.0,-0.297046810637984,-0.022917878300131898,281.0,2023-06-30,2023-09-22,train_top5
2.0,1.5,0.14,1.2,0.04075952278059263,0.004272869236416781,1.0,-0.297046810637984,-0.022917878300131898,281.0,2023-06-30,2023-09-22,train_top5
2.0,1.5,0.14,1.5,0.04075952278059263,0.004272869236416781,1.0,-0.297046810637984,-0.022917878300131898,281.0,2023-06-30,2023-09-22,train_top5
