score,label,horizon,universe,decile,mean_ret,median_ret,std_ret,win_rate,n_days
sig_vwap_dev_rn,VWAP 偏離,5,all,3,0.0018140618642090785,0.004570647001721445,0.026794919286768068,0.6115997800989554,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,4,0.001975802630226327,0.004638403661021997,0.024545129765659215,0.6162726772952172,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,5,0.0023602500938389925,0.004666268772367593,0.02272974543936194,0.6308411214953271,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,6,0.002664158130878171,0.004631975845557187,0.021217846902920154,0.6401869158878505,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,7,0.0027407734854999664,0.004735076799047103,0.020039473360301565,0.6319406267179769,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,8,0.002731026147128503,0.004687396847918711,0.020066571753789557,0.6289169873556899,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,9,0.0026404411359119352,0.0047613032801034,0.021221862073088224,0.6176470588235294,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,10,0.004493471821443589,0.00669184402183152,0.026793898605000383,0.6217702034084662,3638
sig_vwap_dev_rn,VWAP 偏離,5,momentum,1,0.0016308627405525443,0.004220283416723992,0.03974488000980025,0.5492085340674466,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,2,0.0016720406000154345,0.004272636348972759,0.03541650451412093,0.5722642807983482,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,3,0.0016511294315918325,0.0038459684963921725,0.03267476875219877,0.569511355815554,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,4,0.0017825566811238006,0.004143253609858627,0.030932512334626336,0.5846524432209222,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,5,0.0023548058991675423,0.005018309499038051,0.029191458921111788,0.5877494838265658,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,6,0.002649297455812096,0.004769357179669212,0.027912531998899877,0.5991052993805919,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,7,0.0029587682761285194,0.00540673614638426,0.027097837498952993,0.6049552649690296,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,8,0.0030097960176824483,0.005441560393730166,0.02718266002724209,0.6046111493461803,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,9,0.003372164307789338,0.005544546537051593,0.028549764700511144,0.5911906400550585,2906
sig_vwap_dev_rn,VWAP 偏離,5,momentum,10,0.0067211592250848206,0.0087592094765919,0.036538819362895665,0.6187198898830006,2906
sig_vwap_dev_rn,VWAP 偏離,10,all,1,0.0035726584826821727,0.006174406678290443,0.046379553239804513,0.5813377374071016,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,2,0.0027325182494118204,0.006935052742981693,0.041470866408742126,0.5964767409854115,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,3,0.003237636947789494,0.00746128925301764,0.037776570123404525,0.6107899807321773,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,4,0.003787083948028404,0.007644262711926009,0.034824845021824424,0.6179466006055602,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,5,0.004631934712184704,0.00777761725505258,0.03240322541862098,0.6286815304156345,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,6,0.005231085897919892,0.008013163426138736,0.030627192000328266,0.6435452793834296,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,7,0.005825343440206199,0.008623145467626905,0.029192848546053432,0.6465730800990916,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,8,0.00633110808066651,0.008927191381244915,0.02945642306209219,0.646297825488577,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,9,0.00657906758886469,0.009598722025068009,0.03138709817665292,0.6410679878887972,3633
sig_vwap_dev_rn,VWAP 偏離,10,all,10,0.009677745342440489,0.012549349287230876,0.03869408658129306,0.645196807046518,3633
sig_vwap_dev_rn,VWAP 偏離,10,momentum,1,0.00196940226760097,0.004901386533094792,0.05446097106328709,0.5456739055498104,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,2,0.002810070170848807,0.006257424121719919,0.049076919783191356,0.5673905549810411,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,3,0.003078826419208583,0.0073476153927304515,0.0450822022789994,0.5704929334712168,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,4,0.0036304855226279463,0.007958372421903177,0.04272431946118018,0.5866942433643572,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,5,0.004607130473278748,0.00877583136503189,0.04020835201404374,0.6028955532574974,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,6,0.005252176972429602,0.008969033154119038,0.038925158749266386,0.6153050672182007,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,7,0.0060694641727895805,0.009485098521962786,0.03769661127298389,0.6159944846604619,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,8,0.006338747234396888,0.010103092202877383,0.03850127976399525,0.6173733195449845,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,9,0.0071704077951414875,0.010829060306082479,0.040843857028209266,0.6159944846604619,2901
sig_vwap_dev_rn,VWAP 偏離,10,momentum,10,0.012717027549576482,0.015503841042084996,0.05142643962616828,0.6315063771113409,2901
sig_vwap_dev_rn,VWAP 偏離,20,all,1,0.008332449584933418,0.00932246194940559,0.06519009756874207,0.5790781120618272,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,2,0.0069083961614415075,0.010018775669362651,0.05872570414344832,0.5859784708804858,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,3,0.007765694418520412,0.011110559350546117,0.05407332034917765,0.6099917195694176,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,4,0.008461152181620451,0.011848289306559286,0.05014503187222699,0.622412365443003,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,5,0.009447007037817439,0.012274254944803546,0.04709325256255985,0.6384211979022909,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,6,0.010346968826862785,0.013723015428550516,0.04490456427728176,0.6414573557825007,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,7,0.011217323001997903,0.014060120555442993,0.04388851546187343,0.6475296715429202,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,8,0.012571427842493441,0.015009511448055403,0.044674494040496344,0.6577422025945349,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,9,0.013019193741554812,0.016148662235940334,0.04760394825645956,0.6494617720121446,3623
sig_vwap_dev_rn,VWAP 偏離,20,all,10,0.016929741404654915,0.018803656604389082,0.0572723669550599,0.6461495997791885,3623
sig_vwap_dev_rn,VWAP 偏離,20,momentum,1,0.006690118034593242,0.005253353578523715,0.07566592596227788,0.5427187824282256,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,2,0.0074712026582652614,0.009981141994338217,0.06797133398005657,0.5658941542718783,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,3,0.007626623563323281,0.010888860028139654,0.0629513027235486,0.5831892078865445,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,4,0.008577621849102882,0.010410185245857488,0.05927448992530019,0.5904531304047043,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,5,0.009308157640561192,0.012736671405855302,0.05669913163518441,0.6015219647180906,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,6,0.01005621018672683,0.013411750754383594,0.05487579896267181,0.6160498097544103,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,7,0.011290336995545535,0.013883963737761617,0.05384665111556549,0.6205465236942235,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,8,0.011523470391311377,0.01572466680131789,0.055363592867670286,0.6212383258388101,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,9,0.012638729232398524,0.017468591979647227,0.0581303155126306,0.6354202698028364,2891
sig_vwap_dev_rn,VWAP 偏離,20,momentum,10,0.020812975674707777,0.022101628411606997,0.07346374231402995,0.6419923901764095,2891
sig_macd_hist_rn,MACD Hist,5,all,1,0.002229348313347676,0.005147388045590945,0.03157402380804475,0.5863686534216336,3624
sig_macd_hist_rn,MACD Hist,5,all,2,0.0017345412099986713,0.00461181378762601,0.027804680912963523,0.6087196467991169,3624
sig_macd_hist_rn,MACD Hist,5,all,3,0.002389530146255791,0.0045077917728475626,0.026193035748793156,0.6203090507726269,3624
sig_macd_hist_rn,MACD Hist,5,all,4,0.002449698845964563,0.0048829142038232555,0.02303267405530764,0.6363134657836644,3624
sig_macd_hist_rn,MACD Hist,5,all,5,0.002995183244018051,0.005099643319947651,0.022999768502080905,0.6467991169977925,3624
sig_macd_hist_rn,MACD Hist,5,all,6,0.0031886671321925135,0.005118933582411287,0.021784324396792325,0.6421081677704195,3624
sig_macd_hist_rn,MACD Hist,5,all,7,0.0030973857918038627,0.004972288612589439,0.02144087159219519,0.641832229580574,3624
sig_macd_hist_rn,MACD Hist,5,all,8,0.0034198295975214382,0.005366894614430549,0.02239513797066114,0.6415562913907285,3624
sig_macd_hist_rn,MACD Hist,5,all,9,0.0031156922913976454,0.00523831579679559,0.023814660771086862,0.6183774834437086,3624
sig_macd_hist_rn,MACD Hist,5,all,10,0.0036005244851324333,0.005518668550897025,0.028688198374874865,0.6001655629139073,3624
sig_macd_hist_rn,MACD Hist,5,momentum,1,0.0018875185428278204,0.004489208732532874,0.03844154767992386,0.5578114246386786,2906
