tp1,tp2,tp3,tp_scale_floor,tp_scale_ceil,n,realized_mean,realized_std,realized_sharpe,win_rate,sl_trigger_rate,tp1_trigger_rate,tp2_trigger_rate,tp3_trigger_rate,avg_holding_ret_no_tp,rr_median
0.15,0.18,0.5,0.7,1.4,12797,0.027753139326713586,0.15607826243758072,0.17781553236993974,0.4526060795498945,0.46346800031257324,0.3123388294131437,0.261233101508166,0.04000937719778073,0.023357661216251095,1.2444815702232335
0.15,0.18,0.5,0.9,1.4,12797,0.02788831367903707,0.1562464102989264,0.1784893081747088,0.4524497929202157,0.46346800031257324,0.3093693834492459,0.25896694537782294,0.03961866062358365,0.02408868456935046,1.2444815702232335
0.15,0.18,0.5,0.5,1.6,12797,0.029867853416553788,0.16166409868736195,0.18475254344698053,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.23849339688989607,0.031413612565445025,0.029385870481342447,1.2444815702232335
0.15,0.18,0.5,0.7,1.6,12797,0.029919809133549267,0.1617038273646712,0.1850284536931505,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.237164960537626,0.031257325935766196,0.02970924200087478,1.2444815702232335
0.15,0.18,0.5,0.9,1.6,12797,0.030054983485872756,0.16186432205329823,0.18568009988004852,0.4494022036414785,0.46346800031257324,0.287567398609049,0.23489880440728295,0.030866609361569118,0.03030049272832116,1.2444815702232335
0.15,0.18,0.5,0.5,1.8,12797,0.03123800865842041,0.1657999103804411,0.18840787420658017,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.22122372431038526,0.026881300304758927,0.034352834937721115,1.2444815702232335
0.15,0.18,0.5,0.7,1.8,12797,0.03128996437541589,0.16583821901887577,0.18867764355244585,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.2198952879581152,0.0267250136750801,0.034615506347974896,1.2444815702232335
0.15,0.18,0.5,0.9,1.8,12797,0.03142513872773938,0.16599360059065008,0.18931536285688272,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.21762913182777213,0.02633429710088302,0.03511706863297914,1.2444815702232335
0.15,0.18,0.5,0.5,2.0,12797,0.03212048265941777,0.16857804435776394,0.1905377582341045,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.21075252012190357,0.02461514417441588,0.038981736836705055,1.2444815702232335
0.15,0.18,0.5,0.7,2.0,12797,0.032172438376413245,0.16861544990166122,0.1908036208732749,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.2094240837696335,0.024458857544737048,0.039196987996009174,1.2444815702232335
0.15,0.18,0.5,0.9,2.0,12797,0.03230761272873674,0.1687675677360204,0.19143259076454214,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.20715792763929045,0.02406814097053997,0.03962983552935077,1.2444815702232335
0.15,0.18,0.6,0.5,1.2,12797,0.02526674486976471,0.15045408831831594,0.16793657887386762,0.45776353832929595,0.46346800031257324,0.3435180120340705,0.2946002969445964,0.035477064937094634,0.015772506514716116,1.2444815702232335
0.15,0.18,0.6,0.7,1.2,12797,0.025309308355601873,0.1504914023867184,0.1681777693224257,0.45776353832929595,0.46346800031257324,0.3413299992185668,0.29327186059232635,0.035242634992576384,0.016332613694281087,1.2444815702232335
0.15,0.18,0.6,0.9,1.2,12797,0.025443593360975347,0.15067398448283023,0.1688652055516241,0.4576072516996171,0.46346800031257324,0.33836055325466907,0.29100570446198326,0.03477377510353989,0.017275845828861033,1.2444815702232335
0.15,0.18,0.6,0.5,1.4,12797,0.02825494216544379,0.15753809893047144,0.17935307304878645,0.4526060795498945,0.46346800031257324,0.31452684222864735,0.26256153786043607,0.025005860748612958,0.02293993386570187,1.2444815702232335
0.15,0.18,0.6,0.7,1.4,12797,0.028297505651280957,0.15757292831913114,0.17958354872970472,0.4526060795498945,0.46346800031257324,0.3123388294131437,0.261233101508166,0.024771430804094708,0.023357661216251095,1.2444815702232335
0.15,0.18,0.6,0.9,1.4,12797,0.028431790656654427,0.1577447704568909,0.18023919635690477,0.4524497929202157,0.46346800031257324,0.3093693834492459,0.25896694537782294,0.024302570915058216,0.02408868456935046,1.2444815702232335
0.15,0.18,0.6,0.5,1.6,12797,0.030298723265197842,0.16288900341209653,0.1860084022280155,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.23849339688989607,0.019145112135656794,0.029385870481342447,1.2444815702232335
0.15,0.18,0.6,0.7,1.6,12797,0.030341286751035004,0.16292215495791,0.1862318035191316,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.237164960537626,0.018910682191138548,0.02970924200087478,1.2444815702232335
0.15,0.18,0.6,0.9,1.6,12797,0.03047557175640848,0.16308667801279317,0.18686732802306424,0.4494022036414785,0.46346800031257324,0.287567398609049,0.23489880440728295,0.018441822302102055,0.03030049272832116,1.2444815702232335
0.15,0.18,0.6,0.5,1.8,12797,0.031461176836444095,0.16655925364407964,0.18888879571754963,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.22122372431038526,0.015316089708525436,0.034352834937721115,1.2444815702232335
0.15,0.18,0.6,0.7,1.8,12797,0.03150374032228125,0.1665913778136908,0.18910786822060976,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.2198952879581152,0.01508165976400719,0.034615506347974896,1.2444815702232335
0.15,0.18,0.6,0.9,1.8,12797,0.03163802532765473,0.16675134461471364,0.18973175539157294,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.21762913182777213,0.014612799874970696,0.03511706863297914,1.2444815702232335
0.15,0.18,0.6,0.5,2.0,12797,0.03230067000138997,0.16924864748708437,0.19084743353033223,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.21075252012190357,0.014612799874970696,0.038981736836705055,1.2444815702232335
0.15,0.18,0.6,0.7,2.0,12797,0.032343233487227126,0.16928005021291637,0.19106346817918937,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.2094240837696335,0.01437836993045245,0.039196987996009174,1.2444815702232335
0.15,0.18,0.6,0.9,2.0,12797,0.0324775184926006,0.16943681331502394,0.19167923343917626,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.20715792763929045,0.013909510041415957,0.03962983552935077,1.2444815702232335
0.15,0.22,0.3,0.5,1.2,12797,0.02379211644661438,0.1469170965365743,0.1619424628412218,0.45737282175509886,0.46346800031257324,0.3435180120340705,0.23997811987184497,0.15175431741814488,0.015772506514716116,1.2444815702232335
0.15,0.22,0.3,0.7,1.2,12797,0.02383219402916606,0.14695779003151851,0.16217033492443436,0.45737282175509886,0.46346800031257324,0.3413299992185668,0.23911854340861138,0.15151988747362663,0.016332613694281087,1.2444815702232335
0.15,0.22,0.3,0.9,1.2,12797,0.02398503502342792,0.1471527563436026,0.16299412677954,0.45721653512542004,0.46346800031257324,0.33836055325466907,0.2365398140189107,0.1503477377510354,0.017275845828861033,1.2444815702232335
0.15,0.22,0.3,0.5,1.4,12797,0.026962802170858655,0.15453184623294908,0.1744805541908402,0.45237164960537624,0.46346800031257324,0.31452684222864735,0.2032507618973197,0.1226068609830429,0.02293993386570187,1.2444815702232335
0.15,0.22,0.3,0.7,1.4,12797,0.027002879753410328,0.15456971291147856,0.1746970945651867,0.45237164960537624,0.46346800031257324,0.3123388294131437,0.2023911854340861,0.12237243103852466,0.023357661216251095,1.2444815702232335
0.15,0.22,0.3,0.9,1.4,12797,0.02715572074767219,0.15475195823184762,0.17547901207807529,0.4522153629756974,0.46346800031257324,0.3093693834492459,0.1998124560443854,0.12120028131593343,0.02408868456935046,1.2444815702232335
0.15,0.22,0.3,0.5,1.6,12797,0.029272118142252657,0.16052389899801944,0.1823536453136727,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.17972962413065563,0.10400875205126202,0.029385870481342447,1.2444815702232335
0.15,0.22,0.3,0.7,1.6,12797,0.029312195724804337,0.16055977608136002,0.18256250998974394,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.17887004766742204,0.10377432210674377,0.02970924200087478,1.2444815702232335
0.15,0.22,0.3,0.9,1.6,12797,0.029465036719066195,0.16073303396020625,0.1833166213135817,0.4494022036414785,0.46346800031257324,0.287567398609049,0.17629131827772135,0.10260217238415253,0.03030049272832116,1.2444815702232335
0.15,0.22,0.3,0.5,1.8,12797,0.03074831842801699,0.1648894736414148,0.18647835879981867,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.16331952801437838,0.09275611471438619,0.034352834937721115,1.2444815702232335
0.15,0.22,0.3,0.7,1.8,12797,0.03078839601056867,0.16492404232990202,0.18668227855452277,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.1624599515511448,0.09252168476986794,0.034615506347974896,1.2444815702232335
0.15,0.22,0.3,0.9,1.8,12797,0.030941237004830535,0.16509135350269816,0.18741888262685333,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.1598812221614441,0.0913495350472767,0.03511706863297914,1.2444815702232335
0.15,0.22,0.3,0.5,2.0,12797,0.031768755877760416,0.16792764189985226,0.18918121828154108,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.1554270532155974,0.08689536610143002,0.038981736836705055,1.2444815702232335
0.15,0.22,0.3,0.7,2.0,12797,0.03180883346031209,0.1679613418063968,0.1893818727465099,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.15456747675236385,0.08666093615691178,0.039196987996009174,1.2444815702232335
0.15,0.22,0.3,0.9,2.0,12797,0.03196167445457395,0.16812470275058922,0.19010694997027697,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.15198874736266313,0.08548878643432055,0.03962983552935077,1.2444815702232335
0.15,0.22,0.4,0.5,1.2,12797,0.025491209424204256,0.15050797117663223,0.16936783630076602,0.45737282175509886,0.46346800031257324,0.3435180120340705,0.23997811987184497,0.08814565913886067,0.015772506514716116,1.2444815702232335
0.15,0.22,0.4,0.7,1.2,12797,0.02552271347345397,0.15054498468521257,0.16953546162179764,0.45737282175509886,0.46346800031257324,0.3413299992185668,0.23911854340861138,0.08767679924982417,0.016332613694281087,1.2444815702232335
0.15,0.22,0.4,0.9,1.2,12797,0.025642968218553122,0.15070872083948733,0.1701491995666543,0.45721653512542004,0.46346800031257324,0.33836055325466907,0.2365398140189107,0.08681722278659061,0.017275845828861033,1.2444815702232335
0.15,0.22,0.4,0.5,1.4,12797,0.02856974234229521,0.15809507202484854,0.18071241548759198,0.45237164960537624,0.46346800031257324,0.31452684222864735,0.2032507618973197,0.06751582402125499,0.02293993386570187,1.2444815702232335
0.15,0.22,0.4,0.7,1.4,12797,0.028601246391544932,0.1581296963008582,0.1808720756481318,0.45237164960537624,0.46346800031257324,0.3123388294131437,0.2023911854340861,0.06704696413221849,0.023357661216251095,1.2444815702232335
0.15,0.22,0.4,0.9,1.4,12797,0.02872150113664408,0.15828324787867668,0.18145635448837244,0.4522153629756974,0.46346800031257324,0.3093693834492459,0.1998124560443854,0.06618738766898492,0.02408868456935046,1.2444815702232335
0.15,0.22,0.4,0.5,1.6,12797,0.030806426347725135,0.16410623198272728,0.18772246474446877,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.17972962413065563,0.05712276314761272,0.029385870481342447,1.2444815702232335
0.15,0.22,0.4,0.7,1.6,12797,0.030837930396974852,0.16413915894758987,0.1878767418737749,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.17887004766742204,0.05665390325857623,0.02970924200087478,1.2444815702232335
0.15,0.22,0.4,0.9,1.6,12797,0.030958185142074008,0.16428545663908672,0.1884414224813887,0.4494022036414785,0.46346800031257324,0.287567398609049,0.17629131827772135,0.05579432679534266,0.03030049272832116,1.2444815702232335
0.15,0.22,0.4,0.5,1.8,12797,0.032097145343320074,0.1682037887649541,0.19082296290110462,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.16331952801437838,0.04883957177463468,0.034352834937721115,1.2444815702232335
0.15,0.22,0.4,0.7,1.8,12797,0.03212864939256979,0.16823567206032483,0.19097406037079528,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.1624599515511448,0.04837071188559819,0.034615506347974896,1.2444815702232335
0.15,0.22,0.4,0.9,1.8,12797,0.03224890413766894,0.16837748865722105,0.1915274090072724,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.1598812221614441,0.04751113542236462,0.03511706863297914,1.2444815702232335
0.15,0.22,0.4,0.5,2.0,12797,0.03296745733740304,0.1709451835425755,0.19285397022719966,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.1554270532155974,0.04430725951394858,0.038981736836705055,1.2444815702232335
0.15,0.22,0.4,0.7,2.0,12797,0.03299896138665275,0.17097639526672928,0.19300302439511136,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.15456747675236385,0.04383839962491209,0.039196987996009174,1.2444815702232335
0.15,0.22,0.4,0.9,2.0,12797,0.03311921613175191,0.17111532880789576,0.19354908974247134,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.15198874736266313,0.04297882316167852,0.03962983552935077,1.2444815702232335
0.15,0.22,0.5,0.5,1.2,12797,0.026671630951583144,0.15317643177654022,0.17412359487843904,0.45737282175509886,0.46346800031257324,0.3435180120340705,0.23997811987184497,0.055091036961787916,0.015772506514716116,1.2444815702232335
0.15,0.22,0.5,0.7,1.2,12797,0.026707461358253946,0.15321832764326812,0.17430983465917876,0.45737282175509886,0.46346800031257324,0.3413299992185668,0.23911854340861138,0.05493475033210909,0.016332613694281087,1.2444815702232335
0.15,0.22,0.5,0.9,1.2,12797,0.026832608984967633,0.15339271368913632,0.17492753299446967,0.45721653512542004,0.46346800031257324,0.33836055325466907,0.2365398140189107,0.05454403375791201,0.017275845828861033,1.2444815702232335
0.15,0.22,0.5,0.5,1.4,12797,0.02945437895506376,0.1603099602380553,0.18373392964058455,0.45237164960537624,0.46346800031257324,0.31452684222864735,0.2032507618973197,0.04016566382745956,0.02293993386570187,1.2444815702232335
0.15,0.22,0.5,0.7,1.4,12797,0.02949020936173456,0.16034937047443748,0.18391222412959718,0.45237164960537624,0.46346800031257324,0.3123388294131437,0.2023911854340861,0.04000937719778073,0.023357661216251095,1.2444815702232335
0.15,0.22,0.5,0.9,1.4,12797,0.029615356988448246,0.16051383987073867,0.18450344850199465,0.4522153629756974,0.46346800031257324,0.3093693834492459,0.1998124560443854,0.03961866062358365,0.02408868456935046,1.2444815702232335
0.15,0.22,0.5,0.5,1.6,12797,0.03142781176139737,0.1658557707941997,0.18948880470607335,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.17972962413065563,0.031413612565445025,0.029385870481342447,1.2444815702232335
0.15,0.22,0.5,0.7,1.6,12797,0.03146364216806817,0.16589343732637424,0.18966176525818473,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.17887004766742204,0.031257325935766196,0.02970924200087478,1.2444815702232335
0.15,0.22,0.5,0.9,1.6,12797,0.03158878979478186,0.16605092828887166,0.1902355507451798,0.4494022036414785,0.46346800031257324,0.287567398609049,0.17629131827772135,0.030866609361569118,0.03030049272832116,1.2444815702232335
0.15,0.22,0.5,0.5,1.8,12797,0.03268130398797721,0.16989970634226545,0.19235644776301286,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.16331952801437838,0.026881300304758927,0.034352834937721115,1.2444815702232335
0.15,0.22,0.5,0.7,1.8,12797,0.032717134394648,0.1699362122419383,0.1925259717338444,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.1624599515511448,0.0267250136750801,0.034615506347974896,1.2444815702232335
0.15,0.22,0.5,0.9,1.8,12797,0.03284228202136169,0.17008903764093364,0.19308876384316648,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.1598812221614441,0.02633429710088302,0.03511706863297914,1.2444815702232335
0.15,0.22,0.5,0.5,2.0,12797,0.03357928822012643,0.17271787433657249,0.19441698405048122,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.1554270532155974,0.02461514417441588,0.038981736836705055,1.2444815702232335
0.15,0.22,0.5,0.7,2.0,12797,0.03361511862679723,0.17275359846038715,0.19458418768918012,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.15456747675236385,0.024458857544737048,0.039196987996009174,1.2444815702232335
0.15,0.22,0.5,0.9,2.0,12797,0.03374026625351091,0.17290328370017602,0.19513953426135286,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.15198874736266313,0.02406814097053997,0.03962983552935077,1.2444815702232335
0.15,0.22,0.6,0.5,1.2,12797,0.027302603850205727,0.15482006953418953,0.17635054636231373,0.45737282175509886,0.46346800031257324,0.3435180120340705,0.23997811987184497,0.035477064937094634,0.015772506514716116,1.2444815702232335
0.15,0.22,0.6,0.7,1.2,12797,0.027329042025718214,0.15485429763334727,0.17648229621902992,0.45737282175509886,0.46346800031257324,0.3413299992185668,0.23911854340861138,0.035242634992576384,0.016332613694281087,1.2444815702232335
0.15,0.22,0.6,0.9,1.2,12797,0.02745330030548189,0.1550325279240577,0.17708090471781393,0.45721653512542004,0.46346800031257324,0.33836055325466907,0.2365398140189107,0.03477377510353989,0.017275845828861033,1.2444815702232335
0.15,0.22,0.6,0.5,1.4,12797,0.030008137510789443,0.1618255766694,0.1854350723068596,0.45237164960537624,0.46346800031257324,0.31452684222864735,0.2032507618973197,0.025005860748612958,0.02293993386570187,1.2444815702232335
0.15,0.22,0.6,0.7,1.4,12797,0.030034575686301933,0.16185788139779395,0.18556140378784972,0.45237164960537624,0.46346800031257324,0.3123388294131437,0.2023911854340861,0.024771430804094708,0.023357661216251095,1.2444815702232335
0.15,0.22,0.6,0.9,1.4,12797,0.030158833966065605,0.1620263331056768,0.18613538545240924,0.4522153629756974,0.46346800031257324,0.3093693834492459,0.1998124560443854,0.024302570915058216,0.02408868456935046,1.2444815702232335
0.15,0.22,0.6,0.5,1.6,12797,0.03185868161004142,0.16709452463604316,0.19066263050470617,0.4495584902711573,0.46346800031257324,0.29272485738845044,0.17972962413065563,0.019145112135656794,0.029385870481342447,1.2444815702232335
0.15,0.22,0.6,0.7,1.6,12797,0.03188511978555391,0.16712551815783347,0.1907854655411843,0.4495584902711573,0.46346800031257324,0.29053684457294676,0.17887004766742204,0.018910682191138548,0.02970924200087478,1.2444815702232335
0.15,0.22,0.6,0.9,1.6,12797,0.032009378065317576,0.16728729114239652,0.19134375269470347,0.4494022036414785,0.46346800031257324,0.287567398609049,0.17629131827772135,0.018441822302102055,0.03030049272832116,1.2444815702232335
0.15,0.22,0.6,0.5,1.8,12797,0.03290447216600089,0.1706622316426277,0.1928046519097672,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.16331952801437838,0.015316089708525436,0.034352834937721115,1.2444815702232335
0.15,0.22,0.6,0.7,1.8,12797,0.032930910341513374,0.17069241537875215,0.19292544585793367,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.1624599515511448,0.01508165976400719,0.034615506347974896,1.2444815702232335
0.15,0.22,0.6,0.9,1.8,12797,0.03305516862127704,0.17085005042375062,0.19347473728741665,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.1598812221614441,0.014612799874970696,0.03511706863297914,1.2444815702232335
0.15,0.22,0.6,0.5,2.0,12797,0.033759475562098636,0.17338813320174387,0.19470464869022014,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.1554270532155974,0.014612799874970696,0.038981736836705055,1.2444815702232335
0.15,0.22,0.6,0.7,2.0,12797,0.03378591373761112,0.17341771214128193,0.19482389267185132,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.15456747675236385,0.01437836993045245,0.039196987996009174,1.2444815702232335
0.15,0.22,0.6,0.9,2.0,12797,0.033910172017374784,0.1735722600641583,0.19536631028967655,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.15198874736266313,0.013909510041415957,0.03962983552935077,1.2444815702232335
0.15,0.25,0.3,0.5,1.2,12797,0.024923702990188222,0.14957564427282138,0.1666294209285046,0.4571383918105806,0.46346800031257324,0.3435180120340705,0.2037977651011956,0.15175431741814488,0.015772506514716116,1.2444815702232335
0.15,0.25,0.3,0.7,1.2,12797,0.024956828867106443,0.14961215571066463,0.16681016825511508,0.4571383918105806,0.46346800031257324,0.3413299992185668,0.2027819020082832,0.15151988747362663,0.016332613694281087,1.2444815702232335
0.15,0.25,0.3,0.9,1.2,12797,0.025107037665660355,0.14980663006772724,0.16759630501206468,0.45698210518090177,0.46346800031257324,0.33836055325466907,0.20075017582245838,0.1503477377510354,0.017275845828861033,1.2444815702232335
0.15,0.25,0.3,0.5,1.4,12797,0.027901125129098783,0.15710207637555357,0.17759870380325818,0.45229350629053683,0.46346800031257324,0.31452684222864735,0.16824255684926154,0.1226068609830429,0.02293993386570187,1.2444815702232335
0.15,0.25,0.3,0.7,1.4,12797,0.027934251006017003,0.1571362113544622,0.17777093367106786,0.45229350629053683,0.46346800031257324,0.3123388294131437,0.16722669375634913,0.12237243103852466,0.023357661216251095,1.2444815702232335
0.15,0.25,0.3,0.9,1.4,12797,0.028084459804570916,0.15731854221510697,0.17851970536422898,0.452137219660858,0.46346800031257324,0.3093693834492459,0.16519496757052435,0.12120028131593343,0.02408868456935046,1.2444815702232335
0.15,0.25,0.3,0.5,1.6,12797,0.030117896857643073,0.16297498114890827,0.18480073840367384,0.4494803469563179,0.46346800031257324,0.29272485738845044,0.14542470891615222,0.10400875205126202,0.029385870481342447,1.2444815702232335
0.15,0.25,0.3,0.7,1.6,12797,0.030151022734561293,0.16300743582056643,0.18496716166832175,0.4494803469563179,0.46346800031257324,0.29053684457294676,0.14440884582323982,0.10377432210674377,0.02970924200087478,1.2444815702232335
0.15,0.25,0.3,0.9,1.6,12797,0.030301231533115206,0.16318116613571623,0.18569074024090476,0.4493240603266391,0.46346800031257324,0.287567398609049,0.142377119637415,0.10260217238415253,0.03030049272832116,1.2444815702232335
0.15,0.25,0.3,0.5,1.8,12797,0.03171870725186898,0.16750019239179859,0.18936519892273296,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.13346878174572166,0.09275611471438619,0.034352834937721115,1.2444815702232335
0.15,0.25,0.3,0.7,1.8,12797,0.0317518331287872,0.1675314539037444,0.1895275925142409,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.13245291865280925,0.09252168476986794,0.034615506347974896,1.2444815702232335
0.15,0.25,0.3,0.9,1.8,12797,0.03190204192734112,0.16769906375441254,0.19023387020252047,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.13042119246698444,0.0913495350472767,0.03511706863297914,1.2444815702232335
0.15,0.25,0.3,0.5,2.0,12797,0.03267572174752997,0.17045549066011847,0.1916965045888963,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.12487301711338596,0.08689536610143002,0.038981736836705055,1.2444815702232335
0.15,0.25,0.3,0.7,2.0,12797,0.032708847624448194,0.1704860243190211,0.19185647477614898,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.12385715402047355,0.08666093615691178,0.039196987996009174,1.2444815702232335
0.15,0.25,0.3,0.9,2.0,12797,0.03285905642300212,0.17064988989482163,0.192552461904631,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.12182542783464874,0.08548878643432055,0.03962983552935077,1.2444815702232335
0.15,0.25,0.4,0.5,1.2,12797,0.026622795967778105,0.1532216106201042,0.17375353163325208,0.4571383918105806,0.46346800031257324,0.3435180120340705,0.2037977651011956,0.08814565913886067,0.015772506514716116,1.2444815702232335
0.15,0.25,0.4,0.7,1.2,12797,0.026647348311394363,0.15325454848120262,0.17387639437444027,0.4571383918105806,0.46346800031257324,0.3413299992185668,0.2027819020082832,0.08767679924982417,0.016332613694281087,1.2444815702232335
0.15,0.25,0.4,0.9,1.2,12797,0.026764970860785574,0.15341710204550138,0.1744588478333234,0.45698210518090177,0.46346800031257324,0.33836055325466907,0.20075017582245838,0.08681722278659061,0.017275845828861033,1.2444815702232335
0.15,0.25,0.4,0.5,1.4,12797,0.029508065300535343,0.16073302786518506,0.18358433044193787,0.45229350629053683,0.46346800031257324,0.31452684222864735,0.16824255684926154,0.06751582402125499,0.02293993386570187,1.2444815702232335
0.15,0.25,0.4,0.7,1.4,12797,0.029532617644151597,0.16076398612755485,0.18370170058311167,0.45229350629053683,0.46346800031257324,0.3123388294131437,0.16722669375634913,0.06704696413221849,0.023357661216251095,1.2444815702232335
0.15,0.25,0.4,0.9,1.4,12797,0.0296502401935428,0.16091684517170335,0.18425814998986004,0.452137219660858,0.46346800031257324,0.3093693834492459,0.16519496757052435,0.06618738766898492,0.02408868456935046,1.2444815702232335
0.15,0.25,0.4,0.5,1.6,12797,0.03165220506311556,0.16663421365535017,0.18995021711796756,0.4494803469563179,0.46346800031257324,0.29272485738845044,0.14542470891615222,0.05712276314761272,0.029385870481342447,1.2444815702232335
0.15,0.25,0.4,0.7,1.6,12797,0.0316767574067318,0.16666375989438964,0.19006385927453281,0.4494803469563179,0.46346800031257324,0.29053684457294676,0.14440884582323982,0.05665390325857623,0.02970924200087478,1.2444815702232335
0.15,0.25,0.4,0.9,1.6,12797,0.03179437995612301,0.1668097008214984,0.1906027035570665,0.4493240603266391,0.46346800031257324,0.287567398609049,0.142377119637415,0.05579432679534266,0.03030049272832116,1.2444815702232335
0.15,0.25,0.4,0.5,1.8,12797,0.033067534167172064,0.17088238778190193,0.19351048751364786,0.4469797608814566,0.46346800031257324,0.27725248105024614,0.13346878174572166,0.04883957177463468,0.034352834937721115,1.2444815702232335
0.15,0.25,0.4,0.7,1.8,12797,0.03309208651078832,0.170910996300265,0.19362175183070426,0.4469797608814566,0.46346800031257324,0.2750644682347425,0.13245291865280925,0.04837071188559819,0.034615506347974896,1.2444815702232335
0.15,0.25,0.4,0.9,1.8,12797,0.033209709060179525,0.1710523403322426,0.19414939892476668,0.44682347425177776,0.46346800031257324,0.27209502227084476,0.13042119246698444,0.04751113542236462,0.03511706863297914,1.2444815702232335
0.15,0.25,0.4,0.5,2.0,12797,0.0338744232071726,0.17353704907537768,0.19519994944975053,0.4460420411033836,0.46346800031257324,0.26670313354692504,0.12487301711338596,0.04430725951394858,0.038981736836705055,1.2444815702232335
0.15,0.25,0.4,0.7,2.0,12797,0.033898975550788864,0.1735651058884273,0.19530985434699133,0.4460420411033836,0.46346800031257324,0.2645151207314214,0.12385715402047355,0.04383839962491209,0.039196987996009174,1.2444815702232335
0.15,0.25,0.4,0.9,2.0,12797,0.03401659810018007,0.1737037438921718,0.19583111646284482,0.44588575447370477,0.46346800031257324,0.26154567476752366,0.12182542783464874,0.04297882316167852,0.03962983552935077,1.2444815702232335
0.15,0.25,0.5,0.5,1.2,12797,0.027803217495156993,0.15592394875127985,0.17831268203389944,0.4571383918105806,0.46346800031257324,0.3435180120340705,0.2037977651011956,0.055091036961787916,0.015772506514716116,1.2444815702232335
0.15,0.25,0.5,0.7,1.2,12797,0.027832096196194336,0.15596203117274554,0.17845430703173615,0.4571383918105806,0.46346800031257324,0.3413299992185668,0.2027819020082832,0.05493475033210909,0.016332613694281087,1.2444815702232335
0.15,0.25,0.5,0.9,1.2,12797,0.027954611627200077,0.15613559164897778,0.17904061035646063,0.45698210518090177,0.46346800031257324,0.33836055325466907,0.20075017582245838,0.05454403375791201,0.017275845828861033,1.2444815702232335
0.15,0.25,0.5,0.5,1.4,12797,0.03039270191330388,0.16297928057579597,0.18648199823884545,0.45229350629053683,0.46346800031257324,0.31452684222864735,0.16824255684926154,0.04016566382745956,0.02293993386570187,1.2444815702232335
0.15,0.25,0.5,0.7,1.4,12797,0.030421580614341224,0.1630152560604314,0.18661799729384615,0.45229350629053683,0.46346800031257324,0.3123388294131437,0.16722669375634913,0.04000937719778073,0.023357661216251095,1.2444815702232335
0.15,0.25,0.5,0.9,1.4,12797,0.030544096045346966,0.16317937068421598,0.18718111190939551,0.452137219660858,0.46346800031257324,0.3093693834492459,0.16519496757052435,0.03961866062358365,0.02408868456935046,1.2444815702232335
0.15,0.25,0.5,0.5,1.6,12797,0.03227359047678778,0.1684080318950017,0.19163925920652988,0.4494803469563179,0.46346800031257324,0.29272485738845044,0.14542470891615222,0.031413612565445025,0.029385870481342447,1.2444815702232335
