ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2603,2024-02-29,136.5206,130.2013,4.2129,2024-03-15,137.3456,trailing_stop,B,15,0.604,0.019
2603,2024-05-02,149.719,140.8808,5.8921,2024-06-11,162.9174,trailing_stop,B,40,8.815,8.23
2603,2024-07-02,165.3834,158.3946,4.6592,2024-07-08,152.3611,stop_loss,A,6,-7.874,-8.459
2603,2024-08-21,162.7789,153.4307,6.2321,2024-10-04,161.4767,trailing_stop,B,44,-0.8,-1.385
2603,2025-02-26,190.5598,184.2812,4.1857,2025-03-17,200.1095,trailing_stop,B,19,5.011,4.426
2603,2025-03-21,197.5051,189.8777,5.0849,2025-04-07,177.5375,stop_loss,A,17,-10.11,-10.695
2603,2025-10-28,187.5,180.8036,4.4643,2025-11-10,182.5,trailing_stop,B,13,-2.667,-3.252
2603,2026-01-05,190.0,185.7143,2.8571,2026-01-16,190.0,trailing_stop,B,11,0.0,-0.585
2603,2026-03-10,205.5,194.0893,7.6071,2026-03-17,218.0,trailing_stop,B,7,6.083,5.498
2603,2026-03-19,217.5,204.1607,8.8929,2026-03-23,204.0,stop_loss,A,4,-6.207,-6.792
2603,2026-05-13,210.0,204.2143,3.8571,2026-05-15,200.5,stop_loss,A,2,-4.524,-5.109
2603,2026-05-20,212.5,203.6071,5.9286,2026-05-21,212.0,end_of_data,A,1,-0.235,-0.82
