me_date,n,ic,p,factor,horizon_m
2018-07-31,1587,0.0920068415273759,0.0002423693012829321,level,1
2018-08-31,1595,-0.1391583674381987,2.399034091718267e-08,level,1
2018-09-30,1595,0.03857163404136169,0.12360470741592101,level,1
2018-10-31,1595,0.057707056633219324,0.021178522718015385,level,1
2018-11-30,1606,-0.005460397350478869,0.8269177996170163,level,1
2018-12-31,1606,0.21477699131340325,3.2546068195271847e-18,level,1
2019-01-31,1606,0.1129200387745424,5.726207814090062e-06,level,1
2019-02-28,1609,0.18840437286422923,2.5406277686021928e-14,level,1
2019-03-31,1610,0.05430214190715164,0.029348147475060142,level,1
2019-04-30,1611,0.03615920378331965,0.1468691529468438,level,1
2019-05-31,1622,0.2100981149450387,1.2246218483699658e-17,level,1
2019-06-30,1623,0.1492530837665557,1.521020958769154e-09,level,1
2019-07-31,1623,0.14773458176016205,2.2319148052337205e-09,level,1
2019-08-31,1634,-0.06991835121035699,0.004689966574636539,level,1
2019-09-30,1634,0.10813634691355307,1.1831164583566689e-05,level,1
2019-10-31,1634,0.10597661869835705,1.765270111469979e-05,level,1
2019-11-30,1645,-0.02749967873943572,0.2649740990754253,level,1
2019-12-31,1645,0.028372353880480917,0.2501027973381862,level,1
2020-01-31,1645,0.01875089260142631,0.44725538528504794,level,1
2020-02-29,1646,0.21292536769241685,2.494608472011122e-18,level,1
2020-03-31,1646,-0.019500649865838788,0.4291578565732139,level,1
2020-04-30,1646,0.038577831042236325,0.1176927570573138,level,1
2020-05-31,1652,-0.12322446046458224,5.065906892082217e-07,level,1
2020-06-30,1652,0.024819078002906718,0.3133784905986194,level,1
2020-07-31,1652,-0.06068590267603556,0.013626046380452941,level,1
2020-08-31,1665,-0.18936267941287782,6.6151949232880164e-15,level,1
2020-09-30,1666,0.05060984522303949,0.038875882237856804,level,1
2020-10-31,1667,-0.02533996959824434,0.3011392807727591,level,1
2020-11-30,1676,-0.09686398519450466,7.130258998395622e-05,level,1
2020-12-31,1676,0.2797672710400407,1.635403581543071e-31,level,1
2021-01-31,1676,-0.10684350648905587,1.168666350546411e-05,level,1
2021-02-28,1681,0.0915121899309838,0.00017189763253494438,level,1
2021-03-31,1681,-0.16066860948286196,3.4583942386007244e-11,level,1
2021-04-30,1681,0.1441876513663804,2.8790182890217058e-09,level,1
2021-05-31,1689,0.017190081697866105,0.4801896428407886,level,1
2021-06-30,1689,0.08991805346091596,0.00021546042377862642,level,1
2021-07-31,1689,0.011357248569959622,0.6409124737150098,level,1
2021-08-31,1695,-0.17455421306038654,4.594393852708919e-13,level,1
2021-09-30,1696,0.03718299950775228,0.125846034243792,level,1
2021-10-31,1697,0.03791066382922052,0.11849370778836756,level,1
2021-11-30,1711,-0.06740036856113889,0.0052854872055971905,level,1
2021-12-31,1711,0.05480098361246611,0.02339953134751263,level,1
2022-01-31,1715,-0.0258065291989329,0.2854695109518851,level,1
2022-02-28,1717,0.08211668946371556,0.0006594155004988596,level,1
2022-03-31,1717,-0.13555923512715787,1.7095678097300875e-08,level,1
2022-04-30,1717,0.0470146450164849,0.05144009310241651,level,1
2022-05-31,1724,-0.23077836902586035,2.8280277092239934e-22,level,1
