indicator,label,horizon,universe,regime,mean,std,ir,p,ci_low,ci_high,win_rate,n
sig_rvol_log,log(RVOL),60,all,ranging,0.013117903924495074,0.08398054984490619,0.1562016913287778,0.0,0.007555903131231411,0.01987918160097471,57.90914066776136,3654
sig_ma_align,MA 排列,60,all,ranging,0.01284426120508522,0.1423189296298338,0.09024984405442524,5.980793860160816e-08,-0.005137506838206861,0.030623750367519697,61.723280861640426,3621
sig_td_setup,TD Setup,60,all,ranging,0.010689201624462486,0.09566757146714892,0.11173275813877043,1.5937029473889197e-11,0.0032594941919958124,0.017839831426552866,56.760447965036875,3661
sig_bb_pos,BB %B,60,all,ranging,0.010465828221901768,0.10477547155225919,0.09988815193908904,1.6554793091927422e-09,-0.00012804908995216289,0.020926299063656586,56.18683419830648,3661
sig_ma20_dev,MA20 偏離,60,all,ranging,0.0055237490860271694,0.1249605224014921,0.0442039532155574,0.007514822869699067,-0.007790831308542557,0.018547753288672957,57.79841573340617,3661
sig_obv_mom,OBV 動能,60,all,ranging,-0.001004174746822961,0.08676744313735926,-0.011573174344129033,0.48387618814318145,-0.011238274605259202,0.008483384894459893,52.18579234972678,3660
sig_macd_hist,MACD Hist,60,all,ranging,-0.001522509324827325,0.12160217441716703,-0.012520412008458187,0.44963050886334943,-0.01310589209010191,0.011353820668615766,48.64272004387168,3647
sig_kd_diff,KD 差,60,all,ranging,-0.0028842596648785386,0.09035129560483583,-0.03192272612772767,0.05349554933823031,-0.00558780764018962,-3.4729282699616604e-05,48.01966675771647,3661
sig_squeeze,Squeeze,60,all,ranging,-0.0034847738186087342,0.0803344734998902,-0.04337831153662191,0.008709692875575215,-0.011838408649043128,0.005706395590637881,51.05162523900574,3661
sig_efi,EFI,60,all,ranging,-0.009656008500751437,0.10669309200373883,-0.09050265878894075,4.643909123913659e-08,-0.02121584909017245,0.002159804241352536,47.03632887189293,3661
sig_supertrend,Supertrend,60,all,ranging,-0.014593981135679349,0.08106306711888545,-0.18003243220832135,0.0,-0.025522182360638773,-0.003755041007748618,42.39278885550396,3661
sig_atr_pct,ATR%,60,all,ranging,-0.04869706084175054,0.2107939195125342,-0.23101738871008998,0.0,-0.07660040334412592,-0.02067938280244273,39.25157060912319,3661
sig_squeeze,Squeeze,1,all,trending,0.00950670574596483,0.05183826352049031,0.18339167056024316,0.09076693467237007,0.004279994124681478,0.020162595008855186,51.724137931034484,87
sig_obv_mom,OBV 動能,1,all,trending,-0.0022182068119702713,0.053980045420669975,-0.041093089023613125,0.7024499890343985,-0.009959254757139909,0.001661621731795152,47.12643678160919,87
sig_rvol_log,log(RVOL),1,all,trending,-0.0036827195147822365,0.051866453634416186,-0.07100388125126322,0.5095626318661801,-0.010656519592467453,0.0047603964471972455,50.57471264367817,87
sig_ma_align,MA 排列,1,all,trending,-0.0073520663905919685,0.07979258712908953,-0.0921397169225469,0.3924970058450261,-0.020677870386246203,0.0006621198104718645,47.12643678160919,87
sig_supertrend,Supertrend,1,all,trending,-0.01636875663095739,0.04583774258522301,-0.3571021544205426,0.0012772888056049592,-0.022629728817120782,-0.011193454268009361,34.48275862068966,87
sig_macd_hist,MACD Hist,1,all,trending,-0.021629019300077927,0.0799214845939742,-0.2706283474332342,0.013431025702873356,-0.029933227341491474,-0.01564402635833302,33.33333333333333,87
sig_adx_dir,ADX×方向,1,all,trending,-0.0235006771512243,0.06897420032797436,-0.34071692081209914,0.0020609276752348027,-0.03128921080529177,-0.01896520296080023,35.63218390804598,87
sig_vwap_dev,VWAP 偏離,1,all,trending,-0.03282270513688106,0.08808970471840231,-0.3726054621457286,0.0008016060241975431,-0.04364331631399809,-0.023352771474968656,29.88505747126437,87
sig_td_setup,TD Setup,1,all,trending,-0.03649545662963126,0.06168844670964027,-0.5916092652066726,3.5573920809106596e-07,-0.040689222267912384,-0.031085754632983378,24.137931034482758,87
sig_rsi_dev,RSI 偏離,1,all,trending,-0.03894237499468592,0.07733096188833724,-0.5035806363163712,9.915663532478192e-06,-0.04713165154359997,-0.03215763414868808,26.436781609195403,87
sig_ma20_dev,MA20 偏離,1,all,trending,-0.040098830394554155,0.08771295866726248,-0.4571597059753547,5.127175415720053e-05,-0.05294545372837479,-0.032372488326191884,26.436781609195403,87
sig_bb_pos,BB %B,1,all,trending,-0.04433742161360444,0.07397879150550049,-0.5993261137593449,2.6273475106641797e-07,-0.05342579676758745,-0.035761142116196104,22.988505747126435,87
sig_efi,EFI,1,all,trending,-0.0449094671944127,0.07366996964328504,-0.6096034437351796,1.750446607662326e-07,-0.05673566094515399,-0.0406025172124353,20.689655172413794,87
sig_atr_pct,ATR%,1,all,trending,-0.052009807695852055,0.133350061629288,-0.39002462436379565,0.0004679367777009613,-0.07947041224414016,-0.042808340176861616,37.93103448275862,87
sig_kd_diff,KD 差,1,all,trending,-0.0634128638014428,0.06024137873684725,-1.0526462894956234,1.1102230246251565e-15,-0.07575506163373769,-0.04821670208360239,14.942528735632186,87
sig_squeeze,Squeeze,5,all,trending,0.013785942136957665,0.04819906958195596,0.2860209181738777,0.009122384160120456,0.007853957037005428,0.02593473456512905,64.36781609195403,87
sig_rvol_log,log(RVOL),5,all,trending,0.0057353256874608394,0.04614432700673008,0.12429102469355227,0.24953879695778647,-0.003580183450036574,0.01562982521028055,56.32183908045977,87
sig_obv_mom,OBV 動能,5,all,trending,0.005009838216569058,0.042986227059353926,0.1165451950377418,0.28004714130447717,-0.008738133307584797,0.011092787097938182,50.57471264367817,87
sig_macd_hist,MACD Hist,5,all,trending,-0.0020187587634112087,0.06778618693511608,-0.029781270413447716,0.7818470271870912,-0.01640061725641916,0.011984608322076673,51.724137931034484,87
sig_ma_align,MA 排列,5,all,trending,-0.005171634964904784,0.08510403395243059,-0.06076838810949315,0.5723198300140828,-0.025488894107049454,0.004596934762984318,47.12643678160919,87
sig_vwap_dev,VWAP 偏離,5,all,trending,-0.009503620720821693,0.07681904634671466,-0.12371438038853157,0.2517252325594035,-0.019590882322626815,0.006417310644534385,40.229885057471265,87
sig_ma20_dev,MA20 偏離,5,all,trending,-0.016105466236867202,0.07280153919958154,-0.22122425451356081,0.04208565997018243,-0.030207723563768996,-0.003869589217128351,39.08045977011494,87
sig_adx_dir,ADX×方向,5,all,trending,-0.01629256074845993,0.057541734226329674,-0.2831433735447768,0.009817229632222313,-0.03221722886857273,-0.004932726220256128,39.08045977011494,87
sig_supertrend,Supertrend,5,all,trending,-0.016598963235953747,0.0437724498822837,-0.3792102859353995,0.0006548039290990015,-0.03258142539355756,-0.00795753002676981,35.63218390804598,87
sig_rsi_dev,RSI 偏離,5,all,trending,-0.019482059233175995,0.06553281566925694,-0.2972870772332084,0.006811111215504262,-0.03528739605057384,-0.006440099627113227,34.48275862068966,87
sig_bb_pos,BB %B,5,all,trending,-0.019634256768984632,0.06576989882044317,-0.2985295267457785,0.006592099152074704,-0.027768427889924754,-0.008337591800290494,35.63218390804598,87
sig_td_setup,TD Setup,5,all,trending,-0.02650431381799983,0.06336131550389408,-0.4183043487531587,0.00018912740409504636,-0.036488648880579407,-0.01677364459675504,33.33333333333333,87
sig_efi,EFI,5,all,trending,-0.03599987616214004,0.06407307775021523,-0.5618565148763922,1.1262767618536174e-06,-0.05031497927399033,-0.03287228741177969,31.03448275862069,87
sig_kd_diff,KD 差,5,all,trending,-0.0443198746618702,0.049478091576943724,-0.895747456082619,1.0098588631990424e-12,-0.050095791205988185,-0.0366518023608196,18.39080459770115,87
sig_atr_pct,ATR%,5,all,trending,-0.062080970229128514,0.14521798515335663,-0.42750193898895,0.00013971297478021505,-0.11767624510529208,-0.034127209772454786,35.63218390804598,87
sig_macd_hist,MACD Hist,10,all,trending,0.021359469495283268,0.06102724897627864,0.34999889153754443,0.0015744852488028815,0.008499716999554204,0.049015025671643106,68.96551724137932,87
sig_vwap_dev,VWAP 偏離,10,all,trending,0.016352469214253117,0.06675262734177398,0.24497116990659176,0.024777565088853537,-3.9092219161360634e-05,0.045559791010934235,57.47126436781609,87
sig_squeeze,Squeeze,10,all,trending,0.015573444683736538,0.040223180478136916,0.38717586472808624,0.0005115353536835343,0.005376585160679521,0.029616956716437333,68.96551724137932,87
sig_rvol_log,log(RVOL),10,all,trending,0.011951246910356796,0.04107588647778186,0.2909553009116743,0.008034100294831648,0.007895354917481494,0.025538945370330333,60.91954022988506,87
sig_obv_mom,OBV 動能,10,all,trending,0.006976645911881974,0.043788864274492606,0.15932465999000414,0.1409144412107617,-0.018960887036809506,0.0235788683123817,60.91954022988506,87
sig_ma20_dev,MA20 偏離,10,all,trending,0.005181593206130255,0.06213798987510735,0.08338849094643816,0.4388237762318732,-0.015414727126467267,0.029256453576048107,51.724137931034484,87
sig_bb_pos,BB %B,10,all,trending,0.002135873908863156,0.053602288520175186,0.03984669251685479,0.7110562841664354,-0.008494242870178727,0.019771590016233232,52.87356321839081,87
sig_rsi_dev,RSI 偏離,10,all,trending,-0.001922519464813359,0.05439185530560571,-0.03534572325234181,0.7424411915925779,-0.03156177292217265,0.024826665810545302,55.172413793103445,87
sig_adx_dir,ADX×方向,10,all,trending,-0.0025739390301867003,0.047216590335510386,-0.05451344563207282,0.6124273687681394,-0.029497860320524122,0.019056414249877574,54.02298850574713,87
sig_td_setup,TD Setup,10,all,trending,-0.00324127541295852,0.049665055454618495,-0.06526269593960767,0.5443080608697435,-0.008151882451797182,0.007304214215108526,52.87356321839081,87
sig_ma_align,MA 排列,10,all,trending,-0.008601078287714895,0.06685500140440391,-0.12865272764990654,0.23343746297204437,-0.04168324778583551,0.007321123347753783,50.57471264367817,87
sig_supertrend,Supertrend,10,all,trending,-0.009563546227484225,0.041480488980856864,-0.23055529147445142,0.034323897975953255,-0.031365482899358234,0.0024346796752862843,37.93103448275862,87
sig_efi,EFI,10,all,trending,-0.022109159075475456,0.04859658288038274,-0.4549529568755005,5.531550164072918e-05,-0.03704430711258634,-0.012388807569702075,31.03448275862069,87
sig_kd_diff,KD 差,10,all,trending,-0.02834120968455921,0.0459135082872022,-0.6172738860920144,1.2904331803120783e-07,-0.03242921511855209,-0.015895674785139306,27.586206896551722,87
sig_atr_pct,ATR%,10,all,trending,-0.046773054569054284,0.11294018017864582,-0.414140073931792,0.0002166387920798929,-0.11576087914857451,-0.009961607866380544,31.03448275862069,87
sig_vwap_dev,VWAP 偏離,20,all,trending,0.022906653690773705,0.06883355791646922,0.332783229345363,0.0025844642334780232,-0.0018813964407571068,0.053319505812147894,64.36781609195403,87
sig_macd_hist,MACD Hist,20,all,trending,0.016670288403872368,0.06875893911615077,0.2424453986369997,0.026258587269156752,-0.002445302686158127,0.0302424160840622,58.620689655172406,87
sig_rvol_log,log(RVOL),20,all,trending,0.013040289594187626,0.046557827583189465,0.2800880167977609,0.01060723044966494,0.0012727036166435622,0.027452425499823664,65.51724137931035,87
sig_ma20_dev,MA20 偏離,20,all,trending,0.011619692882982055,0.06836690384339411,0.16996078847740298,0.11657119352059908,-0.018679755435666936,0.040881599662643785,54.02298850574713,87
sig_bb_pos,BB %B,20,all,trending,0.010938605412825736,0.06238053099112382,0.17535287435084834,0.1055819639346054,-0.007353206522333278,0.03674927265943052,57.47126436781609,87
sig_squeeze,Squeeze,20,all,trending,0.009346255549030827,0.03883021359782126,0.2406954451972224,0.027329826258230216,-0.0031904322528124155,0.030164598799921425,60.91954022988506,87
sig_obv_mom,OBV 動能,20,all,trending,0.008817323468018869,0.05082038241763518,0.17349974653002945,0.1092603903263023,-0.024903891770216773,0.03548487688132943,62.06896551724138,87
sig_rsi_dev,RSI 偏離,20,all,trending,0.007326037683485417,0.06862142609646611,0.10676020741957001,0.322144383433995,-0.037876745577762126,0.050334203738316916,52.87356321839081,87
sig_td_setup,TD Setup,20,all,trending,0.005533301634279998,0.05500942576227722,0.10058824569796666,0.35075648994260367,-0.0038656466906930647,0.01731412163657722,57.47126436781609,87
sig_adx_dir,ADX×方向,20,all,trending,0.0006634890678756057,0.05673237611258014,0.011695069259199952,0.9133897198515664,-0.03354235536791263,0.035469005910306724,55.172413793103445,87
sig_supertrend,Supertrend,20,all,trending,-0.0052653291928510555,0.04721465568288081,-0.11151895776209525,0.30117201485997125,-0.03279982703113319,0.014550193361290207,51.724137931034484,87
sig_ma_align,MA 排列,20,all,trending,-0.005756578387081613,0.07285386944968665,-0.07901541030785116,0.46312422376309037,-0.04924583124579557,0.028505501387601235,56.32183908045977,87
sig_efi,EFI,20,all,trending,-0.013228278333004315,0.055001746123471064,-0.24050651598057848,0.027447743763157284,-0.034677532523418465,0.00493791162934321,43.67816091954023,87
sig_kd_diff,KD 差,20,all,trending,-0.015436156304180807,0.04736028737503619,-0.325930376687648,0.0031336977075167027,-0.016755694785003473,-0.004557032138459356,33.33333333333333,87
sig_atr_pct,ATR%,20,all,trending,-0.0199637894322212,0.11609327315018088,-0.1719633609295828,0.11238766195787875,-0.09071121906827363,0.022166947503403256,40.229885057471265,87
sig_vwap_dev,VWAP 偏離,40,all,trending,0.04671897264797117,0.06030530311717816,0.7747075337170989,1.8905566001592433e-10,0.020854916039964564,0.07233572545452582,77.01149425287356,87
sig_rsi_dev,RSI 偏離,40,all,trending,0.03820808616481392,0.06310708295570153,0.6054484595910472,2.0634733854940635e-07,0.0038237283118846633,0.06823526541735592,77.01149425287356,87
sig_bb_pos,BB %B,40,all,trending,0.03672395409384564,0.05668192570768774,0.6478953146940241,3.765975153946499e-08,0.014616491955367511,0.057675196388127,71.26436781609196,87
sig_ma20_dev,MA20 偏離,40,all,trending,0.034346858284492625,0.06682057832060641,0.5140161780656214,6.775336645503671e-06,0.009277229878331822,0.05905029158683254,70.11494252873564,87
sig_td_setup,TD Setup,40,all,trending,0.031345924121416825,0.050735370019219926,0.6178317830251784,1.2620577205524341e-07,0.013830334374236038,0.04297454458986846,75.86206896551724,87
sig_adx_dir,ADX×方向,40,all,trending,0.029459414210198088,0.05236336271020316,0.5625959198464127,1.0948279935973915e-06,0.009226121574472253,0.05229888641489537,73.5632183908046,87
sig_macd_hist,MACD Hist,40,all,trending,0.02743950659163069,0.06507643105232357,0.4216504523668244,0.00016947484538998303,-0.005613581548338298,0.04403011284189276,70.11494252873564,87
sig_obv_mom,OBV 動能,40,all,trending,0.022353915014629345,0.04162613746845487,0.5370163165287577,2.886969443061105e-06,-0.0014131756106633437,0.04291474764550809,64.36781609195403,87
sig_rvol_log,log(RVOL),40,all,trending,0.018455032956453538,0.04066927019040469,0.45378323412372734,5.7581873472489775e-05,0.00018240667820878725,0.031000693630511424,72.41379310344827,87
sig_ma_align,MA 排列,40,all,trending,0.011426750218395667,0.06127482751358732,0.1864835966427136,0.0855417741048281,-0.016661444400719906,0.052804379450493245,63.2183908045977,87
sig_efi,EFI,40,all,trending,0.0024865818301738033,0.05790146366488883,0.042945059982683206,0.6897338978580767,-0.01582894207525561,0.023279130831775692,55.172413793103445,87
sig_supertrend,Supertrend,40,all,trending,0.0008457556671857435,0.03269644299741494,0.025866901401250617,0.8099198691278611,-0.01209755395404114,0.019898904033371766,49.42528735632184,87
sig_squeeze,Squeeze,40,all,trending,-0.01029237983182296,0.03331846244448278,-0.3089092075894181,0.0049992245771808275,-0.01858561940980897,0.0014628217629694693,35.63218390804598,87
sig_kd_diff,KD 差,40,all,trending,-0.010464818159014275,0.040776157665263386,-0.25664061447185105,0.018849829690847475,-0.012940134413261813,-7.54437407702177e-05,39.08045977011494,87
sig_atr_pct,ATR%,40,all,trending,-0.02241510723842082,0.09799667140012726,-0.22873335306357878,0.03573344944249812,-0.07024084072142661,0.03507811944616606,43.67816091954023,87
sig_rsi_dev,RSI 偏離,60,all,trending,0.048308860223020667,0.048497903039302154,0.99610204144026,1.2434497875801753e-14,0.029686883088568067,0.06269674541243192,80.45977011494253,87
sig_vwap_dev,VWAP 偏離,60,all,trending,0.045409754485922445,0.04303267856659587,1.0552388556442727,8.881784197001252e-16,0.030640235198221365,0.05655897818009349,80.45977011494253,87
sig_adx_dir,ADX×方向,60,all,trending,0.03909378357050235,0.03845197471256503,1.016691180693188,5.10702591327572e-15,0.029757037063239764,0.049451652454146,85.0574712643678,87
sig_bb_pos,BB %B,60,all,trending,0.03853141545969586,0.046062537131902066,0.8365022393221521,1.3254952690999744e-11,0.026023977274484317,0.04733899141372522,75.86206896551724,87
sig_ma20_dev,MA20 偏離,60,all,trending,0.032655306619244186,0.04839100394084727,0.6748218462084759,1.2531632176404628e-08,0.02151821461521753,0.043451405394633213,72.41379310344827,87
sig_ma_align,MA 排列,60,all,trending,0.02785926460353092,0.04871771526152397,0.5718508032238012,7.669831458834153e-07,0.006608742804137967,0.054471850269542564,72.41379310344827,87
sig_td_setup,TD Setup,60,all,trending,0.027621492846162898,0.047267381232745306,0.5843668958547596,4.720609305675083e-07,0.014800563493548321,0.0412205170956327,75.86206896551724,87
sig_obv_mom,OBV 動能,60,all,trending,0.017468569192676895,0.03200638635238343,0.5457838632687771,2.0756150276302066e-06,0.007409561815668774,0.03487454985277533,77.01149425287356,87
sig_rvol_log,log(RVOL),60,all,trending,0.016194066477890966,0.0407830196478524,0.39707865228522216,0.00037465578131579136,-0.0015554485407916281,0.03138660310185181,68.96551724137932,87
sig_macd_hist,MACD Hist,60,all,trending,0.013253788044116907,0.04678760354753337,0.2832756336975426,0.009784268851948275,-0.00691512028059969,0.02363665267968104,67.81609195402298,87
sig_efi,EFI,60,all,trending,0.002843573436068023,0.04503458768442443,0.0631419889084828,0.5574391516182091,-0.01268976621514726,0.01596410242163662,59.77011494252874,87
sig_squeeze,Squeeze,60,all,trending,-0.004602201335629363,0.029902726492625528,-0.15390574290154901,0.1547613029228212,-0.009620715293548826,0.0015135611906653703,44.827586206896555,87
sig_supertrend,Supertrend,60,all,trending,-0.006472543880020059,0.03052920038555652,-0.21201157574642027,0.05118634632922481,-0.024425805186214438,0.0118752967610021,41.37931034482759,87
sig_kd_diff,KD 差,60,all,trending,-0.00716323209564267,0.037183701232138495,-0.1926444075839166,0.0758673463602868,-0.010046840022522702,7.951967515288651e-05,37.93103448275862,87
sig_atr_pct,ATR%,60,all,trending,-0.03996447441833586,0.08431682530942718,-0.47397982871951855,2.8554203745256856e-05,-0.08089480193283634,0.013298281269152971,36.7816091954023,87
sig_squeeze,Squeeze,1,all,volatile,0.0019505348111227712,0.06784321727696374,0.028750623708776825,0.3101754172753628,-0.0016286633059849685,0.005057986349056524,52.60625501202887,1247
sig_rvol_log,log(RVOL),1,all,volatile,-0.0006717982917705027,0.06610386568950094,-0.010162768618192963,0.7202871103730244,-0.005383374604643852,0.002471272717743342,49.43639291465378,1242
sig_ma_align,MA 排列,1,all,volatile,-0.00202618643861238,0.11827406988822801,-0.017131281949857458,0.545480288437683,-0.009048185009536865,0.004881246985502903,49.83948635634029,1246
sig_obv_mom,OBV 動能,1,all,volatile,-0.006949376624849699,0.06620749932539455,-0.10496358714131643,0.0002193079842074397,-0.01015582445650513,-0.0033296257239764046,45.62951082598236,1247
sig_supertrend,Supertrend,1,all,volatile,-0.011761868379717134,0.06171269604541149,-0.1905907395629276,2.5758284394328257e-11,-0.015095979156885505,-0.00853282775154478,40.97834803528468,1247
sig_adx_dir,ADX×方向,1,all,volatile,-0.019823950145751917,0.09713051067513731,-0.2040960148151089,9.869882688917642e-13,-0.02522476920477856,-0.013985143141670464,41.218925421010425,1247
sig_macd_hist,MACD Hist,1,all,volatile,-0.026659534701330995,0.11509927963119146,-0.23162208127414174,6.661338147750939e-16,-0.03198828594822697,-0.02152020458789547,38.764044943820224,1246
sig_vwap_dev,VWAP 偏離,1,all,volatile,-0.03216751745213038,0.13061342042624008,-0.24628033893573748,0.0,-0.039282855832721945,-0.025160763181375397,36.407377706495595,1247
sig_td_setup,TD Setup,1,all,volatile,-0.03345710590809403,0.08465687860784395,-0.3952083570559857,0.0,-0.03896534848159632,-0.029233637848750743,33.11948676824378,1247
sig_rsi_dev,RSI 偏離,1,all,volatile,-0.03346157916607344,0.10600783370032671,-0.3156519475783827,0.0,-0.040783728641814114,-0.026603095474180508,33.520449077786694,1247
sig_atr_pct,ATR%,1,all,volatile,-0.037371364436266874,0.18494220444823312,-0.20207050385152858,1.6300294447546548e-12,-0.045217550073490174,-0.029226660927443325,41.05854049719326,1247
sig_ma20_dev,MA20 偏離,1,all,volatile,-0.03818372058918965,0.1299706757476871,-0.29378719753151056,0.0,-0.04595017598368847,-0.030981315684204733,35.605453087409785,1247
sig_efi,EFI,1,all,volatile,-0.03971245729844565,0.10322578460163628,-0.3847145115118471,0.0,-0.04612561460162498,-0.0339953044884914,32.878909382518046,1247
sig_bb_pos,BB %B,1,all,volatile,-0.04003960161285699,0.10212339327751903,-0.3920708108870793,0.0,-0.04756568743788171,-0.03382645478542979,32.076984763432236,1247
sig_kd_diff,KD 差,1,all,volatile,-0.05008205727505015,0.08512196574552333,-0.5883564463815737,0.0,-0.05828992624654137,-0.044517792402815046,24.538893344025663,1247
sig_rvol_log,log(RVOL),5,all,volatile,0.004164029546160107,0.0623321343887562,0.06680389797322964,0.01890405368977599,-0.0021349547621690797,0.009133720838561055,54.523424878836835,1238
sig_squeeze,Squeeze,5,all,volatile,0.001407181763203096,0.07168078449693266,0.01963122715632823,0.48881491243430664,-0.006159880181792393,0.007263202804810656,53.69774919614147,1244
sig_ma_align,MA 排列,5,all,volatile,-0.003527254758084834,0.12488607244985725,-0.02824378002199609,0.3195565961083817,-0.019391915647816522,0.009888527192042449,50.92518101367659,1243
sig_obv_mom,OBV 動能,5,all,volatile,-0.007113117131524184,0.06597583732190622,-0.10781397281580825,0.00015010940971849074,-0.014441562216678987,0.00023849914172720106,45.4983922829582,1244
sig_supertrend,Supertrend,5,all,volatile,-0.012655101338602337,0.060391951424968546,-0.20954946876199454,2.6689761511988763e-13,-0.01955069071833587,-0.006726915680195579,38.263665594855304,1244
sig_macd_hist,MACD Hist,5,all,volatile,-0.02126552697431375,0.10765352532041057,-0.1975367449511838,5.333067321089402e-12,-0.03206412292058109,-0.011325204863903595,41.8342719227675,1243
sig_adx_dir,ADX×方向,5,all,volatile,-0.022410477549479904,0.09085421278522424,-0.24666415417034526,0.0,-0.0329263841087807,-0.012482252037413646,38.7459807073955,1244
sig_vwap_dev,VWAP 偏離,5,all,volatile,-0.02569564005772647,0.12143504465546522,-0.2115998732542981,1.5831780331154732e-13,-0.03819552141709503,-0.014217815992283635,40.19292604501607,1244
sig_rsi_dev,RSI 偏離,5,all,volatile,-0.026469498687405613,0.10192140475019787,-0.2597050026172665,0.0,-0.03954787740919568,-0.016690062449577877,37.21864951768489,1244
sig_bb_pos,BB %B,5,all,volatile,-0.02827538966322692,0.09379272716911821,-0.30146676098076775,0.0,-0.03995471550885301,-0.019633577436589347,35.932475884244376,1244
sig_td_setup,TD Setup,5,all,volatile,-0.03136447614793927,0.08272569002552498,-0.3791382838663754,0.0,-0.040272176226919636,-0.02397079115556787,33.60128617363344,1244
sig_ma20_dev,MA20 偏離,5,all,volatile,-0.03434629988978027,0.12169458222140445,-0.28223359875867354,0.0,-0.04784956167917106,-0.023460313595580626,36.736334405144696,1244
sig_kd_diff,KD 差,5,all,volatile,-0.039807511791795605,0.07040303741408323,-0.5654232154454265,0.0,-0.04586742366293093,-0.03533249491092085,25.723472668810288,1244
sig_atr_pct,ATR%,5,all,volatile,-0.042643475130763976,0.18779027530909664,-0.22708031638259335,2.6645352591003757e-15,-0.060894796001172286,-0.026039357528412493,38.58520900321543,1244
sig_efi,EFI,5,all,volatile,-0.044193845723386825,0.09527905445796739,-0.46383589735226705,0.0,-0.05510392464593861,-0.03525830953245234,30.787781350482312,1244
sig_rvol_log,log(RVOL),10,all,volatile,0.017157384011974603,0.056505073763747575,0.3036432459801939,0.0,0.010140355880587737,0.02269311367478286,62.4493106244931,1233
sig_squeeze,Squeeze,10,all,volatile,0.0022400522107744944,0.07094422352459562,0.0315748358285702,0.26660500114575547,-0.007320977908901697,0.01048323511230842,52.13882163034705,1239
sig_vwap_dev,VWAP 偏離,10,all,volatile,-0.0032252785489574973,0.1139901326547627,-0.02829436613365271,0.3194711917424602,-0.01850203700936202,0.010172275614705737,50.847457627118644,1239
sig_ma_align,MA 排列,10,all,volatile,-0.004446527587800578,0.12540004768751367,-0.03545873920942159,0.21240503049005355,-0.025287473383226046,0.013071096692781552,50.88852988691438,1238
sig_macd_hist,MACD Hist,10,all,volatile,-0.004570005372092268,0.09959394749336944,-0.045886376502914696,0.10666917952725674,-0.01702713770520401,0.00594616049351021,51.77705977382876,1238
sig_bb_pos,BB %B,10,all,volatile,-0.0047653736062082805,0.08540279469073293,-0.055798801707426696,0.049743569938502485,-0.017898618598931392,0.005312398991871957,45.84342211460856,1239
sig_td_setup,TD Setup,10,all,volatile,-0.004989268817877271,0.07794381660813114,-0.06401109202749494,0.02442388469235679,-0.013969873531823445,0.0029865003382591308,46.973365617433416,1239
sig_obv_mom,OBV 動能,10,all,volatile,-0.005577326658597718,0.06289553282092589,-0.08867603800221076,0.0018419294941425246,-0.015290576389002568,0.003382443828718493,44.3906376109766,1239
sig_rsi_dev,RSI 偏離,10,all,volatile,-0.007498065310768662,0.09797030002897732,-0.0765340650028724,0.007156406389472902,-0.023378917705900438,0.004970595757111699,45.036319612590795,1239
sig_adx_dir,ADX×方向,10,all,volatile,-0.010931916256048776,0.0881858324368452,-0.12396454117363728,1.3866405715434738e-05,-0.024955665529506055,0.0008843094884007083,42.53430185633575,1239
sig_supertrend,Supertrend,10,all,volatile,-0.01180744364740762,0.05912134401410601,-0.19971541317786065,3.4079405963893805e-12,-0.020876437636591087,-0.0033869411858849546,40.51654560129136,1239
sig_ma20_dev,MA20 偏離,10,all,volatile,-0.01625724853178461,0.11385829766803846,-0.14278492533924683,5.745461997275214e-07,-0.03359634280482581,-0.0031711299310585223,44.7134786117837,1239
