date,ret,n_stocks,regime,source,in_market,mean_pe,mean_pb,mean_fscore,cum_ret,year
2022-07-29,0.0,0,neutral,cash,False,,,,2.2022701131975317,2022
2022-08-26,0.0,0,ranging,cash,False,,,,2.2022701131975317,2022
2022-09-23,0.0,0,neutral,cash,False,,,,2.2022701131975317,2022
2022-10-21,0.07729061134881417,3,volatile,value,True,3.005383537857666,0.8353210303158193,5.0,2.372484916601791,2022
2022-11-18,-0.0014874367722758075,3,volatile,value,True,5.712853255238518,1.5717993795729608,6.0,2.3689559952951678,2022
2022-12-16,0.0,0,ranging,cash,False,,,,2.3689559952951678,2022
2023-01-13,0.0,0,ranging,cash,False,,,,2.3689559952951678,2023
2023-02-17,0.0,0,neutral,cash,False,,,,2.3689559952951678,2023
2023-03-17,0.0,0,ranging,cash,False,,,,2.3689559952951678,2023
2023-04-14,0.0,0,neutral,cash,False,,,,2.3689559952951678,2023
2023-05-12,0.0,0,ranging,cash,False,,,,2.3689559952951678,2023
2023-06-09,0.11303242084149001,3,volatile,value,True,7.135839824419996,1.2178481853460665,5.0,2.6367248263103424,2023
2023-07-07,0.0,0,ranging,cash,False,,,,2.6367248263103424,2023
2023-08-04,0.0,0,ranging,cash,False,,,,2.6367248263103424,2023
2023-09-01,0.0,0,ranging,cash,False,,,,2.6367248263103424,2023
2023-09-28,0.0,0,ranging,cash,False,,,,2.6367248263103424,2023
2023-10-27,0.0,0,ranging,cash,False,,,,2.6367248263103424,2023
2023-11-24,0.23326532391771027,3,volatile,value,True,3.9957248409473927,0.5538098980668912,5.0,3.251781297001493,2023
2023-12-22,0.0,0,ranging,cash,False,,,,3.251781297001493,2023
2024-01-19,0.0,0,ranging,cash,False,,,,3.251781297001493,2024
2024-02-16,0.05106293720626246,3,volatile,value,True,6.961005628389237,1.265755641192313,5.666666666666667,3.417826801178779,2024
2024-03-15,0.0,0,trending,cash,False,,,,3.417826801178779,2024
2024-04-12,0.0,0,neutral,cash,False,,,,3.417826801178779,2024
2024-05-10,0.0,0,ranging,cash,False,,,,3.417826801178779,2024
2024-06-07,0.0,0,trending,cash,False,,,,3.417826801178779,2024
2024-07-05,0.0,0,trending,cash,False,,,,3.417826801178779,2024
2024-08-02,0.035261277034930316,3,volatile,value,True,5.191784288355466,0.7739273429727875,5.333333333333333,3.5383437388725536,2024
2024-08-30,0.009414014877572726,3,volatile,value,True,5.264531439859387,0.7941806613965028,5.333333333333333,3.5716537594722664,2024
2024-09-27,-0.06637026592101909,3,volatile,value,True,5.401018172502618,0.788294034139772,5.333333333333333,3.3346021496782843,2024
2024-10-25,0.0,0,neutral,cash,False,,,,3.3346021496782843,2024
2024-11-22,0.0,0,ranging,cash,False,,,,3.3346021496782843,2024
2024-12-20,0.0,0,ranging,cash,False,,,,3.3346021496782843,2024
2025-01-17,0.0,0,ranging,cash,False,,,,3.3346021496782843,2025
2025-02-21,0.0,0,trending,cash,False,,,,3.3346021496782843,2025
2025-03-21,0.0,0,neutral,cash,False,,,,3.3346021496782843,2025
2025-04-18,0.14345114966743874,3,volatile,value,True,7.125652962472938,1.187435346704726,6.0,3.8129546617331465,2025
2025-05-16,-0.07172783844611079,3,volatile,value,True,4.424886406087659,1.0207233835749048,4.666666666666667,3.5394596657540065,2025
2025-06-13,0.0,0,ranging,cash,False,,,,3.5394596657540065,2025
2025-07-11,0.0,0,neutral,cash,False,,,,3.5394596657540065,2025
2025-08-08,0.0,0,trending,cash,False,,,,3.5394596657540065,2025
2025-09-05,0.0,0,ranging,cash,False,,,,3.5394596657540065,2025
2025-10-03,-0.019155455735613763,3,volatile,value,True,6.238909645440226,0.8350562450871616,6.333333333333333,3.4716597027986653,2025
2025-10-31,-0.08885798110279393,3,volatile,value,True,6.441725382259371,0.8501156078785073,6.333333333333333,3.16317503053205,2025
2025-11-28,0.0,0,neutral,cash,False,,,,3.16317503053205,2025
2025-12-26,0.0,0,neutral,cash,False,,,,3.16317503053205,2025
