ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
3008,2024-07-17,2856.645,2685.3862,114.1726,2024-07-22,2637.6199,stop_loss,A,5,-7.667,-8.252
3008,2024-09-03,2897.4541,2744.5123,101.9612,2024-09-06,2590.22,stop_loss,A,3,-10.604,-11.189
3008,2024-12-02,2368.0662,2254.1194,75.9645,2025-01-03,2443.6929,trailing_stop,B,32,3.194,2.609
3008,2025-01-06,2533.4998,2435.7588,65.1607,2025-02-10,2566.5867,trailing_stop,B,35,1.306,0.721
3008,2025-05-29,2239.4497,2147.7227,61.1513,2025-06-23,2229.7761,trailing_stop,B,25,-0.432,-1.017
3008,2025-06-24,2297.4915,2230.1214,44.9133,2025-07-04,2181.4077,stop_loss,A,10,-5.053,-5.638
3008,2025-07-25,2282.981,2182.444,67.0246,2025-09-11,2270.5574,trailing_stop,B,48,-0.544,-1.129
3008,2025-12-22,2192.2622,2117.2877,49.983,2026-01-09,2476.082,trailing_stop,B,18,12.946,12.361
3008,2026-01-13,2378.2131,2215.1566,108.7043,2026-03-26,2210.0,stop_loss,A,72,-7.073,-7.658
3008,2026-05-20,3200.0,2952.5,165.0,2026-05-21,3460.0,end_of_data,B,1,8.125,7.54
