score,label,liquidity,horizon,decile,mean_ret,median_ret,win_rate,n_days
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,4,0.027460487897132794,0.029973471726364553,0.618230673832162,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,5,0.029785635932514015,0.032056045617571485,0.6362133112856553,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,6,0.030717137698195666,0.03326492388203431,0.6264985531211245,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,7,0.03170719610059467,0.03511469483065473,0.6279454319966928,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,8,0.032672009746905054,0.03394712898294724,0.62525837122778,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,9,0.03713419287313824,0.03760533414356225,0.6229847044233154,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,10,0.0482029835551391,0.046634545065541815,0.6254650682100041,4838
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,1,0.007613572311412532,0.008732213403233335,0.6089666264575794,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,2,0.005910823054045534,0.008927303282357269,0.6065540812223562,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,3,0.0068889037724878185,0.009064519671539546,0.620627261761158,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,4,0.0053537167343572795,0.008814860390023799,0.6009248090068355,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,5,0.0054658738273743864,0.009144377730333348,0.6029352633695215,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,6,0.004725166330028455,0.00853680606213753,0.5890631282669884,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,7,0.004236649319970273,0.007616057516773687,0.5838359469240049,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,8,0.004845963243213484,0.008557717010132117,0.592681946119823,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,9,0.0050584096009843845,0.008428637656120801,0.5896662645757941,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,10,10,0.005589345024124833,0.00931167953031439,0.6053478086047447,4974
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,1,0.01616290100769012,0.015894567060708742,0.6184528605962933,4964
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,2,0.011710035032655225,0.014429640730209017,0.6085817888799355,4964
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,3,0.014283515643634502,0.016100260317656254,0.6297340854149879,4964
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,4,0.011406451592519351,0.012905273396411492,0.6077759871071716,4964
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,5,0.01073126470266762,0.01307459823195241,0.6017324738114423,4964
sig_lambda_level,lambda level (低衝擊=高分),ex_bottom20pct,20,6,0.009218405683652117,0.011006490057615899,0.5840048348106366,4964
