date,ret,n_stocks,regime,source,in_market,mean_pe,mean_pb,mean_fscore,cum_ret,year
2022-07-29,0.0,0,neutral,cash,False,,,,1.965094430633741,2022
2022-08-26,0.0,0,ranging,cash,False,,,,1.965094430633741,2022
2022-09-23,0.0,0,neutral,cash,False,,,,1.965094430633741,2022
2022-10-21,0.11658173479798957,10,volatile,value,True,6.519200030401194,1.3124370383737676,5.7,2.1941885483988903,2022
2022-11-18,0.022548288783428704,10,volatile,value,True,7.047392245237465,1.419330656873003,5.7,2.243663745433481,2022
2022-12-16,0.0,0,ranging,cash,False,,,,2.243663745433481,2022
2023-01-13,0.0,0,ranging,cash,False,,,,2.243663745433481,2023
2023-02-17,0.0,0,neutral,cash,False,,,,2.243663745433481,2023
2023-03-17,0.0,0,ranging,cash,False,,,,2.243663745433481,2023
2023-04-14,0.0,0,neutral,cash,False,,,,2.243663745433481,2023
2023-05-12,0.0,0,ranging,cash,False,,,,2.243663745433481,2023
2023-06-09,-0.000499624062173249,9,volatile,value,True,6.823692275602574,1.1604984819831263,4.111111111111111,2.2425427570388363,2023
2023-07-07,0.0,0,ranging,cash,False,,,,2.2425427570388363,2023
2023-08-04,0.0,0,ranging,cash,False,,,,2.2425427570388363,2023
2023-09-01,0.0,0,ranging,cash,False,,,,2.2425427570388363,2023
2023-09-28,0.0,0,ranging,cash,False,,,,2.2425427570388363,2023
2023-10-27,0.0,0,ranging,cash,False,,,,2.2425427570388363,2023
2023-11-24,0.09085977609444798,10,volatile,value,True,8.21657261582789,1.3423007466457526,5.1,2.446299689825611,2023
2023-12-22,0.0,0,ranging,cash,False,,,,2.446299689825611,2023
2024-01-19,0.0,0,ranging,cash,False,,,,2.446299689825611,2024
2024-02-16,0.041474917963293015,8,volatile,value,True,8.34193775536243,1.3311663207641895,4.375,2.5477597687747573,2024
2024-03-15,0.0,0,trending,cash,False,,,,2.5477597687747573,2024
2024-04-12,0.0,0,neutral,cash,False,,,,2.5477597687747573,2024
2024-05-10,0.0,0,ranging,cash,False,,,,2.5477597687747573,2024
2024-06-07,0.0,0,trending,cash,False,,,,2.5477597687747573,2024
2024-07-05,0.0,0,trending,cash,False,,,,2.5477597687747573,2024
2024-08-02,0.03547368669072022,10,volatile,value,True,7.354171919816909,1.1295221022925948,5.1,2.6381382005754945,2024
2024-08-30,-0.0015329739804611497,10,volatile,value,True,6.640183517265892,1.051737209686703,4.7,2.6340940033571516,2024
2024-09-27,-0.06160141928952778,10,volatile,value,True,7.554297264697231,1.123762484163073,4.7,2.471830074208317,2024
2024-10-25,0.0,0,neutral,cash,False,,,,2.471830074208317,2024
2024-11-22,0.0,0,ranging,cash,False,,,,2.471830074208317,2024
2024-12-20,0.0,0,ranging,cash,False,,,,2.471830074208317,2024
2025-01-17,0.0,0,ranging,cash,False,,,,2.471830074208317,2025
2025-02-21,0.0,0,trending,cash,False,,,,2.471830074208317,2025
2025-03-21,0.0,0,neutral,cash,False,,,,2.471830074208317,2025
2025-04-18,0.1305061243185975,10,volatile,value,True,6.259441137311855,1.0841206793760203,4.6,2.7944190371673954,2025
2025-05-16,-0.06685432088834704,10,volatile,value,True,6.380246626657995,1.2082417945385555,4.4,2.6076000501601,2025
2025-06-13,0.0,0,ranging,cash,False,,,,2.6076000501601,2025
2025-07-11,0.0,0,neutral,cash,False,,,,2.6076000501601,2025
2025-08-08,0.0,0,trending,cash,False,,,,2.6076000501601,2025
2025-09-05,0.0,0,ranging,cash,False,,,,2.6076000501601,2025
2025-10-03,-0.014654987979053069,10,volatile,value,True,6.821157023775402,1.0815574335688494,5.4,2.5693857027708256,2025
2025-10-31,-0.03519257161722848,10,volatile,value,True,6.799999911401097,1.1209403248238607,5.4,2.4789624124137806,2025
2025-11-28,0.0,0,neutral,cash,False,,,,2.4789624124137806,2025
2025-12-26,0.0,0,neutral,cash,False,,,,2.4789624124137806,2025
