date,Adj Close,Close,High,Low,Open,Volume,ret,nav
2020-09-24,12264.3798828125,12264.3798828125,12487.48046875,12264.3798828125,12487.48046875,4698500,-0.025389625693772233,1.5800521067529172
2020-09-25,12232.91015625,12232.91015625,12385.8095703125,12149.8095703125,12312.9404296875,4286100,-0.0025659451894997076,1.5759977796504356
2020-09-28,12462.759765625,12462.759765625,12462.759765625,12282.3603515625,12282.3603515625,3002400,0.018789446373687735,1.6056099054162285
2020-09-29,12467.73046875,12467.73046875,12571.33984375,12429.7197265625,12488.099609375,2887800,0.0003988444949978298,1.6062502940881178
2020-09-30,12515.6103515625,12515.6103515625,12568.6796875,12466.580078125,12483.650390625,2462100,0.003840304611373302,1.6124187844995241
2020-10-05,12548.2802734375,12548.2802734375,12637.6201171875,12519.1201171875,12567.8798828125,2876800,0.0026103338916205754,1.6166277359001888
2020-10-06,12704.23046875,12704.23046875,12706.3896484375,12644.08984375,12644.08984375,3064800,0.012428013394203408,1.636719207055397
2020-10-07,12746.3701171875,12746.3701171875,12774.3603515625,12619.8095703125,12667.509765625,2873000,0.0033169776430894693,1.642148168073215
2020-10-08,12887.1904296875,12887.1904296875,12887.1904296875,12818.009765625,12832.5400390625,3427200,0.011047875685809228,1.6602904168917674
2020-10-12,12955.91015625,12955.91015625,12997.7900390625,12898.8896484375,12959.150390625,3714400,0.005332405611404134,1.6691437588273614
2020-10-13,12947.1298828125,12947.1298828125,12994.66015625,12857.099609375,12988.4404296875,3354400,-0.0006777041004151219,1.668012573257822
2020-10-14,12919.3095703125,12919.3095703125,12960.0,12895.7900390625,12927.08984375,3672900,-0.002148762911302171,1.6644284097048199
2020-10-15,12827.8203125,12827.8203125,12909.1103515625,12786.259765625,12892.2900390625,3580300,-0.007081590336896593,1.652641609562198
2020-10-16,12750.3701171875,12750.3701171875,12896.2998046875,12750.3701171875,12814.16015625,3718400,-0.00603767385461651,1.642663498525093
2020-10-19,12908.33984375,12908.33984375,12911.41015625,12803.3203125,12803.3203125,2971300,0.0123894228254251,1.6630151511682123
2020-10-20,12862.3701171875,12862.3701171875,12917.75,12862.3701171875,12889.990234375,2623800,-0.0035612423533114557,1.6570927511776734
2020-10-21,12877.25,12877.25,12942.1201171875,12846.419921875,12889.8798828125,3419400,0.00115685388283282,1.6590097653610874
2020-10-22,12917.0302734375,12917.0302734375,12917.0302734375,12827.400390625,12854.9697265625,3683000,0.0030891901172611647,1.6641347619326805
2020-10-23,12898.8203125,12898.8203125,12963.259765625,12875.23046875,12945.1201171875,3531700,-0.0014097637422857412,1.6617887250830305
2020-10-26,12909.0302734375,12909.0302734375,12971.580078125,12894.1796875,12923.5498046875,4288700,0.0007915422255790894,1.663104101028925
2020-10-27,12875.009765625,12875.009765625,12884.3203125,12821.0703125,12867.76953125,3583700,-0.002635403829093441,1.6587211501128922
2020-10-28,12793.75,12793.75,12879.98046875,12761.330078125,12853.759765625,3657900,-0.006311433319604598,1.648252242178137
2020-10-29,12662.91015625,12662.91015625,12699.8203125,12583.3701171875,12687.6396484375,3741600,-0.010226856375183169,1.6313958032273075
2020-10-30,12546.33984375,12546.33984375,12656.2900390625,12546.33984375,12651.349609375,3918600,-0.009205649496175639,1.616377745273265
2020-11-02,12591.3095703125,12591.3095703125,12594.33984375,12480.66015625,12565.3203125,2950900,0.0035842904881060456,1.6221713126508344
2020-11-03,12736.009765625,12736.009765625,12760.1396484375,12641.2802734375,12641.2802734375,2946900,0.011492068756189688,1.6408134169101363
2020-11-04,12867.900390625,12867.900390625,12885.2802734375,12736.01953125,12766.8603515625,3335500,0.010355725806365124,1.6578052307550628
2020-11-05,12918.7998046875,12918.7998046875,12918.7998046875,12840.400390625,12878.009765625,2946300,0.003955533732572514,1.6643627352673496
2020-11-06,12973.5302734375,12973.5302734375,12999.16015625,12927.2998046875,12952.490234375,3215100,0.004236497939239081,1.671413804565456
2020-11-09,13127.4697265625,13127.4697265625,13149.900390625,13048.669921875,13053.98046875,3696600,0.011865656446663708,1.691246226550641
2020-11-10,13081.7197265625,13081.7197265625,13142.2197265625,13022.919921875,13090.650390625,4774300,-0.003485058503500338,1.6853521345072877
2020-11-11,13262.1904296875,13262.1904296875,13262.1904296875,13067.0400390625,13067.0400390625,5109800,0.01379564055011473,1.7086026467553188
2020-11-12,13221.7802734375,13221.7802734375,13324.8603515625,13193.740234375,13324.8603515625,3935700,-0.003047019756219238,1.7033965007351268
2020-11-13,13273.330078125,13273.330078125,13273.330078125,13170.1201171875,13221.7998046875,3526400,0.0038988550423171286,1.7100377967710834
2020-11-16,13551.830078125,13551.830078125,13551.830078125,13356.740234375,13356.740234375,3858000,0.020981923779547884,1.7459176794830802
2020-11-17,13593.009765625,13593.009765625,13780.1201171875,13593.009765625,13723.76953125,4123400,0.0030386809207763044,1.7512229662249714
2020-11-18,13773.2900390625,13773.2900390625,13773.2900390625,13608.7197265625,13628.419921875,4140300,0.013262719334860229,1.7744489449187746
2020-11-19,13722.4296875,13722.4296875,13785.919921875,13700.0400390625,13775.259765625,3973800,-0.0036926799202118277,1.767896472930432
2020-11-20,13716.4404296875,13716.4404296875,13726.2197265625,13666.0703125,13702.58984375,3869400,-0.00043645753331533754,1.7671248611966999
2020-11-23,13878.009765625,13878.009765625,13921.16015625,13793.5498046875,13793.5498046875,4442800,0.011779246719710423,1.7879402609212698
2020-11-24,13807.1298828125,13807.1298828125,13951.169921875,13798.3203125,13918.83984375,5153400,-0.0051073521354672025,1.7788086204115658
2020-11-25,13738.830078125,13738.830078125,13893.2001953125,13731.8095703125,13860.9501953125,5163800,-0.004946705453428235,1.7700093781083708
2020-11-26,13845.66015625,13845.66015625,13856.759765625,13763.7900390625,13763.7900390625,4596800,0.007775776941523871,1.783772576216947
2020-11-27,13867.08984375,13867.08984375,13885.009765625,13811.8095703125,13833.2099609375,4863800,0.0015477548385676165,1.786533418852691
2020-11-30,13722.8896484375,13722.8896484375,13969.3896484375,13722.8896484375,13917.650390625,7445200,-0.010398735202360565,1.767955730899874
2020-12-01,13885.669921875,13885.669921875,13885.669921875,13749.7099609375,13810.5498046875,6561000,0.011861953102277889,1.7889271388667116
2020-12-02,13989.1396484375,13989.1396484375,13995.7001953125,13894.7001953125,13970.509765625,6589100,0.007451547325022956,1.8022574141029948
2020-12-03,13977.08984375,13977.08984375,14049.580078125,13940.0703125,13988.490234375,6081000,-0.0008613685323275444,1.8007050062793324
2020-12-04,14132.4404296875,14132.4404296875,14149.5595703125,14010.169921875,14010.169921875,6852600,0.011114658893529805,1.8207192281919986
2020-12-07,14256.599609375,14256.599609375,14306.8701171875,14142.01953125,14230.0,8157200,0.008785402656053876,1.8367149797352849
2020-12-08,14360.400390625,14360.400390625,14367.0,14184.580078125,14251.9404296875,6401000,0.00728089334722859,1.8500879056119945
2020-12-09,14390.1396484375,14390.1396484375,14427.41015625,14336.6904296875,14336.6904296875,6287100,0.002070921214140764,1.8539192919037517
2020-12-10,14249.490234375,14249.490234375,14319.3798828125,14191.849609375,14295.150390625,6332100,-0.009774013143630023,1.8357990603774552
2020-12-11,14261.6904296875,14261.6904296875,14353.169921875,14081.419921875,14298.58984375,6398300,0.000856184685334771,1.8373708434183023
2020-12-14,14211.0498046875,14211.0498046875,14270.33984375,14182.25,14238.919921875,5733400,-0.0035508150488657853,1.8308466793771454
2020-12-15,14068.51953125,14068.51953125,14256.5498046875,14053.349609375,14206.330078125,6314600,-0.01002953866156231,1.8124841318229394
2020-12-16,14304.4599609375,14304.4599609375,14339.5,14145.240234375,14145.240234375,4861300,0.016770807273886357,1.8428809538847193
2020-12-17,14258.9296875,14258.9296875,14338.400390625,14213.490234375,14326.16015625,4300900,-0.0031829424921900884,1.8370151697885517
2020-12-18,14249.9599609375,14249.9599609375,14329.1201171875,14245.599609375,14268.1298828125,5686900,-0.0006290602982889082,1.8358595764778833
2020-12-21,14384.9599609375,14384.9599609375,14384.9599609375,14166.8896484375,14273.7900390625,6280700,0.00947371082936832,1.8532519792287614
2020-12-22,14177.4599609375,14177.4599609375,14411.9296875,14175.6904296875,14348.1103515625,8023200,-0.014424788151198742,1.8265192120375968
2020-12-23,14223.08984375,14223.08984375,14247.7900390625,14134.8701171875,14180.7001953125,5537300,0.003218480809554114,1.8323978290698217
2020-12-24,14280.2802734375,14280.2802734375,14324.419921875,14256.2900390625,14256.2900390625,5380500,0.004020956790386165,1.8397658215633088
2020-12-25,14331.419921875,14331.419921875,14400.830078125,14296.9697265625,14306.98046875,5375300,0.003581137586817773,1.846354276097852
2020-12-28,14483.0703125,14483.0703125,14483.0703125,14363.4501953125,14363.4501953125,6279800,0.010581672398945363,1.8658917921799114
2020-12-29,14472.0498046875,14472.0498046875,14547.0703125,14435.0302734375,14500.91015625,7396000,-0.0007609234488759054,1.8644719913621766
2020-12-30,14687.7001953125,14687.7001953125,14695.4404296875,14476.6904296875,14485.9697265625,6211900,0.014901164212076656,1.8922547946742818
2020-12-31,14732.5302734375,14732.5302734375,14760.0595703125,14646.330078125,14704.5302734375,5881100,0.0030522190355783962,1.8980303707787511
2021-01-04,14902.0302734375,14902.0302734375,14937.1298828125,14720.25,14720.25,6487600,0.011505151990463203,1.9198674986770758
2021-01-05,15000.0302734375,15000.0302734375,15000.0302734375,14861.990234375,14913.6396484375,6302200,0.006576285123691017,1.9324930947480838
2021-01-06,14983.1298828125,14983.1298828125,15197.6796875,14837.0,15145.849609375,7787000,-0.001126690434413824,1.9303157732636604
2021-01-07,15214.0,15214.0,15270.400390625,15049.8603515625,15059.51953125,5878900,0.015408670884735187,1.9600593737174934
2021-01-08,15463.9501953125,15463.9501953125,15463.9501953125,15275.3798828125,15365.1298828125,6192800,0.016428959860161685,1.9922611104918317
2021-01-11,15557.2998046875,15557.2998046875,15557.2998046875,15395.73046875,15425.580078125,5319100,0.006036595319823146,2.0042875845872925
2021-01-12,15500.7001953125,15500.7001953125,15642.0302734375,15421.23046875,15549.5302734375,6399400,-0.0036381383714123583,1.99699570901846
2021-01-13,15769.98046875,15769.98046875,15778.51953125,15550.16015625,15550.16015625,5900400,0.017372136099950586,2.0316877902665462
2021-01-14,15707.1904296875,15707.1904296875,15760.150390625,15620.9599609375,15651.2001953125,5571500,-0.003981618061412617,2.0235983854656694
2021-01-15,15616.3896484375,15616.3896484375,16041.58984375,15615.1103515625,15987.16015625,6418300,-0.005780841688809102,2.0119002835575626
2021-01-18,15612.0,15612.0,15676.4501953125,15320.9697265625,15676.4501953125,5431000,-0.000281092399480376,2.0113347536793422
2021-01-19,15877.3701171875,15877.3701171875,15928.1396484375,15716.6396484375,15716.6396484375,5516500,0.016997829694305633,2.045523079280622
2021-01-20,15806.1796875,15806.1796875,16004.3203125,15745.48046875,15934.849609375,7303000,-0.004483767095057822,2.036351430205562
2021-01-21,16153.76953125,16153.76953125,16238.4599609375,15775.73046875,15775.73046875,5268500,0.021990756186637928,2.081132338017524
2021-01-22,16019.0302734375,16019.0302734375,16138.0400390625,15973.01953125,15984.8896484375,5023800,-0.008341041238197788,2.063773527363973
2021-01-25,15946.5400390625,15946.5400390625,16014.9599609375,15772.6298828125,16006.2099609375,4667900,-0.004525257343149014,2.0544344210546726
2021-01-26,15658.849609375,15658.849609375,16023.8701171875,15589.2099609375,15955.16015625,4526600,-0.018040931072369037,2.017370511271723
2021-01-27,15701.4501953125,15701.4501953125,15837.4697265625,15642.1201171875,15711.759765625,4293000,0.002720543781964402,2.0228588560720815
2021-01-28,15415.8798828125,15415.8798828125,15557.01953125,15367.4501953125,15519.849609375,5142300,-0.01818751191436152,1.9860680865261988
2021-01-29,15138.3095703125,15138.3095703125,15603.41015625,15138.3095703125,15544.3603515625,5546700,-0.01800547971377675,1.950307977884072
2021-02-01,15410.08984375,15410.08984375,15429.98046875,15089.9599609375,15176.5595703125,4413200,0.01795314544039206,1.9853221406645816
2021-02-02,15760.0498046875,15760.0498046875,15838.150390625,15546.6904296875,15546.6904296875,4965800,0.02270979367971937,2.030408396866853
2021-02-03,15771.3203125,15771.3203125,15896.400390625,15741.16015625,15828.6396484375,5015900,0.0007151314844924261,2.0318604058378305
2021-02-04,15706.2197265625,15706.2197265625,15801.3701171875,15606.740234375,15697.75,4217800,-0.004127782877246022,2.023473327245659
2021-02-05,15802.400390625,15802.400390625,15938.08984375,15774.33984375,15805.759765625,4311100,0.006123730963717433,2.0358645335139696
2021-02-17,16362.2900390625,16362.2900390625,16406.779296875,16197.4501953125,16197.4501953125,5847800,0.03543067094855168,2.1079965798967297
2021-02-18,16424.509765625,16424.509765625,16517.73046875,16323.2197265625,16366.23046875,5808600,0.0038026294860902254,2.1160125098480225
2021-02-19,16341.3798828125,16341.3798828125,16382.7001953125,16211.25,16376.91015625,5567600,-0.005061331144658121,2.1053026698294426
2021-02-22,16410.16015625,16410.16015625,16579.169921875,16410.16015625,16445.869140625,6377000,0.0042089636206206205,2.11416381217715
2021-02-23,16443.400390625,16443.400390625,16467.75,16211.75,16320.8798828125,6508000,0.0020255886632734033,2.1184462384273988
2021-02-24,16212.5302734375,16212.5302734375,16456.939453125,16212.5302734375,16329.5400390625,6503200,-0.014040290432818736,2.0887026379735656
2021-02-25,16452.1796875,16452.1796875,16474.05078125,16322.26953125,16376.7998046875,6958100,0.014781740420564793,2.11957729818384
2021-02-26,15953.7998046875,15953.7998046875,16190.0400390625,15953.7998046875,16190.0400390625,7625000,-0.030292635521793954,2.055369715629688
2021-03-02,15946.8798828125,15946.8798828125,16262.91015625,15946.8798828125,16127.8701171875,6314300,-0.00043374756858660657,2.0544782040129874
2021-03-03,16211.73046875,16211.73046875,16211.73046875,15884.5498046875,15992.3203125,5473300,0.016608301303062678,2.08859959704581
2021-03-04,15906.41015625,15906.41015625,16091.75,15840.990234375,16091.75,5822900,-0.018833295624334556,2.0492643833937803
2021-03-05,15855.23046875,15855.23046875,15934.4296875,15636.4296875,15759.580078125,4705600,-0.003217551100295868,2.0426707705221943
2021-03-08,15820.1103515625,15820.1103515625,16074.9697265625,15816.5,15943.3701171875,4746800,-0.002215049302292993,2.038146154057135
2021-03-09,15853.08984375,15853.08984375,15864.259765625,15657.919921875,15715.0703125,5441900,0.002084656266904128,2.0423949882100567
2021-03-10,15911.669921875,15911.669921875,15986.0703125,15857.3203125,15921.4501953125,4340600,0.003695183633119603,2.049942012742856
2021-03-11,16179.5595703125,16179.5595703125,16216.2197265625,15947.2099609375,15947.2099609375,5113400,0.016836048620466393,2.084454936138531
2021-03-12,16255.1796875,16255.1796875,16298.0302734375,16166.349609375,16241.5498046875,4907000,0.00467380566565323,2.094197273428854
2021-03-15,16249.330078125,16249.330078125,16281.91015625,16194.91015625,16256.580078125,4681700,-0.00035986125576314976,2.0934436529682223
2021-03-16,16313.16015625,16313.16015625,16340.66015625,16244.990234375,16253.9296875,5049000,0.003928166750143625,2.1016670487191114
2021-03-17,16215.8203125,16215.8203125,16349.2099609375,16166.349609375,16312.98046875,4911400,-0.00596695200792885,2.0891265023027588
2021-03-18,16287.83984375,16287.83984375,16410.01953125,16264.6103515625,16264.6103515625,5694800,0.004441312857573099,2.0984049666985327
2021-03-19,16070.240234375,16070.240234375,16186.4599609375,16022.169921875,16186.4599609375,6753400,-0.013359635867152608,2.070371040441616
2021-03-22,16189.2197265625,16189.2197265625,16235.6298828125,15983.76953125,16065.5,7093200,0.007403715840725189,2.085699479309912
2021-03-23,16177.58984375,16177.58984375,16351.3798828125,16166.2900390625,16250.2001953125,7291400,-0.0007183720407116789,2.084201171118649
2021-03-24,16032.1201171875,16032.1201171875,16125.5400390625,15967.9501953125,15994.9599609375,5549900,-0.008992051842549365,2.065459926137648
2021-03-25,16060.1396484375,16060.1396484375,16146.580078125,15944.9599609375,16010.5400390625,5947800,0.0017477121581668253,2.069069755562765
2021-03-26,16305.8798828125,16305.8798828125,16325.6201171875,16140.3701171875,16140.3701171875,5404200,0.015301251405924532,2.100729112069026
2021-03-29,16475.970703125,16475.970703125,16520.890625,16411.669921875,16411.669921875,6897800,0.010431256794169563,2.1226423568920056
2021-03-30,16554.900390625,16554.900390625,16556.189453125,16438.400390625,16490.310546875,5851100,0.00479059406709359,2.132811074773494
2021-03-31,16431.130859375,16431.130859375,16550.19921875,16427.19921875,16529.23046875,5865500,-0.007476307820015071,2.11686552265655
2021-04-01,16571.279296875,16571.279296875,16602.470703125,16496.16015625,16538.279296875,5687600,0.008529445641900946,2.1349212120632632
2021-04-07,16815.359375,16815.359375,16816.33984375,16715.3203125,16771.349609375,6682200,0.014729102910662428,2.1663666863018993
2021-04-08,16926.439453125,16926.439453125,16926.720703125,16735.779296875,16786.560546875,7382600,0.0066058700053801545,2.1806774230155956
2021-04-09,16854.099609375,16854.099609375,17016.130859375,16815.58984375,16974.279296875,8624700,-0.004273777952553681,2.17135769192348
2021-04-12,16859.69921875,16859.69921875,16979.349609375,16793.5390625,16908.55078125,9009000,0.0003322401970311528,2.17207910423087
2021-04-13,16824.91015625,16824.91015625,17041.369140625,16802.220703125,16872.400390625,10350300,-0.002063445026427857,2.167597138406237
2021-04-14,16865.970703125,16865.970703125,16935.390625,16559.5703125,16869.779296875,10140000,0.002440461583073983,2.1728870759500984
2021-04-15,17076.73046875,17076.73046875,17076.73046875,16851.060546875,16851.060546875,7006700,0.012496153902719076,2.2000398072644
2021-04-16,17158.810546875,17158.810546875,17158.810546875,16998.91015625,17028.349609375,7912900,0.004806545273710494,2.2106143982019817
2021-04-19,17263.279296875,17263.279296875,17294.150390625,17135.51953125,17141.25,10158100,0.0060883445105130996,2.224073380238136
2021-04-20,17323.869140625,17323.869140625,17323.869140625,17175.01953125,17231.580078125,9165400,0.0035097528521692567,2.23187932812786
2021-04-21,17202.109375,17202.109375,17282.759765625,17167.390625,17282.759765625,9427000,-0.007028439469071612,2.2161926993678414
2021-04-22,17096.970703125,17096.970703125,17428.150390625,17066.169921875,17302.73046875,14999500,-0.006111963921575758,2.2026474095460453
2021-04-23,17300.26953125,17300.26953125,17300.26953125,17055.48046875,17117.490234375,9329900,0.011890926858045159,2.22883892878702
2021-04-26,17572.2890625,17572.2890625,17572.2890625,17378.359375,17378.359375,9298000,0.015723427358090847,2.2638839157766877
2021-04-27,17595.900390625,17595.900390625,17630.189453125,17489.7109375,17586.01953125,9687900,0.001343668320104463,2.266925824874711
2021-04-28,17567.529296875,17567.529296875,17628.810546875,17497.740234375,17610.720703125,10510700,-0.001612369536094671,2.2632707027340966
2021-04-29,17566.66015625,17566.66015625,17709.23046875,17548.30078125,17646.9296875,10991600,-4.947426643286956e-05,2.26315872907634
2021-05-03,17222.349609375,17222.349609375,17546.939453125,17222.349609375,17505.51953125,11037100,-0.01960022814880369,2.218800301649487
2021-05-04,16933.779296875,16933.779296875,17328.55078125,16647.609375,17249.560546875,12968600,-0.016755571629025412,2.181623034264696
2021-05-05,16843.439453125,16843.439453125,17052.19921875,16843.439453125,16968.75,8435500,-0.005334889640771001,2.16998431613913
2021-05-06,16994.359375,16994.359375,17088.73046875,16764.7109375,16925.51953125,9028200,0.008960160559546404,2.189427724023434
2021-05-07,17285.0,17285.0,17285.0,17032.23046875,17032.23046875,8356000,0.017102181882039824,2.2268717151772632
2021-05-10,17235.609375,17235.609375,17304.470703125,17188.150390625,17274.23046875,9059300,-0.0028574269597917423,2.220508591902318
2021-05-11,16583.130859375,16583.130859375,17137.189453125,16460.869140625,17137.189453125,12909700,-0.037856422794740885,2.1364480798279093
2021-05-12,15902.3701171875,15902.3701171875,16552.630859375,15165.26953125,16515.880859375,13913300,-0.04105140024283427,2.048743894604859
2021-05-13,15670.099609375,15670.099609375,16031.9296875,15368.5400390625,15668.330078125,10615100,-0.014606030805524917,2.0188198781676294
2021-05-14,15827.08984375,15827.08984375,16075.48046875,15702.099609375,15819.240234375,9406800,0.01001845797336709,2.0390453402728497
2021-05-17,15353.8896484375,15353.8896484375,15719.740234375,15159.8603515625,15554.990234375,9443500,-0.029898117719939776,1.9780817226530774
2021-05-18,16145.98046875,16145.98046875,16153.76953125,15564.9599609375,15564.9599609375,7546900,0.0515889353414174,2.0801288527430666
2021-05-19,16132.66015625,16132.66015625,16273.98046875,16009.759765625,16112.2099609375,8707800,-0.0008249924819233589,2.0784127620781216
2021-05-20,16042.3603515625,16042.3603515625,16154.080078125,15943.4501953125,16122.51953125,8178100,-0.0055973288851880465,2.0667792022895983
2021-05-21,16302.0595703125,16302.0595703125,16431.140625,16136.8603515625,16136.8603515625,7531400,0.016188342180252002,2.1002369312272906
2021-05-24,16338.2900390625,16338.2900390625,16397.58984375,16136.9697265625,16246.51953125,7333500,0.0022224473290466396,2.104904597185462
2021-05-25,16595.669921875,16595.669921875,16657.599609375,16444.75,16444.75,9038500,0.015753171365983976,2.1380635200139717
2021-05-26,16643.689453125,16643.689453125,16706.2890625,16523.23046875,16645.169921875,6816100,0.0028934976096810505,2.1442500016984782
2021-05-27,16601.609375,16601.609375,16601.609375,16419.419921875,16591.69921875,8532000,-0.0025282902714277578,2.138828715279675
2021-05-28,16870.859375,16870.859375,16889.009765625,16690.0390625,16690.0390625,8549300,0.016218307148309297,2.1735168963217046
2021-05-31,17068.4296875,17068.4296875,17113.330078125,16939.91015625,16948.470703125,9490500,0.011710743839923765,2.198970395926274
2021-06-01,17162.380859375,17162.380859375,17184.30078125,17060.44921875,17098.490234375,7821200,0.005504382863281476,2.211074370890474
2021-06-02,17165.0390625,17165.0390625,17274.66015625,17056.419921875,17192.91015625,9368700,0.00015488545247777097,2.2114168341448712
2021-06-03,17246.16015625,17246.16015625,17311.279296875,17198.890625,17201.30078125,8355400,0.004725948682937853,2.221867876619625
2021-06-04,17147.41015625,17147.41015625,17225.060546875,17084.490234375,17225.060546875,8595000,-0.005725912267155464,2.20914565608889
2021-06-07,17083.91015625,17083.91015625,17189.23046875,16775.849609375,17176.08984375,8683700,-0.003703183129194265,2.2009647851653287
2021-06-08,17076.2109375,17076.2109375,17181.51953125,17056.529296875,17094.33984375,5658700,-0.00045067075860172334,2.1999728746959426
2021-06-09,16966.220703125,16966.220703125,17082.51953125,16907.4296875,17082.51953125,6310000,-0.006441138187948781,2.185802545400287
2021-06-10,17159.220703125,17159.220703125,17159.220703125,16978.009765625,17024.5390625,6582700,0.01137554458220924,2.2106672397033944
2021-06-11,17213.51953125,17213.51953125,17278.55078125,17193.609375,17200.44921875,6154800,0.003164411080458507,2.2176626996119184
2021-06-15,17371.2890625,17371.2890625,17371.2890625,17279.69921875,17279.69921875,6317500,0.009165442951023506,2.2379885605698244
2021-06-16,17307.859375,17307.859375,17398.220703125,17275.01953125,17357.369140625,7962000,-0.003651409361261959,2.2298167481893625
2021-06-17,17390.609375,17390.609375,17390.609375,17150.51953125,17254.83984375,6398800,0.004781064960553527,2.240477646912586
2021-06-18,17318.5390625,17318.5390625,17417.5,17318.5390625,17384.740234375,7976600,-0.004144208575209807,2.231192640235685
2021-06-21,17062.98046875,17062.98046875,17305.490234375,17023.310546875,17305.490234375,7503200,-0.014756359807702513,2.1982683588360694
2021-06-22,17075.55078125,17075.55078125,17270.470703125,17075.55078125,17162.7109375,8917000,0.0007367008667109598,2.199887825041287
2021-06-23,17336.7109375,17336.7109375,17375.7890625,17127.58984375,17127.58984375,8083500,0.015294391354964132,2.2335337703744895
2021-06-24,17407.9609375,17407.9609375,17439.630859375,17319.890625,17358.5703125,6453900,0.0041097760847983444,2.2427130940485642
2021-06-25,17502.990234375,17502.990234375,17597.330078125,17471.0703125,17471.0703125,6766700,0.005458956233655776,2.254955966673622
2021-06-28,17590.970703125,17590.970703125,17595.509765625,17481.23046875,17531.8203125,7091900,0.005026596459912991,2.266290720352963
2021-06-29,17598.189453125,17598.189453125,17713.240234375,17541.140625,17621.150390625,8437900,0.0004103667797432653,2.2672207307778365
2021-06-30,17755.4609375,17755.4609375,17797.26953125,17648.25,17648.25,7979400,0.008936799140270235,2.287482427055455
2021-07-01,17713.939453125,17713.939453125,17863.900390625,17644.359375,17801.189453125,9647200,-0.002338519091177549,2.2821331057290526
2021-07-02,17710.150390625,17710.150390625,17795.880859375,17676.98046875,17745.689453125,8973200,-0.00021390287067579727,2.2816449509064727
2021-07-05,17919.330078125,17919.330078125,17945.51953125,17783.80078125,17783.80078125,7425200,0.011811288040260326,2.308594116627235
2021-07-06,17913.0703125,17913.0703125,18008.369140625,17895.779296875,17929.220703125,6634400,-0.0003493303375577961,2.3077876546651894
2021-07-07,17850.689453125,17850.689453125,17933.619140625,17756.8203125,17901.25,6893400,-0.003482421398830149,2.299750965552627
2021-07-08,17866.08984375,17866.08984375,17935.109375,17742.080078125,17880.900390625,8078500,0.0008627336588562518,2.3017350381175965
2021-07-09,17661.48046875,17661.48046875,17778.119140625,17597.4609375,17778.119140625,6565500,-0.011452386996227748,2.275374677698297
2021-07-12,17814.330078125,17814.330078125,17947.900390625,17759.900390625,17843.30078125,6898800,0.008654405254726605,2.295066692265441
2021-07-13,17847.51953125,17847.51953125,18018.0390625,17786.759765625,17931.470703125,8913100,0.001863076129130059,2.299342576234562
2021-07-14,17845.75,17845.75,17940.859375,17716.439453125,17892.509765625,7380100,-9.914718103554154e-05,2.2991146028998934
2021-07-15,18034.189453125,18034.189453125,18034.189453125,17878.779296875,17878.779296875,5697300,0.01055934623789967,2.3233917500325245
2021-07-16,17895.25,17895.25,17926.380859375,17779.609375,17839.580078125,6709700,-0.0077042249936508655,2.3054918172418817
2021-07-19,17789.25,17789.25,17854.349609375,17708.150390625,17854.349609375,5948000,-0.005923359550718765,2.291835560267118
2021-07-20,17528.740234375,17528.740234375,17724.919921875,17500.689453125,17724.919921875,6263700,-0.014644224215467183,2.2582734064575853
2021-07-21,17458.7890625,17458.7890625,17707.560546875,17352.240234375,17593.599609375,7703300,-0.003990655970691037,2.2492614142046525
2021-07-22,17572.330078125,17572.330078125,17667.380859375,17482.810546875,17482.810546875,6900500,0.00650337289823133,2.2638891999268287
2021-07-23,17572.919921875,17572.919921875,17672.599609375,17511.859375,17603.94921875,6686500,3.356662135178823e-05,2.263965191038385
2021-07-26,17403.560546875,17403.560546875,17637.359375,17403.560546875,17554.9296875,5927200,-0.009637520443553593,2.242146180226259
2021-07-27,17269.869140625,17269.869140625,17459.349609375,17264.5,17394.76953125,6079500,-0.007681842223602131,2.2249223670275087
2021-07-28,17135.220703125,17135.220703125,17252.869140625,16893.69921875,17252.869140625,6728900,-0.007796725985795616,2.2075752569921274
2021-07-29,17402.810546875,17402.810546875,17402.810546875,17190.48046875,17216.580078125,5660700,0.015616364001731275,2.242049555766532
2021-07-30,17247.41015625,17247.41015625,17429.009765625,17237.669921875,17414.76953125,6577000,-0.008929614570383548,2.2220289173858374
2021-08-02,17503.279296875,17503.279296875,17503.279296875,17231.220703125,17256.609375,5186900,0.014835220958218986,2.2549932073508083
2021-08-03,17553.759765625,17553.759765625,17553.759765625,17456.19921875,17489.119140625,4533200,0.002884057775334181,2.2614967380437943
2021-08-04,17623.890625,17623.890625,17636.109375,17557.1796875,17588.640625,5817500,0.003995204463965285,2.2705318799068697
2021-08-05,17603.119140625,17603.119140625,17643.970703125,17566.720703125,17624.8203125,6348300,-0.0011785981209809782,2.267855835299584
2021-08-06,17526.279296875,17526.279296875,17593.849609375,17469.6796875,17593.849609375,5686300,-0.0043651266083103435,2.257956357449106
2021-08-09,17485.150390625,17485.150390625,17510.08984375,17350.150390625,17505.009765625,5189400,-0.002346699236804528,2.252657612988342
2021-08-10,17323.640625,17323.640625,17524.91015625,17305.060546875,17492.44921875,4788400,-0.009236967484797631,2.231849887862787
2021-08-11,17227.1796875,17227.1796875,17327.19921875,17090.25,17308.619140625,5654700,-0.005568167776512034,2.2194225732351773
2021-08-12,17219.939453125,17219.939453125,17233.109375,17139.2109375,17221.349609375,4227200,-0.00042027972693947646,2.2184897949221347
