ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2308,2021-01-18,260.3245,242.7896,11.6899,2021-02-26,252.2315,trailing_stop,B,39,-3.109,-3.694
2308,2021-04-08,267.0686,259.6019,4.9778,2021-04-22,263.4717,trailing_stop,B,14,-1.347,-1.932
2308,2021-06-18,269.3167,262.6689,4.4319,2021-06-24,260.7741,stop_loss,A,6,-3.172,-3.757
2308,2021-07-19,276.9601,264.4352,8.3499,2021-07-30,262.7687,stop_loss,A,11,-5.124,-5.709
2308,2021-11-15,238.0483,227.601,6.9649,2021-12-17,246.2885,trailing_stop,B,32,3.462,2.877
2308,2021-12-21,243.5417,235.9883,5.0356,2022-01-10,259.5642,trailing_stop,B,20,6.579,5.994
2308,2022-01-12,258.1909,247.5473,7.0957,2022-01-25,246.2885,stop_loss,A,13,-4.61,-5.195
2308,2022-08-22,253.1026,245.2685,5.2227,2022-09-01,242.3223,stop_loss,A,10,-4.259,-4.844
2308,2022-11-28,274.6632,265.3727,6.1936,2022-12-07,276.0693,trailing_stop,B,9,0.512,-0.073
2308,2023-02-15,274.6632,267.6828,4.6536,2023-02-22,271.8509,trailing_stop,B,7,-1.024,-1.609
2308,2023-04-17,290.5992,281.4594,6.0932,2023-04-25,278.4129,stop_loss,A,8,-4.194,-4.779
2308,2023-04-27,277.0067,267.0132,6.6624,2023-05-05,284.0373,trailing_stop,B,8,2.538,1.953
2308,2023-06-06,296.2238,288.1386,5.3901,2023-06-26,326.2211,trailing_stop,B,20,10.127,9.542
2308,2023-07-14,354.9633,339.472,10.3275,2023-08-10,339.0478,stop_loss,A,27,-4.484,-5.069
2308,2024-03-20,304.8054,293.0238,7.8544,2024-04-02,326.026,trailing_stop,B,13,6.962,6.377
2308,2024-04-08,322.1678,303.2035,12.6428,2024-04-15,297.0888,stop_loss,A,7,-7.784,-8.369
2308,2024-05-03,315.898,298.329,11.7127,2024-07-03,372.867,trailing_stop,B,61,18.034,17.449
2308,2024-11-12,390.0612,376.2708,9.1936,2024-11-21,374.3408,stop_loss,A,9,-4.03,-4.615
2308,2024-12-20,404.799,390.4822,9.5445,2024-12-25,415.1155,trailing_stop,B,5,2.549,1.964
2308,2024-12-26,420.5193,405.6236,9.9305,2025-01-13,393.0087,stop_loss,A,18,-6.542,-7.127
2308,2025-05-20,359.1117,344.6371,9.6498,2025-05-27,361.0768,trailing_stop,B,7,0.547,-0.038
2308,2025-10-29,1060.0,1001.3929,39.0714,2025-10-31,995.0,stop_loss,A,2,-6.132,-6.717
2308,2026-01-13,1030.0,976.1071,35.9286,2026-01-30,1220.0,trailing_stop,B,17,18.447,17.862
2308,2026-03-30,1485.0,1369.8214,76.7857,2026-05-13,2165.0,trailing_stop,B,44,45.791,45.206
