stock_id,entry_date,entry,atr_pct,ma20w,ma20_gap,atr_threshold_B,sl_A,sl_B,triggered_A,triggered_B,trig_ret_A,trig_ret_B,fwd20_max_gain,fwd20_end_ret,rr_A,rr_B,false_stop_A,false_stop_B
1795,2022-10-12,161.5,5.86,151.4,0.0625,0.0879,151.4,148.58,1,1,-0.0805,-0.0805,0.0093,0.0062,0.15,0.12,1,1
1795,2022-11-02,160.0,4.643,153.78,0.0389,0.0696,153.78,147.2,0,0,,,0.5406,0.525,13.9,6.76,0,0
1795,2022-11-03,163.0,4.36,153.78,0.0566,0.0654,153.78,149.96,0,0,,,0.5123,0.5123,9.05,6.4,0,0
1795,2022-11-07,159.5,4.008,154.4,0.032,0.0601,154.4,146.74,0,0,,,0.6897,0.6897,21.57,8.62,0,0
1795,2022-11-08,159.5,4.098,154.4,0.032,0.0615,154.4,146.74,0,0,,,0.6897,0.5643,21.57,8.62,0,0
1795,2022-11-09,162.5,3.758,154.4,0.0498,0.0564,154.4,149.5,0,0,,,0.6585,0.5015,13.21,8.23,0,0
1795,2023-07-03,299.0,5.124,287.23,0.0394,0.0769,287.23,275.08,1,0,-0.0485,,0.01,-0.0418,0.25,0.13,1,0
1795,2023-07-04,297.0,5.135,287.23,0.0329,0.077,287.23,273.24,1,0,-0.0421,,0.0168,-0.0135,0.51,0.21,1,0
1795,2023-07-24,302.0,3.997,287.18,0.0491,0.06,287.18,277.84,1,1,-0.053,-0.1093,-0.0033,-0.1556,-0.07,-0.04,0,0
1795,2023-07-25,301.0,3.916,287.18,0.0459,0.0587,287.18,276.92,1,1,-0.0498,-0.1063,-0.0266,-0.1711,-0.58,-0.33,0,0
1795,2023-11-29,261.0,3.421,252.78,0.0315,0.0513,252.78,240.12,0,0,,,0.0613,0.0326,1.95,0.77,0,0
1795,2023-12-13,264.5,3.565,251.32,0.0498,0.0535,251.32,243.34,0,0,,,0.0964,0.0643,1.94,1.21,0,0
1795,2023-12-25,260.0,3.049,249.6,0.04,0.0457,249.6,239.2,0,0,,,0.1654,0.0635,4.13,2.07,0,0
1795,2024-02-23,272.0,2.416,263.0,0.0331,0.0362,263.0,250.24,0,0,,,0.0882,0.0827,2.67,1.1,0,0
1795,2024-05-03,307.5,4.146,289.48,0.0586,0.0622,289.48,282.9,1,1,-0.0715,-0.0829,-0.0211,-0.0764,-0.36,-0.26,0,0
1795,2024-05-06,300.0,4.167,289.48,0.0351,0.0625,289.48,276.0,1,1,-0.0483,-0.08,0.0033,-0.0367,0.1,0.04,1,1
1795,2024-05-17,301.0,4.165,291.95,0.0301,0.0625,291.95,276.92,1,1,-0.0316,-0.0831,-0.0282,-0.0465,-0.94,-0.35,0,0
1795,2024-06-27,305.0,2.646,293.12,0.0389,0.0397,293.12,280.6,1,1,-0.0754,-0.0836,0.0393,-0.0836,1.01,0.49,1,1
1795,2024-07-05,306.5,2.971,296.3,0.0333,0.0446,296.3,281.98,1,1,-0.0799,-0.0832,0.0082,-0.2316,0.25,0.1,1,1
1795,2024-07-08,309.0,2.959,296.3,0.0411,0.0444,296.3,284.28,1,1,-0.0874,-0.0874,-0.021,-0.1731,-0.51,-0.26,0,0
1795,2024-11-22,281.5,3.032,271.43,0.0358,0.0455,271.43,258.98,1,1,-0.0551,-0.0853,0.0355,-0.0746,0.99,0.44,1,1
1795,2024-11-26,283.0,2.94,271.43,0.0409,0.0441,271.43,260.36,1,1,-0.0601,-0.0901,0.03,-0.0601,0.73,0.38,1,1
1802,2021-01-20,16.7,7.121,15.12,0.0948,0.1068,15.12,15.36,0,0,,,0.1976,0.1976,2.09,2.47,0,0
1802,2021-01-21,16.8,6.888,15.12,0.1001,0.1033,15.12,15.46,0,0,,,0.1905,0.1429,1.9,2.38,0,0
1802,2021-01-27,16.75,5.842,15.33,0.0846,0.0876,15.33,15.41,0,0,,,0.2119,0.1821,2.5,2.65,0,0
1802,2021-01-28,16.2,5.842,15.33,0.0535,0.0876,15.33,14.9,0,0,,,0.2531,0.2469,4.73,3.16,0,0
1802,2021-02-01,16.2,5.754,15.48,0.0444,0.0863,15.48,14.9,0,0,,,0.2531,0.2253,5.69,3.16,0,0
1802,2021-02-02,16.75,5.352,15.48,0.0758,0.0803,15.48,15.41,0,0,,,0.2209,0.2209,2.91,2.76,0,0
1802,2021-08-13,34.45,5.463,33.31,0.0331,0.082,33.31,31.69,1,1,-0.0842,-0.0842,0.0929,-0.0247,2.81,1.16,1,1
1802,2021-08-16,34.95,5.242,33.31,0.0469,0.0786,33.31,32.15,1,1,-0.0973,-0.0973,0.0773,-0.0458,1.65,0.97,1,1
1802,2021-08-17,34.95,4.588,33.31,0.0469,0.0688,33.31,32.15,1,1,-0.0973,-0.0973,0.0773,-0.0715,1.65,0.97,1,1
1802,2021-08-18,34.4,4.869,33.31,0.0317,0.073,33.31,31.65,1,1,-0.0828,-0.0828,0.0945,-0.0407,2.98,1.18,1,1
1802,2021-08-26,35.05,5.309,33.91,0.0326,0.0796,33.91,32.25,1,1,-0.0485,-0.097,0.0742,-0.1184,2.28,0.93,1,1
1802,2021-08-27,35.8,5.287,34.62,0.033,0.0793,34.62,32.94,1,1,-0.0503,-0.0936,0.0517,-0.1648,1.56,0.65,1,1
1802,2021-08-31,36.05,5.062,34.62,0.0397,0.0759,34.62,33.17,1,1,-0.0569,-0.0999,-0.0042,-0.1789,-0.1,-0.05,0,0
1802,2021-09-01,35.9,5.153,34.62,0.0357,0.0773,34.62,33.03,1,1,-0.0529,-0.0961,-0.0028,-0.2228,-0.08,-0.03,0,0
1802,2022-10-18,19.25,4.23,18.28,0.0501,0.0635,18.28,17.71,0,0,,,0.2338,0.2338,4.66,2.92,0,0
1802,2022-10-19,19.3,4.256,18.28,0.0526,0.0638,18.28,17.76,0,0,,,0.2306,0.215,4.38,2.88,0,0
1802,2022-10-20,19.5,4.432,18.28,0.0623,0.0665,18.28,17.94,0,0,,,0.2179,0.1846,3.5,2.72,0,0
1802,2022-10-21,18.95,4.561,18.12,0.0438,0.0684,18.12,17.43,0,0,,,0.2533,0.2375,5.78,3.17,0,0
1802,2022-10-24,19.25,4.304,18.12,0.0587,0.0646,18.12,17.71,0,0,,,0.2519,0.2519,4.29,3.15,0,0
1802,2022-12-20,21.3,4.779,19.87,0.067,0.0717,19.87,19.6,0,0,,,0.0681,0.0681,1.02,0.85,0,0
1802,2022-12-21,21.2,5.071,19.87,0.0626,0.0761,19.87,19.5,0,0,,,0.1014,0.1014,1.62,1.27,0,0
1802,2022-12-22,21.15,5.133,19.87,0.0604,0.077,19.87,19.46,0,0,,,0.104,0.104,1.72,1.3,0,0
1802,2022-12-23,21.2,4.7,20.07,0.0534,0.0705,20.07,19.5,0,0,,,0.1014,0.1014,1.9,1.27,0,0
1802,2022-12-30,21.25,4.336,20.23,0.048,0.065,20.23,19.55,0,0,,,0.0988,0.0776,2.06,1.24,0,0
1802,2023-01-03,21.35,4.249,20.23,0.0525,0.0637,20.23,19.64,0,0,,,0.0937,0.0562,1.79,1.17,0,0
1802,2023-01-04,21.45,4.146,20.23,0.0569,0.0622,20.23,19.73,0,0,,,0.0886,0.0653,1.56,1.11,0,0
1802,2023-01-05,21.45,4.096,20.23,0.0569,0.0614,20.23,19.73,0,0,,,0.0886,0.0793,1.56,1.11,0,0
1802,2023-08-10,21.15,5.708,19.46,0.0799,0.0856,19.46,19.46,1,1,-0.104,-0.104,0.0236,-0.078,0.3,0.3,1,1
1802,2023-08-11,21.05,5.955,19.49,0.0742,0.0893,19.49,19.37,1,1,-0.0998,-0.0998,0.0285,-0.0665,0.38,0.36,1,1
1802,2023-08-14,20.2,6.347,19.49,0.0353,0.0952,19.49,18.58,1,1,-0.0619,-0.0842,0.0718,-0.047,2.04,0.9,1,1
1802,2023-08-30,20.35,3.914,19.33,0.05,0.0587,19.33,18.72,1,0,-0.0541,,0.0639,-0.0663,1.28,0.8,1,0
1802,2023-09-06,20.1,4.797,19.38,0.0356,0.072,19.38,18.49,1,0,-0.0423,,-0.005,-0.0473,-0.14,-0.06,0,0
1802,2023-09-14,20.0,5.0,19.34,0.0329,0.075,19.34,18.4,1,0,-0.035,,0.0,-0.0675,0.0,0.0,1,0
1802,2023-09-19,20.0,4.732,19.29,0.0353,0.071,19.29,18.4,1,1,-0.05,-0.0925,-0.015,-0.09,-0.43,-0.19,0,0
1802,2024-05-31,18.15,2.44,17.55,0.0332,0.0366,17.55,16.7,0,0,,,0.1157,0.0441,3.49,1.45,0,0
1802,2024-06-12,18.6,4.186,17.62,0.0526,0.0628,17.62,17.11,0,0,,,0.0887,0.0215,1.69,1.11,0,0
1802,2024-06-13,18.3,4.02,17.62,0.037,0.0603,17.62,16.84,0,0,,,0.1066,0.0383,2.88,1.33,0,0
1802,2024-06-26,18.8,4.122,17.73,0.0568,0.0618,17.73,17.3,1,0,-0.0691,,0.0293,-0.0585,0.52,0.37,1,0
1802,2024-06-27,18.9,4.271,17.73,0.0618,0.0641,17.73,17.39,1,1,-0.0741,-0.082,0.0238,-0.082,0.39,0.3,1,1
1802,2024-07-01,18.95,4.222,17.81,0.0602,0.0633,17.81,17.43,1,1,-0.0765,-0.0844,0.0211,-0.0792,0.35,0.26,1,1
1802,2024-07-02,18.7,4.125,17.81,0.0476,0.0619,17.81,17.2,1,0,-0.0642,,0.0348,-0.0428,0.73,0.43,1,0
1802,2024-07-03,18.6,4.051,17.81,0.0425,0.0608,17.81,17.11,1,0,-0.0591,,0.0403,-0.0672,0.95,0.5,1,0
1802,2024-07-04,18.6,3.744,17.81,0.0425,0.0562,17.81,17.11,1,1,-0.0591,-0.1586,0.0403,-0.1586,0.95,0.5,1,1
1802,2024-07-09,18.6,3.168,17.86,0.0399,0.0475,17.86,17.11,1,1,-0.0591,-0.1586,0.0296,-0.1425,0.74,0.37,1,1
1802,2024-10-21,18.7,5.176,17.6,0.0591,0.0776,17.6,17.2,0,0,,,0.0615,-0.016,1.04,0.77,0,0
1802,2024-10-22,18.35,4.905,17.6,0.0411,0.0736,17.6,16.88,0,0,,,0.0817,-0.0163,1.99,1.02,0,0
1802,2024-10-23,18.45,4.665,17.6,0.0463,0.07,17.6,16.97,0,0,,,0.0759,0.0569,1.64,0.95,0,0
1802,2024-10-24,18.4,4.93,17.6,0.0437,0.074,17.6,16.93,0,0,,,0.1223,0.1223,2.8,1.53,0,0
1802,2024-10-25,18.6,4.858,17.56,0.056,0.0729,17.56,17.11,0,0,,,0.1344,0.1344,2.4,1.68,0,0
1802,2024-11-12,18.4,4.542,17.58,0.0446,0.0681,17.58,16.93,0,0,,,0.1467,0.0245,3.29,1.83,0,0
1802,2024-11-13,18.25,4.423,17.58,0.0367,0.0663,17.58,16.79,0,0,,,0.1562,0.0685,4.25,1.95,0,0
1802,2024-11-15,18.25,4.07,17.53,0.0397,0.0611,17.53,16.79,0,0,,,0.1562,0.0137,3.93,1.95,0,0
1802,2024-11-18,18.15,3.739,17.53,0.0344,0.0561,17.53,16.7,0,0,,,0.1625,-0.022,4.72,2.03,0,0
1802,2024-11-19,18.4,3.533,17.53,0.0476,0.053,17.53,16.93,0,0,,,0.1467,-0.0272,3.09,1.83,0,0
1802,2024-12-06,19.15,5.558,17.7,0.0758,0.0834,17.7,17.62,1,1,-0.0862,-0.0862,0.0183,-0.1488,0.24,0.23,1,1
1802,2024-12-09,18.55,5.834,17.7,0.046,0.0875,17.7,17.07,1,1,-0.0566,-0.0889,0.0512,-0.1509,1.11,0.64,1,1
1802,2024-12-10,18.85,6.214,17.7,0.0611,0.0932,17.7,17.34,1,1,-0.0716,-0.0875,0.0345,-0.1671,0.56,0.43,1,1
1802,2024-12-12,18.9,5.537,17.7,0.0636,0.083,17.7,17.39,1,1,-0.0741,-0.082,-0.0212,-0.2063,-0.33,-0.26,0,0
1802,2024-12-13,18.5,5.27,17.74,0.0412,0.0791,17.74,17.02,1,1,-0.0541,-0.0865,-0.0324,-0.1838,-0.79,-0.41,0,0
1802,2025-06-24,16.6,4.217,15.84,0.0459,0.0633,15.84,15.27,0,0,,,0.0452,0.012,0.98,0.56,0,0
1802,2025-07-03,16.5,3.095,15.76,0.045,0.0464,15.76,15.18,0,0,,,0.4485,0.4485,9.97,5.61,0,0
1802,2025-07-04,16.3,3.199,15.71,0.0359,0.048,15.71,15.0,0,0,,,0.4847,0.4847,13.5,6.06,0,0
1802,2025-07-09,16.35,3.386,15.71,0.0388,0.0508,15.71,15.04,0,0,,,0.4801,0.4251,12.36,6.0,0,0
1802,2025-07-11,16.25,3.407,15.69,0.0346,0.0511,15.69,14.95,0,0,,,0.52,0.52,15.02,6.5,0,0
1802,2025-07-22,16.8,4.443,15.69,0.0662,0.0666,15.69,15.46,0,0,,,1.2262,0.9286,18.52,15.33,0,0
1802,2025-12-18,32.9,7.045,30.23,0.081,0.1057,30.23,30.27,0,0,,,0.0973,0.0502,1.2,1.22,0,0
1802,2025-12-19,33.65,6.485,30.72,0.087,0.0973,30.72,30.96,0,0,,,0.0728,0.0267,0.84,0.91,0,0
1815,2021-01-21,12.04,4.828,11.23,0.0674,0.0724,11.23,11.08,0,0,,,0.2253,0.2134,3.34,2.82,0,0
1815,2021-07-02,16.9,5.292,15.77,0.0663,0.0794,15.77,15.54,0,0,,,0.2169,0.1014,3.27,2.71,0,0
1815,2021-07-28,18.13,6.205,16.47,0.0916,0.0931,16.47,16.68,1,1,-0.0997,-0.0997,0.0682,-0.063,0.74,0.85,1,1
1815,2021-08-10,17.61,4.402,16.88,0.0416,0.066,16.88,16.2,1,1,-0.0432,-0.1027,0.0081,-0.0649,0.19,0.1,1,1
1815,2021-08-12,17.61,4.595,16.88,0.0416,0.0689,16.88,16.2,1,1,-0.0432,-0.1027,0.0081,-0.0703,0.19,0.1,1,1
1815,2021-09-03,17.75,3.907,17.16,0.0335,0.0586,17.16,16.33,1,1,-0.0375,-0.0992,-0.0375,-0.1475,-1.12,-0.47,0,0
1815,2021-12-27,16.75,2.496,16.25,0.0301,0.0374,16.25,15.41,1,1,-0.0312,-0.0938,-0.0028,-0.1307,-0.09,-0.04,0,0
1815,2022-09-05,13.73,4.617,12.78,0.0692,0.0693,12.78,12.63,1,1,-0.1036,-0.1036,0.0071,-0.1107,0.1,0.09,1,1
1815,2022-09-06,13.73,4.847,12.78,0.0692,0.0727,12.78,12.63,1,1,-0.1036,-0.1036,0.0071,-0.1214,0.1,0.09,1,1
1815,2022-09-07,13.53,4.969,12.78,0.0557,0.0745,12.78,12.45,1,1,-0.0906,-0.0906,0.0217,-0.1123,0.39,0.27,1,1
1815,2022-09-12,13.58,4.048,12.8,0.0573,0.0607,12.8,12.49,1,1,-0.0939,-0.0939,-0.0036,-0.148,-0.06,-0.05,0,0
1815,2022-09-13,13.43,3.78,12.8,0.047,0.0567,12.8,12.36,1,1,-0.0839,-0.0839,0.0073,-0.1423,0.16,0.09,1,1
1815,2022-09-14,13.53,3.727,12.8,0.0539,0.0559,12.8,12.45,1,1,-0.0906,-0.0906,0.0,-0.1957,0.0,0.0,1,1
1815,2022-09-15,13.53,3.649,12.8,0.0539,0.0547,12.8,12.45,1,1,-0.0906,-0.0906,-0.0036,-0.1703,-0.07,-0.05,0,0
1815,2022-09-16,13.48,3.455,12.84,0.0474,0.0518,12.84,12.4,1,1,-0.0873,-0.0873,-0.0145,-0.1745,-0.31,-0.18,0,0
1815,2022-09-20,13.28,3.137,12.84,0.0333,0.047,12.84,12.22,1,1,-0.0738,-0.1107,-0.0111,-0.1587,-0.33,-0.14,0,0
1815,2023-07-10,12.7,2.73,12.27,0.0336,0.041,12.27,11.68,0,0,,,0.2124,0.1236,6.32,2.65,0,0
1815,2023-07-17,12.7,2.454,12.27,0.0336,0.0368,12.27,11.68,0,0,,,0.2124,0.0154,6.32,2.65,0,0
1815,2023-07-21,12.84,3.026,12.3,0.0424,0.0454,12.3,11.82,0,0,,,0.1985,0.0115,4.68,2.48,0,0
1815,2023-08-09,13.77,5.821,12.61,0.0843,0.0873,12.61,12.67,0,1,,-0.0819,0.049,0.049,0.58,0.61,0,1
1815,2023-08-10,13.53,5.719,12.61,0.0678,0.0858,12.61,12.45,0,0,,,0.068,0.0348,1.0,0.85,0,0
1815,2023-08-17,13.33,5.252,12.67,0.05,0.0788,12.67,12.27,0,0,,,0.0837,0.0387,1.67,1.05,0,0
1815,2023-08-24,13.14,3.598,12.72,0.0317,0.054,12.72,12.09,0,0,,,0.176,0.176,5.55,2.2,0,0
1815,2023-08-31,13.3,3.259,12.79,0.0382,0.0489,12.79,12.24,0,0,,,0.2406,0.2406,6.3,3.01,0,0
1815,2023-09-11,13.7,3.409,13.02,0.0499,0.0511,13.02,12.6,0,0,,,0.3321,0.2628,6.65,4.15,0,0
1815,2023-09-12,13.65,3.451,13.02,0.0465,0.0518,13.02,12.56,0,0,,,0.337,0.304,7.25,4.21,0,0
1815,2023-09-13,13.6,3.44,13.02,0.043,0.0516,13.02,12.51,0,0,,,0.3419,0.3125,7.96,4.27,0,0
1815,2023-09-15,13.75,3.325,13.13,0.0453,0.0499,13.13,12.65,0,0,,,0.3273,0.1164,7.23,4.09,0,0
1815,2023-10-18,15.35,7.445,14.17,0.0771,0.1117,14.17,14.12,0,0,,,0.3094,0.0977,4.01,3.87,0,0
1815,2023-10-19,15.3,6.746,14.17,0.0741,0.1012,14.17,14.08,0,0,,,0.3137,0.1503,4.23,3.92,0,0
1815,2023-10-20,15.4,6.494,14.34,0.0688,0.0974,14.34,14.17,0,0,,,0.3052,0.1104,4.44,3.81,0,0
1815,2023-10-23,15.45,6.426,14.34,0.0718,0.0964,14.34,14.21,0,0,,,0.301,0.1392,4.19,3.76,0,0
1815,2023-12-05,16.2,4.101,15.53,0.0414,0.0615,15.53,14.9,0,0,,,0.0802,-0.0154,1.94,1.0,0,0
1815,2023-12-07,16.15,3.605,15.53,0.0385,0.0541,15.53,14.86,1,0,-0.0464,,0.0836,-0.0464,2.17,1.04,1,0
1815,2023-12-12,16.45,3.278,15.68,0.0467,0.0492,15.68,15.13,1,1,-0.0517,-0.0942,0.0638,-0.1094,1.37,0.8,1,1
1815,2024-03-12,18.35,7.337,16.37,0.108,0.1101,16.37,16.88,0,0,,,0.0926,0.0163,0.86,1.16,0,0
1815,2024-03-13,17.9,7.702,16.37,0.0856,0.1155,16.37,16.47,0,0,,,0.1201,0.0782,1.4,1.5,0,0
1815,2024-03-14,17.7,7.567,16.37,0.0753,0.1135,16.37,16.28,0,0,,,0.1328,0.0452,1.76,1.66,0,0
1815,2024-03-15,17.45,7.634,16.42,0.0592,0.1145,16.42,16.05,0,0,,,0.149,0.0258,2.52,1.86,0,0
1815,2024-03-18,17.65,7.588,16.42,0.0698,0.1138,16.42,16.24,0,0,,,0.136,0.0482,1.95,1.7,0,0
1815,2024-03-19,17.35,7.555,16.42,0.0537,0.1133,16.42,15.96,0,0,,,0.1556,0.0461,2.9,1.95,0,0
1815,2024-03-20,17.35,6.916,16.42,0.0537,0.1037,16.42,15.96,0,0,,,0.1556,0.0202,2.9,1.95,0,0
1815,2024-03-21,17.3,6.771,16.42,0.051,0.1016,16.42,15.92,0,0,,,0.159,-0.0231,3.12,1.99,0,0
1815,2024-03-22,17.5,6.633,16.38,0.0641,0.0995,16.38,16.1,0,0,,,0.1457,-0.02,2.27,1.82,0,0
1815,2024-03-25,17.5,6.122,16.38,0.0641,0.0918,16.38,16.1,0,0,,,0.1457,0.0171,2.27,1.82,0,0
1815,2024-04-16,17.9,4.928,16.6,0.0723,0.0739,16.6,16.47,0,0,,,0.1006,0.0754,1.39,1.26,0,0
1815,2024-04-19,17.7,4.863,16.65,0.0593,0.0729,16.65,16.28,0,0,,,0.1186,0.1073,2.0,1.48,0,0
1815,2024-04-25,17.35,4.282,16.65,0.0403,0.0642,16.65,15.96,0,0,,,0.4928,0.4928,12.21,6.16,0,0
1815,2024-04-26,17.5,4.143,16.73,0.044,0.0621,16.73,16.1,0,0,,,0.48,0.3857,10.91,6.0,0,0
1815,2024-07-26,23.55,4.11,22.28,0.0537,0.0616,22.28,21.67,1,1,-0.1168,-0.1168,0.0276,-0.0382,0.51,0.35,1,1
1815,2024-07-30,23.1,4.437,22.28,0.0353,0.0666,22.28,21.25,1,1,-0.0996,-0.0996,0.0476,-0.0043,1.35,0.6,1,1
1815,2024-07-31,23.7,4.415,22.28,0.0597,0.0662,22.28,21.8,1,1,-0.1224,-0.1224,0.0211,-0.0443,0.35,0.26,1,1
1815,2024-11-07,24.3,4.777,23.36,0.0386,0.0716,23.36,22.36,1,1,-0.0453,-0.0844,0.2551,0.2551,6.6,3.19,1,1
1815,2024-11-21,24.85,5.318,23.01,0.074,0.0798,23.01,22.86,0,0,,,0.2274,0.1771,3.07,2.84,0,0
1815,2025-01-03,25.7,4.197,24.3,0.0545,0.063,24.3,23.64,0,0,,,0.3599,0.3424,6.6,4.5,0,0
1907,2021-01-29,23.4,3.739,22.28,0.0481,0.0561,22.28,21.53,0,0,,,0.2692,0.2671,5.6,3.37,0,0
1907,2021-07-21,39.25,4.586,37.16,0.0531,0.0688,37.16,36.11,1,1,-0.0815,-0.0815,0.0408,-0.093,0.77,0.51,1,1
1907,2021-07-22,39.35,4.266,37.16,0.0555,0.064,37.16,36.2,1,1,-0.0839,-0.0839,0.0381,-0.1334,0.69,0.48,1,1
1907,2021-07-26,39.9,4.314,37.79,0.0528,0.0647,37.79,36.71,1,1,-0.0551,-0.0965,0.0025,-0.1065,0.05,0.03,1,1
1907,2021-07-27,39.0,4.103,37.79,0.031,0.0615,37.79,35.88,1,1,-0.0333,-0.0872,0.0256,-0.0744,0.83,0.32,1,1
1907,2021-07-29,40.0,4.25,37.79,0.0552,0.0638,37.79,36.8,1,1,-0.0575,-0.0988,-0.0063,-0.075,-0.11,-0.08,0,0
1907,2021-07-30,39.75,4.016,38.28,0.0369,0.0602,38.28,36.57,1,1,-0.0491,-0.0931,0.0,-0.0679,0.0,0.0,1,1
1907,2021-08-02,39.6,3.896,38.28,0.0332,0.0584,38.28,36.43,1,1,-0.0455,-0.0896,0.0038,-0.0846,0.11,0.05,1,1
1907,2021-08-03,39.75,3.729,38.28,0.0369,0.0559,38.28,36.57,1,1,-0.0491,-0.0931,-0.0063,-0.0981,-0.17,-0.08,0,0
1907,2022-01-03,34.8,2.699,33.73,0.0306,0.0405,33.73,32.02,1,0,-0.0402,,0.0086,0.0,0.28,0.11,1,0
1907,2022-10-31,25.55,3.592,24.48,0.042,0.0539,24.48,23.51,0,0,,,0.0998,0.0626,2.38,1.25,0,0
1907,2022-11-01,25.75,3.703,24.48,0.0494,0.0555,24.48,23.69,0,0,,,0.0913,0.0447,1.85,1.14,0,0
1907,2022-12-05,25.95,2.739,24.94,0.0388,0.0411,24.94,23.87,1,0,-0.0405,,-0.0193,-0.052,-0.5,-0.24,0,0
1907,2023-08-07,34.95,5.222,32.82,0.0609,0.0783,32.82,32.15,1,1,-0.0687,-0.113,-0.0172,-0.0916,-0.28,-0.21,0,0
1907,2023-08-08,34.35,5.032,32.82,0.0445,0.0755,32.82,31.6,1,1,-0.0524,-0.0975,-0.0116,-0.083,-0.26,-0.15,0,0
1907,2023-08-09,33.95,4.955,32.82,0.0332,0.0743,32.82,31.23,1,1,-0.0412,-0.0869,-0.0412,-0.0898,-1.24,-0.52,0,0
1907,2023-12-18,32.65,3.292,31.57,0.0332,0.0494,31.57,30.04,1,0,-0.0337,,0.0184,-0.0689,0.55,0.23,1,0
1907,2023-12-21,32.75,3.653,31.57,0.0361,0.0548,31.57,30.13,1,1,-0.0366,-0.084,0.0153,-0.084,0.42,0.19,1,1
1907,2023-12-25,32.5,3.484,31.41,0.0336,0.0523,31.41,29.9,1,0,-0.0415,,0.0108,-0.0708,0.32,0.13,1,0
1907,2023-12-26,32.75,3.402,31.41,0.041,0.051,31.41,30.13,1,1,-0.0489,-0.084,0.0031,-0.0763,0.07,0.04,1,1
1907,2023-12-27,32.85,3.251,31.41,0.0439,0.0488,31.41,30.22,1,1,-0.0518,-0.0868,0.0,-0.0837,0.0,0.0,1,1
1907,2023-12-28,32.85,3.12,31.41,0.0439,0.0468,31.41,30.22,1,1,-0.0518,-0.0868,-0.0015,-0.0791,-0.03,-0.02,0,0
1907,2023-12-29,32.6,2.958,31.43,0.036,0.0444,31.43,29.99,1,1,-0.0445,-0.0813,0.0061,-0.069,0.17,0.08,1,1
1907,2024-01-02,32.8,2.983,31.43,0.0419,0.0448,31.43,30.18,1,1,-0.0503,-0.0854,-0.0168,-0.0884,-0.4,-0.21,0,0
1907,2024-04-29,31.65,2.437,30.65,0.0315,0.0366,30.65,29.12,1,0,-0.0316,,-0.0063,-0.0506,-0.2,-0.08,0,0
1907,2024-10-14,31.6,2.204,30.57,0.0327,0.0331,30.57,29.07,1,0,-0.0332,,0.0063,-0.0506,0.19,0.08,1,0
2002,2021-02-01,23.2,2.386,22.45,0.0325,0.0358,22.45,21.34,0,0,,,0.1121,0.1121,3.44,1.4,0,0
2002,2021-02-04,23.2,2.432,22.45,0.0325,0.0365,22.45,21.34,0,0,,,0.1164,0.0991,3.58,1.45,0,0
2002,2021-07-21,35.1,3.917,33.72,0.0393,0.0588,33.72,32.29,0,0,,,0.0826,0.0541,2.1,1.03,0,0
2002,2021-07-22,35.2,3.825,33.72,0.042,0.0574,33.72,32.38,0,0,,,0.0795,0.0028,1.89,0.99,0,0
2002,2021-07-26,35.8,3.601,34.29,0.0422,0.054,34.29,32.94,0,0,,,0.0615,-0.0042,1.45,0.77,0,0
2002,2021-07-30,36.35,3.154,34.81,0.0424,0.0473,34.81,33.44,0,0,,,0.0454,0.0151,1.07,0.57,0,0
2002,2021-08-05,36.0,2.808,34.81,0.0331,0.0421,34.81,33.12,0,0,,,0.0597,0.0278,1.81,0.75,0,0
2002,2021-08-31,38.15,2.893,36.89,0.0329,0.0434,36.89,35.1,1,0,-0.0485,,0.0498,-0.0485,1.51,0.62,1,0
2002,2021-09-07,38.5,2.857,37.01,0.0387,0.0429,37.01,35.42,1,1,-0.0571,-0.0857,0.0403,-0.1039,1.04,0.5,1,1
2002,2021-09-09,38.35,2.878,37.01,0.0349,0.0432,37.01,35.28,1,1,-0.0535,-0.0821,0.0443,-0.1291,1.27,0.55,1,1
2002,2021-09-16,38.5,2.866,37.06,0.0374,0.043,37.06,35.42,1,1,-0.0571,-0.0857,-0.0182,-0.1312,-0.49,-0.23,0,0
2002,2022-12-01,29.25,2.149,28.31,0.0321,0.0322,28.31,26.91,1,0,-0.0325,,0.0496,0.0239,1.54,0.62,1,0
2002,2022-12-05,29.2,2.03,28.31,0.0304,0.0305,28.31,26.86,1,0,-0.0308,,0.0514,0.036,1.69,0.64,1,0
2006,2021-01-19,49.85,3.668,47.4,0.0491,0.055,47.4,45.86,1,0,-0.0599,,0.0763,0.0763,1.55,0.95,1,0
2006,2021-01-22,49.48,3.76,47.72,0.0356,0.0564,47.72,45.52,1,0,-0.0528,,0.1252,0.1252,3.52,1.56,1,0
2006,2021-01-25,49.78,3.641,47.72,0.0414,0.0546,47.72,45.79,1,0,-0.0585,,0.1484,0.1484,3.59,1.86,1,0
2006,2021-01-26,49.78,3.427,47.72,0.0414,0.0514,47.72,45.79,1,0,-0.0585,,0.1484,0.1454,3.59,1.86,1,0
2006,2021-07-09,79.1,6.098,71.95,0.0905,0.0915,71.95,72.78,1,1,-0.0906,-0.0906,0.0,-0.1396,0.0,0.0,1,1
2006,2021-07-12,79.1,6.044,71.95,0.0905,0.0907,71.95,72.78,1,1,-0.0906,-0.0906,-0.0472,-0.117,-0.52,-0.59,0,0
2006,2021-07-15,75.37,6.733,71.95,0.0454,0.101,71.95,69.34,1,1,-0.0455,-0.097,-0.0099,-0.0772,-0.22,-0.12,0,0
