universe,score,label,liquidity,horizon,direction,ic_mean,ic_ir,ic_win,ic_t,ic_n,gross_spread,cost_roundtrip,net_spread,monotonic_rho
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,top,0.010558913564821179,0.09713753445302957,55.154251316779536,5.008002814872682,2658,0.010944513266449817,0.0025,0.005944513266449816,0.2727272727272727
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",all,60,top,0.010558913564821179,0.09713753445302957,55.154251316779536,5.008002814872682,2658,0.010944513266449817,0.0035,0.003944513266449816,0.2727272727272727
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,top,0.0035988595730975692,0.03556020297226903,52.09386281588447,1.8715615560644134,2770,0.0016578990921039811,0.0025,-0.003342100907896019,0.6848484848484848
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,5,top,0.0035988595730975692,0.03556020297226903,52.09386281588447,1.8715615560644134,2770,0.0016578990921039811,0.0035,-0.0053421009078960194,0.6848484848484848
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,top,0.0025021298605312813,0.024406389271203376,51.651542649727766,1.281044851535044,2755,0.0033485733723203417,0.0025,-0.0016514266276796584,0.49090909090909085
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,20,top,0.0025021298605312813,0.024406389271203376,51.651542649727766,1.281044851535044,2755,0.0033485733723203417,0.0035,-0.0036514266276796584,0.49090909090909085
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,top,0.004574393549447395,0.043663644375597326,50.97605893186004,2.2751230903031785,2715,0.010550259415885943,0.0025,0.005550259415885943,0.43030303030303024
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,all,60,top,0.004574393549447395,0.043663644375597326,50.97605893186004,2.2751230903031785,2715,0.010550259415885943,0.0035,0.003550259415885943,0.43030303030303024
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,top,-0.008916076711804067,-0.07237489566254512,47.56637168141593,-3.769057762373716,2712,0.0016731634004812854,0.0025,-0.0033268365995187147,0.41818181818181815
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,5,top,-0.008916076711804067,-0.07237489566254512,47.56637168141593,-3.769057762373716,2712,0.0016731634004812854,0.0035,-0.005326836599518715,0.41818181818181815
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,20,top,-0.00208677411293752,-0.017541800700472517,50.426399703374116,-0.9109921731745666,2697,0.0039023294568764043,0.0025,-0.0010976705431235958,0.43030303030303024
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,20,top,-0.00208677411293752,-0.017541800700472517,50.426399703374116,-0.9109921731745666,2697,0.0039023294568764043,0.0035,-0.003097670543123596,0.43030303030303024
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,60,top,0.014253808178973135,0.12555347272300546,54.64809936018066,6.4717913424744165,2657,0.015882917365353896,0.0025,0.010882917365353895,0.3696969696969697
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),all,60,top,0.014253808178973135,0.12555347272300546,54.64809936018066,6.4717913424744165,2657,0.015882917365353896,0.0035,0.008882917365353897,0.3696969696969697
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,5,top,-0.00467030017859911,-0.03901807767945621,48.470328050129005,-2.032313798771148,2713,0.0011612223189965288,0.0025,-0.0038387776810034713,0.3939393939393939
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,5,top,-0.00467030017859911,-0.03901807767945621,48.470328050129005,-2.032313798771148,2713,0.0011612223189965288,0.0035,-0.005838777681003471,0.3939393939393939
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,20,top,-0.004312435671060018,-0.034063224991751025,48.739807264640476,-1.769321422147678,2698,0.003108351289565582,0.0025,-0.001891648710434418,0.35757575757575755
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,20,top,-0.004312435671060018,-0.034063224991751025,48.739807264640476,-1.769321422147678,2698,0.003108351289565582,0.0035,-0.003891648710434418,0.35757575757575755
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,60,top,0.015947873680577523,0.13225619607047476,57.2234762979684,6.818573334549296,2658,0.018529963696909235,0.0025,0.013529963696909234,0.4545454545454545
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",all,60,top,0.015947873680577523,0.13225619607047476,57.2234762979684,6.818573334549296,2658,0.018529963696909235,0.0035,0.011529963696909236,0.4545454545454545
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,5,top,0.0040187699199610545,0.03773988843448189,52.23068552774755,1.9816136951063303,2757,0.0008370354335963648,0.0025,-0.004162964566403636,0.4666666666666666
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,5,top,0.0040187699199610545,0.03773988843448189,52.23068552774755,1.9816136951063303,2757,0.0008370354335963648,0.0035,-0.006162964566403636,0.4666666666666666
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,20,top,0.006014406874656466,0.055421508171405336,51.495258935083875,2.9020979417375306,2742,0.004231530653954872,0.0025,-0.0007684693460451282,0.6606060606060605
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,20,top,0.006014406874656466,0.055421508171405336,51.495258935083875,2.9020979417375306,2742,0.004231530653954872,0.0035,-0.0027684693460451283,0.6606060606060605
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,60,top,0.010870752170074952,0.09646027241188562,54.293116210214656,5.014078817041127,2702,0.01876137954436627,0.0025,0.013761379544366268,0.5878787878787878
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,all,60,top,0.010870752170074952,0.09646027241188562,54.293116210214656,5.014078817041127,2702,0.01876137954436627,0.0035,0.01176137954436627,0.5878787878787878
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,5,top,-0.00297039080486943,-0.023190823876428714,50.0,-1.2077054335918,2712,0.0022629776587263597,0.0025,-0.0027370223412736404,0.8666666666666665
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,5,top,-0.00297039080486943,-0.023190823876428714,50.0,-1.2077054335918,2712,0.0022629776587263597,0.0035,-0.00473702234127364,0.8666666666666665
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,20,top,0.00016011634942146826,0.00120315373352418,48.35001853911754,0.06248296016364853,2697,0.005486924393338897,0.0025,0.00048692439333889673,0.7454545454545454
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,20,top,0.00016011634942146826,0.00120315373352418,48.35001853911754,0.06248296016364853,2697,0.005486924393338897,0.0035,-0.0015130756066611033,0.7454545454545454
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,60,top,0.022456857950554635,0.17541381238071882,57.84719608581107,9.041897190852888,2657,0.022350602536474695,0.0025,0.017350602536474694,0.5878787878787878
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),all,60,top,0.022456857950554635,0.17541381238071882,57.84719608581107,9.041897190852888,2657,0.022350602536474695,0.0035,0.015350602536474696,0.5878787878787878
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,5,top,0.0037991606681555953,0.04025681272465937,52.28592162554426,2.113386816316953,2756,0.0009559672892425408,0.0025,-0.004044032710757459,0.5757575757575757
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,5,top,0.0037991606681555953,0.04025681272465937,52.28592162554426,2.113386816316953,2756,0.0009559672892425408,0.0035,-0.006044032710757459,0.5757575757575757
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,20,top,0.0013050404772392656,0.013934814315461721,49.79934330536301,0.7295510784499835,2741,0.0003878580482197143,0.0025,-0.004612141951780286,0.6606060606060605
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,20,top,0.0013050404772392656,0.013934814315461721,49.79934330536301,0.7295510784499835,2741,0.0003878580482197143,0.0035,-0.006612141951780286,0.6606060606060605
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,60,top,0.0008269203396405851,0.008719331602176555,48.79674194742688,0.45315365433053567,2701,0.0015669468773842968,0.0025,-0.0034330531226157033,0.49090909090909085
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),all,60,top,0.0008269203396405851,0.008719331602176555,48.79674194742688,0.45315365433053567,2701,0.0015669468773842968,0.0035,-0.005433053122615703,0.49090909090909085
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,5,top,0.0055248321693361175,0.05815382459056582,53.42763873775843,3.053491147212464,2757,0.0004956779383103612,0.0025,-0.004504322061689639,0.6727272727272726
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,5,top,0.0055248321693361175,0.05815382459056582,53.42763873775843,3.053491147212464,2757,0.0004956779383103612,0.0035,-0.006504322061689639,0.6727272727272726
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,top,0.003071593605143132,0.03192653387876432,52.4070021881838,1.6718045270406436,2742,0.0013927325349368663,0.0025,-0.0036072674650631338,0.7454545454545454
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,top,0.003071593605143132,0.03192653387876432,52.4070021881838,1.6718045270406436,2742,0.0013927325349368663,0.0035,-0.005607267465063134,0.7454545454545454
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,top,0.005048858994409753,0.04966631222731911,51.51739452257586,2.5816929377535787,2702,0.009951626808393337,0.0025,0.004951626808393336,0.9272727272727272
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,top,0.005048858994409753,0.04966631222731911,51.51739452257586,2.5816929377535787,2702,0.009951626808393337,0.0035,0.0029516268083933364,0.9272727272727272
large_cap,mom_only_5d,純動量 5d baseline (對照),all,5,top,-0.022975703210994083,-0.15181576783440637,44.552669552669556,-7.993067737149037,2772,0.0009088150748367695,0.0025,-0.00409118492516323,0.41818181818181815
large_cap,mom_only_5d,純動量 5d baseline (對照),all,5,top,-0.022975703210994083,-0.15181576783440637,44.552669552669556,-7.993067737149037,2772,0.0009088150748367695,0.0035,-0.00609118492516323,0.41818181818181815
large_cap,mom_only_5d,純動量 5d baseline (對照),all,20,top,-0.0006403251634865063,-0.0045441533044177215,50.23576351106275,-0.238600504512076,2757,0.0063881657426193665,0.0025,0.0013881657426193664,0.6
large_cap,mom_only_5d,純動量 5d baseline (對照),all,20,top,-0.0006403251634865063,-0.0045441533044177215,50.23576351106275,-0.238600504512076,2757,0.0063881657426193665,0.0035,-0.0006118342573806336,0.6
large_cap,mom_only_5d,純動量 5d baseline (對照),all,60,top,0.013478323396719867,0.09600444823987823,55.20794994479205,5.004217475327055,2717,0.016817996431091962,0.0025,0.011817996431091961,0.5151515151515151
large_cap,mom_only_5d,純動量 5d baseline (對照),all,60,top,0.013478323396719867,0.09600444823987823,55.20794994479205,5.004217475327055,2717,0.016817996431091962,0.0035,0.009817996431091963,0.5151515151515151
large_cap,mom_only_20d,純動量 20d baseline (對照),all,5,top,-0.008949297428690769,-0.055768627632537,48.56728327892637,-2.928251270953653,2757,0.0029779256916043296,0.0025,-0.0020220743083956706,0.9515151515151514
large_cap,mom_only_20d,純動量 20d baseline (對照),all,5,top,-0.008949297428690769,-0.055768627632537,48.56728327892637,-2.928251270953653,2757,0.0029779256916043296,0.0035,-0.004022074308395671,0.9515151515151514
large_cap,mom_only_20d,純動量 20d baseline (對照),all,20,top,0.0015360618347301618,0.00963538913313034,50.80233406272794,0.5045485749795081,2742,0.01095078448513892,0.0025,0.00595078448513892,0.9999999999999999
large_cap,mom_only_20d,純動量 20d baseline (對照),all,20,top,0.0015360618347301618,0.00963538913313034,50.80233406272794,0.5045485749795081,2742,0.01095078448513892,0.0035,0.00395078448513892,0.9999999999999999
large_cap,mom_only_20d,純動量 20d baseline (對照),all,60,top,0.025495753642036847,0.16309264555187106,59.32642487046632,8.4776805914978,2702,0.030101314248544783,0.0025,0.02510131424854478,0.7818181818181817
large_cap,mom_only_20d,純動量 20d baseline (對照),all,60,top,0.025495753642036847,0.16309264555187106,59.32642487046632,8.4776805914978,2702,0.030101314248544783,0.0035,0.023101314248544783,0.7818181818181817
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,top,-0.0015528892273031737,-0.012368068281649344,50.53763440860215,-0.6423065450497145,2697,0.0016008742308349661,0.0025,-0.003399125769165034,0.5757575757575757
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,top,-0.0015528892273031737,-0.012368068281649344,50.53763440860215,-0.6423065450497145,2697,0.0016008742308349661,0.0035,-0.005399125769165034,0.5757575757575757
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,top,-0.0049910768383582636,-0.04017469361882832,49.77628635346756,-2.0805682184820466,2682,0.0014347622578155406,0.0025,-0.0035652377421844595,0.12727272727272726
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,top,-0.0049910768383582636,-0.04017469361882832,49.77628635346756,-2.0805682184820466,2682,0.0014347622578155406,0.0035,-0.0055652377421844595,0.12727272727272726
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,top,0.010998397508251207,0.0937437866807971,54.806964420893266,4.818467111436495,2642,0.011037872807546381,0.0025,0.006037872807546381,0.33333333333333326
large_cap,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,top,0.010998397508251207,0.0937437866807971,54.806964420893266,4.818467111436495,2642,0.011037872807546381,0.0035,0.004037872807546381,0.33333333333333326
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,top,0.0021389072178303165,0.019847736428610676,50.96188747731397,1.0417698531300452,2755,0.0017797314753174981,0.0025,-0.003220268524682502,0.7939393939393938
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,top,0.0021389072178303165,0.019847736428610676,50.96188747731397,1.0417698531300452,2755,0.0017797314753174981,0.0035,-0.0052202685246825024,0.7939393939393938
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,top,0.0005031997940528717,0.0046357373009104745,51.2043795620438,0.24265771218975196,2740,0.0031830818720646366,0.0025,-0.0018169181279353635,0.43030303030303024
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,top,0.0005031997940528717,0.0046357373009104745,51.2043795620438,0.24265771218975196,2740,0.0031830818720646366,0.0035,-0.0038169181279353636,0.43030303030303024
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,top,0.0017229893198042769,0.015427472007934274,50.629629629629626,0.8016349605026641,2700,0.01126291997764381,0.0025,0.006262919977643809,0.43030303030303024
large_cap,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,top,0.0017229893198042769,0.015427472007934274,50.629629629629626,0.8016349605026641,2700,0.01126291997764381,0.0035,0.004262919977643809,0.43030303030303024
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,top,-0.006673793614692822,-0.05143498225538668,49.23989618094179,-2.6711548638657043,2697,0.0019670486935745445,0.0025,-0.0030329513064254556,0.709090909090909
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,top,-0.006673793614692822,-0.05143498225538668,49.23989618094179,-2.6711548638657043,2697,0.0019670486935745445,0.0035,-0.005032951306425455,0.709090909090909
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,top,-0.0009691112748095982,-0.007681184324082014,50.78299776286354,-0.39779340040810557,2682,0.004353703443947393,0.0025,-0.0006462965560526069,0.4787878787878787
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,top,-0.0009691112748095982,-0.007681184324082014,50.78299776286354,-0.39779340040810557,2682,0.004353703443947393,0.0035,-0.002646296556052607,0.4787878787878787
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,top,0.014758947562556314,0.12110513142748636,54.277062831188495,6.224850877813671,2642,0.016559691743866886,0.0025,0.011559691743866885,0.5151515151515151
large_cap,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,top,0.014758947562556314,0.12110513142748636,54.277062831188495,6.224850877813671,2642,0.016559691743866886,0.0035,0.009559691743866887,0.5151515151515151
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,top,-0.004073110125699191,-0.03151530219907872,49.52064896755162,-1.641218177927719,2712,0.0011843930735892638,0.0025,-0.0038156069264107364,0.5757575757575757
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,top,-0.004073110125699191,-0.03151530219907872,49.52064896755162,-1.641218177927719,2712,0.0011843930735892638,0.0035,-0.005815606926410736,0.5757575757575757
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,top,-0.005553292716654394,-0.040519649075653516,48.38709677419355,-2.1042927005040077,2697,0.002676233927676455,0.0025,-0.0023237660723235453,0.32121212121212117
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,top,-0.005553292716654394,-0.040519649075653516,48.38709677419355,-2.1042927005040077,2697,0.002676233927676455,0.0035,-0.004323766072323545,0.32121212121212117
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,top,0.01649300059260324,0.12699543897787585,56.454648099360185,6.546119073297114,2657,0.019295910522771922,0.0025,0.014295910522771921,0.5272727272727272
large_cap,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,top,0.01649300059260324,0.12699543897787585,56.454648099360185,6.546119073297114,2657,0.019295910522771922,0.0035,0.012295910522771923,0.5272727272727272
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,top,0.002165515373182501,0.019206420009499757,51.959361393323654,1.0082913198902872,2756,0.0009984260170183253,0.0025,-0.004001573982981675,0.6121212121212121
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,top,0.002165515373182501,0.019206420009499757,51.959361393323654,1.0082913198902872,2756,0.0009984260170183253,0.0035,-0.006001573982981675,0.6121212121212121
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,top,0.002873968266536107,0.02492540321769382,50.01824151769427,1.304958529522156,2741,0.0041882320955198594,0.0025,-0.0008117679044801407,0.709090909090909
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,top,0.002873968266536107,0.02492540321769382,50.01824151769427,1.304958529522156,2741,0.0041882320955198594,0.0035,-0.0028117679044801407,0.709090909090909
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,top,0.007203762217774506,0.06092931795365685,53.35061088485746,3.166566469346631,2701,0.020163253808624826,0.0025,0.015163253808624825,0.709090909090909
large_cap,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,top,0.007203762217774506,0.06092931795365685,53.35061088485746,3.166566469346631,2701,0.020163253808624826,0.0035,0.013163253808624827,0.709090909090909
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,top,-0.0017766733020975257,-0.012918116997854577,50.092216894135014,-0.672611010535936,2711,0.0024494464572738803,0.0025,-0.00255055354272612,0.9030303030303028
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,top,-0.0017766733020975257,-0.012918116997854577,50.092216894135014,-0.672611010535936,2711,0.0024494464572738803,0.0035,-0.00455055354272612,0.9030303030303028
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,top,-0.0007667085569102547,-0.005335847028541404,48.44213649851632,-0.2770532916756922,2696,0.005441099193812469,0.0025,0.00044109919381246903,0.7575757575757575
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,20,top,-0.0007667085569102547,-0.005335847028541404,48.44213649851632,-0.2770532916756922,2696,0.005441099193812469,0.0035,-0.001558900806187531,0.7575757575757575
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,top,0.0227542677757662,0.16563313129731047,57.793674698795186,8.536134464204695,2656,0.023738437597133524,0.0025,0.018738437597133523,0.7939393939393938
large_cap,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,60,top,0.0227542677757662,0.16563313129731047,57.793674698795186,8.536134464204695,2656,0.023738437597133524,0.0035,0.016738437597133525,0.7939393939393938
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,top,0.004344600349786656,0.042701355711392545,52.59528130671506,2.2413127677262863,2755,0.0010942208874913347,0.0025,-0.0039057791125086654,0.6969696969696969
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,top,0.004344600349786656,0.042701355711392545,52.59528130671506,2.2413127677262863,2755,0.0010942208874913347,0.0035,-0.0059057791125086655,0.6969696969696969
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,top,0.0016496837114742392,0.016529631696302068,50.65693430656935,0.8652437250868564,2740,0.00024564601098939036,0.0025,-0.00475435398901061,0.4666666666666666
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,top,0.0016496837114742392,0.016529631696302068,50.65693430656935,0.8652437250868564,2740,0.00024564601098939036,0.0035,-0.00675435398901061,0.4666666666666666
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,top,8.61774342032663e-05,0.0008438781554216015,49.25925925925926,0.04384919521763159,2700,0.0012565295501368035,0.0025,-0.0037434704498631967,0.3939393939393939
large_cap,flow_turn_cont_5d,prior_ret(5d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,top,8.61774342032663e-05,0.0008438781554216015,49.25925925925926,0.04384919521763159,2700,0.0012565295501368035,0.0035,-0.005743470449863197,0.3939393939393939
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,top,0.004057250048505462,0.039589398578689004,53.3744557329463,2.0783491627708437,2756,0.00011017829551922828,0.0025,-0.004889821704480771,0.5636363636363636
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,5,top,0.004057250048505462,0.039589398578689004,53.3744557329463,2.0783491627708437,2756,0.00011017829551922828,0.0035,-0.006889821704480771,0.5636363636363636
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,top,0.0005382905591073326,0.005173186091586638,51.185698650127684,0.2708398839553848,2741,0.0009158367889209804,0.0025,-0.00408416321107902,0.5030303030303029
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,20,top,0.0005382905591073326,0.005173186091586638,51.185698650127684,0.2708398839553848,2741,0.0009158367889209804,0.0035,-0.00608416321107902,0.5030303030303029
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,top,0.0030587098096690486,0.028486659114362576,51.75860792299149,1.4804843153481289,2701,0.011099731788554203,0.0025,0.006099731788554203,0.9636363636363635
large_cap,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),liq_50m,60,top,0.0030587098096690486,0.028486659114362576,51.75860792299149,1.4804843153481289,2701,0.011099731788554203,0.0035,0.0040997317885542025,0.9636363636363635
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,top,-0.021112400496941814,-0.13352063454783278,45.08523757707653,-7.0107869677094135,2757,0.0010604520533375951,0.0025,-0.0039395479466624046,0.4666666666666666
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,5,top,-0.021112400496941814,-0.13352063454783278,45.08523757707653,-7.0107869677094135,2757,0.0010604520533375951,0.0035,-0.005939547946662405,0.4666666666666666
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,top,0.001070767665680243,0.007147874611959058,50.692924872355945,0.37429209134851893,2742,0.00645434961327798,0.0025,0.0014543496132779802,0.5878787878787878
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,20,top,0.001070767665680243,0.007147874611959058,50.692924872355945,0.37429209134851893,2742,0.00645434961327798,0.0035,-0.0005456503867220198,0.5878787878787878
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,top,0.012275356860936662,0.08231090423689569,54.330125832716504,4.278583825509347,2702,0.017728805326599574,0.0025,0.012728805326599573,0.4545454545454545
large_cap,mom_only_5d,純動量 5d baseline (對照),liq_50m,60,top,0.012275356860936662,0.08231090423689569,54.330125832716504,4.278583825509347,2702,0.017728805326599574,0.0035,0.010728805326599575,0.4545454545454545
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,top,-0.008078547658141968,-0.047433621354166136,48.14949201741655,-2.4901521813389715,2756,0.002876791730793052,0.0025,-0.002123208269206948,0.9515151515151514
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,5,top,-0.008078547658141968,-0.047433621354166136,48.14949201741655,-2.4901521813389715,2756,0.002876791730793052,0.0035,-0.004123208269206948,0.9515151515151514
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,top,0.001514572435616491,0.008948356588594584,50.96680043779642,0.46848727595319106,2741,0.010498461152337683,0.0025,0.005498461152337683,0.9878787878787878
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,20,top,0.001514572435616491,0.008948356588594584,50.96680043779642,0.46848727595319106,2741,0.010498461152337683,0.0035,0.003498461152337683,0.9878787878787878
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,top,0.0232615881757774,0.1419777826914048,57.08996667900777,7.378748050400617,2701,0.029664505736990927,0.0025,0.024664505736990926,0.8787878787878788
large_cap,mom_only_20d,純動量 20d baseline (對照),liq_50m,60,top,0.0232615881757774,0.1419777826914048,57.08996667900777,7.378748050400617,2701,0.029664505736990927,0.0035,0.022664505736990928,0.8787878787878788
