feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
upper_half_close_20d_pct,243,0.03935193378840009,0.0451608124502061,0.16419753086419756,0.17407407407407408,0.1870289036196512,-0.18024241537468752,0.013967153289511883,0.028640547707639748,0.014673394418127865,0.8303030303030302,8.918194244026545e-22
stealth_volume_20d,241,0.0227972759384203,0.027018849231113605,0.24190871369294606,0.229045643153527,0.1870289036196512,-0.1821657884348058,0.017770146913770293,0.025126692336448826,0.007356545422678534,0.9636363636363635,7.756272791813264e-16
revenue_score,244,0.02260073661012026,0.028537631577376307,0.1963114754098361,0.19918032786885245,0.1870289036196512,-0.12944361455878736,0.016737785796440748,0.03441186076766736,0.017674074971226614,0.6727272727272726,1.8455613704705148e-13
revenue_score_3m_delta,244,0.010027569450983612,0.017901872072113238,0.21106557377049184,0.2204918032786885,0.1870289036196512,-0.14120236065355468,0.009179768078262684,0.025857130897597436,0.016677362819334754,0.32121212121212117,0.000365425071797948
revenue_score_6m_delta,244,0.021378400623729796,0.03476389350192276,0.19303278688524594,0.20450819672131149,0.1870289036196512,-0.13986097315015805,0.00841574119671996,0.029208243637234732,0.02079250244051477,0.6727272727272726,3.62312783468154e-15
roe,244,0.0389082914500542,0.028185942945407813,0.2672131147540983,0.25000000000000006,0.1870289036196512,-0.17404101794083948,0.014994785977399108,0.024289366723681392,0.009294580746282284,0.32121212121212117,3.1716872243886943e-09
roa,244,0.025640474949996103,0.012397717000070856,0.2004098360655738,0.20430327868852458,0.1870289036196512,-0.1585565722830436,0.017474068558858802,0.019099552978090236,0.0016254844192314342,-0.10303030303030303,0.00010655201089004866
gross_margin,244,-0.0010376810059692803,-0.010976285129627377,0.26106557377049183,0.2235655737704918,0.1870289036196512,-0.1662578053667444,0.022798404433973456,0.0196546750491239,-0.0031437293848495564,-0.5636363636363636,0.7802792527365199
op_margin,244,0.02740685126093842,0.018513771464798042,0.19713114754098368,0.20778688524590166,0.1870289036196512,-0.14267901134654815,0.018267673837797656,0.016600026871886654,-0.0016676469659110023,-0.06666666666666665,2.0843453465530633e-07
debt_ratio,244,0.027941709760157776,0.03931745198909344,0.22213114754098362,0.1817622950819672,0.1870289036196512,-0.1364143491177211,0.019658463131336755,0.02791340411395986,0.008254940982623107,0.7212121212121211,1.8254337149782493e-16
gross_margin_4q_delta,244,0.01804735348356439,0.004038679877447834,0.27499999999999997,0.2592213114754099,0.1870289036196512,-0.17513610034248162,0.01265154527967355,0.026588838270849114,0.013937292991175564,0.709090909090909,1.2983476432291274e-07
op_margin_4q_delta,244,0.0049336888103481335,-0.006992298296695205,0.2668032786885246,0.22889344262295083,0.1870289036196512,-0.17917443037006897,0.01454699377356048,0.02715761110603278,0.0126106173324723,0.8181818181818182,0.16952026371887152
