date,融資餘額,融券餘額
2020-06-22,21177,393
2020-06-23,21269,471
2020-06-24,21324,400
2020-06-29,23027,358
2020-06-30,23831,371
2020-07-01,22815,458
2020-07-02,22033,521
2020-07-03,20554,808
2020-07-06,21287,976
2020-07-07,20514,1110
2020-07-08,20411,1103
2020-07-09,20310,1257
2020-07-10,18989,1452
2020-07-13,19264,1418
2020-07-14,20595,1710
2020-07-15,20145,1821
2020-07-16,21642,1547
2020-07-17,19043,1931
2020-07-20,18264,2006
2020-07-21,18958,2712
2020-07-22,18977,2759
2020-07-23,18931,2687
2020-07-24,18867,2745
2020-07-27,22353,3882
2020-07-28,21092,3828
2020-07-29,23400,3818
2020-07-30,24287,3794
2020-07-31,26221,3448
2020-08-03,26664,3071
2020-08-04,25926,3135
2020-08-05,25751,2979
2020-08-06,24382,2950
2020-08-07,23848,2984
2020-08-10,23612,2951
2020-08-11,23265,3078
2020-08-12,23825,2750
2020-08-13,22339,2939
2020-08-14,22860,2883
2020-08-17,22451,2850
2020-08-18,21332,2982
2020-08-19,21868,2888
2020-08-20,22311,2669
2020-08-21,22205,2753
2020-08-24,22370,2803
2020-08-25,22287,2906
2020-08-26,22641,3142
2020-08-27,23294,3190
2020-08-28,24453,3167
2020-08-31,25840,2856
2020-09-01,25310,2831
2020-09-02,25175,2342
2020-09-03,24356,2360
2020-09-04,25706,2206
2020-09-07,26056,1851
2020-09-08,25589,1771
2020-09-09,25943,1412
2020-09-10,24792,1112
2020-09-11,24409,17
2020-09-14,24798,0
2020-09-15,22556,0
2020-09-16,22102,0
2020-09-17,23406,470
2020-09-18,24598,497
2020-09-21,25259,1080
2020-09-22,25853,1198
2020-09-23,27267,1158
2020-09-24,29749,1178
2020-09-25,29410,1222
2020-09-28,29751,1230
2020-09-29,29459,1240
2020-09-30,29040,1203
2020-10-05,29256,1180
2020-10-06,28582,1212
2020-10-07,28681,1312
2020-10-08,27782,1539
2020-10-12,26900,1856
2020-10-13,25563,2035
2020-10-14,25523,2013
2020-10-15,26195,2782
2020-10-16,24748,2505
2020-10-19,24334,2662
2020-10-20,24709,2607
2020-10-21,23955,2133
2020-10-22,23734,2345
2020-10-23,24138,2317
2020-10-26,24339,2220
2020-10-27,25100,2110
2020-10-28,25540,2124
2020-10-29,27151,2212
2020-10-30,27436,2275
2020-11-02,27882,2151
2020-11-03,27791,2106
2020-11-04,27099,1953
2020-11-05,26051,1907
2020-11-06,25086,1904
2020-11-09,25062,1978
2020-11-10,25534,1951
2020-11-11,24684,1967
2020-11-12,23915,1961
2020-11-13,23792,2013
2020-11-16,24113,2586
2020-11-17,23702,2653
2020-11-18,23954,2853
2020-11-19,24812,2663
2020-11-20,25516,2609
2020-11-23,25263,2606
2020-11-24,25273,2327
2020-11-25,25398,2168
2020-11-26,26003,2129
2020-11-27,26160,1986
2020-11-30,28332,1804
2020-12-01,27601,1831
2020-12-02,26476,1872
2020-12-03,26007,1862
2020-12-04,25776,1591
2020-12-07,25929,1488
2020-12-08,25651,1400
2020-12-09,25369,1156
2020-12-10,25525,696
2020-12-11,24141,18
2020-12-14,24807,2
2020-12-15,24825,0
2020-12-16,24961,0
2020-12-17,24525,195
2020-12-18,24173,352
2020-12-21,24786,480
2020-12-22,23943,487
2020-12-23,24233,395
2020-12-24,24398,400
2020-12-25,24809,399
2020-12-28,24166,384
2020-12-29,23845,383
2020-12-30,23581,477
2020-12-31,22933,591
2021-01-04,23387,641
2021-01-05,23032,684
2021-01-06,22776,887
2021-01-07,24976,1011
2021-01-08,24474,1028
2021-01-11,25155,999
2021-01-12,25893,1037
2021-01-13,28199,1084
2021-01-14,28680,1039
2021-01-15,28167,1088
2021-01-18,28329,1147
2021-01-19,29751,1141
2021-01-20,28739,1463
2021-01-21,31431,1648
2021-01-22,33875,1190
2021-01-25,35151,995
2021-01-26,34945,908
2021-01-27,35644,959
2021-01-28,37309,822
2021-01-29,36901,775
2021-02-01,36724,936
2021-02-02,34453,976
2021-02-03,33312,954
2021-02-04,32981,904
2021-02-05,32450,903
2021-02-17,32531,845
2021-02-18,32433,835
2021-02-19,32478,794
2021-02-22,32060,790
2021-02-23,32687,748
2021-02-24,32392,722
2021-02-25,32126,758
2021-02-26,35217,690
2021-03-02,34840,707
2021-03-03,35436,661
2021-03-04,36603,519
2021-03-05,37639,578
2021-03-08,37322,491
2021-03-09,38775,340
2021-03-10,38163,283
2021-03-11,38328,5
2021-03-12,36749,0
2021-03-15,37039,0
2021-03-16,37228,0
2021-03-17,38247,49
2021-03-18,38122,88
2021-03-19,38175,96
2021-03-22,38919,88
2021-03-23,38502,104
2021-03-24,41225,152
2021-03-25,42938,183
2021-03-26,42256,376
2021-03-29,40761,404
2021-03-30,41375,292
2021-03-31,41467,1
2021-04-01,39942,0
2021-04-06,38873,0
2021-04-07,38824,0
2021-04-08,39030,43
2021-04-09,38651,64
2021-04-12,39237,73
2021-04-13,39619,109
2021-04-14,39347,160
2021-04-15,39658,187
2021-04-16,39167,110
2021-04-19,39267,103
2021-04-20,39622,129
2021-04-21,39857,94
2021-04-22,39156,121
2021-04-23,38423,142
2021-04-26,37904,125
2021-04-27,37403,124
2021-04-28,37774,113
2021-04-29,37628,107
2021-05-03,37893,83
2021-05-04,37824,91
2021-05-05,37612,83
2021-05-06,37230,76
2021-05-07,36910,84
2021-05-10,36629,82
2021-05-11,37018,74
2021-05-12,36349,157
2021-05-13,36439,218
2021-05-14,35061,304
2021-05-17,34298,370
2021-05-18,33568,419
2021-05-19,33106,435
2021-05-20,32783,432
2021-05-21,32363,440
2021-05-24,32467,421
2021-05-25,31845,509
2021-05-26,31098,529
2021-05-27,31434,425
2021-05-28,31552,427
2021-05-31,30585,384
2021-06-01,30208,377
2021-06-02,30242,365
2021-06-03,30643,325
2021-06-04,30845,310
2021-06-07,30351,290
2021-06-08,30496,229
2021-06-09,30681,79
2021-06-10,30761,1
2021-06-11,29326,0
2021-06-15,29455,0
2021-06-16,29073,0
2021-06-17,29448,16
2021-06-18,29506,55
2021-06-21,31039,50
2021-06-22,31121,55
2021-06-23,30156,99
2021-06-24,30281,87
2021-06-25,30150,86
2021-06-28,30181,81
2021-06-29,30210,86
2021-06-30,30094,110
2021-07-01,29869,103
2021-07-02,30290,97
2021-07-05,30422,99
2021-07-06,30041,97
2021-07-07,29640,89
2021-07-08,29971,83
2021-07-09,30571,82
2021-07-12,29885,93
2021-07-13,29114,123
2021-07-14,29457,167
2021-07-15,29874,306
2021-07-16,29388,481
2021-07-19,29764,165
2021-07-20,30045,151
2021-07-21,29732,135
2021-07-22,28551,108
2021-07-23,28702,100
2021-07-26,29074,139
2021-07-27,29048,159
2021-07-28,28803,270
2021-07-29,28818,148
2021-07-30,28591,174
2021-08-02,27724,210
2021-08-03,27160,255
2021-08-04,26832,322
2021-08-05,26485,320
2021-08-06,26403,215
2021-08-09,26259,205
2021-08-10,26192,232
2021-08-11,25866,214
2021-08-12,26050,194
2021-08-13,26362,161
2021-08-16,26028,180
2021-08-17,25992,243
2021-08-18,27138,132
2021-08-19,27608,561
2021-08-20,27948,267
2021-08-23,29211,275
2021-08-24,27719,294
2021-08-25,27513,363
2021-08-26,27797,434
2021-08-27,27766,424
2021-08-30,27423,457
2021-08-31,26357,608
2021-09-01,26276,338
2021-09-02,26787,290
2021-09-03,27085,340
2021-09-06,28363,343
2021-09-07,27733,267
2021-09-08,25818,155
2021-09-09,26157,126
2021-09-10,26255,0
2021-09-13,25935,0
2021-09-14,25839,0
2021-09-15,25749,0
2021-09-16,25958,49
2021-09-17,27042,61
2021-09-22,27190,70
2021-09-23,27059,80
2021-09-24,26619,101
2021-09-27,26277,146
2021-09-28,26598,108
2021-09-29,27108,89
2021-09-30,27250,99
2021-10-01,27441,82
2021-10-04,27357,135
2021-10-05,27780,79
2021-10-06,28102,119
2021-10-07,27814,133
2021-10-08,27925,127
2021-10-12,28040,126
2021-10-13,28419,147
2021-10-14,28291,154
2021-10-15,26392,328
2021-10-18,26161,255
2021-10-19,25806,290
2021-10-20,25520,272
2021-10-21,25324,265
2021-10-22,24998,266
2021-10-25,25138,208
2021-10-26,25043,214
2021-10-27,24953,211
2021-10-28,25046,203
2021-10-29,25601,185
2021-11-01,25629,180
2021-11-02,25565,177
2021-11-03,25429,173
2021-11-04,25601,143
2021-11-05,24725,354
2021-11-08,24246,240
2021-11-09,23729,324
2021-11-10,23332,379
2021-11-11,23042,292
2021-11-12,22959,312
2021-11-15,22605,333
2021-11-16,22341,333
2021-11-17,22231,328
2021-11-18,22193,323
2021-11-19,22640,336
2021-11-22,22333,335
2021-11-23,22297,302
2021-11-24,22843,192
2021-11-25,22812,195
2021-11-26,23356,111
2021-11-29,23499,104
2021-11-30,23910,97
2021-12-01,24130,99
2021-12-02,23276,185
2021-12-03,23653,129
2021-12-06,24351,77
2021-12-07,24297,53
2021-12-08,24245,45
2021-12-09,23994,42
2021-12-10,24321,9
2021-12-13,24795,0
2021-12-14,24494,0
2021-12-15,24540,0
2021-12-16,24578,28
2021-12-17,23805,123
2021-12-20,24389,65
2021-12-21,25110,68
2021-12-22,24743,65
2021-12-23,24310,59
2021-12-24,24705,74
2021-12-27,24890,84
2021-12-28,24439,145
2021-12-29,25052,157
2021-12-30,25201,160
2022-01-03,26460,319
2022-01-04,26254,509
2022-01-05,26792,415
2022-01-06,28733,334
2022-01-07,29588,272
2022-01-10,31377,306
2022-01-11,30618,347
2022-01-12,30851,402
2022-01-13,31319,412
2022-01-14,28923,576
2022-01-17,27961,649
2022-01-18,27723,468
2022-01-19,27734,422
2022-01-20,28266,378
2022-01-21,28389,296
2022-01-24,27663,321
2022-01-25,28718,257
2022-01-26,28627,219
2022-02-07,28645,215
2022-02-08,29301,199
2022-02-09,29438,193
2022-02-10,28880,276
2022-02-11,27519,268
2022-02-14,27770,211
2022-02-15,28234,181
2022-02-16,27556,199
2022-02-17,26907,219
2022-02-18,27914,177
2022-02-21,27795,148
2022-02-22,26392,124
2022-02-23,27751,122
2022-02-24,28762,90
2022-02-25,30736,79
2022-03-01,31071,84
2022-03-02,32003,70
2022-03-03,32614,76
2022-03-04,33094,76
2022-03-07,33796,111
2022-03-08,34147,105
2022-03-09,35168,45
2022-03-10,34501,0
2022-03-11,35375,0
2022-03-14,35985,0
2022-03-15,37343,0
2022-03-16,37233,111
2022-03-17,34948,155
2022-03-18,34443,110
2022-03-21,34265,107
2022-03-22,33499,101
2022-03-23,33184,108
2022-03-24,33039,134
2022-03-25,32371,137
2022-03-28,33657,86
2022-03-29,33293,53
2022-03-30,34055,0
2022-03-31,33405,0
2022-04-01,33911,0
2022-04-06,35030,0
2022-04-07,36000,65
2022-04-08,36774,79
2022-04-11,36401,141
2022-04-12,36747,163
2022-04-13,36308,331
2022-04-14,36562,362
2022-04-15,35566,318
2022-04-18,35706,308
2022-04-19,35474,199
2022-04-20,35106,162
2022-04-21,35025,152
2022-04-22,34937,134
2022-04-25,34405,133
2022-04-26,34434,165
2022-04-27,35311,155
2022-04-28,35005,182
2022-04-29,34655,160
2022-05-03,34503,176
2022-05-04,34460,206
2022-05-05,34364,203
2022-05-06,33652,159
2022-05-09,33760,175
2022-05-10,34157,125
2022-05-11,34206,223
2022-05-12,34164,188
2022-05-13,34584,260
2022-05-16,33605,339
2022-05-17,33226,330
2022-05-18,32485,383
2022-05-19,33901,322
2022-05-20,33639,356
2022-05-23,33211,353
2022-05-24,33206,324
2022-05-25,33601,291
2022-05-26,33782,269
2022-05-27,32961,294
2022-05-30,31236,485
2022-05-31,30318,776
2022-06-01,30910,373
2022-06-02,31615,297
2022-06-06,31840,251
2022-06-07,32442,195
2022-06-08,31515,187
2022-06-09,31469,136
2022-06-10,32229,0
2022-06-13,33478,0
2022-06-14,35052,0
2022-06-15,35189,0
2022-06-16,34425,102
2022-06-17,34415,130
2022-06-20,33785,274
2022-06-21,33719,259
2022-06-22,32499,601
2022-06-23,32028,321
2022-06-24,31889,401
2022-06-27,31362,305
2022-06-28,31299,309
2022-06-29,31468,313
2022-06-30,31639,373
2022-07-01,31056,602
2022-07-04,30834,604
2022-07-05,30683,627
2022-07-06,30430,787
2022-07-07,29332,941
2022-07-08,28517,1058
2022-07-11,28354,1043
2022-07-12,28449,1005
2022-07-13,27982,1192
2022-07-14,29360,1008
2022-07-15,28959,1157
2022-07-18,29110,1485
2022-07-19,28603,1144
2022-07-20,28339,1174
2022-07-21,28256,1159
2022-07-22,27383,1347
2022-07-25,27021,1256
2022-07-26,26735,1293
2022-07-27,26530,1305
2022-07-28,26375,1325
2022-07-29,25843,1212
2022-08-01,26362,1162
2022-08-02,27367,1048
2022-08-03,26354,1143
2022-08-04,25425,1157
2022-08-05,24850,1370
2022-08-08,24778,1290
2022-08-09,24855,1171
2022-08-10,25733,1060
2022-08-11,24697,1121
2022-08-12,24482,1190
2022-08-15,23948,1432
2022-08-16,23364,1502
2022-08-17,23048,1548
2022-08-18,23700,1266
2022-08-19,23772,1240
2022-08-22,24190,1107
2022-08-23,24612,993
2022-08-24,24837,976
2022-08-25,24665,974
2022-08-26,24161,978
2022-08-29,24453,890
2022-08-30,24912,860
2022-08-31,24738,941
2022-09-01,25716,726
2022-09-02,26326,625
2022-09-05,26241,611
2022-09-06,26207,648
2022-09-07,26897,302
2022-09-08,27286,6
2022-09-12,26660,0
2022-09-13,25754,0
2022-09-14,26693,0
2022-09-15,26939,59
2022-09-16,27204,119
2022-09-19,27419,164
2022-09-20,27088,199
2022-09-21,27191,185
2022-09-22,27673,161
2022-09-23,28413,233
2022-09-26,27905,359
2022-09-27,28272,416
2022-09-28,28129,474
2022-09-29,28646,491
2022-09-30,29732,401
2022-10-03,29269,474
2022-10-04,29198,398
2022-10-05,28408,462
2022-10-06,28220,719
2022-10-07,29304,501
2022-10-11,30720,1042
2022-10-12,31136,1053
2022-10-13,30840,1398
2022-10-14,29421,1349
2022-10-17,30956,1389
2022-10-18,30725,1370
2022-10-19,33222,1304
2022-10-20,33540,1377
2022-10-21,32808,1451
2022-10-24,33613,1458
2022-10-25,33873,1649
2022-10-26,33239,1888
2022-10-27,32606,1844
2022-10-28,32972,1808
2022-10-31,32256,1915
2022-11-01,31927,1890
2022-11-02,31424,1917
2022-11-03,32798,1949
2022-11-04,33397,1706
2022-11-07,32529,1604
2022-11-08,31071,1620
2022-11-09,29500,1625
2022-11-10,30364,1451
2022-11-11,27066,1921
2022-11-14,26743,1746
2022-11-15,26622,2470
2022-11-16,25996,2739
2022-11-17,26278,2247
2022-11-18,25701,2277
2022-11-21,26017,2204
2022-11-22,25992,2433
2022-11-23,25958,2408
2022-11-24,25105,2396
2022-11-25,24132,2441
2022-11-28,25295,2175
2022-11-29,25171,2086
2022-11-30,24879,2148
2022-12-01,24533,2106
2022-12-02,25301,1966
2022-12-05,25676,1846
2022-12-06,26318,1518
2022-12-07,26459,1331
2022-12-08,26251,1073
2022-12-09,25980,35
2022-12-12,26295,0
2022-12-13,26418,0
2022-12-14,26169,0
2022-12-15,25793,261
2022-12-16,26307,352
2022-12-19,26520,474
2022-12-20,26640,854
2022-12-21,26708,945
2022-12-22,26333,979
2022-12-23,27318,900
2022-12-26,27324,850
2022-12-27,27173,928
2022-12-28,27219,959
2022-12-29,27775,1011
2022-12-30,27498,1068
2023-01-03,27432,1094
2023-01-04,27368,1071
2023-01-05,26617,1149
2023-01-06,26667,1140
2023-01-09,25538,1388
2023-01-10,24849,1561
2023-01-11,24793,1367
2023-01-12,24683,1409
2023-01-13,22017,1553
2023-01-16,20961,1568
2023-01-17,20656,1506
2023-01-30,19387,1633
2023-01-31,20569,1427
2023-02-01,20395,1495
2023-02-02,19156,1563
2023-02-03,18586,1670
2023-02-06,19232,1424
2023-02-07,19689,1425
2023-02-08,18270,1649
2023-02-09,18518,1723
2023-02-10,18640,1825
2023-02-13,18937,1825
2023-02-14,19174,1811
2023-02-15,18157,1868
2023-02-16,18148,1572
2023-02-17,18617,1472
2023-02-20,18744,1447
2023-02-21,18853,1439
2023-02-22,19174,1395
2023-02-23,18853,1417
2023-02-24,19297,1390
2023-03-01,19083,1490
2023-03-02,18826,1487
2023-03-03,20102,1398
2023-03-06,19938,1296
2023-03-07,19428,1166
2023-03-08,19396,1079
2023-03-09,19547,646
2023-03-10,19391,12
2023-03-13,19146,0
2023-03-14,19392,0
2023-03-15,19672,0
2023-03-16,19742,117
2023-03-17,19235,266
2023-03-20,19622,250
2023-03-21,19453,299
2023-03-22,18370,513
2023-03-23,17686,633
2023-03-24,17820,592
2023-03-27,18003,427
2023-03-28,18056,7
2023-03-29,17999,0
2023-03-30,17480,0
2023-03-31,16955,0
2023-04-06,16600,111
2023-04-07,16651,158
2023-04-10,16581,182
2023-04-11,17177,193
2023-04-12,17524,213
2023-04-13,17750,230
2023-04-14,17474,333
2023-04-17,17061,353
2023-04-18,17119,311
2023-04-19,17432,340
2023-04-20,17417,454
2023-04-21,17153,376
2023-04-24,17027,357
2023-04-25,17002,465
2023-04-26,17124,433
2023-04-27,17421,267
2023-04-28,17279,280
2023-05-02,17248,293
2023-05-03,17237,366
2023-05-04,17162,406
2023-05-05,17126,445
2023-05-08,16918,440
2023-05-09,16461,476
2023-05-10,17040,463
2023-05-11,17118,556
2023-05-12,17186,471
2023-05-15,17191,491
2023-05-16,16957,552
2023-05-17,16055,792
2023-05-18,15472,866
2023-05-19,14996,925
2023-05-22,14894,957
2023-05-23,14782,937
2023-05-24,14792,871
2023-05-25,14325,1038
2023-05-26,13518,1314
2023-05-29,13541,1236
2023-05-30,13343,1116
2023-05-31,13492,900
2023-06-01,14042,832
2023-06-02,13984,762
2023-06-05,14276,681
2023-06-06,14093,669
2023-06-07,13918,589
2023-06-08,14137,388
2023-06-09,13770,23
2023-06-12,13891,0
2023-06-13,14240,0
2023-06-14,14302,0
2023-06-15,13965,81
2023-06-16,14111,136
2023-06-19,14135,104
2023-06-20,14106,112
2023-06-21,14162,113
2023-06-26,14326,119
2023-06-27,14255,194
2023-06-28,14142,198
2023-06-29,14170,201
2023-06-30,14287,227
2023-07-03,14384,236
2023-07-04,14468,233
2023-07-05,14418,234
2023-07-06,14981,245
2023-07-07,15013,248
2023-07-10,14996,284
2023-07-11,14733,305
2023-07-12,14626,297
2023-07-13,14060,286
2023-07-14,13784,327
2023-07-17,13662,324
2023-07-18,13779,260
2023-07-19,13707,250
2023-07-20,13962,446
2023-07-21,14368,157
2023-07-24,14492,110
2023-07-25,14335,118
2023-07-26,14175,113
2023-07-27,14142,125
2023-07-28,14036,133
2023-07-31,14304,115
2023-08-01,13948,126
2023-08-02,13946,125
2023-08-04,14184,140
2023-08-07,14069,127
2023-08-08,14271,105
2023-08-09,14240,112
2023-08-10,14153,119
2023-08-11,14382,117
2023-08-14,14088,103
2023-08-15,14086,102
2023-08-16,14175,109
2023-08-17,14181,102
2023-08-18,14303,93
2023-08-21,14524,103
2023-08-22,14547,98
2023-08-23,15033,102
2023-08-24,14625,133
2023-08-25,15244,97
2023-08-28,15013,117
2023-08-29,14413,102
2023-08-30,14190,112
2023-08-31,14476,104
2023-09-01,14040,109
2023-09-04,13844,115
2023-09-05,13937,93
2023-09-06,13997,79
2023-09-07,14367,58
2023-09-08,14753,5
2023-09-11,15124,0
2023-09-12,15180,0
2023-09-13,15192,0
2023-09-14,14760,52
2023-09-15,14481,407
2023-09-18,15539,25
2023-09-19,16086,29
2023-09-20,16642,31
2023-09-21,17020,383
2023-09-22,17758,39
2023-09-25,17727,64
2023-09-26,18090,53
2023-09-27,18089,61
2023-09-28,18090,86
2023-10-02,18007,86
2023-10-03,18004,171
2023-10-04,18462,104
2023-10-05,18665,119
2023-10-06,18687,166
2023-10-11,17333,245
2023-10-12,16554,249
2023-10-13,16046,329
2023-10-16,16318,276
2023-10-17,16036,282
2023-10-18,16818,294
2023-10-19,17606,325
2023-10-20,16445,355
2023-10-23,17177,287
2023-10-24,17333,284
2023-10-25,17234,306
2023-10-26,17721,266
2023-10-27,17738,256
2023-10-30,18003,226
2023-10-31,18116,245
2023-11-01,18326,237
2023-11-02,17949,378
2023-11-03,17548,342
2023-11-06,17002,395
2023-11-07,16771,433
2023-11-08,16625,475
2023-11-09,16505,457
2023-11-10,16607,483
2023-11-13,16082,472
2023-11-14,16210,518
2023-11-15,15461,618
2023-11-16,15084,659
2023-11-17,15106,667
2023-11-20,15282,632
2023-11-21,14948,679
2023-11-22,15482,571
2023-11-23,15654,560
2023-11-24,15897,547
2023-11-27,15785,482
2023-11-28,16263,472
2023-11-29,16620,464
2023-11-30,16588,528
2023-12-01,16328,522
2023-12-04,15436,459
2023-12-05,15506,402
2023-12-06,15602,356
2023-12-07,15777,292
2023-12-08,16587,4
2023-12-11,17159,0
2023-12-12,16974,0
2023-12-13,16327,0
2023-12-14,15473,49
2023-12-15,14586,71
2023-12-18,13244,82
2023-12-19,13024,82
2023-12-20,12867,94
2023-12-21,12908,71
2023-12-22,12650,96
2023-12-25,13290,96
2023-12-26,13028,115
2023-12-27,13364,170
2023-12-28,13236,183
2023-12-29,13057,189
2024-01-02,12844,208
2024-01-03,13785,101
2024-01-04,13655,138
2024-01-05,13891,112
2024-01-08,13341,155
2024-01-09,12264,170
2024-01-10,12061,167
2024-01-11,12149,183
2024-01-12,12155,170
2024-01-15,12452,185
2024-01-16,12876,151
2024-01-17,13296,149
2024-01-18,13784,192
2024-01-19,13117,407
2024-01-22,11946,387
2024-01-23,11558,390
2024-01-24,11579,409
2024-01-25,11446,517
2024-01-26,11006,575
2024-01-29,11038,560
2024-01-30,10558,587
2024-01-31,11137,371
2024-02-01,11929,326
2024-02-02,11426,326
2024-02-05,11685,346
2024-02-15,12594,453
2024-02-16,13739,372
2024-02-19,14355,367
2024-02-20,14106,390
2024-02-21,13961,364
2024-02-22,14860,383
2024-02-23,13053,392
2024-02-26,12528,386
2024-02-27,12519,380
2024-02-29,13418,351
2024-03-01,13390,347
2024-03-04,13725,549
2024-03-05,12913,545
2024-03-06,12017,562
2024-03-07,12415,637
2024-03-08,12442,774
2024-03-11,13582,346
2024-03-12,14215,27
2024-03-13,13460,0
2024-03-14,13275,0
2024-03-15,15202,0
2024-03-18,15492,40
2024-03-19,14810,55
2024-03-20,14507,51
2024-03-21,14791,126
2024-03-22,14264,109
2024-03-25,14070,101
2024-03-26,14828,80
2024-03-27,14463,5
2024-03-28,13707,0
2024-03-29,13027,0
2024-04-01,13935,0
2024-04-02,14050,73
2024-04-03,14455,61
2024-04-08,14616,73
2024-04-09,14979,339
2024-04-10,14844,311
2024-04-11,14589,324
2024-04-12,14626,309
2024-04-15,14736,234
2024-04-16,15436,117
2024-04-17,17034,138
2024-04-18,18619,164
2024-04-19,18225,91
2024-04-22,18150,120
2024-04-23,17726,153
2024-04-24,16799,251
2024-04-25,17284,149
2024-04-26,16064,196
2024-04-29,15562,251
2024-04-30,16667,340
2024-05-02,16877,195
2024-05-03,16868,201
2024-05-06,16101,220
2024-05-07,15726,289
2024-05-08,15683,295
2024-05-09,15850,274
2024-05-10,15878,288
2024-05-13,14739,328
2024-05-14,14441,369
2024-05-15,14017,428
2024-05-16,14496,420
2024-05-17,14639,395
2024-05-20,14264,363
2024-05-21,13461,381
2024-05-22,13378,517
2024-05-23,13915,587
2024-05-24,14037,534
2024-05-27,14964,495
2024-05-28,15335,463
2024-05-29,15414,406
2024-05-30,15379,316
2024-05-31,17130,253
2024-06-03,16569,320
2024-06-04,16500,266
2024-06-05,16684,233
2024-06-06,18009,6
2024-06-07,18931,0
2024-06-11,18628,0
2024-06-12,18917,0
2024-06-13,18452,74
2024-06-14,18779,118
2024-06-17,18755,129
2024-06-18,18729,206
2024-06-19,19833,432
2024-06-20,21355,379
2024-06-21,23360,374
2024-06-24,24244,228
2024-06-25,25107,262
2024-06-26,24551,306
2024-06-27,24462,326
2024-06-28,24540,376
2024-07-01,24631,375
2024-07-02,24325,356
2024-07-03,24156,416
2024-07-04,24713,473
2024-07-05,24598,466
2024-07-08,25230,508
2024-07-09,25610,515
2024-07-10,25994,560
2024-07-11,25796,596
2024-07-12,26347,520
2024-07-15,27714,494
2024-07-16,27975,515
2024-07-17,29341,443
2024-07-18,32645,347
2024-07-19,32063,285
2024-07-22,32508,239
2024-07-23,31239,265
2024-07-26,34340,147
2024-07-29,31929,275
2024-07-30,32986,207
2024-07-31,33862,215
2024-08-01,33026,206
2024-08-02,33802,169
2024-08-05,35521,595
2024-08-06,32263,476
2024-08-07,31941,535
2024-08-08,32304,433
2024-08-09,32215,472
2024-08-12,29799,508
2024-08-13,29193,490
2024-08-14,28989,532
2024-08-15,28899,587
2024-08-16,28006,597
2024-08-19,28393,606
2024-08-20,27902,489
2024-08-21,28285,411
2024-08-22,29031,365
2024-08-23,30673,343
2024-08-26,30849,337
2024-08-27,31926,310
2024-08-28,32181,318
2024-08-29,34164,266
2024-08-30,34534,220
2024-09-02,34398,207
2024-09-03,34147,182
2024-09-04,35321,252
2024-09-05,34100,237
2024-09-06,33943,2
2024-09-09,35648,0
2024-09-10,35122,0
2024-09-11,35075,0
2024-09-12,33686,128
2024-09-13,33109,143
2024-09-16,33010,155
2024-09-18,33174,139
2024-09-19,32707,188
2024-09-20,31206,291
2024-09-23,30816,272
2024-09-24,30899,336
2024-09-25,30954,363
2024-09-26,30204,413
2024-09-27,30171,388
2024-09-30,33977,308
2024-10-01,33221,270
2024-10-04,33248,254
2024-10-07,32460,306
2024-10-08,31990,352
2024-10-09,31654,394
2024-10-11,31671,459
2024-10-14,32308,420
2024-10-15,32216,520
2024-10-16,34074,556
2024-10-17,36212,750
2024-10-18,32793,596
2024-10-21,32829,504
2024-10-22,33847,450
2024-10-23,34228,424
2024-10-24,33696,418
2024-10-25,33203,430
2024-10-28,32355,429
2024-10-29,31016,404
2024-10-30,31577,390
2024-11-01,32127,407
2024-11-04,32369,430
2024-11-05,32274,466
2024-11-06,32614,462
2024-11-07,32625,487
2024-11-08,32984,530
2024-11-11,31874,534
2024-11-12,32392,427
2024-11-13,32159,351
2024-11-14,30901,371
2024-11-15,30685,377
2024-11-18,29624,333
2024-11-19,29769,360
2024-11-20,30657,273
2024-11-21,31296,265
2024-11-22,30595,295
2024-11-25,31125,283
2024-11-26,31871,249
2024-11-27,31957,208
2024-11-28,31297,212
2024-11-29,32225,217
2024-12-02,30906,310
2024-12-03,29685,308
2024-12-04,28257,262
2024-12-05,26990,250
2024-12-06,27260,4
2024-12-09,26934,0
2024-12-10,26634,0
2024-12-11,26972,0
2024-12-12,26447,60
2024-12-13,25724,136
2024-12-16,25080,249
2024-12-17,24735,285
2024-12-18,24998,329
2024-12-19,24991,232
2024-12-20,26539,188
2024-12-23,24772,327
2024-12-24,24922,387
2024-12-25,24836,399
2024-12-26,25002,428
2024-12-27,24769,465
2024-12-30,25290,469
2024-12-31,26164,437
2025-01-02,26483,311
2025-01-03,25796,348
2025-01-06,25620,296
2025-01-07,25635,328
2025-01-08,26871,289
2025-01-09,27102,283
2025-01-10,27169,294
2025-01-13,27174,185
2025-01-14,27190,208
2025-01-15,28533,159
2025-01-16,27410,267
2025-01-17,23473,226
2025-01-20,23157,191
2025-01-21,23006,224
2025-01-22,23196,208
2025-02-03,23732,178
2025-02-04,22757,334
2025-02-05,21869,306
2025-02-06,21637,273
2025-02-07,21106,285
2025-02-10,21638,261
2025-02-11,21600,271
2025-02-12,21729,267
2025-02-13,21991,211
2025-02-14,23081,111
2025-02-17,22339,128
2025-02-18,22360,134
2025-02-19,22609,129
2025-02-20,22645,119
2025-02-21,22344,141
2025-02-24,22901,122
2025-02-25,23476,94
2025-02-26,24016,107
2025-02-27,24524,82
2025-03-03,24970,122
2025-03-04,26566,109
2025-03-05,26241,116
2025-03-06,26491,116
2025-03-07,26677,121
2025-03-10,26492,141
2025-03-11,26595,55
