date,ForeignHoldingRatio
2021-03-03,29.66
2021-03-04,29.59
2021-03-05,29.5
2021-03-08,29.45
2021-03-09,29.36
2021-03-10,29.45
2021-03-11,29.46
2021-03-12,29.46
2021-03-15,29.51
2021-03-16,29.65
2021-03-17,29.7
2021-03-18,29.59
2021-03-19,29.47
2021-03-22,29.87
2021-03-23,29.94
2021-03-24,29.9
2021-03-25,29.8
2021-03-26,29.8
2021-03-29,29.81
2021-03-30,29.84
2021-03-31,29.65
2021-04-01,29.28
2021-04-06,29.17
2021-04-07,29.21
2021-04-08,29.42
2021-04-09,29.05
2021-04-12,28.86
2021-04-13,28.61
2021-04-14,28.59
2021-04-15,28.56
2021-04-16,28.63
2021-04-19,28.47
2021-04-20,28.4
2021-04-21,28.66
2021-04-22,28.68
2021-04-23,28.91
2021-04-26,29.42
2021-04-27,29.61
2021-04-28,29.83
2021-04-29,30.63
2021-05-03,30.85
2021-05-04,30.62
2021-05-05,30.47
2021-05-06,30.61
2021-05-07,30.62
2021-05-10,30.67
2021-05-11,30.48
2021-05-12,30.86
2021-05-13,30.79
2021-05-14,30.56
2021-05-17,30.51
2021-05-18,30.48
2021-05-19,30.46
2021-05-20,30.52
2021-05-21,30.49
2021-05-24,30.33
2021-05-25,30.34
2021-05-26,30.45
2021-05-27,30.62
2021-05-28,30.53
2021-05-31,30.51
2021-06-01,30.63
2021-06-02,30.87
2021-06-03,31.08
2021-06-04,31.15
2021-06-07,31.47
2021-06-08,31.59
2021-06-09,31.85
2021-06-10,32.19
2021-06-11,31.97
2021-06-15,31.93
2021-06-16,31.85
2021-06-17,31.86
2021-06-18,31.96
2021-06-21,31.93
2021-06-22,31.92
2021-06-23,32.09
2021-06-24,32.12
2021-06-25,32.36
2021-06-28,32.42
2021-06-29,32.41
2021-06-30,32.37
2021-07-01,32.31
2021-07-02,32.42
2021-07-05,32.36
2021-07-06,32.34
2021-07-07,32.43
2021-07-08,32.43
2021-07-09,32.51
2021-07-12,32.53
2021-07-13,32.43
2021-07-14,32.47
2021-07-15,32.39
2021-07-16,32.19
2021-07-19,32.23
2021-07-20,32.27
2021-07-21,32.23
2021-07-22,32.3
2021-07-23,32.3
2021-07-26,32.29
2021-07-27,32.19
2021-07-28,32.09
2021-07-29,32.19
2021-07-30,32.16
2021-08-02,32.04
2021-08-03,32.02
2021-08-04,32.13
2021-08-05,32.16
2021-08-06,32.11
2021-08-09,32.05
2021-08-10,32.09
2021-08-11,32.07
2021-08-12,31.57
2021-08-13,31.46
2021-08-16,31.33
2021-08-17,31.16
2021-08-18,30.96
2021-08-19,30.72
2021-08-20,30.62
2021-08-23,30.57
2021-08-24,30.49
2021-08-25,30.45
2021-08-26,30.39
2021-08-27,30.27
2021-08-30,30.26
2021-08-31,30.19
2021-09-01,30.19
2021-09-02,30.18
2021-09-03,30.13
2021-09-06,30.08
2021-09-07,30.05
2021-09-08,30.35
2021-09-09,30.69
2021-09-10,30.73
2021-09-13,30.99
2021-09-14,31.22
2021-09-15,31.32
2021-09-16,31.41
2021-09-17,31.27
2021-09-22,31.22
2021-09-23,31.37
2021-09-24,31.28
2021-09-27,31.37
2021-09-28,31.4
2021-09-29,31.16
2021-09-30,31.09
2021-10-01,30.96
2021-10-04,30.87
2021-10-05,30.65
2021-10-06,30.51
2021-10-07,30.31
2021-10-08,30.43
2021-10-12,30.49
2021-10-13,30.38
2021-10-14,30.42
2021-10-15,30.5
2021-10-18,30.48
2021-10-19,30.58
2021-10-20,30.59
2021-10-21,30.62
2021-10-22,30.75
2021-10-25,30.77
2021-10-26,30.77
2021-10-27,30.84
2021-10-28,30.96
2021-10-29,31.08
2021-11-01,31.19
2021-11-02,31.1
2021-11-03,31.17
2021-11-04,31.24
2021-11-05,31.32
2021-11-08,31.37
2021-11-09,31.93
2021-11-10,32.01
2021-11-11,32.08
2021-11-12,32.47
2021-11-15,32.16
2021-11-16,32.08
2021-11-17,31.89
2021-11-18,31.89
2021-11-19,31.89
2021-11-22,31.84
2021-11-23,31.87
2021-11-24,32.52
2021-11-25,32.77
2021-11-26,32.84
2021-11-29,32.92
2021-11-30,32.91
2021-12-01,32.93
2021-12-02,33.13
2021-12-03,33.13
2021-12-06,33.11
2021-12-07,33.07
2021-12-08,33.12
2021-12-09,33.13
2021-12-10,33.12
2021-12-13,33.18
2021-12-14,33.27
2021-12-15,33.24
2021-12-16,33.14
2021-12-17,33.16
2021-12-20,33.18
2021-12-21,33.31
2021-12-22,33.25
2021-12-23,33.28
2021-12-24,33.33
2021-12-27,33.37
2021-12-28,33.42
2021-12-29,33.38
2021-12-30,33.47
2022-01-03,33.55
2022-01-04,33.65
2022-01-05,33.73
2022-01-06,33.86
2022-01-07,33.83
2022-01-10,33.84
2022-01-11,33.72
2022-01-12,33.75
2022-01-13,33.71
2022-01-14,33.87
2022-01-17,33.85
2022-01-18,33.87
2022-01-19,33.93
2022-01-20,34.0
2022-01-21,33.87
2022-01-24,33.85
2022-01-25,33.79
2022-01-26,33.8
2022-01-27,33.8
2022-01-28,33.8
2022-02-07,33.8
2022-02-08,33.77
2022-02-09,33.89
2022-02-10,33.91
2022-02-11,33.88
2022-02-14,33.8
2022-02-15,33.91
2022-02-16,33.89
2022-02-17,33.86
2022-02-18,33.86
2022-02-21,33.9
2022-02-22,33.82
2022-02-23,33.82
2022-02-24,33.73
2022-02-25,33.68
2022-03-01,33.68
2022-03-02,33.58
2022-03-03,33.51
2022-03-04,33.56
2022-03-07,33.57
2022-03-08,33.64
2022-03-09,33.95
2022-03-10,34.12
2022-03-11,34.14
2022-03-14,34.11
2022-03-15,34.08
2022-03-16,34.09
2022-03-17,34.21
2022-03-18,34.2
2022-03-21,34.17
2022-03-22,34.34
2022-03-23,34.39
2022-03-24,34.7
2022-03-25,34.7
2022-03-28,34.7
2022-03-29,34.66
2022-03-30,34.66
2022-03-31,34.64
2022-04-01,34.65
2022-04-06,34.57
2022-04-07,34.42
2022-04-08,34.46
2022-04-11,34.46
2022-04-12,34.61
2022-04-13,34.7
2022-04-14,34.76
2022-04-15,34.78
2022-04-18,34.72
2022-04-19,34.74
2022-04-20,34.96
2022-04-21,34.83
2022-04-22,34.72
2022-04-25,34.6
2022-04-26,34.54
2022-04-27,34.48
2022-04-28,34.34
2022-04-29,34.3
2022-05-03,34.32
2022-05-04,34.27
2022-05-05,34.33
2022-05-06,34.34
2022-05-09,34.28
2022-05-10,34.25
2022-05-11,34.27
2022-05-12,34.22
2022-05-13,34.68
2022-05-16,34.85
2022-05-17,34.71
2022-05-18,34.71
2022-05-19,34.69
2022-05-20,34.66
2022-05-23,34.62
2022-05-24,34.61
2022-05-25,34.62
2022-05-26,34.56
2022-05-27,34.33
2022-05-30,34.09
2022-05-31,34.09
2022-06-01,33.82
2022-06-02,33.89
2022-06-06,34.0
2022-06-07,33.94
2022-06-08,33.9
2022-06-09,33.97
2022-06-10,34.02
2022-06-13,33.99
2022-06-14,34.01
2022-06-15,34.19
2022-06-16,34.22
2022-06-17,34.33
2022-06-20,34.3
2022-06-21,34.32
2022-06-22,34.34
2022-06-23,34.6
2022-06-24,34.66
2022-06-27,34.45
2022-06-28,34.39
2022-06-29,34.48
2022-06-30,34.58
2022-07-01,34.77
2022-07-04,35.04
2022-07-05,35.36
2022-07-06,35.76
2022-07-07,36.04
2022-07-08,35.91
2022-07-11,35.84
2022-07-12,35.7
2022-07-13,35.25
2022-07-14,35.0
2022-07-15,34.37
2022-07-18,34.06
2022-07-19,33.99
2022-07-20,33.89
2022-07-21,33.87
2022-07-22,33.77
2022-07-25,33.7
2022-07-26,33.58
2022-07-27,33.67
2022-07-28,33.71
2022-07-29,33.75
2022-08-01,33.82
2022-08-02,34.27
2022-08-03,34.18
2022-08-04,34.19
2022-08-05,34.03
2022-08-08,34.01
2022-08-09,33.94
2022-08-10,33.86
2022-08-11,33.82
2022-08-12,33.88
2022-08-15,33.83
2022-08-16,33.62
2022-08-17,33.42
2022-08-18,33.33
2022-08-19,32.98
2022-08-22,32.81
2022-08-23,32.81
2022-08-24,32.58
2022-08-25,32.38
2022-08-26,32.3
2022-08-29,32.4
2022-08-30,32.43
2022-08-31,32.46
2022-09-01,32.38
2022-09-02,32.51
2022-09-05,32.44
2022-09-06,32.35
2022-09-07,32.39
2022-09-08,32.36
2022-09-12,32.1
2022-09-13,32.02
2022-09-14,31.98
2022-09-15,31.86
2022-09-16,31.86
2022-09-19,31.77
2022-09-20,31.67
2022-09-21,31.71
2022-09-22,31.84
2022-09-23,31.91
2022-09-26,32.15
2022-09-27,32.11
2022-09-28,31.96
2022-09-29,31.81
2022-09-30,31.77
2022-10-03,31.56
2022-10-04,31.49
2022-10-05,31.41
2022-10-06,31.55
2022-10-07,31.38
2022-10-11,31.18
2022-10-12,31.05
2022-10-13,30.85
2022-10-14,30.68
2022-10-17,30.85
2022-10-18,30.68
2022-10-19,30.75
2022-10-20,30.7
2022-10-21,30.59
2022-10-24,30.74
2022-10-25,30.72
2022-10-26,30.73
2022-10-27,30.99
2022-10-28,31.12
2022-10-31,31.17
2022-11-01,31.29
2022-11-02,31.36
2022-11-03,31.38
2022-11-04,31.48
2022-11-07,31.52
2022-11-08,31.59
2022-11-09,31.7
2022-11-10,31.78
2022-11-11,31.94
2022-11-14,32.11
2022-11-15,32.1
2022-11-16,32.22
2022-11-17,32.28
2022-11-18,32.14
2022-11-21,32.08
2022-11-22,32.18
2022-11-23,32.09
2022-11-24,32.22
2022-11-25,32.27
2022-11-28,32.5
2022-11-29,32.55
2022-11-30,32.53
2022-12-01,32.71
2022-12-02,32.73
2022-12-05,32.61
2022-12-06,32.66
2022-12-07,32.7
2022-12-08,32.69
2022-12-09,32.74
2022-12-12,32.76
2022-12-13,32.75
2022-12-14,32.75
2022-12-15,32.79
2022-12-16,32.79
2022-12-19,32.78
2022-12-20,32.92
2022-12-21,33.03
2022-12-22,32.83
2022-12-23,32.69
2022-12-26,32.57
2022-12-27,32.57
2022-12-28,32.55
2022-12-29,32.49
2022-12-30,32.35
2023-01-03,32.33
2023-01-04,32.27
2023-01-05,32.28
2023-01-06,32.12
2023-01-09,32.14
2023-01-10,32.11
2023-01-11,32.11
2023-01-12,31.42
2023-01-13,31.36
2023-01-16,31.26
2023-01-17,31.1
2023-01-18,31.1
2023-01-19,31.1
2023-01-30,31.13
2023-01-31,31.29
2023-02-01,31.32
2023-02-02,31.26
2023-02-03,31.13
2023-02-06,31.13
2023-02-07,31.19
2023-02-08,31.11
2023-02-09,31.15
2023-02-10,31.3
2023-02-13,31.25
2023-02-14,31.19
2023-02-15,31.4
2023-02-16,31.7
2023-02-17,31.9
2023-02-20,32.01
2023-02-21,32.03
2023-02-22,31.97
2023-02-23,32.23
2023-02-24,32.31
2023-03-01,32.22
2023-03-02,31.96
2023-03-03,31.71
2023-03-06,31.65
2023-03-07,31.47
2023-03-08,31.44
2023-03-09,31.36
2023-03-10,31.29
2023-03-13,31.34
2023-03-14,31.25
2023-03-15,31.19
2023-03-16,31.13
2023-03-17,31.27
2023-03-20,31.59
2023-03-21,31.82
2023-03-22,32.03
2023-03-23,31.95
2023-03-24,32.04
2023-03-27,32.04
2023-03-28,32.41
2023-03-29,32.46
2023-03-30,32.43
2023-03-31,32.44
2023-04-06,32.44
2023-04-07,32.54
2023-04-10,31.89
2023-04-11,31.94
2023-04-12,32.06
2023-04-13,32.05
2023-04-14,32.08
2023-04-17,32.15
2023-04-18,32.1
2023-04-19,32.09
2023-04-20,32.13
2023-04-21,32.13
2023-04-24,32.18
2023-04-25,32.12
2023-04-26,32.15
2023-04-27,32.17
2023-04-28,32.0
2023-05-02,32.22
2023-05-03,32.14
2023-05-04,32.11
2023-05-05,32.47
2023-05-08,32.32
2023-05-09,32.39
2023-05-10,32.51
2023-05-11,32.73
2023-05-12,32.68
2023-05-15,32.71
2023-05-16,32.6
2023-05-17,32.61
2023-05-18,32.73
2023-05-19,32.74
2023-05-22,32.75
2023-05-23,32.65
2023-05-24,32.63
2023-05-25,33.17
2023-05-26,33.21
2023-05-29,33.1
2023-05-30,33.58
2023-05-31,32.65
2023-06-01,32.21
2023-06-02,32.15
2023-06-05,31.98
2023-06-06,31.97
2023-06-07,32.64
2023-06-08,31.87
2023-06-09,31.89
2023-06-12,32.0
2023-06-13,31.7
2023-06-14,31.66
2023-06-15,31.35
2023-06-16,31.97
2023-06-19,31.68
2023-06-20,31.9
2023-06-21,32.03
2023-06-26,31.95
2023-06-27,31.76
2023-06-28,31.43
2023-06-29,31.47
2023-06-30,31.52
2023-07-03,31.6
2023-07-04,31.74
2023-07-05,31.85
2023-07-06,32.11
2023-07-07,32.17
2023-07-10,32.21
2023-07-11,32.53
2023-07-12,32.62
2023-07-13,32.9
2023-07-14,31.94
2023-07-17,32.08
2023-07-18,32.11
2023-07-19,32.44
2023-07-20,33.2
2023-07-21,33.79
2023-07-24,34.22
2023-07-25,34.49
2023-07-26,34.89
2023-07-27,35.22
2023-07-28,35.38
2023-07-31,35.53
2023-08-01,35.31
2023-08-02,35.41
2023-08-04,35.32
2023-08-07,35.37
2023-08-08,35.53
2023-08-09,35.55
2023-08-10,35.35
2023-08-11,35.26
2023-08-14,35.36
2023-08-15,35.48
2023-08-16,35.09
2023-08-17,35.79
2023-08-18,35.62
2023-08-21,35.81
2023-08-22,35.84
2023-08-23,35.99
2023-08-24,36.07
2023-08-25,36.0
2023-08-28,36.28
2023-08-29,36.22
2023-08-30,36.5
2023-08-31,36.3
2023-09-01,36.4
2023-09-04,36.66
2023-09-05,36.58
2023-09-06,36.5
2023-09-07,36.67
2023-09-08,36.93
2023-09-11,36.98
2023-09-12,37.04
2023-09-13,37.1
2023-09-14,36.68
2023-09-15,36.39
2023-09-18,36.49
2023-09-19,36.65
2023-09-20,36.91
2023-09-21,37.16
2023-09-22,37.06
2023-09-25,37.11
2023-09-26,37.14
2023-09-27,37.25
2023-09-28,37.18
2023-10-02,37.18
2023-10-03,37.12
2023-10-04,37.28
2023-10-05,37.29
2023-10-06,37.18
2023-10-11,37.16
2023-10-12,37.33
2023-10-13,37.16
2023-10-16,37.09
2023-10-17,37.02
2023-10-18,36.97
2023-10-19,37.02
2023-10-20,36.88
2023-10-23,36.88
2023-10-24,36.93
2023-10-25,36.94
2023-10-26,36.62
2023-10-27,36.78
2023-10-30,36.73
2023-10-31,36.55
2023-11-01,36.69
2023-11-02,36.81
2023-11-03,36.69
2023-11-06,36.54
2023-11-07,36.64
2023-11-08,36.51
2023-11-09,36.44
2023-11-10,36.28
2023-11-13,37.39
2023-11-14,37.56
2023-11-15,37.59
2023-11-16,37.74
2023-11-17,37.75
2023-11-20,37.75
2023-11-21,37.95
2023-11-22,38.02
2023-11-23,37.93
2023-11-24,37.99
2023-11-27,38.1
2023-11-28,38.22
2023-11-29,38.18
2023-11-30,38.24
2023-12-01,38.41
2023-12-04,38.32
2023-12-05,38.16
2023-12-06,38.28
2023-12-07,38.82
2023-12-08,39.33
2023-12-11,39.77
2023-12-12,39.75
2023-12-13,39.67
2023-12-14,39.71
2023-12-15,40.4
2023-12-18,41.48
2023-12-19,41.94
2023-12-20,42.16
2023-12-21,42.52
2023-12-22,42.66
2023-12-25,42.65
2023-12-26,42.85
2023-12-27,43.04
2023-12-28,43.63
2023-12-29,43.74
2024-01-02,44.29
2024-01-03,44.54
2024-01-04,44.62
2024-01-05,44.75
2024-01-08,44.86
2024-01-09,44.96
2024-01-10,45.0
2024-01-11,44.83
2024-01-12,44.61
2024-01-15,44.53
2024-01-16,44.82
2024-01-17,44.89
2024-01-18,44.72
2024-01-19,45.04
2024-01-22,45.03
2024-01-23,45.21
2024-01-24,44.99
2024-01-25,45.03
2024-01-26,44.93
2024-01-29,44.87
2024-01-30,44.95
2024-01-31,45.29
2024-02-01,45.13
2024-02-02,45.87
2024-02-05,45.47
2024-02-06,45.47
2024-02-07,45.47
2024-02-15,45.26
2024-02-16,44.98
2024-02-19,44.67
2024-02-20,45.21
2024-02-21,45.24
2024-02-22,45.6
2024-02-23,45.57
2024-02-26,45.54
2024-02-27,45.44
2024-02-29,45.31
2024-03-01,44.76
2024-03-04,44.25
2024-03-05,44.35
2024-03-06,43.92
2024-03-07,44.21
2024-03-08,45.03
2024-03-11,44.92
2024-03-12,44.71
2024-03-13,45.07
2024-03-14,45.09
2024-03-15,44.89
2024-03-18,44.7
2024-03-19,44.5
2024-03-20,44.69
2024-03-21,44.53
2024-03-22,44.24
2024-03-25,44.39
2024-03-26,44.61
2024-03-27,44.49
2024-03-28,44.33
2024-03-29,44.35
2024-04-01,44.35
2024-04-02,44.47
2024-04-03,44.38
2024-04-08,44.41
2024-04-09,44.61
2024-04-10,44.95
2024-04-11,45.16
2024-04-12,45.0
2024-04-15,45.24
2024-04-16,46.58
2024-04-17,46.55
2024-04-18,46.55
2024-04-19,46.26
2024-04-22,46.32
2024-04-23,46.15
2024-04-24,45.94
2024-04-25,46.06
2024-04-26,45.88
2024-04-29,45.94
2024-04-30,45.9
2024-05-02,46.02
2024-05-03,46.11
2024-05-06,46.16
2024-05-07,46.11
2024-05-08,45.91
2024-05-09,45.88
2024-05-10,45.82
2024-05-13,45.8
2024-05-14,45.96
2024-05-15,45.85
2024-05-16,46.1
2024-05-17,46.24
2024-05-20,46.34
2024-05-21,46.57
2024-05-22,46.8
2024-05-23,46.98
2024-05-24,46.95
2024-05-27,46.99
2024-05-28,47.21
2024-05-29,47.15
2024-05-30,47.38
2024-05-31,47.34
2024-06-03,47.46
2024-06-04,47.65
2024-06-05,47.72
2024-06-06,47.79
2024-06-07,47.84
2024-06-11,47.78
2024-06-12,47.81
2024-06-13,47.79
2024-06-14,47.75
2024-06-17,47.83
2024-06-18,47.94
2024-06-19,48.0
2024-06-20,48.04
2024-06-21,47.97
2024-06-24,48.08
2024-06-25,48.2
2024-06-26,48.2
2024-06-27,48.05
2024-06-28,47.95
2024-07-01,47.71
2024-07-02,48.0
2024-07-03,47.78
2024-07-04,47.77
2024-07-05,47.75
2024-07-08,47.63
2024-07-09,47.56
2024-07-10,47.63
2024-07-11,47.78
2024-07-12,47.85
2024-07-15,47.9
2024-07-16,47.91
2024-07-17,48.05
2024-07-18,48.07
2024-07-19,48.18
2024-07-22,48.27
2024-07-23,48.27
2024-07-26,48.08
2024-07-29,48.23
2024-07-30,48.24
2024-07-31,48.12
2024-08-01,47.82
2024-08-02,47.81
2024-08-05,47.88
2024-08-06,47.87
2024-08-07,47.74
2024-08-08,47.66
2024-08-09,47.31
2024-08-12,47.01
2024-08-13,46.79
2024-08-14,46.15
2024-08-15,45.95
2024-08-16,45.85
2024-08-19,45.79
2024-08-20,45.85
2024-08-21,45.8
2024-08-22,45.72
2024-08-23,45.68
2024-08-26,45.63
2024-08-27,45.56
2024-08-28,45.43
2024-08-29,45.46
2024-08-30,45.38
2024-09-02,45.29
2024-09-03,45.31
2024-09-04,45.05
2024-09-05,44.7
2024-09-06,44.88
2024-09-09,44.81
2024-09-10,44.79
2024-09-11,44.76
2024-09-12,44.61
2024-09-13,44.57
2024-09-16,44.59
2024-09-18,44.44
2024-09-19,44.47
2024-09-20,44.45
2024-09-23,44.33
2024-09-24,44.3
2024-09-25,44.36
2024-09-26,44.24
2024-09-27,44.11
2024-09-30,43.87
2024-10-01,43.87
2024-10-04,43.74
2024-10-07,43.24
2024-10-08,43.1
2024-10-09,42.73
2024-10-11,42.69
2024-10-14,42.66
2024-10-15,42.53
2024-10-16,42.63
2024-10-17,42.71
2024-10-18,43.0
2024-10-21,43.19
2024-10-22,43.17
2024-10-23,43.36
2024-10-24,43.6
2024-10-25,43.96
2024-10-28,43.9
2024-10-29,44.06
2024-10-30,44.1
2024-11-01,44.19
2024-11-04,44.43
2024-11-05,44.48
2024-11-06,44.33
2024-11-07,44.13
2024-11-08,44.04
2024-11-11,44.02
2024-11-12,43.99
2024-11-13,43.87
2024-11-14,43.99
2024-11-15,43.8
2024-11-18,43.94
2024-11-19,43.94
2024-11-20,43.92
2024-11-21,43.9
2024-11-22,43.88
2024-11-25,43.74
2024-11-26,43.78
2024-11-27,43.65
2024-11-28,43.59
2024-11-29,43.53
2024-12-02,43.11
2024-12-03,42.87
2024-12-04,42.76
2024-12-05,42.62
2024-12-06,42.59
2024-12-09,42.6
2024-12-10,42.41
2024-12-11,42.4
2024-12-12,42.32
2024-12-13,42.46
2024-12-16,42.49
2024-12-17,42.41
2024-12-18,42.47
2024-12-19,42.44
2024-12-20,42.37
2024-12-23,42.47
2024-12-24,42.42
2024-12-25,42.4
2024-12-26,42.27
2024-12-27,42.21
2024-12-30,42.2
2024-12-31,42.17
2025-01-02,42.06
2025-01-03,42.02
2025-01-06,42.22
2025-01-07,42.43
2025-01-08,42.38
2025-01-09,42.34
2025-01-10,42.42
2025-01-13,42.7
2025-01-14,42.56
2025-01-15,42.6
2025-01-16,42.64
2025-01-17,42.69
2025-01-20,42.7
2025-01-21,42.59
2025-01-22,42.65
2025-01-23,42.65
2025-01-24,42.65
2025-02-03,42.68
2025-02-04,42.73
2025-02-05,42.82
2025-02-06,42.83
2025-02-07,42.9
2025-02-10,42.82
2025-02-11,42.85
2025-02-12,42.78
2025-02-13,42.6
2025-02-14,42.65
2025-02-17,42.71
2025-02-18,43.0
2025-02-19,42.94
2025-02-20,43.11
2025-02-21,42.95
2025-02-24,42.93
2025-02-25,42.43
2025-02-26,42.44
2025-02-27,42.15
2025-03-03,41.66
2025-03-04,41.09
2025-03-05,40.97
2025-03-06,41.0
2025-03-07,41.14
2025-03-10,41.12
2025-03-11,41.03
2025-03-12,40.79
2025-03-13,40.67
2025-03-14,40.64
2025-03-17,40.48
2025-03-18,40.41
2025-03-19,40.46
2025-03-20,40.34
2025-03-21,40.31
2025-03-24,40.21
2025-03-25,40.39
2025-03-26,40.41
2025-03-27,40.55
2025-03-28,40.53
2025-03-31,40.87
2025-04-01,40.86
2025-04-02,40.75
2025-04-07,40.79
2025-04-08,40.92
2025-04-09,41.05
2025-04-10,41.19
2025-04-11,40.82
2025-04-14,40.67
2025-04-15,40.37
2025-04-16,40.28
2025-04-17,40.26
2025-04-18,40.28
2025-04-21,40.31
2025-04-22,40.56
2025-04-23,40.44
2025-04-24,39.98
2025-04-25,39.79
2025-04-28,39.66
2025-04-29,39.56
2025-04-30,39.55
2025-05-02,39.45
2025-05-05,39.69
2025-05-06,39.97
2025-05-07,40.2
2025-05-08,40.25
2025-05-09,40.22
2025-05-12,39.93
2025-05-13,39.9
2025-05-14,39.6
2025-05-15,39.53
2025-05-16,39.55
2025-05-19,39.42
2025-05-20,39.1
2025-05-21,39.09
2025-05-22,38.83
2025-05-23,38.23
2025-05-26,37.76
2025-05-27,37.63
2025-05-28,37.43
2025-05-29,37.41
2025-06-02,37.49
2025-06-03,37.74
2025-06-04,37.95
2025-06-05,38.15
2025-06-06,38.19
2025-06-09,38.32
2025-06-10,38.37
2025-06-11,38.36
2025-06-12,38.28
2025-06-13,38.34
2025-06-16,38.4
2025-06-17,38.3
2025-06-18,38.69
2025-06-19,38.87
2025-06-20,38.76
2025-06-23,38.82
2025-06-24,38.78
2025-06-25,38.82
2025-06-26,38.59
2025-06-27,38.73
2025-06-30,38.69
2025-07-01,38.8
2025-07-02,38.71
2025-07-03,38.67
2025-07-04,38.66
2025-07-07,38.6
2025-07-08,38.84
2025-07-09,38.99
2025-07-10,39.23
2025-07-11,39.35
2025-07-14,39.26
2025-07-15,39.4
2025-07-16,39.7
2025-07-17,39.37
2025-07-18,39.36
2025-07-21,39.19
2025-07-22,38.85
2025-07-23,38.69
2025-07-24,38.67
2025-07-25,38.7
2025-07-28,38.67
2025-07-29,38.66
2025-07-30,38.63
2025-07-31,38.57
2025-08-01,38.85
2025-08-04,38.96
2025-08-05,38.93
2025-08-06,39.03
2025-08-07,39.13
2025-08-08,39.36
2025-08-11,39.24
2025-08-12,39.25
2025-08-13,38.93
2025-08-14,38.85
2025-08-15,38.6
2025-08-18,38.49
2025-08-19,38.41
2025-08-20,38.28
2025-08-21,38.32
2025-08-22,38.32
2025-08-25,38.01
2025-08-26,37.98
2025-08-27,37.91
2025-08-28,37.91
2025-08-29,37.69
2025-09-01,37.44
2025-09-02,37.44
2025-09-03,37.38
2025-09-04,37.31
2025-09-05,37.53
2025-09-08,37.39
2025-09-09,37.28
2025-09-10,37.26
2025-09-11,36.93
2025-09-12,36.96
2025-09-15,37.02
2025-09-16,37.1
2025-09-17,37.17
2025-09-18,36.94
2025-09-19,36.95
2025-09-22,37.06
2025-09-23,37.05
2025-09-24,37.09
2025-09-25,37.04
2025-09-26,37.11
2025-09-30,37.04
2025-10-01,36.99
2025-10-02,36.92
2025-10-03,36.77
2025-10-07,36.69
2025-10-08,36.63
2025-10-09,36.71
2025-10-13,36.57
2025-10-14,36.38
2025-10-15,36.3
2025-10-16,36.12
2025-10-17,35.91
2025-10-20,36.06
2025-10-21,36.08
2025-10-22,36.04
2025-10-23,35.89
2025-10-27,35.88
2025-10-28,35.75
2025-10-29,35.66
2025-10-30,35.76
2025-10-31,35.7
2025-11-03,35.76
2025-11-04,35.87
2025-11-05,35.8
2025-11-06,35.95
2025-11-07,35.89
2025-11-10,36.03
2025-11-11,35.64
2025-11-12,35.73
2025-11-13,36.02
2025-11-14,36.31
2025-11-17,36.54
2025-11-18,36.81
2025-11-19,36.81
2025-11-20,36.79
2025-11-21,37.13
2025-11-24,37.39
2025-11-25,37.38
2025-11-26,37.49
2025-11-27,37.05
2025-11-28,36.59
2025-12-01,36.43
2025-12-02,36.36
2025-12-03,36.48
2025-12-04,36.52
2025-12-05,36.58
2025-12-08,36.49
2025-12-09,36.62
2025-12-10,36.58
2025-12-11,36.71
2025-12-12,36.7
2025-12-15,36.84
2025-12-16,36.83
2025-12-17,36.97
2025-12-18,36.81
2025-12-19,36.85
2025-12-22,36.99
2025-12-23,36.96
2025-12-24,36.95
2025-12-26,36.88
