date,ForeignHoldingRatio
2021-03-03,25.63
2021-03-04,25.01
2021-03-05,24.32
2021-03-08,24.44
2021-03-09,24.31
2021-03-10,24.43
2021-03-11,24.24
2021-03-12,24.02
2021-03-15,24.02
2021-03-16,24.29
2021-03-17,24.08
2021-03-18,23.86
2021-03-19,23.7
2021-03-22,23.65
2021-03-23,23.58
2021-03-24,23.5
2021-03-25,23.1
2021-03-26,22.92
2021-03-29,23.22
2021-03-30,23.06
2021-03-31,23.39
2021-04-01,23.37
2021-04-06,23.57
2021-04-07,23.33
2021-04-08,23.58
2021-04-09,24.02
2021-04-12,23.66
2021-04-13,23.39
2021-04-14,23.25
2021-04-15,23.41
2021-04-16,23.68
2021-04-19,23.59
2021-04-20,23.56
2021-04-21,23.39
2021-04-22,23.39
2021-04-23,23.45
2021-04-26,23.44
2021-04-27,23.49
2021-04-28,23.42
2021-04-29,23.57
2021-05-03,23.94
2021-05-04,23.49
2021-05-05,23.27
2021-05-06,23.14
2021-05-07,23.32
2021-05-10,23.17
2021-05-11,23.3
2021-05-12,24.12
2021-05-13,23.4
2021-05-14,23.41
2021-05-17,24.21
2021-05-18,23.57
2021-05-19,23.73
2021-05-20,24.08
2021-05-21,24.77
2021-05-24,24.21
2021-05-25,25.51
2021-05-26,26.8
2021-05-27,27.45
2021-05-28,28.45
2021-05-31,29.04
2021-06-01,30.01
2021-06-02,30.15
2021-06-03,30.61
2021-06-04,30.51
2021-06-07,30.96
2021-06-08,30.67
2021-06-09,30.98
2021-06-10,31.23
2021-06-11,31.19
2021-06-15,31.61
2021-06-16,31.26
2021-06-17,30.54
2021-06-18,30.79
2021-06-21,30.91
2021-06-22,30.78
2021-06-23,30.56
2021-06-24,30.4
2021-06-25,30.25
2021-06-28,30.15
2021-06-29,30.17
2021-06-30,29.86
2021-07-01,29.49
2021-07-02,29.74
2021-07-05,29.59
2021-07-06,29.61
2021-07-07,29.9
2021-07-08,29.95
2021-07-09,30.06
2021-07-12,29.88
2021-07-13,29.84
2021-07-14,29.94
2021-07-15,29.95
2021-07-16,29.91
2021-07-19,29.97
2021-07-20,30.33
2021-07-21,29.95
2021-07-22,29.95
2021-07-23,30.05
2021-07-26,30.12
2021-07-27,30.33
2021-07-28,30.38
2021-07-29,30.26
2021-07-30,30.6
2021-08-02,30.55
2021-08-03,30.69
2021-08-04,30.69
2021-08-05,30.71
2021-08-06,30.64
2021-08-09,30.55
2021-08-10,30.34
2021-08-11,30.14
2021-08-12,30.01
2021-08-13,29.87
2021-08-16,29.83
2021-08-17,29.68
2021-08-18,29.46
2021-08-19,29.21
2021-08-20,28.91
2021-08-23,29.18
2021-08-24,28.96
2021-08-25,29.02
2021-08-26,28.68
2021-08-27,28.53
2021-08-30,28.31
2021-08-31,27.96
2021-09-01,27.96
2021-09-02,27.8
2021-09-03,27.75
2021-09-06,27.74
2021-09-07,27.72
2021-09-08,26.83
2021-09-09,26.84
2021-09-10,27.06
2021-09-13,27.09
2021-09-14,27.02
2021-09-15,26.9
2021-09-16,26.73
2021-09-17,26.92
2021-09-22,26.87
2021-09-23,26.89
2021-09-24,26.75
2021-09-27,26.54
2021-09-28,26.4
2021-09-29,26.29
2021-09-30,26.22
2021-10-01,26.59
2021-10-04,26.12
2021-10-05,26.15
2021-10-06,26.12
2021-10-07,26.24
2021-10-08,26.31
2021-10-12,26.52
2021-10-13,26.41
2021-10-14,26.48
2021-10-15,26.3
2021-10-18,26.26
2021-10-19,26.38
2021-10-20,26.19
2021-10-21,26.23
2021-10-22,26.24
2021-10-25,26.53
2021-10-26,26.69
2021-10-27,26.54
2021-10-28,26.64
2021-10-29,26.58
2021-11-01,26.57
2021-11-02,26.62
2021-11-03,26.97
2021-11-04,26.88
2021-11-05,26.92
2021-11-08,27.01
2021-11-09,27.23
2021-11-10,27.07
2021-11-11,27.26
2021-11-12,27.32
2021-11-15,27.21
2021-11-16,27.57
2021-11-17,27.81
2021-11-18,28.03
2021-11-19,28.13
2021-11-22,28.05
2021-11-23,27.95
2021-11-24,27.96
2021-11-25,27.97
2021-11-26,28.18
2021-11-29,28.24
2021-11-30,28.25
2021-12-01,28.15
2021-12-02,28.19
2021-12-03,28.27
2021-12-06,28.46
2021-12-07,29.17
2021-12-08,29.24
2021-12-09,30.41
2021-12-10,30.18
2021-12-13,30.05
2021-12-14,30.01
2021-12-15,29.89
2021-12-16,29.83
2021-12-17,29.75
2021-12-20,29.77
2021-12-21,29.77
2021-12-22,30.0
2021-12-23,29.99
2021-12-24,30.03
2021-12-27,30.0
2021-12-28,29.96
2021-12-29,29.95
2021-12-30,30.07
2022-01-03,30.11
2022-01-04,30.08
2022-01-05,30.04
2022-01-06,29.58
2022-01-07,29.56
2022-01-10,29.54
2022-01-11,29.54
2022-01-12,29.61
2022-01-13,29.65
2022-01-14,29.63
2022-01-17,29.68
2022-01-18,29.95
2022-01-19,29.93
2022-01-20,29.88
2022-01-21,29.85
2022-01-24,29.85
2022-01-25,29.88
2022-01-26,29.95
2022-01-27,29.95
2022-01-28,29.95
2022-02-07,29.99
2022-02-08,29.98
2022-02-09,29.9
2022-02-10,29.88
2022-02-11,29.75
2022-02-14,29.65
2022-02-15,29.7
2022-02-16,29.67
2022-02-17,29.63
2022-02-18,29.82
2022-02-21,29.74
2022-02-22,29.66
2022-02-23,29.76
2022-02-24,29.72
2022-02-25,29.81
2022-03-01,29.85
2022-03-02,29.79
2022-03-03,29.83
2022-03-04,29.83
2022-03-07,29.75
2022-03-08,29.7
2022-03-09,29.74
2022-03-10,29.62
2022-03-11,29.62
2022-03-14,29.71
2022-03-15,29.68
2022-03-16,29.69
2022-03-17,30.01
2022-03-18,29.96
2022-03-21,29.97
2022-03-22,29.65
2022-03-23,29.59
2022-03-24,29.52
2022-03-25,29.45
2022-03-28,29.52
2022-03-29,29.6
2022-03-30,29.83
2022-03-31,29.84
2022-04-01,29.82
2022-04-06,29.69
2022-04-07,29.7
2022-04-08,29.74
2022-04-11,29.77
2022-04-12,29.74
2022-04-13,29.81
2022-04-14,29.66
2022-04-15,29.66
2022-04-18,29.72
2022-04-19,29.76
2022-04-20,30.08
2022-04-21,29.86
2022-04-22,29.73
2022-04-25,29.49
2022-04-26,29.44
2022-04-27,29.38
2022-04-28,29.38
2022-04-29,29.32
2022-05-03,29.34
2022-05-04,29.32
2022-05-05,29.42
2022-05-06,29.37
2022-05-09,29.23
2022-05-10,29.23
2022-05-11,29.12
2022-05-12,29.15
2022-05-13,29.22
2022-05-16,29.23
2022-05-17,29.18
2022-05-18,29.54
2022-05-19,29.51
2022-05-20,29.54
2022-05-23,29.52
2022-05-24,29.5
2022-05-25,29.43
2022-05-26,29.35
2022-05-27,29.35
2022-05-30,29.38
2022-05-31,29.51
2022-06-01,29.63
2022-06-02,29.64
2022-06-06,29.69
2022-06-07,29.67
2022-06-08,29.75
2022-06-09,29.81
2022-06-10,29.85
2022-06-13,29.82
2022-06-14,29.8
2022-06-15,29.75
2022-06-16,29.68
2022-06-17,29.66
2022-06-20,29.6
2022-06-21,29.59
2022-06-22,29.49
2022-06-23,29.44
2022-06-24,29.45
2022-06-27,29.52
2022-06-28,29.59
2022-06-29,29.62
2022-06-30,29.77
2022-07-01,29.94
2022-07-04,30.33
2022-07-05,30.3
2022-07-06,29.96
2022-07-07,29.8
2022-07-08,29.57
2022-07-11,29.39
2022-07-12,29.26
2022-07-13,29.31
2022-07-14,29.34
2022-07-15,29.39
2022-07-18,29.53
2022-07-19,29.5
2022-07-20,29.7
2022-07-21,29.7
2022-07-22,29.56
2022-07-25,29.21
2022-07-26,28.64
2022-07-27,28.03
2022-07-28,28.05
2022-07-29,27.81
2022-08-01,27.34
2022-08-02,27.17
2022-08-03,27.06
2022-08-04,26.91
2022-08-05,27.05
2022-08-08,27.08
2022-08-09,27.55
2022-08-10,27.79
2022-08-11,28.07
2022-08-12,28.18
2022-08-15,28.48
2022-08-16,28.65
2022-08-17,28.7
2022-08-18,28.8
2022-08-19,28.67
2022-08-22,28.64
2022-08-23,28.63
2022-08-24,28.59
2022-08-25,28.52
2022-08-26,28.44
2022-08-29,28.42
2022-08-30,28.36
2022-08-31,28.46
2022-09-01,28.55
2022-09-02,28.6
2022-09-05,28.43
2022-09-06,28.18
2022-09-07,28.13
2022-09-08,28.17
2022-09-12,28.2
2022-09-13,28.01
2022-09-14,28.04
2022-09-15,28.06
2022-09-16,27.87
2022-09-19,27.85
2022-09-20,27.89
2022-09-21,27.98
2022-09-22,28.01
2022-09-23,28.06
2022-09-26,28.03
2022-09-27,28.22
2022-09-28,28.24
2022-09-29,28.25
2022-09-30,28.39
2022-10-03,28.48
2022-10-04,28.52
2022-10-05,28.65
2022-10-06,28.63
2022-10-07,28.6
2022-10-11,28.57
2022-10-12,28.5
2022-10-13,28.45
2022-10-14,28.46
2022-10-17,28.43
2022-10-18,28.54
2022-10-19,28.78
2022-10-20,28.84
2022-10-21,28.79
2022-10-24,28.88
2022-10-25,28.83
2022-10-26,28.79
2022-10-27,28.71
2022-10-28,28.67
2022-10-31,28.88
2022-11-01,29.06
2022-11-02,29.29
2022-11-03,29.35
2022-11-04,29.29
2022-11-07,30.06
2022-11-08,30.26
2022-11-09,30.32
2022-11-10,30.34
2022-11-11,30.37
2022-11-14,30.38
2022-11-15,30.18
2022-11-16,30.25
2022-11-17,30.24
2022-11-18,30.25
2022-11-21,29.88
2022-11-22,29.9
2022-11-23,29.89
2022-11-24,30.07
2022-11-25,30.02
2022-11-28,30.11
2022-11-29,30.04
2022-11-30,29.93
2022-12-01,29.89
2022-12-02,30.04
2022-12-05,29.93
2022-12-06,30.33
2022-12-07,30.04
2022-12-08,30.09
2022-12-09,30.06
2022-12-12,30.17
2022-12-13,30.28
2022-12-14,30.37
2022-12-15,30.36
2022-12-16,30.69
2022-12-19,31.22
2022-12-20,31.03
2022-12-21,31.36
2022-12-22,31.33
2022-12-23,31.31
2022-12-26,31.26
2022-12-27,31.58
2022-12-28,31.57
2022-12-29,31.51
2022-12-30,32.2
2023-01-03,32.03
2023-01-04,32.77
2023-01-05,32.94
2023-01-06,33.37
2023-01-09,34.59
2023-01-10,35.01
2023-01-11,35.21
2023-01-12,35.54
2023-01-13,35.83
2023-01-16,35.98
2023-01-17,36.11
2023-01-18,36.11
2023-01-19,36.11
2023-01-30,36.39
2023-01-31,36.49
2023-02-01,36.92
2023-02-02,36.79
2023-02-03,37.3
2023-02-06,36.98
2023-02-07,37.58
2023-02-08,37.72
2023-02-09,37.84
2023-02-10,37.92
2023-02-13,37.99
2023-02-14,38.24
2023-02-15,38.33
2023-02-16,38.28
2023-02-17,38.41
2023-02-20,38.14
2023-02-21,38.23
2023-02-22,38.27
2023-02-23,38.28
2023-02-24,38.17
2023-03-01,38.64
2023-03-02,38.66
2023-03-03,39.18
2023-03-06,39.08
2023-03-07,38.82
2023-03-08,39.0
2023-03-09,38.94
2023-03-10,39.19
2023-03-13,39.37
2023-03-14,39.37
2023-03-15,39.0
2023-03-16,39.04
2023-03-17,39.15
2023-03-20,39.16
2023-03-21,39.16
2023-03-22,39.09
2023-03-23,39.03
2023-03-24,39.0
2023-03-27,39.03
2023-03-28,38.77
2023-03-29,38.86
2023-03-30,38.71
2023-03-31,38.88
2023-04-06,38.28
2023-04-07,38.13
2023-04-10,38.27
2023-04-11,37.82
2023-04-12,37.83
2023-04-13,37.68
2023-04-14,37.79
2023-04-17,37.66
2023-04-18,37.64
2023-04-19,37.6
2023-04-20,37.56
2023-04-21,37.58
2023-04-24,37.95
2023-04-25,38.2
2023-04-26,38.25
2023-04-27,38.49
2023-04-28,38.48
2023-05-02,38.48
2023-05-03,38.51
2023-05-04,38.42
2023-05-05,38.26
2023-05-08,38.57
2023-05-09,38.57
2023-05-10,38.69
2023-05-11,38.81
2023-05-12,38.96
2023-05-15,38.83
2023-05-16,38.69
2023-05-17,38.73
2023-05-18,38.68
2023-05-19,38.58
2023-05-22,38.57
2023-05-23,38.54
2023-05-24,38.39
2023-05-25,38.37
2023-05-26,38.22
2023-05-29,38.3
2023-05-30,38.21
2023-05-31,38.48
2023-06-01,38.62
2023-06-02,38.91
2023-06-05,38.89
2023-06-06,39.0
2023-06-07,38.93
2023-06-08,38.81
2023-06-09,38.67
2023-06-12,38.74
2023-06-13,38.7
2023-06-14,38.69
2023-06-15,38.6
2023-06-16,38.57
2023-06-19,38.61
2023-06-20,38.45
2023-06-21,38.07
2023-06-26,38.16
2023-06-27,38.31
2023-06-28,37.99
2023-06-29,38.03
2023-06-30,37.89
2023-07-03,37.62
2023-07-04,37.54
2023-07-05,37.46
2023-07-06,37.06
2023-07-07,36.84
2023-07-10,37.0
2023-07-11,37.3
2023-07-12,37.47
2023-07-13,37.82
2023-07-14,37.84
2023-07-17,38.09
2023-07-18,38.48
2023-07-19,38.79
2023-07-20,38.16
2023-07-21,38.14
2023-07-24,38.01
2023-07-25,37.89
2023-07-26,37.96
2023-07-27,37.85
2023-07-28,37.87
2023-07-31,37.71
2023-08-01,37.58
2023-08-02,37.34
2023-08-04,37.36
2023-08-07,37.04
2023-08-08,36.98
2023-08-09,36.87
2023-08-10,36.7
2023-08-11,36.61
2023-08-14,36.47
2023-08-15,36.47
2023-08-16,36.51
2023-08-17,36.51
2023-08-18,36.41
2023-08-21,36.37
2023-08-22,36.23
2023-08-23,36.28
2023-08-24,36.29
2023-08-25,36.18
2023-08-28,36.08
2023-08-29,36.05
2023-08-30,36.04
2023-08-31,35.92
2023-09-01,35.79
2023-09-04,35.78
2023-09-05,35.8
2023-09-06,35.66
2023-09-07,35.55
2023-09-08,35.54
2023-09-11,35.58
2023-09-12,35.42
2023-09-13,35.38
2023-09-14,35.4
2023-09-15,35.41
2023-09-18,35.51
2023-09-19,35.59
2023-09-20,35.49
2023-09-21,35.46
2023-09-22,35.65
2023-09-25,35.87
2023-09-26,35.98
2023-09-27,36.0
2023-09-28,36.22
2023-10-02,36.14
2023-10-03,36.16
2023-10-04,36.26
2023-10-05,36.18
2023-10-06,36.11
2023-10-11,36.07
2023-10-12,36.04
2023-10-13,35.82
2023-10-16,35.79
2023-10-17,35.78
2023-10-18,35.73
2023-10-19,35.68
2023-10-20,35.72
2023-10-23,35.73
2023-10-24,35.74
2023-10-25,35.76
2023-10-26,35.73
2023-10-27,35.53
2023-10-30,35.54
2023-10-31,35.55
2023-11-01,35.59
2023-11-02,35.61
2023-11-03,35.59
2023-11-06,35.64
2023-11-07,35.74
2023-11-08,35.85
2023-11-09,35.96
2023-11-10,36.04
2023-11-13,36.08
2023-11-14,36.09
2023-11-15,36.05
2023-11-16,36.08
2023-11-17,36.17
2023-11-20,36.07
2023-11-21,36.13
2023-11-22,36.24
2023-11-23,36.19
2023-11-24,36.21
2023-11-27,36.25
2023-11-28,36.31
2023-11-29,36.18
2023-11-30,36.05
2023-12-01,35.81
2023-12-04,35.91
2023-12-05,35.92
2023-12-06,35.98
2023-12-07,36.12
2023-12-08,36.2
2023-12-11,36.43
2023-12-12,36.4
2023-12-13,36.23
2023-12-14,36.14
2023-12-15,35.95
2023-12-18,35.55
2023-12-19,36.03
2023-12-20,35.88
2023-12-21,35.59
2023-12-22,35.24
2023-12-25,35.06
2023-12-26,34.78
2023-12-27,34.41
2023-12-28,34.22
2023-12-29,34.04
2024-01-02,33.66
2024-01-03,33.56
2024-01-04,33.17
2024-01-05,33.05
2024-01-08,33.29
2024-01-09,33.12
2024-01-10,33.12
2024-01-11,33.18
2024-01-12,33.0
2024-01-15,33.13
2024-01-16,33.07
2024-01-17,33.21
2024-01-18,33.19
2024-01-19,33.15
2024-01-22,33.15
2024-01-23,33.17
2024-01-24,33.08
2024-01-25,33.02
2024-01-26,33.09
2024-01-29,33.11
2024-01-30,33.15
2024-01-31,33.14
2024-02-01,33.17
2024-02-02,33.19
2024-02-05,33.22
2024-02-06,33.22
2024-02-07,33.22
2024-02-15,32.87
2024-02-16,32.86
2024-02-19,32.73
2024-02-20,32.73
2024-02-21,32.69
2024-02-22,32.77
2024-02-23,32.72
2024-02-26,32.73
2024-02-27,32.73
2024-02-29,32.37
2024-03-01,32.55
2024-03-04,32.37
2024-03-05,32.13
2024-03-06,31.75
2024-03-07,31.78
2024-03-08,31.43
2024-03-11,31.59
2024-03-12,31.53
2024-03-13,31.35
2024-03-14,30.73
2024-03-15,30.76
2024-03-18,30.36
2024-03-19,29.77
2024-03-20,29.17
2024-03-21,28.8
2024-03-22,28.96
2024-03-25,28.69
2024-03-26,28.13
2024-03-27,27.96
2024-03-28,27.63
2024-03-29,26.88
2024-04-01,26.93
2024-04-02,27.24
2024-04-03,27.24
2024-04-08,27.11
2024-04-09,26.96
2024-04-10,26.95
2024-04-11,26.73
2024-04-12,26.67
2024-04-15,26.68
2024-04-16,26.66
2024-04-17,26.68
2024-04-18,26.87
2024-04-19,27.02
2024-04-22,27.13
2024-04-23,27.33
2024-04-24,27.62
2024-04-25,27.55
2024-04-26,27.54
2024-04-29,27.48
2024-04-30,27.32
2024-05-02,27.07
2024-05-03,26.7
2024-05-06,26.72
2024-05-07,26.56
2024-05-08,26.5
2024-05-09,26.33
2024-05-10,25.99
2024-05-13,26.01
2024-05-14,26.09
2024-05-15,25.98
2024-05-16,25.81
2024-05-17,25.98
2024-05-20,26.45
2024-05-21,26.61
2024-05-22,26.93
2024-05-23,26.94
2024-05-24,26.95
2024-05-27,26.8
2024-05-28,26.63
2024-05-29,26.92
2024-05-30,27.54
2024-05-31,28.21
2024-06-03,29.05
2024-06-04,29.84
2024-06-05,30.17
2024-06-06,30.61
2024-06-07,30.62
2024-06-11,31.02
2024-06-12,31.59
2024-06-13,31.63
2024-06-14,31.71
2024-06-17,31.46
2024-06-18,31.46
2024-06-19,31.23
2024-06-20,31.14
2024-06-21,31.08
2024-06-24,31.14
2024-06-25,31.17
2024-06-26,31.51
2024-06-27,31.58
2024-06-28,31.68
2024-07-01,31.65
2024-07-02,31.5
2024-07-03,31.52
2024-07-04,31.22
2024-07-05,31.01
2024-07-08,30.93
2024-07-09,30.94
2024-07-10,31.03
2024-07-11,31.11
2024-07-12,31.4
2024-07-15,31.21
2024-07-16,31.38
2024-07-17,31.28
2024-07-18,31.27
2024-07-19,31.44
2024-07-22,31.39
2024-07-23,31.27
2024-07-26,30.43
2024-07-29,29.54
2024-07-30,28.07
2024-07-31,27.1
2024-08-01,26.24
2024-08-02,25.74
2024-08-05,25.82
2024-08-06,24.85
2024-08-07,24.33
2024-08-08,24.27
2024-08-09,24.23
2024-08-12,24.19
2024-08-13,24.05
2024-08-14,23.88
2024-08-15,27.57
2024-08-16,27.47
2024-08-19,27.78
2024-08-20,27.59
2024-08-21,27.81
2024-08-22,27.65
2024-08-23,27.84
2024-08-26,27.83
2024-08-27,27.82
2024-08-28,27.87
2024-08-29,27.5
2024-08-30,27.24
2024-09-02,26.99
2024-09-03,26.83
2024-09-04,26.92
2024-09-05,26.6
2024-09-06,26.37
2024-09-09,26.32
2024-09-10,26.32
2024-09-11,26.29
2024-09-12,26.51
2024-09-13,26.7
2024-09-16,26.71
2024-09-18,26.76
2024-09-19,27.06
2024-09-20,27.15
2024-09-23,27.25
2024-09-24,27.47
2024-09-25,27.86
2024-09-26,28.04
2024-09-27,27.98
2024-09-30,28.07
2024-10-01,28.02
2024-10-04,27.03
2024-10-07,26.92
2024-10-08,26.89
2024-10-09,26.89
2024-10-11,27.66
2024-10-14,27.56
2024-10-15,27.22
2024-10-16,27.39
2024-10-17,27.32
2024-10-18,27.55
2024-10-21,27.74
2024-10-22,27.52
2024-10-23,27.29
2024-10-24,27.52
2024-10-25,27.55
2024-10-28,27.96
2024-10-29,28.08
2024-10-30,27.89
2024-11-01,27.83
2024-11-04,27.73
2024-11-05,27.74
2024-11-06,27.78
2024-11-07,27.23
2024-11-08,27.68
2024-11-11,27.86
2024-11-12,27.82
2024-11-13,27.83
2024-11-14,27.94
2024-11-15,27.03
2024-11-18,27.58
2024-11-19,27.61
2024-11-20,27.5
2024-11-21,27.89
2024-11-22,28.66
2024-11-25,28.92
2024-11-26,28.36
2024-11-27,28.3
2024-11-28,28.17
2024-11-29,28.28
2024-12-02,28.26
2024-12-03,27.78
2024-12-04,27.49
2024-12-05,27.49
2024-12-06,27.35
2024-12-09,27.75
2024-12-10,27.38
2024-12-11,27.35
2024-12-12,27.16
2024-12-13,27.3
2024-12-16,26.93
2024-12-17,26.86
2024-12-18,26.89
2024-12-19,26.8
2024-12-20,26.51
2024-12-23,26.53
2024-12-24,26.46
2024-12-25,26.35
2024-12-26,26.3
2024-12-27,26.29
2024-12-30,26.16
2024-12-31,26.13
2025-01-02,26.11
2025-01-03,26.22
2025-01-06,26.14
2025-01-07,26.14
2025-01-08,26.1
2025-01-09,26.05
2025-01-10,25.94
2025-01-13,25.97
2025-01-14,25.81
2025-01-15,25.78
2025-01-16,25.92
2025-01-17,25.83
2025-01-20,25.89
2025-01-21,25.86
2025-01-22,25.83
2025-01-23,25.83
2025-01-24,25.83
2025-02-03,25.67
2025-02-04,25.55
2025-02-05,25.54
2025-02-06,25.39
2025-02-07,25.32
2025-02-10,25.28
2025-02-11,25.35
2025-02-12,25.23
2025-02-13,25.25
2025-02-14,25.32
2025-02-17,25.46
2025-02-18,25.41
2025-02-19,25.37
2025-02-20,25.4
2025-02-21,25.41
2025-02-24,25.46
2025-02-25,25.36
2025-02-26,25.49
2025-02-27,25.78
2025-03-03,25.54
2025-03-04,25.43
2025-03-05,25.58
2025-03-06,26.0
2025-03-07,25.35
2025-03-10,25.24
2025-03-11,25.16
2025-03-12,25.15
2025-03-13,25.06
2025-03-14,25.0
2025-03-17,24.91
2025-03-18,25.03
2025-03-19,24.99
2025-03-20,25.12
2025-03-21,24.98
2025-03-24,24.95
2025-03-25,24.93
2025-03-26,24.64
2025-03-27,24.65
2025-03-28,24.63
2025-03-31,24.82
2025-04-01,24.93
2025-04-02,24.92
2025-04-07,24.99
2025-04-08,25.16
2025-04-09,25.25
2025-04-10,25.24
2025-04-11,25.43
2025-04-14,24.98
2025-04-15,24.8
2025-04-16,25.16
2025-04-17,25.33
2025-04-18,25.27
2025-04-21,25.41
2025-04-22,25.42
2025-04-23,25.44
2025-04-24,25.55
2025-04-25,25.66
2025-04-28,25.63
2025-04-29,25.92
2025-04-30,26.03
2025-05-02,26.29
2025-05-05,26.33
2025-05-06,26.68
2025-05-07,26.62
2025-05-08,26.78
2025-05-09,26.67
2025-05-12,26.61
2025-05-13,26.9
2025-05-14,26.53
2025-05-15,26.26
2025-05-16,26.45
2025-05-19,26.41
2025-05-20,26.52
2025-05-21,26.48
2025-05-22,26.41
2025-05-23,26.45
2025-05-26,26.46
2025-05-27,26.48
2025-05-28,26.56
2025-05-29,26.56
2025-06-02,26.53
2025-06-03,27.06
2025-06-04,27.15
2025-06-05,27.62
2025-06-06,27.43
2025-06-09,27.37
2025-06-10,27.54
2025-06-11,27.85
2025-06-12,27.71
2025-06-13,27.99
2025-06-16,28.42
2025-06-17,28.52
2025-06-18,28.54
2025-06-19,28.64
2025-06-20,28.92
2025-06-23,28.8
2025-06-24,28.74
2025-06-25,28.74
2025-06-26,28.78
2025-06-27,28.81
2025-06-30,28.67
2025-07-01,28.59
2025-07-02,28.6
2025-07-03,28.55
2025-07-04,28.5
2025-07-07,28.45
2025-07-08,28.47
2025-07-09,28.35
2025-07-10,28.13
2025-07-11,28.08
2025-07-14,27.93
2025-07-15,27.69
2025-07-16,27.36
2025-07-17,27.21
2025-07-18,26.74
2025-07-21,26.62
2025-07-22,26.59
2025-07-23,26.57
2025-07-24,26.46
2025-07-25,26.39
2025-07-28,26.27
2025-07-29,26.0
2025-07-30,25.94
2025-07-31,25.94
2025-08-01,25.76
2025-08-04,25.71
2025-08-05,25.72
2025-08-06,25.61
2025-08-07,25.55
2025-08-08,25.43
2025-08-11,25.33
2025-08-12,25.22
2025-08-13,25.1
2025-08-14,25.15
2025-08-15,25.09
2025-08-18,25.27
2025-08-19,25.12
2025-08-20,25.02
2025-08-21,25.07
2025-08-22,24.77
2025-08-25,24.44
2025-08-26,24.47
2025-08-27,24.36
2025-08-28,24.21
2025-08-29,24.0
2025-09-01,24.01
2025-09-02,24.11
2025-09-03,24.24
2025-09-04,24.33
2025-09-05,24.24
2025-09-08,24.3
2025-09-09,24.24
2025-09-10,24.36
2025-09-11,24.49
2025-09-12,25.1
2025-09-15,25.01
2025-09-16,24.93
2025-09-17,24.9
2025-09-18,24.79
2025-09-19,24.87
2025-09-22,24.59
2025-09-23,24.71
2025-09-24,24.72
2025-09-25,24.64
2025-09-26,24.47
2025-09-30,24.34
2025-10-01,24.56
2025-10-02,24.53
2025-10-03,24.55
2025-10-07,25.18
2025-10-08,25.21
2025-10-09,25.13
2025-10-13,24.81
2025-10-14,24.7
2025-10-15,24.51
2025-10-16,24.57
2025-10-17,24.46
2025-10-20,24.46
2025-10-21,24.56
2025-10-22,24.63
2025-10-23,24.45
2025-10-27,24.41
2025-10-28,24.42
2025-10-29,24.52
2025-10-30,24.63
2025-10-31,24.72
2025-11-03,24.8
2025-11-04,24.76
2025-11-05,24.77
2025-11-06,24.88
2025-11-07,24.86
2025-11-10,24.89
2025-11-11,25.02
2025-11-12,25.06
2025-11-13,25.25
2025-11-14,25.26
2025-11-17,25.06
2025-11-18,24.4
2025-11-19,23.56
2025-11-20,23.11
2025-11-21,22.67
2025-11-24,21.97
2025-11-25,21.45
2025-11-26,21.2
2025-11-27,21.08
2025-11-28,20.94
2025-12-01,20.93
2025-12-02,20.92
2025-12-03,20.99
2025-12-04,20.68
2025-12-05,20.67
2025-12-08,20.61
2025-12-09,20.63
2025-12-10,20.63
2025-12-11,20.58
2025-12-12,20.51
2025-12-15,20.52
2025-12-16,20.38
2025-12-17,20.31
2025-12-18,20.34
2025-12-19,20.37
2025-12-22,20.41
2025-12-23,20.45
2025-12-24,20.5
2025-12-26,20.54
