date,ForeignHoldingRatio
2021-03-03,71.49
2021-03-04,71.41
2021-03-05,71.45
2021-03-08,71.48
2021-03-09,71.38
2021-03-10,71.39
2021-03-11,71.35
2021-03-12,71.41
2021-03-15,71.39
2021-03-16,71.41
2021-03-17,71.28
2021-03-18,71.14
2021-03-19,71.37
2021-03-22,71.14
2021-03-23,71.16
2021-03-24,71.11
2021-03-25,71.12
2021-03-26,70.9
2021-03-29,71.15
2021-03-30,71.04
2021-03-31,70.93
2021-04-01,70.88
2021-04-06,70.75
2021-04-07,70.72
2021-04-08,70.59
2021-04-09,70.57
2021-04-12,70.39
2021-04-13,70.34
2021-04-14,70.27
2021-04-15,70.23
2021-04-16,70.37
2021-04-19,70.37
2021-04-20,70.4
2021-04-21,70.36
2021-04-22,70.46
2021-04-23,70.68
2021-04-26,70.66
2021-04-27,70.67
2021-04-28,70.82
2021-04-29,71.16
2021-05-03,71.37
2021-05-04,71.39
2021-05-05,71.45
2021-05-06,71.47
2021-05-07,71.49
2021-05-10,71.48
2021-05-11,71.23
2021-05-12,71.27
2021-05-13,71.17
2021-05-14,71.2
2021-05-17,71.23
2021-05-18,71.3
2021-05-19,71.33
2021-05-20,71.35
2021-05-21,71.34
2021-05-24,71.45
2021-05-25,71.43
2021-05-26,71.45
2021-05-27,71.38
2021-05-28,71.33
2021-05-31,71.45
2021-06-01,71.46
2021-06-02,71.41
2021-06-03,71.19
2021-06-04,71.19
2021-06-07,71.08
2021-06-08,70.94
2021-06-09,70.87
2021-06-10,70.89
2021-06-11,70.84
2021-06-15,70.74
2021-06-16,70.68
2021-06-17,70.65
2021-06-18,70.49
2021-06-21,70.47
2021-06-22,70.48
2021-06-23,70.59
2021-06-24,70.64
2021-06-25,70.6
2021-06-28,70.67
2021-06-29,70.74
2021-06-30,70.75
2021-07-01,70.83
2021-07-02,70.93
2021-07-05,70.98
2021-07-06,71.01
2021-07-07,70.89
2021-07-08,70.89
2021-07-09,70.96
2021-07-12,71.01
2021-07-13,71.04
2021-07-14,71.21
2021-07-15,71.28
2021-07-16,71.32
2021-07-19,71.28
2021-07-20,71.3
2021-07-21,71.27
2021-07-22,71.24
2021-07-23,71.3
2021-07-26,71.34
2021-07-27,71.39
2021-07-28,71.37
2021-07-29,71.36
2021-07-30,71.33
2021-08-02,71.29
2021-08-03,71.33
2021-08-04,71.35
2021-08-05,71.39
2021-08-06,71.43
2021-08-09,71.45
2021-08-10,71.54
2021-08-11,71.52
2021-08-12,71.51
2021-08-13,71.38
2021-08-16,71.11
2021-08-17,71.24
2021-08-18,71.21
2021-08-19,71.25
2021-08-20,71.22
2021-08-23,71.22
2021-08-24,71.2
2021-08-25,71.21
2021-08-26,71.19
2021-08-27,71.16
2021-08-30,71.14
2021-08-31,71.11
2021-09-01,71.17
2021-09-02,70.72
2021-09-03,70.62
2021-09-06,70.59
2021-09-07,70.69
2021-09-08,70.69
2021-09-09,70.66
2021-09-10,70.6
2021-09-13,70.59
2021-09-14,70.55
2021-09-15,70.44
2021-09-16,70.33
2021-09-17,70.2
2021-09-22,70.16
2021-09-23,70.17
2021-09-24,70.15
2021-09-27,70.16
2021-09-28,70.09
2021-09-29,70.03
2021-09-30,70.01
2021-10-01,70.11
2021-10-04,70.37
2021-10-05,70.37
2021-10-06,70.37
2021-10-07,70.52
2021-10-08,70.56
2021-10-12,70.59
2021-10-13,70.58
2021-10-14,70.58
2021-10-15,70.64
2021-10-18,70.65
2021-10-19,70.73
2021-10-20,70.73
2021-10-21,70.7
2021-10-22,70.72
2021-10-25,70.65
2021-10-26,70.69
2021-10-27,70.73
2021-10-28,70.73
2021-10-29,70.64
2021-11-01,70.71
2021-11-02,70.51
2021-11-03,70.6
2021-11-04,70.66
2021-11-05,70.63
2021-11-08,70.59
2021-11-09,70.64
2021-11-10,70.77
2021-11-11,70.78
2021-11-12,70.73
2021-11-15,70.69
2021-11-16,70.71
2021-11-17,70.73
2021-11-18,70.77
2021-11-19,70.79
2021-11-22,70.78
2021-11-23,70.78
2021-11-24,70.82
2021-11-25,70.83
2021-11-26,70.85
2021-11-29,70.94
2021-11-30,70.95
2021-12-01,70.94
2021-12-02,70.79
2021-12-03,70.65
2021-12-06,70.69
2021-12-07,70.72
2021-12-08,70.73
2021-12-09,70.79
2021-12-10,70.8
2021-12-13,70.77
2021-12-14,70.74
2021-12-15,70.69
2021-12-16,70.48
2021-12-17,69.86
2021-12-20,69.84
2021-12-21,69.73
2021-12-22,69.75
2021-12-23,69.71
2021-12-24,69.65
2021-12-27,69.69
2021-12-28,69.74
2021-12-29,69.72
2021-12-30,69.7
2022-01-03,69.66
2022-01-04,69.61
2022-01-05,69.65
2022-01-06,69.57
2022-01-07,69.44
2022-01-10,69.28
2022-01-11,69.25
2022-01-12,69.07
2022-01-13,69.14
2022-01-14,69.1
2022-01-17,69.16
2022-01-18,69.2
2022-01-19,69.2
2022-01-20,69.15
2022-01-21,69.15
2022-01-24,69.11
2022-01-25,69.16
2022-01-26,69.02
2022-01-27,69.02
2022-01-28,69.02
2022-02-07,68.89
2022-02-08,68.71
2022-02-09,68.7
2022-02-10,68.83
2022-02-11,68.84
2022-02-14,68.69
2022-02-15,68.68
2022-02-16,68.87
2022-02-17,68.9
2022-02-18,68.92
2022-02-21,68.87
2022-02-22,68.78
2022-02-23,68.79
2022-02-24,68.66
2022-02-25,68.58
2022-03-01,68.69
2022-03-02,68.69
2022-03-03,68.69
2022-03-04,68.5
2022-03-07,68.38
2022-03-08,68.21
2022-03-09,68.13
2022-03-10,68.22
2022-03-11,68.24
2022-03-14,68.24
2022-03-15,68.17
2022-03-16,68.12
2022-03-17,68.2
2022-03-18,68.13
2022-03-21,68.3
2022-03-22,68.34
2022-03-23,68.26
2022-03-24,68.31
2022-03-25,68.07
2022-03-28,68.07
2022-03-29,68.06
2022-03-30,68.06
2022-03-31,68.1
2022-04-01,68.14
2022-04-06,68.27
2022-04-07,68.27
2022-04-08,68.19
2022-04-11,68.22
2022-04-12,68.12
2022-04-13,68.13
2022-04-14,68.14
2022-04-15,68.17
2022-04-18,68.18
2022-04-19,68.13
2022-04-20,68.07
2022-04-21,68.08
2022-04-22,67.99
2022-04-25,67.96
2022-04-26,67.93
2022-04-27,67.78
2022-04-28,67.75
2022-04-29,67.54
2022-05-03,67.56
2022-05-04,67.48
2022-05-05,67.47
2022-05-06,67.42
2022-05-09,67.38
2022-05-10,67.2
2022-05-11,67.19
2022-05-12,67.23
2022-05-13,67.33
2022-05-16,67.28
2022-05-17,67.05
2022-05-18,67.07
2022-05-19,67.02
2022-05-20,66.93
2022-05-23,66.79
2022-05-24,66.7
2022-05-25,66.62
2022-05-26,66.35
2022-05-27,66.37
2022-05-30,66.39
2022-05-31,66.62
2022-06-01,66.51
2022-06-02,66.5
2022-06-06,66.42
2022-06-07,66.34
2022-06-08,66.3
2022-06-09,66.25
2022-06-10,66.12
2022-06-13,65.84
2022-06-14,65.78
2022-06-15,65.73
2022-06-16,65.7
2022-06-17,65.68
2022-06-20,65.53
2022-06-21,65.47
2022-06-22,65.47
2022-06-23,65.36
2022-06-24,65.36
2022-06-27,65.27
2022-06-28,65.2
2022-06-29,65.22
2022-06-30,65.27
2022-07-01,65.26
2022-07-04,65.17
2022-07-05,65.14
2022-07-06,65.1
2022-07-07,65.15
2022-07-08,65.16
2022-07-11,65.09
2022-07-12,65.04
2022-07-13,64.96
2022-07-14,64.67
2022-07-15,64.46
2022-07-18,64.3
2022-07-19,64.15
2022-07-20,63.9
2022-07-21,63.91
2022-07-22,63.96
2022-07-25,63.93
2022-07-26,63.96
2022-07-27,63.98
2022-07-28,63.82
2022-07-29,63.67
2022-08-01,63.6
2022-08-02,63.64
2022-08-03,63.6
2022-08-04,63.51
2022-08-05,63.47
2022-08-08,63.44
2022-08-09,63.43
2022-08-10,63.43
2022-08-11,63.44
2022-08-12,63.43
2022-08-15,63.48
2022-08-16,63.59
2022-08-17,63.71
2022-08-18,63.63
2022-08-19,63.52
2022-08-22,63.63
2022-08-23,63.79
2022-08-24,63.81
2022-08-25,63.73
2022-08-26,63.71
2022-08-29,63.7
2022-08-30,63.74
2022-08-31,63.6
2022-09-01,63.48
2022-09-02,63.4
2022-09-05,63.5
2022-09-06,63.5
2022-09-07,63.5
2022-09-08,63.57
2022-09-12,63.8
2022-09-13,63.65
2022-09-14,63.63
2022-09-15,63.36
2022-09-16,63.25
2022-09-19,63.23
2022-09-20,63.19
2022-09-21,63.07
2022-09-22,63.07
2022-09-23,62.94
2022-09-26,62.81
2022-09-27,62.77
2022-09-28,62.58
2022-09-29,62.54
2022-09-30,62.45
2022-10-03,62.34
2022-10-04,62.29
2022-10-05,62.31
2022-10-06,62.29
2022-10-07,62.28
2022-10-11,62.13
2022-10-12,62.02
2022-10-13,62.01
2022-10-14,61.82
2022-10-17,61.84
2022-10-18,61.86
2022-10-19,61.81
2022-10-20,61.82
2022-10-21,61.84
2022-10-24,61.66
2022-10-25,61.62
2022-10-26,61.77
2022-10-27,61.53
2022-10-28,61.49
2022-10-31,61.37
2022-11-01,61.39
2022-11-02,61.33
2022-11-03,61.31
2022-11-04,61.29
2022-11-07,61.24
2022-11-08,61.29
2022-11-09,61.41
2022-11-10,61.46
2022-11-11,61.68
2022-11-14,61.53
2022-11-15,61.6
2022-11-16,61.66
2022-11-17,61.69
2022-11-18,61.57
2022-11-21,61.65
2022-11-22,61.71
2022-11-23,61.71
2022-11-24,61.78
2022-11-25,61.75
2022-11-28,61.75
2022-11-29,61.77
2022-11-30,61.85
2022-12-01,62.0
2022-12-02,61.88
2022-12-05,61.92
2022-12-06,61.95
2022-12-07,61.91
2022-12-08,61.92
2022-12-09,61.86
2022-12-12,61.82
2022-12-13,61.81
2022-12-14,61.94
2022-12-15,61.96
2022-12-16,61.88
2022-12-19,61.87
2022-12-20,61.81
2022-12-21,61.98
2022-12-22,62.05
2022-12-23,61.99
2022-12-26,62.09
2022-12-27,62.02
2022-12-28,61.97
2022-12-29,61.93
2022-12-30,61.81
2023-01-03,61.8
2023-01-04,61.72
2023-01-05,61.69
2023-01-06,61.61
2023-01-09,61.45
2023-01-10,61.6
2023-01-11,61.58
2023-01-12,61.61
2023-01-13,61.52
2023-01-16,61.54
2023-01-17,61.6
2023-01-18,61.6
2023-01-19,61.6
2023-01-30,61.75
2023-01-31,61.78
2023-02-01,62.05
2023-02-02,62.45
2023-02-03,62.52
2023-02-06,62.57
2023-02-07,62.85
2023-02-08,62.88
2023-02-09,62.95
2023-02-10,63.19
2023-02-13,63.26
2023-02-14,63.33
2023-02-15,63.38
2023-02-16,63.5
2023-02-17,63.53
2023-02-20,63.32
2023-02-21,63.4
2023-02-22,63.54
2023-02-23,63.7
2023-02-24,63.74
2023-03-01,63.75
2023-03-02,63.87
2023-03-03,64.0
2023-03-06,64.18
2023-03-07,64.19
2023-03-08,64.13
2023-03-09,64.37
2023-03-10,64.67
2023-03-13,64.92
2023-03-14,64.86
2023-03-15,65.14
2023-03-16,64.89
2023-03-17,64.86
2023-03-20,64.8
2023-03-21,65.02
2023-03-22,65.09
2023-03-23,65.16
2023-03-24,65.33
2023-03-27,65.44
2023-03-28,65.72
2023-03-29,65.8
2023-03-30,65.86
2023-03-31,65.94
2023-04-06,66.36
2023-04-07,66.39
2023-04-10,66.64
2023-04-11,66.8
2023-04-12,66.92
2023-04-13,67.02
2023-04-14,67.28
2023-04-17,67.29
2023-04-18,67.36
2023-04-19,67.54
2023-04-20,67.35
2023-04-21,67.15
2023-04-24,67.16
2023-04-25,67.03
2023-04-26,66.97
2023-04-27,66.95
2023-04-28,66.98
2023-05-02,66.99
2023-05-03,67.03
2023-05-04,67.08
2023-05-05,66.68
2023-05-08,66.65
2023-05-09,66.43
2023-05-10,66.3
2023-05-11,66.26
2023-05-12,66.27
2023-05-15,66.24
2023-05-16,66.32
2023-05-17,66.35
2023-05-18,66.4
2023-05-19,66.56
2023-05-22,66.59
2023-05-23,66.69
2023-05-24,66.64
2023-05-25,66.81
2023-05-26,67.64
2023-05-29,68.34
2023-05-30,68.91
2023-05-31,69.16
2023-06-01,69.37
2023-06-02,69.37
2023-06-05,69.45
2023-06-06,69.62
2023-06-07,69.64
2023-06-08,69.63
2023-06-09,69.63
2023-06-12,69.66
2023-06-13,69.74
2023-06-14,69.85
2023-06-15,69.99
2023-06-16,69.91
2023-06-19,69.9
2023-06-20,69.95
2023-06-21,69.85
2023-06-26,69.76
2023-06-27,69.78
2023-06-28,69.82
2023-06-29,69.65
2023-06-30,69.61
2023-07-03,69.47
2023-07-04,69.5
2023-07-05,69.54
2023-07-06,69.41
2023-07-07,69.42
2023-07-10,69.4
2023-07-11,69.44
2023-07-12,69.22
2023-07-13,69.18
2023-07-14,69.14
2023-07-17,69.01
2023-07-18,68.94
2023-07-19,68.79
2023-07-20,68.72
2023-07-21,68.62
2023-07-24,68.62
2023-07-25,68.59
2023-07-26,68.59
2023-07-27,68.39
2023-07-28,68.33
2023-07-31,68.2
2023-08-01,68.39
2023-08-02,68.12
2023-08-04,67.98
2023-08-07,68.0
2023-08-08,68.02
2023-08-09,67.95
2023-08-10,67.77
2023-08-11,67.88
2023-08-14,67.91
2023-08-15,67.95
2023-08-16,68.21
2023-08-17,68.28
2023-08-18,68.27
2023-08-21,68.23
2023-08-22,68.22
2023-08-23,67.98
2023-08-24,67.89
2023-08-25,67.7
2023-08-28,67.76
2023-08-29,67.71
2023-08-30,67.66
2023-08-31,67.56
2023-09-01,67.72
2023-09-04,67.92
2023-09-05,68.03
2023-09-06,68.08
2023-09-07,68.12
2023-09-08,68.12
2023-09-11,68.19
2023-09-12,68.3
2023-09-13,68.31
2023-09-14,67.96
2023-09-15,66.75
2023-09-18,66.76
2023-09-19,66.41
2023-09-20,66.26
2023-09-21,66.2
2023-09-22,66.07
2023-09-25,66.07
2023-09-26,66.12
2023-09-27,66.11
2023-09-28,66.15
2023-10-02,66.26
2023-10-03,66.14
2023-10-04,66.12
2023-10-05,66.37
2023-10-06,66.3
2023-10-11,66.22
2023-10-12,66.17
2023-10-13,66.08
2023-10-16,66.05
2023-10-17,66.08
2023-10-18,66.15
2023-10-19,66.08
2023-10-20,66.08
2023-10-23,65.99
2023-10-24,65.95
2023-10-25,65.83
2023-10-26,65.82
2023-10-27,65.88
2023-10-30,65.84
2023-10-31,65.75
2023-11-01,65.58
2023-11-02,65.64
2023-11-03,65.61
2023-11-06,65.54
2023-11-07,65.5
2023-11-08,65.51
2023-11-09,65.43
2023-11-10,65.3
2023-11-13,65.08
2023-11-14,65.04
2023-11-15,64.96
2023-11-16,64.91
2023-11-17,64.85
2023-11-20,64.88
2023-11-21,64.88
2023-11-22,64.84
2023-11-23,64.73
2023-11-24,64.66
2023-11-27,64.59
2023-11-28,64.67
2023-11-29,64.81
2023-11-30,64.67
2023-12-01,64.74
2023-12-04,64.62
2023-12-05,64.66
2023-12-06,64.69
2023-12-07,64.64
2023-12-08,64.65
2023-12-11,64.67
2023-12-12,64.59
2023-12-13,64.74
2023-12-14,64.81
2023-12-15,64.75
2023-12-18,64.8
2023-12-19,64.79
2023-12-20,64.66
2023-12-21,64.98
2023-12-22,64.95
2023-12-25,65.03
2023-12-26,65.11
2023-12-27,65.27
2023-12-28,65.42
2023-12-29,65.48
2024-01-02,65.45
2024-01-03,65.32
2024-01-04,65.3
2024-01-05,65.15
2024-01-08,65.17
2024-01-09,65.41
2024-01-10,65.43
2024-01-11,65.57
2024-01-12,65.59
2024-01-15,65.68
2024-01-16,65.72
2024-01-17,65.68
2024-01-18,65.68
2024-01-19,65.79
2024-01-22,65.99
2024-01-23,65.8
2024-01-24,65.8
2024-01-25,65.78
2024-01-26,65.75
2024-01-29,65.83
2024-01-30,65.8
2024-01-31,65.93
2024-02-01,66.03
2024-02-02,66.16
2024-02-05,66.08
2024-02-06,66.08
2024-02-07,66.08
2024-02-15,65.92
2024-02-16,66.1
2024-02-19,66.21
2024-02-20,66.28
2024-02-21,66.3
2024-02-22,66.4
2024-02-23,66.5
2024-02-26,66.85
2024-02-27,66.82
2024-02-29,67.02
2024-03-01,66.92
2024-03-04,66.99
2024-03-05,66.95
2024-03-06,66.87
2024-03-07,66.78
2024-03-08,66.58
2024-03-11,66.5
2024-03-12,66.23
2024-03-13,66.25
2024-03-14,66.16
2024-03-15,66.19
2024-03-18,66.24
2024-03-19,66.04
2024-03-20,66.18
2024-03-21,66.09
2024-03-22,66.0
2024-03-25,65.95
2024-03-26,65.87
2024-03-27,65.75
2024-03-28,65.72
2024-03-29,65.67
2024-04-01,65.63
2024-04-02,65.56
2024-04-03,65.53
2024-04-08,65.41
2024-04-09,65.41
2024-04-10,65.49
2024-04-11,65.44
2024-04-12,65.26
2024-04-15,65.1
2024-04-16,65.12
2024-04-17,65.15
2024-04-18,65.23
2024-04-19,65.23
2024-04-22,65.17
2024-04-23,65.03
2024-04-24,64.99
2024-04-25,64.99
2024-04-26,64.88
2024-04-29,64.51
2024-04-30,64.46
2024-05-02,64.42
2024-05-03,64.42
2024-05-06,64.44
2024-05-07,64.35
2024-05-08,64.42
2024-05-09,64.5
2024-05-10,64.83
2024-05-13,64.69
2024-05-14,64.78
2024-05-15,64.64
2024-05-16,64.82
2024-05-17,64.79
2024-05-20,64.82
2024-05-21,64.83
2024-05-22,64.86
2024-05-23,64.93
2024-05-24,65.02
2024-05-27,65.14
2024-05-28,65.19
2024-05-29,65.22
2024-05-30,65.18
2024-05-31,65.19
2024-06-03,65.27
2024-06-04,65.4
2024-06-05,65.22
2024-06-06,65.82
2024-06-07,65.72
2024-06-11,65.57
2024-06-12,65.58
2024-06-13,65.62
2024-06-14,65.74
2024-06-17,65.64
2024-06-18,65.62
2024-06-19,65.72
2024-06-20,65.72
2024-06-21,65.78
2024-06-24,65.79
2024-06-25,65.87
2024-06-26,65.87
2024-06-27,65.83
2024-06-28,65.83
2024-07-01,65.87
2024-07-02,65.8
2024-07-03,65.74
2024-07-04,65.92
2024-07-05,65.8
2024-07-08,65.87
2024-07-09,65.93
2024-07-10,65.97
2024-07-11,66.01
2024-07-12,66.08
2024-07-15,66.12
2024-07-16,66.16
2024-07-17,66.09
2024-07-18,66.12
2024-07-19,66.06
2024-07-22,66.05
2024-07-23,66.03
2024-07-26,66.16
2024-07-29,66.16
2024-07-30,66.04
2024-07-31,66.13
2024-08-01,65.99
2024-08-02,65.9
2024-08-05,65.76
2024-08-06,65.67
2024-08-07,65.41
2024-08-08,65.22
2024-08-09,64.99
2024-08-12,64.82
2024-08-13,64.71
2024-08-14,64.67
2024-08-15,64.61
2024-08-16,64.62
2024-08-19,64.66
2024-08-20,64.65
2024-08-21,64.65
2024-08-22,64.63
2024-08-23,64.61
2024-08-26,64.59
2024-08-27,64.57
2024-08-28,64.53
2024-08-29,64.55
2024-08-30,64.48
2024-09-02,64.57
2024-09-03,64.57
2024-09-04,64.44
2024-09-05,64.44
2024-09-06,64.39
2024-09-09,64.34
2024-09-10,64.2
2024-09-11,64.2
2024-09-12,64.29
2024-09-13,64.34
2024-09-16,64.44
2024-09-18,64.38
2024-09-19,64.51
2024-09-20,64.58
2024-09-23,64.59
2024-09-24,64.7
2024-09-25,64.8
2024-09-26,64.82
2024-09-27,64.7
2024-09-30,64.74
2024-10-01,64.63
2024-10-04,64.35
2024-10-07,64.17
2024-10-08,64.14
2024-10-09,64.13
2024-10-11,64.09
2024-10-14,64.22
2024-10-15,64.23
2024-10-16,64.23
2024-10-17,64.11
2024-10-18,64.41
2024-10-21,64.48
2024-10-22,64.57
2024-10-23,64.42
2024-10-24,64.41
2024-10-25,64.61
2024-10-28,64.76
2024-10-29,64.68
2024-10-30,64.68
2024-11-01,64.7
2024-11-04,64.65
2024-11-05,64.83
2024-11-06,64.83
2024-11-07,64.94
2024-11-08,65.16
2024-11-11,65.21
2024-11-12,65.15
2024-11-13,65.12
2024-11-14,65.11
2024-11-15,65.0
2024-11-18,65.07
2024-11-19,65.02
2024-11-20,65.05
2024-11-21,64.93
2024-11-22,64.79
2024-11-25,64.66
2024-11-26,64.6
2024-11-27,64.53
2024-11-28,64.44
2024-11-29,64.28
2024-12-02,64.02
2024-12-03,63.78
2024-12-04,63.59
2024-12-05,62.91
2024-12-06,62.85
2024-12-09,62.77
2024-12-10,62.55
2024-12-11,62.52
2024-12-12,62.1
2024-12-13,61.9
2024-12-16,61.49
2024-12-17,61.34
2024-12-18,61.28
2024-12-19,61.08
2024-12-20,61.15
2024-12-23,61.07
2024-12-24,60.97
2024-12-25,60.98
2024-12-26,60.98
2024-12-27,61.04
2024-12-30,60.95
2024-12-31,60.86
2025-01-02,60.82
2025-01-03,60.94
2025-01-06,60.95
2025-01-07,61.09
2025-01-08,61.57
2025-01-09,61.67
2025-01-10,61.95
2025-01-13,62.29
2025-01-14,62.3
2025-01-15,62.34
2025-01-16,62.41
2025-01-17,62.43
2025-01-20,62.48
2025-01-21,62.51
2025-01-22,62.64
2025-01-23,62.65
2025-01-24,62.65
2025-02-03,62.61
2025-02-04,62.82
2025-02-05,63.0
2025-02-06,63.09
2025-02-07,63.25
2025-02-10,63.11
2025-02-11,63.28
2025-02-12,62.87
2025-02-13,62.61
2025-02-14,62.49
2025-02-17,62.54
2025-02-18,62.49
2025-02-19,61.38
2025-02-20,60.88
2025-02-21,60.73
2025-02-24,60.26
2025-02-25,59.98
2025-02-26,59.92
2025-02-27,59.76
2025-03-03,59.62
2025-03-04,59.54
2025-03-05,59.39
2025-03-06,59.23
2025-03-07,58.87
2025-03-10,58.84
2025-03-11,58.78
2025-03-12,58.72
2025-03-13,58.6
2025-03-14,58.48
2025-03-17,58.43
2025-03-18,58.3
2025-03-19,58.41
2025-03-20,58.31
2025-03-21,58.46
2025-03-24,58.36
2025-03-25,58.3
2025-03-26,58.27
2025-03-27,58.14
2025-03-28,58.14
2025-03-31,58.14
2025-04-01,58.06
2025-04-02,58.01
2025-04-07,58.08
2025-04-08,58.21
2025-04-09,58.63
2025-04-10,58.58
2025-04-11,58.61
2025-04-14,58.4
2025-04-15,58.35
2025-04-16,58.41
2025-04-17,58.39
2025-04-18,58.27
2025-04-21,58.24
2025-04-22,58.23
2025-04-23,58.23
2025-04-24,58.24
2025-04-25,58.07
2025-04-28,57.81
2025-04-29,57.72
2025-04-30,57.64
2025-05-02,57.42
2025-05-05,57.62
2025-05-06,57.61
2025-05-07,57.63
2025-05-08,57.71
2025-05-09,57.79
2025-05-12,57.96
2025-05-13,58.08
2025-05-14,58.21
2025-05-15,58.36
2025-05-16,58.36
2025-05-19,58.49
2025-05-20,58.54
2025-05-21,58.67
2025-05-22,58.69
2025-05-23,58.76
2025-05-26,58.99
2025-05-27,59.08
2025-05-28,59.17
2025-05-29,59.21
2025-06-02,59.27
2025-06-03,59.15
2025-06-04,59.08
2025-06-05,59.14
2025-06-06,59.06
2025-06-09,59.22
2025-06-10,59.18
2025-06-11,59.32
2025-06-12,59.35
2025-06-13,59.42
2025-06-16,59.52
2025-06-17,59.77
2025-06-18,60.05
2025-06-19,60.1
2025-06-20,60.16
2025-06-23,60.01
2025-06-24,60.17
2025-06-25,60.2
2025-06-26,60.23
2025-06-27,60.3
2025-06-30,60.46
2025-07-01,60.52
2025-07-02,60.6
2025-07-03,60.74
2025-07-04,60.8
2025-07-07,60.79
2025-07-08,61.01
2025-07-09,61.15
2025-07-10,61.31
2025-07-11,61.4
2025-07-14,61.27
2025-07-15,61.39
2025-07-16,61.32
2025-07-17,61.27
2025-07-18,61.47
2025-07-21,61.24
2025-07-22,61.06
2025-07-23,61.0
2025-07-24,60.9
2025-07-25,60.99
2025-07-28,61.05
2025-07-29,61.02
2025-07-30,60.99
2025-07-31,61.08
2025-08-01,61.15
2025-08-04,61.16
2025-08-05,61.02
2025-08-06,61.04
2025-08-07,61.02
2025-08-08,61.01
2025-08-11,61.07
2025-08-12,61.14
2025-08-13,61.15
2025-08-14,61.24
2025-08-15,61.23
2025-08-18,61.07
2025-08-19,61.0
2025-08-20,61.13
2025-08-21,60.96
2025-08-22,61.02
2025-08-25,60.95
2025-08-26,60.86
2025-08-27,60.75
2025-08-28,60.74
2025-08-29,60.82
2025-09-01,60.77
2025-09-02,60.57
2025-09-03,60.53
2025-09-04,60.45
2025-09-05,60.52
2025-09-08,60.52
2025-09-09,60.45
2025-09-10,60.38
2025-09-11,60.14
2025-09-12,59.97
2025-09-15,59.85
2025-09-16,59.64
2025-09-17,59.49
2025-09-18,59.34
2025-09-19,59.16
2025-09-22,58.99
2025-09-23,58.93
2025-09-24,58.99
2025-09-25,58.76
2025-09-26,58.78
2025-09-30,58.67
2025-10-01,58.76
2025-10-02,58.92
2025-10-03,59.07
2025-10-07,58.98
2025-10-08,59.05
2025-10-09,59.0
2025-10-13,58.92
2025-10-14,58.8
2025-10-15,58.68
2025-10-16,58.52
2025-10-17,58.27
2025-10-20,58.3
2025-10-21,58.12
2025-10-22,57.56
2025-10-23,57.42
2025-10-27,57.44
2025-10-28,57.41
2025-10-29,57.24
2025-10-30,57.37
2025-10-31,57.47
2025-11-03,57.58
2025-11-04,57.94
2025-11-05,57.8
2025-11-06,57.7
2025-11-07,57.68
2025-11-10,57.59
2025-11-11,57.48
2025-11-12,57.4
2025-11-13,57.27
2025-11-14,57.24
2025-11-17,57.29
2025-11-18,57.02
2025-11-19,57.05
2025-11-20,57.02
2025-11-21,56.91
2025-11-24,56.93
2025-11-25,56.99
2025-11-26,57.09
2025-11-27,57.24
2025-11-28,57.2
2025-12-01,57.33
2025-12-02,57.52
2025-12-03,57.21
2025-12-04,56.98
2025-12-05,57.06
2025-12-08,56.85
2025-12-09,57.05
2025-12-10,57.86
2025-12-11,58.46
2025-12-12,58.28
2025-12-15,58.11
2025-12-16,57.56
2025-12-17,57.45
2025-12-18,57.42
2025-12-19,57.58
2025-12-22,57.59
2025-12-23,57.55
2025-12-24,57.57
2025-12-26,57.61
