date,DayTradingVolume,DT_Buy,DT_Sell
2022-04-19,1840000,1777899000,1778656000
2022-04-20,1653000,1603986000,1604134000
2022-04-21,1195000,1142898000,1140574000
2022-04-22,2591000,2280135000,2286074000
2022-04-25,2314000,1880893000,1884922000
2022-04-26,2218000,1804549000,1807995000
2022-04-27,3290000,2597901000,2614287000
2022-04-28,3425000,2916847000,2929031000
2022-04-29,3275000,2899047000,2901432000
2022-05-03,3616000,3334369000,3332207000
2022-05-04,2750000,2559542000,2561182000
2022-05-05,2966000,2838726000,2842651000
2022-05-06,2766000,2449206000,2444329000
2022-05-09,2346000,2039237000,2041207000
2022-05-10,2967000,2585407000,2594793000
2022-05-11,2412000,2206393000,2210912000
2022-05-12,4714000,4462409000,4473134000
2022-05-13,3350000,3133873000,3133236000
2022-05-16,2349000,2156027000,2153273000
2022-05-17,3172000,2971229000,2976350000
2022-05-18,2780000,2626773000,2624624000
2022-05-19,2622000,2455848000,2457743000
2022-05-20,2045000,1964905000,1965565000
2022-05-23,2699000,2608200000,2606270000
2022-05-24,2253000,2077301000,2075929000
2022-05-25,3487000,3141023000,3146986000
2022-05-26,3210000,2771804000,2765690000
2022-05-27,2322000,1978926000,1980847000
2022-05-30,3087000,2812128000,2818047000
2022-05-31,1701000,1577851000,1578756000
2022-06-01,2457000,2310055000,2313515000
2022-06-02,2554000,2317928000,2315198000
2022-06-06,2317000,2020911000,2021046000
2022-06-07,1255000,1095134000,1096034000
2022-06-08,2184000,1922134000,1920628000
2022-06-09,2023000,1707832000,1709346000
2022-06-10,2257000,1866149000,1873183000
2022-06-13,1973000,1617785000,1618688000
2022-06-14,4363000,3477011000,3490081000
2022-06-15,3273000,2653620000,2655041000
2022-06-16,3504000,2780152000,2776642000
2022-06-17,3673000,2735980000,2738871000
2022-06-20,2995000,2181296000,2182311000
2022-06-21,4047000,2869424000,2873348000
2022-06-22,4093000,2784399000,2789185000
2022-06-23,4309000,2937690000,2943657000
2022-06-24,5283000,3712507000,3728125000
2022-06-27,3226000,2422059000,2425762000
2022-06-28,2743000,1996573000,1997539000
2022-06-29,2658000,1916746000,1917581000
2022-06-30,2553000,1794186000,1794911000
2022-07-01,5155000,3505621000,3503439000
2022-07-04,3651000,2379059000,2382091000
2022-07-05,6520000,4187004000,4210348000
2022-07-06,4509000,2815425000,2818190000
2022-07-07,5282000,3329213000,3336324000
2022-07-08,5355000,3461729000,3465645000
2022-07-11,4005000,2495861000,2497786000
2022-07-12,5354000,3099929000,3107189000
2022-07-13,5512000,3180464000,3184119000
2022-07-14,7178000,4071534000,4080969000
2022-07-15,7847000,4581998000,4592653000
2022-07-18,6098000,3896573000,3901711000
2022-07-19,4427000,2853644000,2856639000
2022-07-20,6299000,4220864000,4228023000
2022-07-21,5069000,3435302000,3432955000
2022-07-22,5972000,4091069000,4097013000
2022-07-25,4103000,2729815000,2737040000
2022-07-26,3311000,2200544000,2201729000
2022-07-27,4840000,3207854000,3214997000
2022-07-28,6132000,4187002000,4190570000
2022-07-29,5758000,4051313000,4057655000
2022-08-01,4153000,2804520000,2803994000
2022-08-02,4986000,3263028000,3266013000
2022-08-03,4834000,3241575000,3245438000
2022-08-04,7598000,4986914000,4992496000
2022-08-05,4930000,3189062000,3188528000
2022-08-08,4167000,2635516000,2636160000
2022-08-09,4986000,3107534000,3113311000
2022-08-10,2805000,1737975000,1738470000
2022-08-11,4674000,3071240000,3079143000
2022-08-12,7204000,4994761000,5003685000
2022-08-15,5978000,4468675000,4471590000
2022-08-16,6808000,5291744000,5298020000
2022-08-17,4994000,3874863000,3880187000
2022-08-18,5135000,4032568000,4041065000
2022-08-19,3992000,3213140000,3215779000
2022-08-22,2760000,2158172000,2158001000
2022-08-23,3187000,2452788000,2455480000
2022-08-24,2909000,2299199000,2300358000
2022-08-25,4688000,3887151000,3899875000
2022-08-26,4067000,3423153000,3419344000
2022-08-29,5883000,4913664000,4923650000
2022-08-30,4202000,3655969000,3659362000
2022-08-31,2550000,2203678000,2201913000
2022-09-01,5005000,4317901000,4324171000
2022-09-02,7042000,6313037000,6328815000
2022-09-05,5121000,4538148000,4537241000
2022-09-06,3753000,3242882000,3236785000
2022-09-07,4918000,4194343000,4195880000
2022-09-08,4368000,3816137000,3818222000
2022-09-12,4462000,4195731000,4203813000
2022-09-13,1446000,1386937000,1369771000
2022-09-14,2154000,2044286000,2064034000
2022-09-15,2100000,2058366000,2043800000
2022-09-16,2167000,2053149000,2014477000
2022-09-19,1663000,1517095000,1508398000
2022-09-20,2663000,2425254000,2425901000
2022-09-21,1835000,1659208000,1658849000
2022-09-22,3858000,3574754000,3582778000
2022-09-23,6532000,5979564000,5995666000
2022-09-26,4407000,3917258000,3916879000
2022-09-27,4160000,3591804000,3593347000
2022-09-28,5500000,4610240000,4601443000
2022-09-29,5201000,4375119000,4376002000
2022-09-30,5356000,4442812000,4454749000
2022-10-03,4292000,3657805000,3661840000
2022-10-04,3557000,3154961000,3158358000
2022-10-05,6250000,5492555000,5489542000
2022-10-06,4740000,4202525000,4203039000
2022-10-07,7835000,6991425000,7001161000
2022-10-11,36000,29808000,29808000
2022-10-12,1565000,1178642000,1186815000
2022-10-13,7951000,5672973000,5655512000
2022-10-14,6508000,4552793000,4561115000
2022-10-17,7853000,5268387000,5283130000
2022-10-18,8229000,5509050000,5525264000
2022-10-19,6673000,4601680000,4603965000
2022-10-20,9119000,6020212000,6041549000
2022-10-21,6690000,4330862000,4339991000
2022-10-24,7797000,4867749000,4861054000
2022-10-25,7466000,4419457000,4426483000
2022-10-26,7057000,4030296000,4039370000
2022-10-27,9758000,5877194000,5903927000
2022-10-28,12297000,7712916000,7723091000
2022-10-31,6761000,4348523000,4352254000
2022-11-01,6875000,4557464000,4559077000
2022-11-02,5622000,3785290000,3789282000
2022-11-03,7154000,4922259000,4932130000
2022-11-04,6088000,4352619000,4357854000
2022-11-07,6752000,5169936000,5182468000
2022-11-08,8567000,6811971000,6812227000
2022-11-09,6043000,4754816000,4758558000
2022-11-10,4868000,3887274000,3891732000
2022-11-11,6702000,5652716000,5655297000
2022-11-14,3558000,2962624000,2963932000
2022-11-15,5504000,4603572000,4606677000
2022-11-16,5189000,4436247000,4438573000
2022-11-17,4004000,3495833000,3498833000
2022-11-18,4609000,4060659000,4063711000
2022-11-21,3466000,3096462000,3099477000
2022-11-22,4749000,4150243000,4153482000
2022-11-23,4081000,3600749000,3602987000
2022-11-24,4152000,3763611000,3769444000
2022-11-25,3261000,2912905000,2915363000
2022-11-28,2619000,2338098000,2339529000
2022-11-29,2841000,2531366000,2533666000
2022-11-30,3867000,3582256000,3586398000
2022-12-01,4303000,4000020000,3996239000
2022-12-02,3142000,2847566000,2849924000
2022-12-05,2287000,2089226000,2088998000
2022-12-06,2209000,1997372000,1999150000
2022-12-07,3494000,3047524000,3050979000
2022-12-08,2510000,2181920000,2183484000
2022-12-09,4240000,3864880000,3869720000
2022-12-12,2979000,2673307000,2667160000
2022-12-13,3091000,2732099000,2730168000
2022-12-14,2929000,2627847000,2628850000
2022-12-15,2896000,2575601000,2578711000
2022-12-16,2796000,2424536000,2426228000
2022-12-19,2222000,1938375000,1939310000
2022-12-20,4909000,4182645000,4190969000
2022-12-21,2956000,2423900000,2423724000
2022-12-22,2972000,2432049000,2432119000
2022-12-23,2273000,1825525000,1826860000
2022-12-26,2587000,2033228000,2036588000
2022-12-27,2430000,1900229000,1900939000
2022-12-28,4456000,3330488000,3334509000
2022-12-29,2221000,1671345000,1672689000
2022-12-30,3369000,2646205000,2649430000
2023-01-03,4226000,3487639000,3495685000
2023-01-04,4499000,3894183000,3895113000
2023-01-05,4566000,3990999000,3989690000
2023-01-06,3304000,2814490000,2811307000
2023-01-09,3911000,3360545000,3360791000
2023-01-10,2427000,2070256000,2070914000
2023-01-11,3319000,2761048000,2763872000
2023-01-12,1676000,1401919000,1402415000
2023-01-13,2152000,1823900000,1823069000
2023-01-16,1902000,1627041000,1627870000
2023-01-17,1830000,1559145000,1559912000
2023-01-30,2924000,2565062000,2571573000
2023-01-31,1916000,1627912000,1629367000
2023-02-01,2079000,1818786000,1821353000
2023-02-02,3467000,3179886000,3185272000
2023-02-03,3685000,3444712000,3447148000
2023-02-06,2456000,2257905000,2261012000
2023-02-07,2765000,2602323000,2606111000
2023-02-08,4363000,4304915000,4320183000
2023-02-09,2666000,2667808000,2671376000
2023-02-10,3593000,3494772000,3502666000
2023-02-13,3431000,3381276000,3384231000
2023-02-14,3841000,3596633000,3589672000
2023-02-15,2629000,2411527000,2412943000
2023-02-16,3773000,3601983000,3615470000
2023-02-17,3011000,2814731000,2816206000
2023-02-20,2169000,2036323000,2035575000
2023-02-21,2159000,2019743000,2022105000
2023-02-22,2825000,2564790000,2564804000
2023-02-23,4756000,4512262000,4546864000
2023-02-24,4961000,4777111000,4770370000
2023-03-01,4545000,4469495000,4493851000
2023-03-02,3075000,3137950000,3138398000
2023-03-03,4579000,4524044000,4536386000
2023-03-06,2671000,2581721000,2581414000
2023-03-07,1924000,1840180000,1840799000
2023-03-08,4496000,4456459000,4483942000
2023-03-09,3172000,3261175000,3266815000
2023-03-10,2855000,2863390000,2864131000
2023-03-13,5115000,5060646000,5066065000
2023-03-14,4502000,4543634000,4543756000
2023-03-15,4807000,5002140000,5013985000
2023-03-16,7023000,7616370000,7641095000
2023-03-17,8680000,10355545000,10370745000
2023-03-20,3516000,4273575000,4279635000
2023-03-21,4920000,6199355000,6210055000
2023-03-22,3331000,4323470000,4328795000
2023-03-23,3211000,4185760000,4189860000
2023-03-24,3123000,3992035000,3998485000
2023-03-27,2461000,3098935000,3102140000
2023-03-28,2059000,2531440000,2533450000
2023-03-29,3142000,3695095000,3709075000
2023-03-30,1002000,1215505000,1200210000
2023-03-31,1134000,1388650000,1404985000
2023-04-06,1016000,1223470000,1233940000
2023-04-07,1417000,1753980000,1767790000
2023-04-10,1572000,2026150000,2050795000
2023-04-11,4160000,5605615000,5606655000
2023-04-12,2178000,2884865000,2890550000
2023-04-13,1982000,2597765000,2598475000
2023-04-14,2015000,2697225000,2709320000
2023-04-17,1675000,2260475000,2260865000
2023-04-18,2524000,3303390000,3299180000
2023-04-19,2396000,3110635000,3112430000
2023-04-20,2072000,2718055000,2717240000
2023-04-21,4325000,5366020000,5378380000
2023-04-24,2200000,2626895000,2628145000
2023-04-25,3587000,4127465000,4139085000
2023-04-26,3227000,3738420000,3744160000
2023-04-27,3893000,4641975000,4654670000
2023-04-28,2793000,3385805000,3385985000
2023-05-02,3334000,4149835000,4166715000
2023-05-03,1763000,2187735000,2188680000
2023-05-04,2064000,2553745000,2554490000
2023-05-05,1734000,2156445000,2158005000
2023-05-08,3386000,4338135000,4347605000
2023-05-09,1912000,2420660000,2423405000
2023-05-10,5612000,7366765000,7390825000
2023-05-11,2185000,2899685000,2900440000
2023-05-12,2363000,3135025000,3147605000
2023-05-15,1982000,2662395000,2663965000
2023-05-16,4686000,6552425000,6566200000
2023-05-17,2784000,3981215000,3983415000
2023-05-18,2033000,2958275000,2960130000
2023-05-19,4769000,7235545000,7276035000
2023-05-22,1948000,3017350000,3018190000
2023-05-23,3691000,5852755000,5866130000
2023-05-24,2129000,3277875000,3285170000
2023-05-25,6009000,9583315000,9580925000
2023-05-26,3366000,5217170000,5209505000
2023-05-29,3268000,5292665000,5316925000
2023-05-30,3336000,5571330000,5579745000
2023-05-31,1924000,3196260000,3198575000
2023-06-01,2027000,3383165000,3384670000
2023-06-02,2384000,4026505000,4023910000
2023-06-05,1736000,2866330000,2869710000
2023-06-06,3048000,4882700000,4896100000
2023-06-07,2285000,3719875000,3732520000
2023-06-08,3169000,5034245000,5025415000
2023-06-09,2817000,4564000000,4560005000
2023-06-12,2082000,3401760000,3413365000
2023-06-13,2713000,4704395000,4727425000
2023-06-14,1864000,3262750000,3267005000
2023-06-15,4000000,7269075000,7280420000
2023-06-16,1763000,3227975000,3230475000
2023-06-19,1279000,2345040000,2347155000
2023-06-20,1747000,3230660000,3230910000
2023-06-21,2002000,3616025000,3623675000
2023-06-26,1699000,3070220000,3080465000
2023-06-27,1867000,3358610000,3352420000
2023-06-28,1770000,3113995000,3114240000
2023-06-29,1646000,2938330000,2944365000
2023-06-30,1436000,2579265000,2580335000
2023-07-03,1454000,2692105000,2702675000
2023-07-04,1502000,2852110000,2854495000
2023-07-05,3922000,6966720000,7032350000
2023-07-06,2026000,3722725000,3732300000
2023-07-07,2506000,4684565000,4691695000
2023-07-10,1517000,2876295000,2879350000
2023-07-11,1842000,3454510000,3444590000
2023-07-12,1227000,2313825000,2315165000
2023-07-13,3408000,6770065000,6790080000
2023-07-14,1798000,3547185000,3551475000
2023-07-17,1360000,2650545000,2652840000
2023-07-18,2024000,4021590000,4018985000
2023-07-19,3195000,6746545000,6790190000
2023-07-20,1706000,3619445000,3629560000
2023-07-21,2182000,4724650000,4743005000
2023-07-24,1459000,3225490000,3230865000
2023-07-25,2092000,4702920000,4709290000
2023-07-26,1641000,3641480000,3643240000
2023-07-27,1342000,2884420000,2896790000
2023-07-28,944000,2020840000,2023685000
2023-07-31,2696000,5447250000,5466275000
2023-08-01,2050000,4037390000,4044505000
2023-08-02,2426000,4721485000,4728985000
2023-08-03,0,0,0
2023-08-04,1575000,2984455000,2987235000
2023-08-07,1398000,2729950000,2741735000
2023-08-08,2040000,4358380000,4364360000
2023-08-09,1560000,3290255000,3295550000
2023-08-10,1511000,2911180000,2922625000
2023-08-11,2371000,4293970000,4308580000
2023-08-14,1137000,2057710000,2059180000
2023-08-15,1862000,3531815000,3538980000
2023-08-16,1499000,2830780000,2833390000
2023-08-17,2161000,4234705000,4245620000
2023-08-18,2034000,4019955000,4025270000
2023-08-21,23000,49795000,49795000
2023-08-22,1166000,2761045000,2765555000
2023-08-23,2216000,5278310000,5291380000
2023-08-24,1795000,4533575000,4547920000
2023-08-25,1196000,2923010000,2926240000
2023-08-28,1403000,3390660000,3396020000
2023-08-29,1304000,3162235000,3175400000
2023-08-30,1439000,3672530000,3681930000
2023-08-31,1199000,2995805000,2995545000
2023-09-01,763000,1889310000,1889520000
2023-09-04,341000,846825000,848870000
2023-09-05,255000,638230000,634515000
2023-09-06,222000,555190000,556595000
2023-09-07,277000,681995000,680050000
2023-09-08,206000,500945000,498355000
2023-09-11,1082000,2608760000,2612165000
2023-09-12,1080000,2684455000,2691705000
2023-09-13,2626000,6884565000,6899985000
2023-09-14,1210000,3219445000,3220825000
2023-09-15,1016000,2677845000,2679575000
2023-09-18,664000,1747825000,1750200000
2023-09-19,1170000,3103875000,3104705000
2023-09-20,1142000,2861010000,2868745000
2023-09-21,1317000,3120725000,3128120000
2023-09-22,2056000,4917815000,4945050000
2023-09-25,1538000,3957715000,3961725000
2023-09-26,1500000,3919215000,3920615000
2023-09-27,1794000,4745410000,4745765000
2023-09-28,1390000,3747250000,3750685000
2023-10-02,1255000,3475060000,3485050000
2023-10-03,1045000,2855975000,2857665000
2023-10-04,887000,2373080000,2376690000
2023-10-05,862000,2352475000,2353620000
2023-10-06,1386000,3787195000,3791555000
2023-10-11,1991000,5646845000,5646020000
2023-10-12,2168000,6130620000,6133630000
2023-10-13,1418000,3927065000,3936725000
2023-10-16,1156000,3171360000,3174490000
2023-10-17,1722000,4676715000,4675095000
2023-10-18,2182000,5418795000,5434670000
2023-10-19,2092000,5255765000,5273850000
2023-10-20,1488000,3816685000,3822565000
2023-10-23,1056000,2652970000,2655475000
2023-10-24,1374000,3504550000,3507435000
2023-10-25,1783000,4720295000,4726785000
2023-10-26,943000,2366975000,2367515000
2023-10-27,0,0,0
2023-10-30,1747000,4693075000,4707025000
2023-10-31,1891000,5122940000,5125435000
2023-11-01,1351000,3611115000,3616045000
2023-11-02,1911000,5344225000,5351455000
2023-11-03,2569000,7167845000,7180120000
2023-11-06,1422000,4157525000,4163215000
2023-11-07,1383000,4112425000,4119085000
2023-11-08,1278000,3838730000,3845165000
2023-11-09,1849000,5872605000,5890130000
2023-11-10,2149000,6839640000,6859100000
2023-11-13,1477000,4826495000,4834080000
2023-11-14,786000,2638705000,2626975000
2023-11-15,990000,3211885000,3137905000
2023-11-16,654000,2027185000,2027455000
2023-11-17,689000,2188590000,2204455000
2023-11-20,473000,1527755000,1518195000
2023-11-21,1122000,3580355000,3576055000
2023-11-22,876000,2750340000,2761550000
2023-11-23,1468000,4648065000,4653145000
2023-11-24,1058000,3286195000,3288960000
2023-11-27,1078000,3268450000,3268765000
2023-11-28,1793000,5530490000,5535055000
2023-11-29,1071000,3297395000,3299850000
2023-11-30,2672000,8366240000,8367470000
2023-12-01,1383000,4266590000,4275460000
2023-12-04,988000,3068310000,3068155000
2023-12-05,1489000,4736370000,4745455000
2023-12-06,1984000,6553885000,6564295000
2023-12-07,1352000,4491535000,4500880000
2023-12-08,1493000,5069840000,5072645000
2023-12-11,1448000,5001315000,5009705000
2023-12-12,880000,3096305000,3097620000
2023-12-13,960000,3440690000,3444275000
2023-12-14,1176000,4182725000,4199870000
2023-12-15,1097000,3827065000,3835360000
2023-12-18,729000,2480120000,2482775000
2023-12-19,804000,2679835000,2679470000
2023-12-20,879000,2939340000,2943235000
2023-12-21,780000,2607150000,2611440000
2023-12-22,888000,2987795000,2991530000
2023-12-25,457000,1551895000,1552000000
2023-12-26,630000,2159315000,2161115000
2023-12-27,1017000,3405915000,3409760000
2023-12-28,954000,3170165000,3170355000
2023-12-29,1035000,3380515000,3392260000
2024-01-02,1824000,6179415000,6185850000
2024-01-03,1440000,4913925000,4916150000
2024-01-04,1127000,3827105000,3828580000
2024-01-05,1289000,4348675000,4352020000
2024-01-08,950000,3267380000,3274505000
2024-01-09,1166000,4145305000,4155840000
2024-01-10,944000,3404650000,3408100000
2024-01-11,1565000,5911215000,5923360000
2024-01-12,973000,3653770000,3658225000
2024-01-15,1041000,3870795000,3876470000
2024-01-16,924000,3410155000,3417815000
2024-01-17,1000000,3612210000,3611085000
2024-01-18,1139000,4125265000,4136720000
2024-01-19,1771000,6592600000,6600110000
2024-01-22,1084000,4129550000,4134915000
2024-01-23,698000,2653365000,2651535000
2024-01-24,662000,2460815000,2461625000
2024-01-25,594000,2207615000,2209945000
2024-01-26,1048000,3987020000,3987765000
2024-01-29,704000,2704425000,2705050000
2024-01-30,1000000,3846445000,3845770000
2024-01-31,738000,2863560000,2865855000
2024-02-01,974000,3834095000,3838395000
2024-02-02,787000,3116875000,3122335000
2024-02-05,789000,3201490000,3204640000
2024-02-15,998000,4342415000,4367085000
2024-02-16,867000,3714135000,3719880000
2024-02-19,679000,2778865000,2785770000
2024-02-20,616000,2538605000,2545410000
2024-02-21,1057000,4291420000,4291145000
2024-02-22,1183000,4888475000,4889830000
2024-02-23,1070000,4274395000,4277255000
2024-02-26,725000,2874690000,2878800000
2024-02-27,926000,3639575000,3654010000
2024-02-29,1199000,4866915000,4893740000
2024-03-01,848000,3634750000,3639430000
2024-03-04,1082000,4693090000,4701175000
2024-03-05,565000,2391590000,2393875000
2024-03-06,643000,2651555000,2659970000
2024-03-07,1010000,4031905000,4037975000
2024-03-08,1105000,4294770000,4296940000
2024-03-11,1118000,4240640000,4248545000
2024-03-12,1697000,6193285000,6187925000
2024-03-13,1612000,5650625000,5633760000
2024-03-14,2380000,8626310000,8684380000
2024-03-15,2448000,8980365000,8997185000
2024-03-18,715000,2606120000,2607730000
2024-03-19,2395000,8245790000,8292395000
2024-03-20,2482000,8427510000,8445855000
2024-03-21,1908000,6562880000,6568270000
2024-03-22,1493000,5157385000,5173585000
2024-03-25,994000,3541825000,3516230000
2024-03-26,772000,2672445000,2627745000
2024-03-27,1221000,3975325000,3879900000
2024-03-28,740000,2378255000,2365485000
2024-03-29,1105000,3670480000,3724040000
2024-04-01,975000,3294475000,3299925000
2024-04-02,1422000,4828990000,4838330000
2024-04-03,703000,2374940000,2379290000
2024-04-08,1453000,4683570000,4712690000
2024-04-09,1893000,5807835000,5809860000
2024-04-10,1718000,5305765000,5308250000
2024-04-11,1659000,5034170000,5042855000
2024-04-12,2393000,7053465000,7060640000
2024-04-15,1428000,4006370000,4006920000
2024-04-16,3260000,9170035000,9232105000
2024-04-17,1865000,5347910000,5360300000
2024-04-18,2171000,6436775000,6465865000
2024-04-19,2693000,7871960000,7884285000
2024-04-22,2125000,6028265000,6040945000
2024-04-23,1510000,4286330000,4293375000
2024-04-24,1859000,5475685000,5487340000
2024-04-25,2105000,6046215000,6054105000
2024-04-26,1156000,3456390000,3500955000
2024-04-29,2417000,7686035000,7705175000
2024-04-30,675000,2110810000,2111370000
2024-05-02,1709000,5376255000,5383220000
2024-05-03,1610000,5155805000,5146655000
2024-05-06,1942000,5697305000,5673380000
2024-05-07,2006000,5582975000,5587225000
2024-05-08,778000,2158595000,2159540000
2024-05-09,3341000,8746575000,8786250000
2024-05-10,1657000,4299295000,4300780000
2024-05-13,1446000,3668445000,3673190000
2024-05-14,1623000,4285485000,4297060000
2024-05-15,2665000,7730065000,7758300000
2024-05-16,1930000,5513820000,5533590000
2024-05-17,1283000,3565050000,3573415000
2024-05-20,1173000,3317690000,3322170000
2024-05-21,903000,2518880000,2520250000
2024-05-22,711000,1955770000,1956935000
2024-05-23,992000,2696570000,2699420000
2024-05-24,1652000,4641895000,4655240000
2024-05-27,1594000,4642295000,4649625000
2024-05-28,1458000,4309895000,4315745000
2024-05-29,1188000,3461400000,3466515000
2024-05-30,1243000,3605505000,3610540000
2024-05-31,2578000,7609725000,7628715000
2024-06-03,1085000,3145390000,3146980000
2024-06-04,1604000,4674950000,4684120000
2024-06-05,1536000,4410580000,4431230000
2024-06-06,1278000,3730855000,3734230000
2024-06-07,684000,1987955000,1989505000
2024-06-11,1741000,4781500000,4783430000
2024-06-12,1870000,5150310000,5169570000
2024-06-13,1769000,4834330000,4847675000
2024-06-14,1090000,2910235000,2912300000
2024-06-17,1095000,2991190000,2997125000
2024-06-18,2337000,6440885000,6446680000
2024-06-19,1616000,4466450000,4472205000
2024-06-20,1880000,5298430000,5297535000
2024-06-21,1372000,3728500000,3736205000
2024-06-24,901000,2393485000,2395130000
2024-06-25,1250000,3204060000,3211175000
2024-06-26,1577000,4015195000,4016345000
2024-06-27,2285000,5597880000,5599870000
2024-06-28,1036000,2545340000,2547095000
2024-07-01,1061000,2627440000,2633900000
2024-07-02,1007000,2484275000,2488945000
2024-07-03,1340000,3311420000,3315460000
2024-07-04,1312000,3333835000,3342910000
2024-07-05,1139000,2907305000,2904700000
2024-07-08,1280000,3156355000,3163750000
2024-07-09,1587000,4102845000,4132200000
2024-07-10,2220000,6111020000,6116800000
2024-07-11,2024000,5778660000,5780480000
2024-07-12,1571000,4497430000,4504980000
2024-07-15,919000,2653735000,2658260000
2024-07-16,1978000,5825645000,5827410000
2024-07-17,917000,2631780000,2635220000
2024-07-18,1199000,3378295000,3381835000
2024-07-19,908000,2516670000,2520085000
2024-07-22,1512000,4102495000,4117330000
2024-07-23,1994000,5684480000,5693585000
2024-07-24,0,0,0
2024-07-25,0,0,0
2024-07-26,1229000,3310790000,3313005000
2024-07-29,2280000,5884105000,5872370000
2024-07-30,1311000,3278905000,3293430000
2024-07-31,1180000,3057915000,3064050000
2024-08-01,968000,2542830000,2538035000
2024-08-02,1019000,2464220000,2466615000
2024-08-05,77000,162120000,162125000
2024-08-06,3177000,6312645000,6338960000
2024-08-07,1087000,2273140000,2294020000
2024-08-08,2065000,4515395000,4523590000
2024-08-09,1406000,3191525000,3198390000
2024-08-12,940000,2141960000,2141825000
2024-08-13,1779000,4145175000,4160800000
2024-08-14,1888000,4580535000,4583475000
2024-08-15,877000,2095155000,2098340000
2024-08-16,2307000,5576395000,5588095000
2024-08-19,960000,2389830000,2391750000
2024-08-20,1109000,2805300000,2808065000
2024-08-21,820000,2028365000,2030290000
2024-08-22,1308000,3364140000,3366030000
2024-08-23,1222000,3203645000,3212055000
2024-08-26,1670000,4293605000,4292675000
2024-08-27,1229000,3185690000,3199155000
2024-08-28,1718000,4604450000,4608880000
2024-08-29,965000,2570170000,2577395000
2024-08-30,771000,2065220000,2066875000
2024-09-02,731000,1942350000,1942200000
2024-09-03,817000,2145705000,2145675000
2024-09-04,1514000,3629720000,3647710000
2024-09-05,1241000,2940130000,2943665000
2024-09-06,941000,2256460000,2262580000
2024-09-09,390000,928930000,918120000
2024-09-10,374000,882685000,873555000
2024-09-11,321000,743670000,737245000
2024-09-12,447000,1069470000,1080595000
2024-09-13,418000,1012530000,999175000
2024-09-16,604000,1446825000,1448405000
2024-09-18,1207000,2772130000,2779720000
2024-09-19,924000,2151140000,2161530000
2024-09-20,1056000,2483455000,2487250000
2024-09-23,686000,1594680000,1594400000
2024-09-24,1332000,2936695000,2945895000
2024-09-25,2189000,4773220000,4795275000
2024-09-26,3154000,6454670000,6492155000
2024-09-27,1542000,3145545000,3148575000
2024-09-30,1150000,2305145000,2304780000
2024-10-01,1146000,2246715000,2246175000
2024-10-02,0,0,0
2024-10-04,1064000,2034415000,2033230000
2024-10-07,1851000,3460255000,3464005000
2024-10-08,1417000,2600350000,2606565000
2024-10-09,1883000,3573590000,3573345000
2024-10-11,1446000,2707890000,2719245000
2024-10-14,1374000,2654880000,2660675000
2024-10-15,958000,1864700000,1864395000
2024-10-16,1537000,3010685000,3014875000
2024-10-17,1026000,1989285000,1987670000
2024-10-18,872000,1654565000,1655305000
2024-10-21,1041000,2036875000,2046365000
2024-10-22,1365000,2752955000,2764225000
2024-10-23,906000,1833880000,1837055000
2024-10-24,882000,1771455000,1770800000
2024-10-25,1659000,3159280000,3159760000
2024-10-28,2075000,3985325000,3988875000
2024-10-29,1087000,2050520000,2053195000
2024-10-30,1882000,3762275000,3788025000
2024-10-31,0,0,0
2024-11-01,1769000,3544330000,3553915000
2024-11-04,2803000,6082465000,6084720000
2024-11-05,1180000,2578240000,2579905000
2024-11-06,2676000,6180560000,6225260000
2024-11-07,2878000,7021840000,7033865000
2024-11-08,1309000,3197070000,3199290000
2024-11-11,1979000,4786660000,4792555000
2024-11-12,1415000,3351095000,3349135000
2024-11-13,1680000,3893440000,3896405000
2024-11-14,1404000,3238185000,3243650000
2024-11-15,1007000,2315215000,2318690000
2024-11-18,1289000,2935710000,2944735000
2024-11-19,1794000,4136735000,4150740000
2024-11-20,880000,2058060000,2058275000
2024-11-21,1023000,2397645000,2396635000
2024-11-22,702000,1642450000,1645295000
2024-11-25,731000,1711290000,1708505000
2024-11-26,1675000,3743165000,3757540000
2024-11-27,1082000,2377720000,2376905000
2024-11-28,1586000,3361455000,3373260000
2024-11-29,1142000,2479640000,2483395000
2024-12-02,729000,1632250000,1634825000
2024-12-03,1442000,3189970000,3191080000
2024-12-04,2229000,5120890000,5167380000
2024-12-05,2497000,6154550000,6192410000
2024-12-06,2783000,7226265000,7234250000
2024-12-09,1866000,4870710000,4892275000
2024-12-10,2055000,5504065000,5506990000
2024-12-11,1232000,3270915000,3276195000
2024-12-12,1459000,3975270000,3975565000
2024-12-13,3347000,9518085000,9548700000
2024-12-16,3701000,11097840000,11120130000
2024-12-17,1216000,3932625000,3964070000
2024-12-18,3220000,10709955000,10720080000
2024-12-19,2765000,9072225000,9111270000
2024-12-20,1785000,5851435000,5855525000
2024-12-23,2501000,8150785000,8184070000
2024-12-24,1393000,4551935000,4555500000
2024-12-25,1043000,3385965000,3386305000
2024-12-26,877000,2794300000,2799580000
2024-12-27,1572000,5118435000,5141600000
2024-12-30,858000,2786295000,2783275000
2024-12-31,1116000,3636885000,3645730000
2025-01-02,1403000,4442625000,4453900000
2025-01-03,2094000,6398500000,6382930000
2025-01-06,1353000,4160310000,4163310000
2025-01-07,1377000,4404085000,4410455000
2025-01-08,1627000,5118195000,5118205000
2025-01-09,1119000,3459870000,3466690000
2025-01-10,1374000,4135535000,4139265000
