date,Dealer_self,Foreign_Dealer_Self,外資,投信,自營商,三大法人合計
2017-12-25,8000,0,798930,40000,-17000,829930
2017-12-26,52000,0,-2423500,16420,-21000,-2376080
2017-12-27,43000,0,-4265309,-435000,293000,-4364309
2017-12-28,92000,0,1497802,-620000,186000,1155802
2017-12-29,25000,0,7354407,262000,-626000,7015407
2018-01-02,274000,0,9607424,514000,-221000,10174424
2018-01-03,446000,0,8838833,915000,21000,10220833
2018-01-04,55000,0,10930245,47000,-85001,10947244
2018-01-05,90000,0,9298675,23000,-102000,9309675
2018-01-08,46000,0,10272239,148000,-1000,10465239
2018-01-09,-35000,0,1562206,430000,-16000,1941206
2018-01-10,-350000,0,-1139474,450000,234000,-805474
2018-01-11,47000,0,-7078284,-168000,206000,-6993284
2018-01-12,238000,0,-4054903,9000,332000,-3475903
2018-01-15,220000,0,527101,-205000,-165000,377101
2018-01-16,39000,0,4904258,-127000,-242000,4574258
2018-01-17,717000,0,15831215,63000,1018000,17629215
2018-01-18,387000,0,26344979,-1180000,401000,25952979
2018-01-19,218000,0,22128986,-787000,-86000,21473986
2018-01-22,207000,0,2907886,-738000,-764000,1612886
2018-01-23,-320000,0,13445766,-24000,-484030,12617736
2018-01-24,606000,0,-227029,-296793,319000,401178
2018-01-25,33000,0,5052118,39000,41000,5165118
2018-01-26,447000,0,2414436,-1623000,175000,1413436
2018-01-29,132000,0,4094801,52000,590000,4868801
2018-01-30,254000,0,-1507849,-141000,266000,-1128849
2018-01-31,1609000,0,1530442,30000,354000,3523442
2018-02-01,184000,0,-3882839,110000,-837000,-4425839
2018-02-02,-94000,0,-6665993,-87000,-486000,-7332993
2018-02-05,791010,0,-21966551,-49000,187000,-21037541
2018-02-06,1531990,0,-39209666,-35000,1280000,-36432676
2018-02-07,-902000,0,-24658554,293000,-107000,-25374554
2018-02-08,68000,0,-7827388,-100000,-453000,-8312388
2018-02-09,-45000,0,-27591270,508000,-284000,-27412270
2018-02-12,-435000,0,-5805178,-57000,53000,-6244178
2018-02-21,-535000,0,5629057,204000,345000,5643057
2018-02-22,1000,0,-913170,281000,-319000,-950170
2018-02-23,-509000,0,7799829,366000,425000,8081829
2018-02-26,79000,0,9602382,39000,130000,9850382
2018-02-27,-268000,0,165014,-32000,-340000,-474986
2018-03-01,287000,0,1354885,15000,-231000,1425885
2018-03-02,260000,0,-15540243,24000,-64000,-15320243
2018-03-05,-189000,0,-601124,-47000,-325656,-1162780
2018-03-06,29000,0,15089413,-22000,-700191,14396222
2018-03-07,104000,0,-3227036,68000,-223478,-3278514
2018-03-08,-222000,0,2177371,-29000,736000,2662371
2018-03-09,109000,0,-5267219,1000,362000,-4795219
2018-03-12,383000,0,3243334,-20000,219115,3825449
2018-03-13,34000,0,11917002,49000,-70000,11930002
2018-03-14,445000,0,-6656186,16000,-12000,-6207186
2018-03-15,36000,0,-2642167,34000,372000,-2200167
2018-03-16,177000,0,1132741,-411000,469000,1367741
2018-03-19,-41000,0,6327185,-69000,-172000,6045185
2018-03-20,60000,0,4235754,-103000,-250000,3942754
2018-03-21,125000,0,-126150,-28000,-31000,-60150
2018-03-22,18000,0,1479221,-95000,69000,1471221
2018-03-23,-270000,0,-1721619,-89000,-563000,-2643619
2018-03-26,189000,0,-17921021,-72148,819000,-16985169
2018-03-27,-744000,0,3769052,-52415,-8000,2964637
2018-03-28,-329000,0,-7071444,0,-1013000,-8413444
2018-03-29,111000,0,-13118584,-29000,-158000,-13194584
2018-03-30,-534000,0,2537980,98000,198000,2299980
2018-03-31,-65000,0,-30000,-7000,-131000,-233000
2018-04-02,-54000,0,-2480637,-312000,-267000,-3113637
2018-04-03,-212000,0,-10817947,48000,-80000,-11061947
2018-04-09,548000,0,677526,28000,308000,1561526
2018-04-10,163000,0,-1611011,-142000,560000,-1030011
2018-04-11,979000,0,-1665681,-56000,-139000,-881681
2018-04-12,106000,0,-8626550,61000,857000,-7602550
2018-04-13,-144000,0,-4124973,-45000,268000,-4045973
2018-04-16,-290000,0,-4729443,-531000,-40000,-5590443
2018-04-17,-471000,0,-11322342,-407400,50000,-12150742
2018-04-18,-223000,0,-4554748,-78000,-38000,-4893748
2018-04-19,-14000,0,8301398,-296000,-30000,7961398
2018-04-20,626000,0,-71035113,-1039754,128000,-71320867
2018-04-23,875000,0,-43922500,-108000,103000,-43052500
2018-04-24,691000,0,-16152689,254000,534000,-14673689
2018-04-25,444000,0,-18670051,-582000,640000,-18168051
2018-04-26,-124000,0,-15195831,-93000,615000,-14797831
2018-04-27,484000,0,-6109438,86000,888000,-4651438
2018-04-30,533000,0,-2740773,110000,599000,-1498773
2018-05-02,-85000,0,-11566194,-95000,343000,-11403194
2018-05-03,-283000,0,-9537882,-1006000,-146000,-10972882
2018-05-04,5000,0,949420,-389000,-233000,332420
2018-05-07,-389000,0,-7614168,-263874,-56000,-8323042
2018-05-08,-461000,0,-5620890,-249769,421000,-5910659
2018-05-09,-189000,0,-986238,-28000,-415000,-1618238
2018-05-10,-240000,0,-6651310,147000,-175000,-6919310
2018-05-11,-439000,0,2853329,-359000,225000,2280329
2018-05-14,-139000,0,-2908539,-461000,139000,-3369539
2018-05-15,-275000,0,-5284051,-432000,-155000,-6146051
2018-05-16,-83000,0,650028,-224000,-139000,204028
2018-05-17,-294000,0,-2855694,-509000,-113000,-3771694
2018-05-18,-280000,0,-2884277,-1866000,335000,-4695277
2018-05-21,-30000,0,2953647,86000,-278000,2731647
2018-05-22,156000,0,4922060,-6000,-183000,4889060
2018-05-23,281000,0,2332284,-262331,119000,2469953
2018-05-24,214000,0,-1153223,18000,452000,-469223
2018-05-25,-23000,0,-1999684,-259000,261000,-2020684
2018-05-28,384000,0,-3411382,-88000,94000,-3021382
2018-05-29,-81000,0,-11292441,-160000,-73000,-11606441
2018-05-30,-370000,0,-13218840,-1731000,39000,-15280840
2018-05-31,-723000,0,-159778,-830000,-81000,-1793778
2018-06-01,253000,0,-637503,-127000,925000,413497
2018-06-04,575000,0,2883118,-127000,515000,3846118
2018-06-05,-177000,0,865327,-73000,-172000,443327
2018-06-06,613000,0,2049829,-173000,50000,2539829
2018-06-07,23000,0,1233431,99000,-72000,1283431
2018-06-08,481000,0,-5715486,-336000,296000,-5274486
2018-06-11,618000,0,-3145173,-739000,58000,-3208173
2018-06-12,-277000,0,-1648478,-326000,-36000,-2287478
2018-06-13,-147000,0,7264244,-478000,-122000,6517244
2018-06-14,-470000,0,-10614004,-1211000,-121000,-12416004
2018-06-15,-319000,0,-8211438,-956000,170000,-9316438
2018-06-19,-12000,0,-22229885,-374000,-89000,-22704885
2018-06-20,1782000,0,-11339851,429916,1470000,-7657935
2018-06-21,919000,0,-17723027,-450000,1485000,-15769027
2018-06-22,1861000,0,-12197988,-81000,3813000,-6604988
2018-06-25,-572000,0,-11847129,0,-3697000,-16116129
2018-06-26,-218000,0,-12349346,-532000,-434000,-13533346
2018-06-27,-90000,0,-4078959,-481000,-220000,-4869959
2018-06-28,-303000,0,-3472313,0,-913000,-4688313
2018-06-29,-397000,0,1348530,-52000,-173000,726530
2018-07-02,-222000,0,-721599,-166000,128000,-981599
2018-07-03,-67000,0,516757,-130000,-463000,-143243
2018-07-04,689000,0,2030978,-71000,-402000,2246978
2018-07-05,15000,0,-3305343,84000,-186000,-3392343
2018-07-06,-166000,0,-2453194,-120000,-64000,-2803194
2018-07-09,-85000,0,10490197,1287000,489000,12181197
2018-07-10,-5000,0,112284,662000,-722000,47284
2018-07-11,-1757000,0,-2752350,491000,-563000,-4581350
2018-07-12,75000,0,-2345274,235000,39000,-1996274
2018-07-13,117000,0,3380727,119000,-103000,3513727
2018-07-16,-1340000,0,-2071223,894000,-358000,-2875223
2018-07-17,85000,0,-1300386,1197000,-124000,-142386
2018-07-18,496000,0,1638460,1878000,-301000,3711460
2018-07-19,423000,0,7754415,1064000,-145000,9096415
2018-07-20,-626000,0,37401800,3967000,-925000,39817800
2018-07-23,-206000,0,15813551,1799000,-969000,16437551
2018-07-24,-35000,0,-589506,583000,33000,-8506
2018-07-25,-85000,0,1661771,36000,5000,1617771
2018-07-26,111000,0,-1110853,40000,25000,-934853
2018-07-27,72000,0,10263148,-86000,-326000,9923148
2018-07-30,-121000,0,5879537,-38000,-405000,5315537
2018-07-31,-1298000,0,-92694,1827000,-144000,292306
2018-08-01,-538000,0,4787923,429000,-239000,4439923
2018-08-02,-394000,0,762377,387000,141000,896377
2018-08-03,474000,0,852334,1739000,315000,3380334
2018-08-06,-236000,0,-4800701,724000,171000,-4141701
2018-08-07,409000,0,-5304989,-81000,125000,-4851989
2018-08-08,-332000,0,10694346,72000,71000,10505346
2018-08-09,58000,0,2745957,1083000,-226000,3660957
2018-08-10,63000,0,-568941,276000,31000,-198941
2018-08-13,-94000,0,-5445133,-9000,-587000,-6135133
2018-08-14,-640000,0,951601,130000,278000,719601
2018-08-15,-1665000,0,2759039,-398000,-480000,216039
2018-08-16,95000,0,-2205044,-11000,459000,-1662044
2018-08-17,-205000,0,1049826,42000,-392000,494826
2018-08-20,30000,0,337189,-221000,195000,341189
2018-08-21,-44000,0,-2154390,164000,229000,-1805390
2018-08-22,-763000,0,-555630,62000,-339000,-1595630
2018-08-23,195000,0,3104807,543000,-70000,3772807
2018-08-24,-127000,0,-960979,202000,-401000,-1286979
2018-08-27,454000,0,6402307,44000,278000,7178307
2018-08-28,95000,0,17316452,362000,79000,17852452
2018-08-29,-586000,0,27216483,1054000,-237000,27447483
2018-08-30,-448000,0,17288364,641000,-665000,16816364
2018-08-31,890000,0,-2168865,52000,162000,-1064865
2018-09-03,-605000,0,8344127,55000,-784000,7010127
2018-09-04,134000,0,1091605,107000,165000,1497605
2018-09-05,-1307000,0,10053532,210187,-754000,8202719
2018-09-06,-311000,0,2226635,181000,-176000,1920635
2018-09-07,-850000,0,11807146,88503,-500000,10545649
2018-09-10,-479000,0,13894292,-354000,-411000,12650292
2018-09-11,285000,0,742201,317000,1253000,2597201
2018-09-12,1389000,0,7626376,-191000,52000,8876376
2018-09-13,1159000,0,-6887499,404000,472000,-4852499
2018-09-14,98000,0,12051134,382000,425000,12956134
2018-09-17,802000,0,2613796,856000,-128000,4143796
2018-09-18,-161000,0,5339017,722000,178000,6078017
2018-09-19,-73000,0,18000302,165000,611000,18703302
2018-09-20,-51000,0,13889020,565200,-450000,13953220
2018-09-21,-98000,0,6299150,-59000,278000,6420150
2018-09-25,204000,0,5016305,66000,282000,5568305
2018-09-26,-181000,0,715628,22000,-61000,495628
2018-09-27,-144000,0,14343088,150000,-223000,14126088
2018-09-28,-473000,0,675218,61000,-549000,-285782
2018-10-01,-93000,0,-1552453,-849000,91000,-2403453
2018-10-02,9000,0,-19785473,-1151000,304000,-20623473
2018-10-03,-903000,0,4649164,-1180000,-593000,1973164
2018-10-04,-56000,0,-15347165,-116000,-364998,-15884163
2018-10-05,14000,0,-9140447,-918770,248001,-9797216
2018-10-08,283000,0,-23765282,-853000,1118000,-23217282
2018-10-09,210000,0,-8147154,-185000,222000,-7900154
2018-10-11,-287000,0,-37208167,-624915,-159000,-38279082
2018-10-12,460000,0,-3534687,-584000,614000,-3044687
2018-10-15,427000,0,-22615950,182000,-167996,-22174946
2018-10-16,-164000,0,-2356115,-423000,-829000,-3772115
2018-10-17,-1606000,0,-2108061,273000,-127000,-3568061
2018-10-18,-289000,0,-1985402,-201000,-259000,-2734402
2018-10-19,235000,0,-6880318,621000,-321529,-6345847
2018-10-22,-246000,0,-5428814,651000,-29000,-5052814
2018-10-23,72000,0,-11240819,197552,-84995,-11056262
2018-10-24,-141000,0,-16123641,-1042000,-717997,-18024638
2018-10-25,-760000,0,-28609882,-2447,-230990,-29603319
2018-10-26,-318000,0,2320772,43000,425003,2470775
2018-10-29,44000,0,-217173,-93000,575000,308827
2018-10-30,-36000,0,400083,147000,98001,609084
2018-10-31,563000,0,8158828,777000,-721000,8777828
2018-11-01,-75000,0,3126568,3000,-283000,2771568
2018-11-02,-175000,0,-1086072,154423,301000,-805649
2018-11-05,-560000,0,1524011,-20000,-823000,121011
2018-11-06,-304000,0,-1087783,-25000,146000,-1270783
2018-11-07,-1166000,0,-3428981,247000,889000,-3458981
2018-11-08,-13000,0,8728088,64000,-212000,8567088
2018-11-09,-72000,0,-2782747,59000,-313000,-3108747
2018-11-12,-32000,0,1707606,-7000,-309000,1359606
2018-11-13,587000,0,-6529011,107000,-92000,-5927011
2018-11-14,56000,0,-970914,-5000,-300993,-1220907
2018-11-15,-391000,0,1379386,-65000,-114000,809386
2018-11-16,214000,0,-15563937,-1022448,808000,-15564385
2018-11-19,275000,0,-10711598,-1180000,829000,-10787598
2018-11-20,72000,0,-15466026,-710448,527005,-15577469
2018-11-21,-278000,0,-4834310,-439000,625000,-4926310
2018-11-22,-197000,0,-1041501,-10000,-981000,-2229501
2018-11-23,-39000,0,639889,104000,-228000,476889
2018-11-26,11000,0,5720074,-87000,-378000,5266074
2018-11-27,120000,0,-2962948,62000,-324000,-3104948
2018-11-28,1209000,0,1600445,-227723,242000,2823722
2018-11-29,-46000,0,4158653,282000,22000,4416653
2018-11-30,695000,0,-5968088,-75000,196000,-5152088
2018-12-03,-4000,0,8583323,580000,201000,9360323
2018-12-04,-118000,0,123348,601000,-1053000,-446652
2018-12-05,-456000,0,-8574063,-414000,324000,-9120063
2018-12-06,-1440000,0,-12315660,74000,273000,-13408660
2018-12-07,3000,0,-3300522,-10000,1718000,-1589522
2018-12-10,-98000,0,-4547411,-197761,-82000,-4925172
2018-12-11,-170000,0,264061,20000,-27000,87061
2018-12-12,638000,0,-1834701,-91000,-241000,-1528701
2018-12-13,20000,0,-1783374,644000,466000,-653374
2018-12-14,-848000,0,-7312416,22000,-317000,-8455416
2018-12-17,-133000,0,3014828,-35000,122000,2968828
2018-12-18,23000,0,-1770656,-362000,282000,-1827656
2018-12-19,-198000,0,3155985,271000,-294000,2934985
2018-12-20,349000,0,-10972316,166000,10785,-10446531
2018-12-21,-199000,0,-1309291,-251000,-122412,-1881703
2018-12-22,-151000,0,-2498000,13000,-92000,-2728000
2018-12-24,25000,0,-7491900,-28000,11000,-7483900
2018-12-25,-1213000,0,-5451900,-497631,-683000,-7845531
2018-12-26,-876000,0,-41000,-331000,-70000,-1318000
2018-12-27,-660000,0,8966648,-34000,684000,8956648
2018-12-28,-598000,0,11279458,-42000,-461000,10178458
2019-01-02,-633000,0,-8731192,9000,-161000,-9516192
2019-01-03,10000,0,-14632479,-39000,1033000,-13628479
2019-01-04,739000,0,-28541380,-2426000,1950000,-28278380
2019-01-07,181000,0,4157082,-419000,874000,4793082
2019-01-08,169000,0,745982,-1383000,-273000,-741018
2019-01-09,874000,0,7548306,-414000,-638995,7369311
2019-01-10,-23000,0,1479912,-256000,-274000,926912
2019-01-11,-311000,0,11841708,359000,-349000,11540708
2019-01-14,114000,0,-1850338,-602000,-87000,-2425338
2019-01-15,-366000,0,9853161,-1296766,-7000,8183395
2019-01-16,654000,0,-7771709,-616000,202000,-7531709
2019-01-17,-371000,0,2708884,62000,-646399,1753485
2019-01-18,-148000,0,-13589952,-210000,1272000,-12675952
2019-01-21,415000,0,3343464,-414000,449000,3793464
2019-01-22,23000,0,3901762,1163000,-682000,4405762
2019-01-23,-330000,0,-1366475,-218000,-118000,-2032475
2019-01-24,-82000,0,2631380,105000,-71000,2583380
2019-01-25,68000,0,15831068,725000,141000,16765068
2019-01-28,-291000,0,8851758,752000,-390000,8922758
2019-01-29,168000,0,-9864557,-528000,804000,-9420557
2019-01-30,408000,0,-12299215,-149000,85000,-11955215
2019-02-11,-259000,0,29546373,330000,-753000,28864373
2019-02-12,-66000,0,15102587,933000,3000,15972587
2019-02-13,72000,0,11711486,-552000,-135000,11096486
2019-02-14,256000,0,780738,-565000,156000,627738
2019-02-15,-159000,0,3510232,-393000,-309000,2649232
2019-02-18,-682000,0,6688000,58000,282000,6346000
2019-02-19,-59000,0,-644322,263000,-25000,-465322
2019-02-20,-27000,0,12371064,544000,310000,13198064
2019-02-21,-133000,0,14680088,-15000,310000,14842088
2019-02-22,-294000,0,4953831,60000,-603000,4116831
2019-02-25,52000,0,5226699,123770,17000,5419469
2019-02-26,128000,0,4947644,-220000,-57000,4798644
2019-02-27,-206000,0,2849934,-184000,-187000,2272934
2019-03-04,394000,0,1631956,-507230,230250,1748976
2019-03-05,-43000,0,-674286,-180000,405000,-492286
2019-03-06,-1038000,0,1916001,-22000,215000,1071001
2019-03-07,-92000,0,28577,-89000,-706000,-858423
2019-03-08,67000,0,-9299389,-635000,153000,-9714389
2019-03-11,439000,0,-7959056,-219000,27000,-7712056
2019-03-12,233000,0,6017945,-42000,33000,6241945
2019-03-13,-187000,0,6703466,54000,-557000,6013466
2019-03-14,-331000,0,-1073060,70000,126000,-1208060
2019-03-15,-393000,0,10725377,-418000,-136000,9778377
2019-03-18,92000,0,14930334,-65000,311000,15268334
2019-03-19,-22000,0,581577,-57000,256000,758577
2019-03-20,142000,0,6336800,37000,77000,6592800
2019-03-21,90000,0,10670729,-64000,-98000,10598729
2019-03-22,197000,0,7399348,281772,-510000,7368120
2019-03-25,-23000,0,-3595554,-149000,-513000,-4280554
2019-03-26,-20000,0,2316563,-105000,-65000,2126563
2019-03-27,204000,0,-4335088,351000,691000,-3089088
2019-03-28,-283000,0,-88844,0,128000,-243844
2019-03-29,-56000,0,3571334,-276000,-476000,2763334
2019-04-01,246000,0,12270398,329140,517997,13363535
2019-04-02,207000,0,6415065,30000,407000,7059065
2019-04-03,162000,0,4838188,-35000,-333000,4632188
2019-04-08,80000,0,21346686,259000,-187000,21498686
2019-04-09,14000,0,4233746,36000,0,4283746
2019-04-10,1611000,0,-2033033,17000,-4000,-409033
2019-04-11,360000,0,-2963431,-65000,362000,-2306431
2019-04-12,39000,0,2036947,-31000,99000,2143947
2019-04-15,-95000,0,6786182,-22000,-248000,6421182
2019-04-16,114000,0,3936165,-247000,427000,4230165
2019-04-17,1261000,0,19234055,-323000,134000,20306055
2019-04-18,-28000,0,17986624,-75000,-880000,17003624
2019-04-19,-136000,0,15656372,2000,-245000,15277372
2019-04-22,-153000,0,9604000,-250197,-403000,8797803
2019-04-23,9000,0,9807070,-42000,60000,9834070
2019-04-24,-722000,0,5748093,114000,-238000,4902093
2019-04-25,-284000,0,4535974,-276000,16000,3991974
2019-04-26,691000,0,-9696228,-10000,431000,-8584228
2019-04-29,-292000,0,6386064,-66000,637000,6665064
2019-04-30,14000,0,6366172,109000,307000,6796172
2019-05-02,-738000,0,11474951,-18000,-221000,10497951
2019-05-03,244000,0,11473494,9075,-266000,11460569
2019-05-06,654000,0,-7570053,85000,-290000,-7121053
2019-05-07,387000,0,-3941242,817956,1000,-2735286
2019-05-08,1496000,0,-8064778,-88023,-81000,-6737801
2019-05-09,711000,0,-4699965,10000,-197000,-4175965
2019-05-10,687000,0,-4181858,-318000,204000,-3608858
2019-05-13,1953000,0,-4441277,223000,488000,-1777277
2019-05-14,3327000,0,-7027126,-68000,424000,-3344126
2019-05-15,1091000,0,-12236729,71000,655000,-10419729
2019-05-16,60000,0,-9666907,51000,72000,-9483907
2019-05-17,456000,0,-10907773,-46000,572000,-9925773
2019-05-20,2374000,0,-14438149,-118000,1064000,-11118149
2019-05-21,2450000,0,-38054791,-78000,1695000,-33987791
2019-05-22,24000,0,-6503556,47000,-605000,-7037556
2019-05-23,-193000,0,-26885791,-116000,1738000,-25456791
2019-05-24,-17000,0,-14283977,40000,-253000,-14513977
2019-05-27,144000,0,-16628748,-125000,-231000,-16840748
2019-05-28,-76000,0,-8059661,49000,20000,-8066661
2019-05-29,-346000,0,-10008515,-344000,421000,-10277515
2019-05-30,-5000,0,-5034719,-146000,-37000,-5222719
2019-05-31,-428000,0,-3386981,414000,-217000,-3617981
2019-06-03,-78000,0,5755969,150000,-78000,5749969
2019-06-04,184000,0,-11079899,77000,834000,-9984899
2019-06-05,-298000,0,-2526457,-311000,514000,-2621457
2019-06-06,-895000,0,-11105566,-288000,242000,-12046566
2019-06-10,-16000,0,10123175,30180,75000,10212355
2019-06-11,-615000,0,8089620,184000,-663000,6995620
2019-06-12,343000,0,4642164,-148430,-387000,4449734
2019-06-13,962000,0,-12358808,-11648,1232000,-10176456
2019-06-14,1418000,0,-12077497,-237000,1018000,-9878497
2019-06-17,871000,0,-19653282,-234401,1629000,-17387683
2019-06-18,-264000,0,-2748962,132000,50000,-2830962
2019-06-19,4025000,0,11815059,812000,55000,16707059
2019-06-20,915000,0,3044165,228000,192000,4379165
2019-06-21,-423000,0,14096133,27000,693000,14393133
2019-06-24,-1413000,0,-9124929,24315,-2193000,-12706614
2019-06-25,-682000,0,156657,-32000,-744000,-1301343
2019-06-26,72000,0,-13786705,123000,286000,-13305705
2019-06-27,-71000,0,10862976,471000,-107000,11155976
2019-06-28,-15000,0,1284523,195000,177000,1641523
2019-07-01,-1210000,0,15150672,2440000,-1425000,14955672
2019-07-02,163000,0,-365885,967000,87000,851115
2019-07-03,-17000,0,-9801046,112000,230000,-9476046
2019-07-04,139000,0,-1666071,251219,280000,-995852
2019-07-05,224000,0,-6592490,53000,296000,-6019490
2019-07-08,701000,0,-9758114,51000,679000,-8327114
2019-07-09,-40000,0,-6070906,194000,71000,-5845906
2019-07-10,1656000,0,-991623,293000,-228000,729377
2019-07-11,-1157000,0,9642543,237000,-158000,8564543
2019-07-12,-232000,0,9725986,17000,-602000,8908986
2019-07-15,-260000,0,5763609,80000,-89000,5494609
2019-07-16,-233000,0,5264157,154000,-112000,5073157
2019-07-17,93000,0,-8124768,-8000,869000,-7170768
2019-07-18,306000,0,-3750533,61784,1185000,-2197749
2019-07-19,-236000,0,24018181,403000,-975000,23210181
2019-07-22,-519000,0,13598733,388000,-677000,12790733
2019-07-23,-216000,0,12932862,46000,-240000,12522862
2019-07-24,-2377000,0,6273299,56000,-141000,3811299
2019-07-25,-103000,0,4898509,-229000,-4000,4562509
2019-07-26,-186000,0,-3566399,-112000,300000,-3564399
2019-07-29,-131000,0,1111386,-1000,224000,1203386
2019-07-30,-637000,0,-8126,174000,97000,-374126
2019-07-31,-2079000,0,1486701,8000,-467000,-1051299
2019-08-01,819000,0,-10674631,196000,602000,-9057631
2019-08-02,538000,0,-9355365,-235000,341000,-8711365
2019-08-05,1471000,0,-22095677,-428000,820000,-20232677
2019-08-06,380000,0,-4341721,615000,472000,-2874721
2019-08-07,-1364000,0,-9928951,-424000,-169000,-11885951
2019-08-08,-18000,0,7480519,375075,-431000,7406594
2019-08-12,-318000,0,-3377199,-539000,-150000,-4384199
2019-08-13,551000,0,-8359100,-41018,-76000,-7925118
2019-08-14,-143000,0,-4057634,304000,314000,-3582634
2019-08-15,-140000,0,-1862593,-632000,-148000,-2782593
2019-08-16,-324000,0,-2376005,-73000,169000,-2604005
2019-08-19,-70000,0,1833273,232000,-59000,1936273
2019-08-20,-527000,0,6396374,56000,-270000,5655374
2019-08-21,-769000,0,1297146,38000,159041,725187
2019-08-22,-392000,0,1153340,1829000,-449000,2141340
2019-08-23,150000,0,-1621984,141000,542000,-788984
2019-08-24,57000,0,-5003302,-559000,92000,-5413302
2019-08-26,156000,0,-15448128,84000,-38000,-15246128
2019-08-27,-262000,0,-1124237,591000,-40000,-835237
2019-08-28,-414000,0,2649364,145000,5000,2385364
2019-08-29,-38000,0,3693572,-6000,28000,3677572
2019-08-30,260000,0,17556634,50000,116000,17982634
2019-09-02,594000,0,816832,-17000,-61000,1332832
2019-09-03,891000,0,-9509359,191000,713000,-7714359
2019-09-04,1529000,0,4567645,274000,-31000,6339645
2019-09-05,-862000,0,33654764,1002000,-792000,33002764
2019-09-06,-197000,0,12059472,317000,-158000,12021472
2019-09-09,-381000,0,7890458,134000,-465000,7178458
2019-09-10,307000,0,-1302744,-331000,973000,-353744
2019-09-11,-1265000,0,713506,399000,452000,299506
2019-09-12,408000,0,4231953,162000,102000,4903953
2019-09-16,234000,0,13512607,15710,-109000,13653317
2019-09-17,86000,0,9469502,87000,-193000,9449502
2019-09-18,-1003000,0,26751264,-251968,265000,25761296
2019-09-19,-213000,0,2463135,122000,-74000,2298135
2019-09-20,-188000,0,-571058,850000,529000,619942
2019-09-23,-123000,0,985198,-136000,-9900,716298
2019-09-24,-1103000,0,-1405865,-6992,379000,-2136857
2019-09-25,-1480000,0,3074906,1240000,-70000,2764906
2019-09-26,-506000,0,5414550,719000,-755000,4872550
2019-09-27,-116000,0,19172613,1032000,-74000,20014613
2019-10-01,-288000,0,26718390,517734,-199000,26749124
2019-10-02,-427000,0,5828752,401000,61000,5863752
2019-10-03,294000,0,-6844241,301000,525000,-5724241
2019-10-04,4000,0,-2019365,329000,428000,-1258365
2019-10-07,30000,0,386930,210000,-270000,356930
2019-10-08,-490000,0,16431247,-78000,-409000,15454247
2019-10-09,-1783000,0,-2688684,168000,68000,-4235684
2019-10-14,997000,0,4962287,155000,378000,6492287
2019-10-15,336000,0,4489875,-100000,-27000,4698875
2019-10-16,-1719000,0,6835400,-183821,-58001,4874578
2019-10-17,663000,0,-338041,-8775,316000,632184
2019-10-18,-621000,0,6130717,-130000,-151000,5228717
2019-10-21,533000,0,2287974,14000,307000,3141974
2019-10-22,59000,0,10370726,19000,-223000,10225726
2019-10-23,-1988000,0,1630135,-86136,95000,-349001
2019-10-24,-416000,0,7188509,-200000,339000,6911509
2019-10-25,-10000,0,9997646,-140707,-94000,9752939
2019-10-26,57000,0,-5003302,-559000,92000,-5413302
2019-10-28,90000,0,7300007,-388000,-64000,6938007
2019-10-29,-422000,0,17770684,-237000,-598000,16513684
2019-10-30,-123000,0,4348427,-27000,-137000,4061427
2019-10-31,-307000,0,8098395,44000,-129000,7706395
2019-11-01,-120000,0,6384198,130000,86000,6480198
2019-11-04,455000,0,7991666,96000,-58000,8484666
2019-11-05,232000,0,2847392,410000,236000,3725392
2019-11-06,446000,0,2433557,359000,68000,3306557
2019-11-07,-62000,0,-2646762,971000,102000,-1635762
2019-11-08,93000,0,-4685741,820000,537000,-3235741
2019-11-11,295000,0,1332599,-271000,212000,1568599
2019-11-12,73000,0,-2389727,132000,2000,-2182727
2019-11-13,98000,0,455621,-20000,-272000,261621
2019-11-14,-168000,0,-2051235,54000,-67000,-2232235
2019-11-15,-53000,0,-2801845,673000,-526000,-2707845
2019-11-18,-89000,0,1888348,1277000,-297000,2779348
2019-11-19,-178000,0,12554672,16000,-592000,11800672
2019-11-20,640000,0,-3143615,661000,-641000,-2483615
2019-11-21,45000,0,-10794651,651986,326000,-9771665
2019-11-22,154000,0,-8431973,-177000,431000,-8023973
2019-11-25,-737000,0,-3720903,-46000,-37000,-4540903
2019-11-26,311000,0,-6768878,-105000,435000,-6127878
2019-11-27,596000,0,886219,-2000,154000,1634219
2019-11-28,50000,0,3485162,212575,-17000,3730737
2019-11-29,435000,0,-11373047,342000,443000,-10153047
2019-12-02,-141000,0,7443215,217000,120000,7639215
2019-12-03,315000,0,122535,-37000,767000,1167535
2019-12-04,33000,0,-2147246,-165000,436000,-1843246
2019-12-05,-97000,0,14560526,98000,-665000,13896526
2019-12-06,-68000,0,1683141,-59000,-304000,1252141
2019-12-09,600000,0,-284969,93000,59000,467031
2019-12-10,194000,0,-5548816,75000,70000,-5209816
2019-12-11,68000,0,3833738,219000,-939000,3181738
2019-12-12,654000,0,9140557,155000,-1560000,8389557
2019-12-13,275000,0,5356828,39000,-1298000,4372828
2019-12-16,114000,0,-14084741,-18000,971000,-13017741
2019-12-17,151000,0,571694,86000,172000,980694
2019-12-18,225000,0,-9352607,295000,49000,-8783607
2019-12-19,431000,0,-22919106,61000,1718000,-20709106
2019-12-20,1253000,0,-19675327,-891000,1861000,-17452327
2019-12-23,89000,0,3970965,74000,289000,4422965
2019-12-24,-95000,0,-837708,39000,-71000,-964708
